"Plot Title: CHILDST3"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456140, LBL: childs trans 3- 30 cm)","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456142, LBL: childs trans 3- 60 cm)"
90,11/25/20 08:00:01 AM,0.3393,0.3872
91,11/25/20 08:30:01 AM,0.3393,0.3872
92,11/25/20 09:00:01 AM,0.3393,0.3872
93,11/25/20 09:30:01 AM,0.3393,0.3872
94,11/25/20 10:00:01 AM,0.3389,0.3872
95,11/25/20 10:30:01 AM,0.3389,0.3877
96,11/25/20 11:00:01 AM,0.3393,0.3877
97,11/25/20 11:30:01 AM,0.3393,0.3872
98,11/25/20 12:00:01 PM,0.3389,0.3872
99,11/25/20 12:30:01 PM,0.3393,0.3872
100,11/25/20 01:00:01 PM,0.3393,0.3877
101,11/25/20 01:30:01 PM,0.3393,0.3872
102,11/25/20 02:00:01 PM,0.3389,0.3877
103,11/25/20 02:30:01 PM,0.3389,0.3877
104,11/25/20 03:00:01 PM,0.3393,0.3872
105,11/25/20 03:30:01 PM,0.3389,0.3872
106,11/25/20 04:00:01 PM,0.3389,0.3865
107,11/25/20 04:30:01 PM,0.3384,0.3872
108,11/25/20 05:00:01 PM,0.3389,0.3872
109,11/25/20 05:30:01 PM,0.3389,0.3872
110,11/25/20 06:00:01 PM,0.3389,0.3872
111,11/25/20 06:30:01 PM,0.3389,0.3872
112,11/25/20 07:00:01 PM,0.3389,0.3872
113,11/25/20 07:30:01 PM,0.3384,0.3865
114,11/25/20 08:00:01 PM,0.3389,0.3872
115,11/25/20 08:30:01 PM,0.3384,0.3872
116,11/25/20 09:00:01 PM,0.3389,0.3872
117,11/25/20 09:30:01 PM,0.3384,0.3865
118,11/25/20 10:00:01 PM,0.3389,0.3865
119,11/25/20 10:30:01 PM,0.3389,0.3872
120,11/25/20 11:00:01 PM,0.3384,0.3865
121,11/25/20 11:30:01 PM,0.3389,0.3865
122,11/26/20 12:00:01 AM,0.3384,0.3865
123,11/26/20 12:30:01 AM,0.3384,0.3865
124,11/26/20 01:00:01 AM,0.3389,0.3865
125,11/26/20 01:30:01 AM,0.3384,0.3865
126,11/26/20 02:00:01 AM,0.3389,0.3872
127,11/26/20 02:30:01 AM,0.3384,0.3872
128,11/26/20 03:00:01 AM,0.3389,0.3865
129,11/26/20 03:30:01 AM,0.3384,0.3872
130,11/26/20 04:00:01 AM,0.3384,0.3872
131,11/26/20 04:30:01 AM,0.3389,0.3872
132,11/26/20 05:00:01 AM,0.3380,0.3865
133,11/26/20 05:30:01 AM,0.3384,0.3865
134,11/26/20 06:00:01 AM,0.3380,0.3865
135,11/26/20 06:30:01 AM,0.3380,0.3865
136,11/26/20 07:00:01 AM,0.3380,0.3865
137,11/26/20 07:30:01 AM,0.3380,0.3865
138,11/26/20 08:00:01 AM,0.3384,0.3865
139,11/26/20 08:30:01 AM,0.3380,0.3865
140,11/26/20 09:00:01 AM,0.3384,0.3872
141,11/26/20 09:30:01 AM,0.3384,0.3872
142,11/26/20 10:00:01 AM,0.3380,0.3872
143,11/26/20 10:30:01 AM,0.3380,0.3872
144,11/26/20 11:00:01 AM,0.3376,0.3872
145,11/26/20 11:30:01 AM,0.3380,0.3872
146,11/26/20 12:00:01 PM,0.3384,0.3872
147,11/26/20 12:30:01 PM,0.3380,0.3872
148,11/26/20 01:00:01 PM,0.3384,0.3872
149,11/26/20 01:30:01 PM,0.3380,0.3872
150,11/26/20 02:00:01 PM,0.3384,0.3872
151,11/26/20 02:30:01 PM,0.3380,0.3872
152,11/26/20 03:00:01 PM,0.3376,0.3872
153,11/26/20 03:30:01 PM,0.3380,0.3865
154,11/26/20 04:00:01 PM,0.3380,0.3872
155,11/26/20 04:30:01 PM,0.3376,0.3865
156,11/26/20 05:00:01 PM,0.3376,0.3865
157,11/26/20 05:30:01 PM,0.3371,0.3865
158,11/26/20 06:00:01 PM,0.3380,0.3865
159,11/26/20 06:30:01 PM,0.3371,0.3865
160,11/26/20 07:00:01 PM,0.3376,0.3872
161,11/26/20 07:30:01 PM,0.3376,0.3865
162,11/26/20 08:00:01 PM,0.3376,0.3865
163,11/26/20 08:30:01 PM,0.3380,0.3865
164,11/26/20 09:00:01 PM,0.3380,0.3865
165,11/26/20 09:30:01 PM,0.3376,0.3872
166,11/26/20 10:00:01 PM,0.3376,0.3865
167,11/26/20 10:30:01 PM,0.3376,0.3865
168,11/26/20 11:00:01 PM,0.3376,0.3872
169,11/26/20 11:30:01 PM,0.3371,0.3865
170,11/27/20 12:00:01 AM,0.3371,0.3865
171,11/27/20 12:30:01 AM,0.3376,0.3865
172,11/27/20 01:00:01 AM,0.3376,0.3865
173,11/27/20 01:30:01 AM,0.3371,0.3865
174,11/27/20 02:00:01 AM,0.3376,0.3865
175,11/27/20 02:30:01 AM,0.3371,0.3865
176,11/27/20 03:00:01 AM,0.3371,0.3865
177,11/27/20 03:30:01 AM,0.3371,0.3865
178,11/27/20 04:00:01 AM,0.3371,0.3865
179,11/27/20 04:30:01 AM,0.3371,0.3865
180,11/27/20 05:00:01 AM,0.3376,0.3865
181,11/27/20 05:30:01 AM,0.3376,0.3859
182,11/27/20 06:00:01 AM,0.3371,0.3859
183,11/27/20 06:30:01 AM,0.3367,0.3859
184,11/27/20 07:00:01 AM,0.3371,0.3859
185,11/27/20 07:30:01 AM,0.3371,0.3859
186,11/27/20 08:00:01 AM,0.3371,0.3859
187,11/27/20 08:30:01 AM,0.3371,0.3865
188,11/27/20 09:00:01 AM,0.3371,0.3865
189,11/27/20 09:30:01 AM,0.3367,0.3865
190,11/27/20 10:00:01 AM,0.3376,0.3865
191,11/27/20 10:30:01 AM,0.3367,0.3865
192,11/27/20 11:00:01 AM,0.3376,0.3865
193,11/27/20 11:30:01 AM,0.3371,0.3865
194,11/27/20 12:00:01 PM,0.3376,0.3865
195,11/27/20 12:30:01 PM,0.3376,0.3859
196,11/27/20 01:00:01 PM,0.3367,0.3865
197,11/27/20 01:30:01 PM,0.3371,0.3859
198,11/27/20 02:00:01 PM,0.3371,0.3865
199,11/27/20 02:30:01 PM,0.3376,0.3865
200,11/27/20 03:00:01 PM,0.3371,0.3865
201,11/27/20 03:30:01 PM,0.3371,0.3865
202,11/27/20 04:00:01 PM,0.3376,0.3865
203,11/27/20 04:30:01 PM,0.3367,0.3865
204,11/27/20 05:00:01 PM,0.3371,0.3859
205,11/27/20 05:30:01 PM,0.3367,0.3859
206,11/27/20 06:00:01 PM,0.3367,0.3859
207,11/27/20 06:30:01 PM,0.3371,0.3865
208,11/27/20 07:00:01 PM,0.3367,0.3859
209,11/27/20 07:30:01 PM,0.3367,0.3859
210,11/27/20 08:00:01 PM,0.3371,0.3865
211,11/27/20 08:30:01 PM,0.3371,0.3865
212,11/27/20 09:00:01 PM,0.3371,0.3859
213,11/27/20 09:30:01 PM,0.3376,0.3859
214,11/27/20 10:00:01 PM,0.3371,0.3859
215,11/27/20 10:30:01 PM,0.3367,0.3859
216,11/27/20 11:00:01 PM,0.3371,0.3865
217,11/27/20 11:30:01 PM,0.3371,0.3859
218,11/28/20 12:00:01 AM,0.3367,0.3859
219,11/28/20 12:30:01 AM,0.3367,0.3865
220,11/28/20 01:00:01 AM,0.3361,0.3859
221,11/28/20 01:30:01 AM,0.3367,0.3865
222,11/28/20 02:00:01 AM,0.3367,0.3859
223,11/28/20 02:30:01 AM,0.3367,0.3859
224,11/28/20 03:00:01 AM,0.3361,0.3859
225,11/28/20 03:30:01 AM,0.3367,0.3865
226,11/28/20 04:00:01 AM,0.3367,0.3859
227,11/28/20 04:30:01 AM,0.3367,0.3859
228,11/28/20 05:00:01 AM,0.3361,0.3859
229,11/28/20 05:30:01 AM,0.3367,0.3859
230,11/28/20 06:00:01 AM,0.3361,0.3859
231,11/28/20 06:30:01 AM,0.3367,0.3859
232,11/28/20 07:00:01 AM,0.3367,0.3859
233,11/28/20 07:30:01 AM,0.3371,0.3859
234,11/28/20 08:00:01 AM,0.3361,0.3859
235,11/28/20 08:30:01 AM,0.3367,0.3854
236,11/28/20 09:00:01 AM,0.3361,0.3859
237,11/28/20 09:30:01 AM,0.3371,0.3854
238,11/28/20 10:00:01 AM,0.3361,0.3859
239,11/28/20 10:30:01 AM,0.3361,0.3859
240,11/28/20 11:00:01 AM,0.3361,0.3865
241,11/28/20 11:30:01 AM,0.3371,0.3865
242,11/28/20 12:00:01 PM,0.3367,0.3865
243,11/28/20 12:30:01 PM,0.3367,0.3865
244,11/28/20 01:00:01 PM,0.3367,0.3865
245,11/28/20 01:30:01 PM,0.3367,0.3865
246,11/28/20 02:00:01 PM,0.3361,0.3865
247,11/28/20 02:30:01 PM,0.3371,0.3865
248,11/28/20 03:00:01 PM,0.3367,0.3865
249,11/28/20 03:30:01 PM,0.3361,0.3865
250,11/28/20 04:00:01 PM,0.3361,0.3865
251,11/28/20 04:30:01 PM,0.3361,0.3865
252,11/28/20 05:00:01 PM,0.3367,0.3859
253,11/28/20 05:30:01 PM,0.3367,0.3859
254,11/28/20 06:00:01 PM,0.3367,0.3859
255,11/28/20 06:30:01 PM,0.3367,0.3854
256,11/28/20 07:00:01 PM,0.3361,0.3859
257,11/28/20 07:30:01 PM,0.3361,0.3859
258,11/28/20 08:00:01 PM,0.3367,0.3859
259,11/28/20 08:30:01 PM,0.3367,0.3859
260,11/28/20 09:00:01 PM,0.3367,0.3859
261,11/28/20 09:30:01 PM,0.3361,0.3859
262,11/28/20 10:00:01 PM,0.3361,0.3859
263,11/28/20 10:30:01 PM,0.3361,0.3859
264,11/28/20 11:00:01 PM,0.3361,0.3859
265,11/28/20 11:30:01 PM,0.3367,0.3859
266,11/29/20 12:00:01 AM,0.3367,0.3859
267,11/29/20 12:30:01 AM,0.3367,0.3859
268,11/29/20 01:00:01 AM,0.3357,0.3859
269,11/29/20 01:30:01 AM,0.3367,0.3854
270,11/29/20 02:00:01 AM,0.3357,0.3854
271,11/29/20 02:30:01 AM,0.3367,0.3859
272,11/29/20 03:00:01 AM,0.3361,0.3854
273,11/29/20 03:30:01 AM,0.3361,0.3854
274,11/29/20 04:00:01 AM,0.3357,0.3859
275,11/29/20 04:30:01 AM,0.3367,0.3854
276,11/29/20 05:00:01 AM,0.3357,0.3854
277,11/29/20 05:30:01 AM,0.3361,0.3859
278,11/29/20 06:00:01 AM,0.3361,0.3859
279,11/29/20 06:30:01 AM,0.3357,0.3854
280,11/29/20 07:00:01 AM,0.3361,0.3854
281,11/29/20 07:30:01 AM,0.3357,0.3859
282,11/29/20 08:00:01 AM,0.3361,0.3854
283,11/29/20 08:30:01 AM,0.3361,0.3859
284,11/29/20 09:00:01 AM,0.3361,0.3859
285,11/29/20 09:30:01 AM,0.3361,0.3859
286,11/29/20 10:00:01 AM,0.3361,0.3859
287,11/29/20 10:30:01 AM,0.3357,0.3865
288,11/29/20 11:00:01 AM,0.3357,0.3865
289,11/29/20 11:30:01 AM,0.3361,0.3865
290,11/29/20 12:00:01 PM,0.3361,0.3865
291,11/29/20 12:30:01 PM,0.3361,0.3865
292,11/29/20 01:00:01 PM,0.3361,0.3865
293,11/29/20 01:30:01 PM,0.3361,0.3865
294,11/29/20 02:00:01 PM,0.3357,0.3865
295,11/29/20 02:30:01 PM,0.3357,0.3865
296,11/29/20 03:00:01 PM,0.3357,0.3859
297,11/29/20 03:30:01 PM,0.3361,0.3859
298,11/29/20 04:00:01 PM,0.3357,0.3854
299,11/29/20 04:30:01 PM,0.3357,0.3859
300,11/29/20 05:00:01 PM,0.3357,0.3859
301,11/29/20 05:30:01 PM,0.3357,0.3854
302,11/29/20 06:00:01 PM,0.3357,0.3859
303,11/29/20 06:30:01 PM,0.3361,0.3859
304,11/29/20 07:00:01 PM,0.3357,0.3854
305,11/29/20 07:30:01 PM,0.3361,0.3854
306,11/29/20 08:00:01 PM,0.3361,0.3854
307,11/29/20 08:30:01 PM,0.3357,0.3859
308,11/29/20 09:00:01 PM,0.3361,0.3859
309,11/29/20 09:30:01 PM,0.3357,0.3859
310,11/29/20 10:00:01 PM,0.3357,0.3859
311,11/29/20 10:30:01 PM,0.3361,0.3859
312,11/29/20 11:00:01 PM,0.3352,0.3859
313,11/29/20 11:30:01 PM,0.3361,0.3859
314,11/30/20 12:00:01 AM,0.3352,0.3859
315,11/30/20 12:30:01 AM,0.3361,0.3859
316,11/30/20 01:00:01 AM,0.3352,0.3859
317,11/30/20 01:30:01 AM,0.3361,0.3854
318,11/30/20 02:00:01 AM,0.3352,0.3859
319,11/30/20 02:30:01 AM,0.3361,0.3854
320,11/30/20 03:00:01 AM,0.3352,0.3859
321,11/30/20 03:30:01 AM,0.3361,0.3859
322,11/30/20 04:00:01 AM,0.3357,0.3854
323,11/30/20 04:30:01 AM,0.3357,0.3854
324,11/30/20 05:00:01 AM,0.3357,0.3859
325,11/30/20 05:30:01 AM,0.3357,0.3859
326,11/30/20 06:00:01 AM,0.3361,0.3859
327,11/30/20 06:30:01 AM,0.3357,0.3854
328,11/30/20 07:00:01 AM,0.3357,0.3859
329,11/30/20 07:30:01 AM,0.3352,0.3859
330,11/30/20 08:00:01 AM,0.3361,0.3859
331,11/30/20 08:30:01 AM,0.3357,0.3859
332,11/30/20 09:00:01 AM,0.3357,0.3859
333,11/30/20 09:30:01 AM,0.3352,0.3859
334,11/30/20 10:00:01 AM,0.3357,0.3859
335,11/30/20 10:30:01 AM,0.3361,0.3859
336,11/30/20 11:00:01 AM,0.3357,0.3859
337,11/30/20 11:30:01 AM,0.3361,0.3859
338,11/30/20 12:00:01 PM,0.3357,0.3865
339,11/30/20 12:30:01 PM,0.3352,0.3865
340,11/30/20 01:00:01 PM,0.3361,0.3859
341,11/30/20 01:30:01 PM,0.3361,0.3865
342,11/30/20 02:00:01 PM,0.3361,0.3859
343,11/30/20 02:30:01 PM,0.3357,0.3865
344,11/30/20 03:00:01 PM,0.3357,0.3859
345,11/30/20 03:30:01 PM,0.3357,0.3859
346,11/30/20 04:00:01 PM,0.3357,0.3854
347,11/30/20 04:30:01 PM,0.3357,0.3859
348,11/30/20 05:00:01 PM,0.3361,0.3854
349,11/30/20 05:30:01 PM,0.3357,0.3859
350,11/30/20 06:00:01 PM,0.3357,0.3854
351,11/30/20 06:30:01 PM,0.3357,0.3859
352,11/30/20 07:00:01 PM,0.3357,0.3854
353,11/30/20 07:30:01 PM,0.3357,0.3859
354,11/30/20 08:00:01 PM,0.3357,0.3854
355,11/30/20 08:30:01 PM,0.3357,0.3859
356,11/30/20 09:00:01 PM,0.3361,0.3854
357,11/30/20 09:30:01 PM,0.3352,0.3854
358,11/30/20 10:00:01 PM,0.3357,0.3859
359,11/30/20 10:30:01 PM,0.3352,0.3854
360,11/30/20 11:00:01 PM,0.3357,0.3859
361,11/30/20 11:30:01 PM,0.3357,0.3854
362,12/01/20 12:00:01 AM,0.3352,0.3859
363,12/01/20 12:30:01 AM,0.3357,0.3854
364,12/01/20 01:00:01 AM,0.3357,0.3854
365,12/01/20 01:30:01 AM,0.3357,0.3854
366,12/01/20 02:00:01 AM,0.3357,0.3854
367,12/01/20 02:30:01 AM,0.3357,0.3854
368,12/01/20 03:00:01 AM,0.3357,0.3859
369,12/01/20 03:30:01 AM,0.3352,0.3854
370,12/01/20 04:00:01 AM,0.3357,0.3859
371,12/01/20 04:30:01 AM,0.3348,0.3859
372,12/01/20 05:00:01 AM,0.3352,0.3859
373,12/01/20 05:30:01 AM,0.3352,0.3854
374,12/01/20 06:00:01 AM,0.3352,0.3854
375,12/01/20 06:30:01 AM,0.3348,0.3854
376,12/01/20 07:00:01 AM,0.3352,0.3854
377,12/01/20 07:30:01 AM,0.3357,0.3854
378,12/01/20 08:00:01 AM,0.3352,0.3854
379,12/01/20 08:30:01 AM,0.3357,0.3847
380,12/01/20 09:00:01 AM,0.3352,0.3859
381,12/01/20 09:30:01 AM,0.3352,0.3854
382,12/01/20 10:00:01 AM,0.3357,0.3859
383,12/01/20 10:30:01 AM,0.3348,0.3865
384,12/01/20 11:00:01 AM,0.3357,0.3865
385,12/01/20 11:30:01 AM,0.3352,0.3859
386,12/01/20 12:00:01 PM,0.3357,0.3859
387,12/01/20 12:30:01 PM,0.3352,0.3859
388,12/01/20 01:00:01 PM,0.3352,0.3859
389,12/01/20 01:30:01 PM,0.3357,0.3859
390,12/01/20 02:00:01 PM,0.3352,0.3859
391,12/01/20 02:30:01 PM,0.3352,0.3859
392,12/01/20 03:00:01 PM,0.3348,0.3854
393,12/01/20 03:30:01 PM,0.3352,0.3854
394,12/01/20 04:00:01 PM,0.3348,0.3854
395,12/01/20 04:30:01 PM,0.3348,0.3859
396,12/01/20 05:00:01 PM,0.3357,0.3854
397,12/01/20 05:30:01 PM,0.3352,0.3854
398,12/01/20 06:00:01 PM,0.3352,0.3859
399,12/01/20 06:30:01 PM,0.3352,0.3854
400,12/01/20 07:00:01 PM,0.3357,0.3854
401,12/01/20 07:30:01 PM,0.3352,0.3854
402,12/01/20 08:00:01 PM,0.3352,0.3854
403,12/01/20 08:30:01 PM,0.3352,0.3854
404,12/01/20 09:00:01 PM,0.3352,0.3847
405,12/01/20 09:30:01 PM,0.3348,0.3854
406,12/01/20 10:00:01 PM,0.3352,0.3859
407,12/01/20 10:30:01 PM,0.3348,0.3859
408,12/01/20 11:00:01 PM,0.3352,0.3854
409,12/01/20 11:30:01 PM,0.3348,0.3854
410,12/02/20 12:00:01 AM,0.3352,0.3854
411,12/02/20 12:30:01 AM,0.3352,0.3854
412,12/02/20 01:00:01 AM,0.3348,0.3854
413,12/02/20 01:30:01 AM,0.3352,0.3854
414,12/02/20 02:00:01 AM,0.3348,0.3859
415,12/02/20 02:30:01 AM,0.3348,0.3854
416,12/02/20 03:00:01 AM,0.3348,0.3854
417,12/02/20 03:30:01 AM,0.3352,0.3854
418,12/02/20 04:00:01 AM,0.3348,0.3859
419,12/02/20 04:30:01 AM,0.3352,0.3854
420,12/02/20 05:00:01 AM,0.3348,0.3854
421,12/02/20 05:30:01 AM,0.3352,0.3854
422,12/02/20 06:00:01 AM,0.3352,0.3854
423,12/02/20 06:30:01 AM,0.3352,0.3854
424,12/02/20 07:00:01 AM,0.3352,0.3854
425,12/02/20 07:30:01 AM,0.3348,0.3854
426,12/02/20 08:00:01 AM,0.3348,0.3854
427,12/02/20 08:30:01 AM,0.3348,0.3854
428,12/02/20 09:00:01 AM,0.3343,0.3854
429,12/02/20 09:30:01 AM,0.3348,0.3854
430,12/02/20 10:00:01 AM,0.3348,0.3854
431,12/02/20 10:30:01 AM,0.3357,0.3859
432,12/02/20 11:00:01 AM,0.3348,0.3859
433,12/02/20 11:30:01 AM,0.3352,0.3859
434,12/02/20 12:00:01 PM,0.3348,0.3854
435,12/02/20 12:30:01 PM,0.3357,0.3859
436,12/02/20 01:00:01 PM,0.3348,0.3859
437,12/02/20 01:30:01 PM,0.3348,0.3859
438,12/02/20 02:00:01 PM,0.3343,0.3859
439,12/02/20 02:30:01 PM,0.3352,0.3859
440,12/02/20 03:00:01 PM,0.3348,0.3859
441,12/02/20 03:30:01 PM,0.3348,0.3859
442,12/02/20 04:00:01 PM,0.3348,0.3859
443,12/02/20 04:30:01 PM,0.3348,0.3854
444,12/02/20 05:00:01 PM,0.3352,0.3854
445,12/02/20 05:30:01 PM,0.3357,0.3847
446,12/02/20 06:00:01 PM,0.3348,0.3854
447,12/02/20 06:30:01 PM,0.3348,0.3854
448,12/02/20 07:00:01 PM,0.3348,0.3854
449,12/02/20 07:30:01 PM,0.3352,0.3859
450,12/02/20 08:00:01 PM,0.3348,0.3854
451,12/02/20 08:30:01 PM,0.3343,0.3854
452,12/02/20 09:00:01 PM,0.3343,0.3854
453,12/02/20 09:30:01 PM,0.3343,0.3854
454,12/02/20 10:00:01 PM,0.3348,0.3854
455,12/02/20 10:30:01 PM,0.3343,0.3854
456,12/02/20 11:00:01 PM,0.3348,0.3854
457,12/02/20 11:30:01 PM,0.3348,0.3854
458,12/03/20 12:00:01 AM,0.3348,0.3854
459,12/03/20 12:30:01 AM,0.3348,0.3854
460,12/03/20 01:00:01 AM,0.3348,0.3854
461,12/03/20 01:30:01 AM,0.3348,0.3854
462,12/03/20 02:00:01 AM,0.3343,0.3854
463,12/03/20 02:30:01 AM,0.3348,0.3854
464,12/03/20 03:00:01 AM,0.3343,0.3854
465,12/03/20 03:30:01 AM,0.3352,0.3854
466,12/03/20 04:00:01 AM,0.3348,0.3854
467,12/03/20 04:30:01 AM,0.3343,0.3854
468,12/03/20 05:00:01 AM,0.3348,0.3854
469,12/03/20 05:30:01 AM,0.3348,0.3854
470,12/03/20 06:00:01 AM,0.3343,0.3847
471,12/03/20 06:30:01 AM,0.3343,0.3847
472,12/03/20 07:00:01 AM,0.3343,0.3854
473,12/03/20 07:30:01 AM,0.3343,0.3854
474,12/03/20 08:00:01 AM,0.3343,0.3847
475,12/03/20 08:30:01 AM,0.3343,0.3847
476,12/03/20 09:00:01 AM,0.3343,0.3847
477,12/03/20 09:30:01 AM,0.3348,0.3847
478,12/03/20 10:00:01 AM,0.3343,0.3854
479,12/03/20 10:30:01 AM,0.3348,0.3854
480,12/03/20 11:00:01 AM,0.3348,0.3854
481,12/03/20 11:30:01 AM,0.3348,0.3854
482,12/03/20 12:00:01 PM,0.3352,0.3854
483,12/03/20 12:30:01 PM,0.3343,0.3859
484,12/03/20 01:00:01 PM,0.3348,0.3854
485,12/03/20 01:30:01 PM,0.3348,0.3859
486,12/03/20 02:00:01 PM,0.3343,0.3859
487,12/03/20 02:30:01 PM,0.3352,0.3859
488,12/03/20 03:00:01 PM,0.3348,0.3854
489,12/03/20 03:30:01 PM,0.3348,0.3847
490,12/03/20 04:00:01 PM,0.3348,0.3854
491,12/03/20 04:30:01 PM,0.3348,0.3854
492,12/03/20 05:00:01 PM,0.3348,0.3854
493,12/03/20 05:30:01 PM,0.3343,0.3854
494,12/03/20 06:00:01 PM,0.3348,0.3854
495,12/03/20 06:30:01 PM,0.3343,0.3854
496,12/03/20 07:00:01 PM,0.3348,0.3854
497,12/03/20 07:30:01 PM,0.3348,0.3854
498,12/03/20 08:00:01 PM,0.3348,0.3847
499,12/03/20 08:30:01 PM,0.3348,0.3854
500,12/03/20 09:00:01 PM,0.3348,0.3847
501,12/03/20 09:30:01 PM,0.3348,0.3847
502,12/03/20 10:00:01 PM,0.3343,0.3854
503,12/03/20 10:30:01 PM,0.3348,0.3854
504,12/03/20 11:00:01 PM,0.3343,0.3854
505,12/03/20 11:30:01 PM,0.3348,0.3847
506,12/04/20 12:00:01 AM,0.3343,0.3854
507,12/04/20 12:30:01 AM,0.3348,0.3854
508,12/04/20 01:00:01 AM,0.3348,0.3854
