"Plot Title: CHILDST2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20481498, SEN S/N: 20456137, LBL: Childs transect 2 60 cm)","Water Content, m³/m³ (LGR S/N: 20481498, SEN S/N: 20456138, LBL: Childs transect 2 30 cm)"
141,11/26/20 09:30:01 AM,0.3461,0.3058
142,11/26/20 10:00:01 AM,0.3461,0.3058
143,11/26/20 10:30:01 AM,0.3461,0.3058
144,11/26/20 11:00:01 AM,0.3457,0.3058
145,11/26/20 11:30:01 AM,0.3457,0.3058
146,11/26/20 12:00:01 PM,0.3461,0.3058
147,11/26/20 12:30:01 PM,0.3461,0.3058
148,11/26/20 01:00:01 PM,0.3457,0.3058
149,11/26/20 01:30:01 PM,0.3457,0.3058
150,11/26/20 02:00:01 PM,0.3457,0.3058
151,11/26/20 02:30:01 PM,0.3457,0.3058
152,11/26/20 03:00:01 PM,0.3457,0.3058
153,11/26/20 03:30:01 PM,0.3457,0.3058
154,11/26/20 04:00:01 PM,0.3457,0.3054
155,11/26/20 04:30:01 PM,0.3451,0.3054
156,11/26/20 05:00:01 PM,0.3457,0.3054
157,11/26/20 05:30:01 PM,0.3451,0.3054
158,11/26/20 06:00:01 PM,0.3451,0.3054
159,11/26/20 06:30:01 PM,0.3451,0.3054
160,11/26/20 07:00:01 PM,0.3451,0.3054
161,11/26/20 07:30:01 PM,0.3451,0.3054
162,11/26/20 08:00:01 PM,0.3451,0.3058
163,11/26/20 08:30:01 PM,0.3451,0.3054
164,11/26/20 09:00:01 PM,0.3451,0.3054
165,11/26/20 09:30:01 PM,0.3451,0.3054
166,11/26/20 10:00:01 PM,0.3451,0.3054
167,11/26/20 10:30:01 PM,0.3451,0.3054
168,11/26/20 11:00:01 PM,0.3447,0.3051
169,11/26/20 11:30:01 PM,0.3447,0.3051
170,11/27/20 12:00:01 AM,0.3447,0.3051
171,11/27/20 12:30:01 AM,0.3447,0.3051
172,11/27/20 01:00:01 AM,0.3447,0.3051
173,11/27/20 01:30:01 AM,0.3447,0.3051
174,11/27/20 02:00:01 AM,0.3447,0.3051
175,11/27/20 02:30:01 AM,0.3447,0.3054
176,11/27/20 03:00:01 AM,0.3447,0.3051
177,11/27/20 03:30:01 AM,0.3447,0.3051
178,11/27/20 04:00:01 AM,0.3447,0.3051
179,11/27/20 04:30:01 AM,0.3441,0.3051
180,11/27/20 05:00:01 AM,0.3447,0.3051
181,11/27/20 05:30:01 AM,0.3447,0.3048
182,11/27/20 06:00:01 AM,0.3447,0.3048
183,11/27/20 06:30:01 AM,0.3441,0.3048
184,11/27/20 07:00:01 AM,0.3441,0.3051
185,11/27/20 07:30:01 AM,0.3441,0.3051
186,11/27/20 08:00:01 AM,0.3441,0.3051
187,11/27/20 08:30:01 AM,0.3441,0.3048
188,11/27/20 09:00:01 AM,0.3441,0.3048
189,11/27/20 09:30:01 AM,0.3441,0.3048
190,11/27/20 10:00:01 AM,0.3441,0.3048
191,11/27/20 10:30:01 AM,0.3441,0.3048
192,11/27/20 11:00:01 AM,0.3441,0.3048
193,11/27/20 11:30:01 AM,0.3441,0.3048
194,11/27/20 12:00:01 PM,0.3441,0.3048
195,11/27/20 12:30:01 PM,0.3441,0.3048
196,11/27/20 01:00:01 PM,0.3441,0.3048
197,11/27/20 01:30:01 PM,0.3441,0.3048
198,11/27/20 02:00:01 PM,0.3441,0.3051
199,11/27/20 02:30:01 PM,0.3441,0.3048
200,11/27/20 03:00:01 PM,0.3441,0.3048
201,11/27/20 03:30:01 PM,0.3437,0.3048
202,11/27/20 04:00:01 PM,0.3437,0.3048
203,11/27/20 04:30:01 PM,0.3437,0.3043
204,11/27/20 05:00:01 PM,0.3437,0.3043
205,11/27/20 05:30:01 PM,0.3437,0.3043
206,11/27/20 06:00:01 PM,0.3432,0.3043
207,11/27/20 06:30:01 PM,0.3432,0.3043
208,11/27/20 07:00:01 PM,0.3432,0.3040
209,11/27/20 07:30:01 PM,0.3437,0.3043
210,11/27/20 08:00:01 PM,0.3437,0.3043
211,11/27/20 08:30:01 PM,0.3432,0.3043
212,11/27/20 09:00:01 PM,0.3437,0.3043
213,11/27/20 09:30:01 PM,0.3432,0.3040
214,11/27/20 10:00:01 PM,0.3432,0.3043
215,11/27/20 10:30:01 PM,0.3432,0.3040
216,11/27/20 11:00:01 PM,0.3432,0.3040
217,11/27/20 11:30:01 PM,0.3432,0.3040
218,11/28/20 12:00:01 AM,0.3432,0.3040
219,11/28/20 12:30:01 AM,0.3432,0.3040
220,11/28/20 01:00:01 AM,0.3432,0.3040
221,11/28/20 01:30:01 AM,0.3432,0.3040
222,11/28/20 02:00:01 AM,0.3427,0.3040
223,11/28/20 02:30:01 AM,0.3427,0.3040
224,11/28/20 03:00:01 AM,0.3432,0.3040
225,11/28/20 03:30:01 AM,0.3432,0.3043
226,11/28/20 04:00:01 AM,0.3427,0.3040
227,11/28/20 04:30:01 AM,0.3427,0.3040
228,11/28/20 05:00:01 AM,0.3427,0.3040
229,11/28/20 05:30:01 AM,0.3427,0.3040
230,11/28/20 06:00:01 AM,0.3427,0.3037
231,11/28/20 06:30:01 AM,0.3427,0.3040
232,11/28/20 07:00:01 AM,0.3427,0.3037
233,11/28/20 07:30:01 AM,0.3427,0.3040
234,11/28/20 08:00:01 AM,0.3427,0.3037
235,11/28/20 08:30:01 AM,0.3427,0.3037
236,11/28/20 09:00:01 AM,0.3427,0.3040
237,11/28/20 09:30:01 AM,0.3427,0.3037
238,11/28/20 10:00:01 AM,0.3427,0.3037
239,11/28/20 10:30:01 AM,0.3427,0.3037
240,11/28/20 11:00:01 AM,0.3427,0.3037
241,11/28/20 11:30:01 AM,0.3427,0.3037
242,11/28/20 12:00:01 PM,0.3427,0.3037
243,11/28/20 12:30:01 PM,0.3422,0.3037
244,11/28/20 01:00:01 PM,0.3422,0.3037
245,11/28/20 01:30:01 PM,0.3422,0.3037
246,11/28/20 02:00:01 PM,0.3422,0.3040
247,11/28/20 02:30:01 PM,0.3422,0.3037
248,11/28/20 03:00:01 PM,0.3418,0.3037
249,11/28/20 03:30:01 PM,0.3422,0.3037
250,11/28/20 04:00:01 PM,0.3422,0.3033
251,11/28/20 04:30:01 PM,0.3422,0.3033
252,11/28/20 05:00:01 PM,0.3422,0.3033
253,11/28/20 05:30:01 PM,0.3418,0.3033
254,11/28/20 06:00:01 PM,0.3422,0.3033
255,11/28/20 06:30:01 PM,0.3422,0.3033
256,11/28/20 07:00:01 PM,0.3418,0.3037
257,11/28/20 07:30:01 PM,0.3418,0.3037
258,11/28/20 08:00:01 PM,0.3418,0.3033
259,11/28/20 08:30:01 PM,0.3418,0.3033
260,11/28/20 09:00:01 PM,0.3418,0.3033
261,11/28/20 09:30:01 PM,0.3418,0.3033
262,11/28/20 10:00:01 PM,0.3418,0.3033
263,11/28/20 10:30:01 PM,0.3418,0.3033
264,11/28/20 11:00:01 PM,0.3418,0.3029
265,11/28/20 11:30:01 PM,0.3412,0.3033
266,11/29/20 12:00:01 AM,0.3418,0.3033
267,11/29/20 12:30:01 AM,0.3418,0.3033
268,11/29/20 01:00:01 AM,0.3418,0.3029
269,11/29/20 01:30:01 AM,0.3412,0.3029
270,11/29/20 02:00:01 AM,0.3412,0.3029
271,11/29/20 02:30:01 AM,0.3412,0.3029
272,11/29/20 03:00:01 AM,0.3412,0.3029
273,11/29/20 03:30:01 AM,0.3412,0.3029
274,11/29/20 04:00:01 AM,0.3412,0.3029
275,11/29/20 04:30:01 AM,0.3412,0.3029
276,11/29/20 05:00:01 AM,0.3412,0.3029
277,11/29/20 05:30:01 AM,0.3408,0.3029
278,11/29/20 06:00:01 AM,0.3412,0.3029
279,11/29/20 06:30:01 AM,0.3412,0.3029
280,11/29/20 07:00:01 AM,0.3412,0.3026
281,11/29/20 07:30:01 AM,0.3408,0.3029
282,11/29/20 08:00:01 AM,0.3408,0.3026
283,11/29/20 08:30:01 AM,0.3408,0.3026
284,11/29/20 09:00:01 AM,0.3412,0.3029
285,11/29/20 09:30:01 AM,0.3412,0.3026
286,11/29/20 10:00:01 AM,0.3408,0.3029
287,11/29/20 10:30:01 AM,0.3408,0.3029
288,11/29/20 11:00:01 AM,0.3412,0.3026
289,11/29/20 11:30:01 AM,0.3412,0.3029
290,11/29/20 12:00:01 PM,0.3412,0.3029
291,11/29/20 12:30:01 PM,0.3412,0.3029
292,11/29/20 01:00:01 PM,0.3412,0.3029
293,11/29/20 01:30:01 PM,0.3412,0.3026
294,11/29/20 02:00:01 PM,0.3408,0.3029
295,11/29/20 02:30:01 PM,0.3408,0.3026
296,11/29/20 03:00:01 PM,0.3408,0.3026
297,11/29/20 03:30:01 PM,0.3408,0.3026
298,11/29/20 04:00:01 PM,0.3408,0.3026
299,11/29/20 04:30:01 PM,0.3408,0.3026
300,11/29/20 05:00:01 PM,0.3408,0.3026
301,11/29/20 05:30:01 PM,0.3403,0.3022
302,11/29/20 06:00:01 PM,0.3403,0.3022
303,11/29/20 06:30:01 PM,0.3403,0.3022
304,11/29/20 07:00:01 PM,0.3403,0.3026
305,11/29/20 07:30:01 PM,0.3403,0.3026
306,11/29/20 08:00:01 PM,0.3403,0.3022
307,11/29/20 08:30:01 PM,0.3403,0.3022
308,11/29/20 09:00:01 PM,0.3399,0.3022
309,11/29/20 09:30:01 PM,0.3403,0.3022
310,11/29/20 10:00:01 PM,0.3403,0.3026
311,11/29/20 10:30:01 PM,0.3403,0.3022
312,11/29/20 11:00:01 PM,0.3403,0.3026
313,11/29/20 11:30:01 PM,0.3403,0.3019
314,11/30/20 12:00:01 AM,0.3399,0.3022
315,11/30/20 12:30:01 AM,0.3403,0.3022
316,11/30/20 01:00:01 AM,0.3399,0.3019
317,11/30/20 01:30:01 AM,0.3399,0.3019
318,11/30/20 02:00:01 AM,0.3399,0.3019
319,11/30/20 02:30:01 AM,0.3399,0.3022
320,11/30/20 03:00:01 AM,0.3399,0.3019
321,11/30/20 03:30:01 AM,0.3399,0.3019
322,11/30/20 04:00:01 AM,0.3399,0.3019
323,11/30/20 04:30:01 AM,0.3399,0.3019
324,11/30/20 05:00:01 AM,0.3399,0.3022
325,11/30/20 05:30:01 AM,0.3399,0.3019
326,11/30/20 06:00:01 AM,0.3399,0.3015
327,11/30/20 06:30:01 AM,0.3399,0.3019
328,11/30/20 07:00:01 AM,0.3393,0.3019
329,11/30/20 07:30:01 AM,0.3393,0.3015
330,11/30/20 08:00:01 AM,0.3399,0.3019
331,11/30/20 08:30:01 AM,0.3393,0.3019
332,11/30/20 09:00:01 AM,0.3399,0.3015
333,11/30/20 09:30:01 AM,0.3393,0.3015
334,11/30/20 10:00:01 AM,0.3393,0.3019
335,11/30/20 10:30:01 AM,0.3393,0.3015
336,11/30/20 11:00:01 AM,0.3393,0.3019
337,11/30/20 11:30:01 AM,0.3393,0.3019
338,11/30/20 12:00:01 PM,0.3399,0.3019
339,11/30/20 12:30:01 PM,0.3399,0.3019
340,11/30/20 01:00:01 PM,0.3399,0.3019
341,11/30/20 01:30:01 PM,0.3393,0.3019
342,11/30/20 02:00:01 PM,0.3393,0.3019
343,11/30/20 02:30:01 PM,0.3393,0.3019
344,11/30/20 03:00:01 PM,0.3393,0.3019
345,11/30/20 03:30:01 PM,0.3393,0.3019
346,11/30/20 04:00:01 PM,0.3393,0.3015
347,11/30/20 04:30:01 PM,0.3393,0.3015
348,11/30/20 05:00:01 PM,0.3393,0.3015
349,11/30/20 05:30:01 PM,0.3393,0.3015
350,11/30/20 06:00:01 PM,0.3389,0.3015
351,11/30/20 06:30:01 PM,0.3393,0.3015
352,11/30/20 07:00:01 PM,0.3389,0.3015
353,11/30/20 07:30:01 PM,0.3389,0.3019
354,11/30/20 08:00:01 PM,0.3389,0.3015
355,11/30/20 08:30:01 PM,0.3389,0.3015
356,11/30/20 09:00:01 PM,0.3389,0.3015
357,11/30/20 09:30:01 PM,0.3389,0.3015
358,11/30/20 10:00:01 PM,0.3389,0.3015
359,11/30/20 10:30:01 PM,0.3389,0.3015
360,11/30/20 11:00:01 PM,0.3389,0.3015
361,11/30/20 11:30:01 PM,0.3389,0.3015
362,12/01/20 12:00:01 AM,0.3384,0.3015
363,12/01/20 12:30:01 AM,0.3389,0.3015
364,12/01/20 01:00:01 AM,0.3389,0.3011
365,12/01/20 01:30:01 AM,0.3389,0.3015
366,12/01/20 02:00:01 AM,0.3384,0.3011
367,12/01/20 02:30:01 AM,0.3384,0.3015
368,12/01/20 03:00:01 AM,0.3384,0.3011
369,12/01/20 03:30:01 AM,0.3384,0.3015
370,12/01/20 04:00:01 AM,0.3384,0.3015
371,12/01/20 04:30:01 AM,0.3384,0.3011
372,12/01/20 05:00:01 AM,0.3384,0.3011
373,12/01/20 05:30:01 AM,0.3384,0.3015
374,12/01/20 06:00:01 AM,0.3384,0.3011
375,12/01/20 06:30:01 AM,0.3384,0.3011
376,12/01/20 07:00:01 AM,0.3384,0.3015
377,12/01/20 07:30:01 AM,0.3384,0.3015
378,12/01/20 08:00:01 AM,0.3384,0.3011
379,12/01/20 08:30:01 AM,0.3384,0.3015
380,12/01/20 09:00:01 AM,0.3384,0.3011
381,12/01/20 09:30:01 AM,0.3384,0.3011
382,12/01/20 10:00:01 AM,0.3384,0.3011
383,12/01/20 10:30:01 AM,0.3384,0.3011
384,12/01/20 11:00:01 AM,0.3384,0.3011
385,12/01/20 11:30:01 AM,0.3384,0.3011
386,12/01/20 12:00:01 PM,0.3384,0.3011
387,12/01/20 12:30:01 PM,0.3384,0.3015
388,12/01/20 01:00:01 PM,0.3384,0.3011
389,12/01/20 01:30:01 PM,0.3384,0.3015
390,12/01/20 02:00:01 PM,0.3384,0.3015
391,12/01/20 02:30:01 PM,0.3380,0.3011
392,12/01/20 03:00:01 PM,0.3380,0.3011
393,12/01/20 03:30:01 PM,0.3380,0.3011
394,12/01/20 04:00:01 PM,0.3380,0.3011
395,12/01/20 04:30:01 PM,0.3380,0.3011
396,12/01/20 05:00:01 PM,0.3380,0.3011
397,12/01/20 05:30:01 PM,0.3380,0.3011
398,12/01/20 06:00:01 PM,0.3380,0.3011
399,12/01/20 06:30:01 PM,0.3380,0.3011
400,12/01/20 07:00:01 PM,0.3380,0.3011
401,12/01/20 07:30:01 PM,0.3376,0.3011
402,12/01/20 08:00:01 PM,0.3380,0.3008
403,12/01/20 08:30:01 PM,0.3380,0.3011
404,12/01/20 09:00:01 PM,0.3376,0.3011
405,12/01/20 09:30:01 PM,0.3380,0.3011
406,12/01/20 10:00:01 PM,0.3380,0.3011
407,12/01/20 10:30:01 PM,0.3376,0.3008
408,12/01/20 11:00:01 PM,0.3380,0.3008
409,12/01/20 11:30:01 PM,0.3376,0.3008
410,12/02/20 12:00:01 AM,0.3376,0.3008
411,12/02/20 12:30:01 AM,0.3376,0.3008
412,12/02/20 01:00:01 AM,0.3376,0.3011
413,12/02/20 01:30:01 AM,0.3376,0.3011
414,12/02/20 02:00:01 AM,0.3376,0.3008
415,12/02/20 02:30:01 AM,0.3376,0.3008
416,12/02/20 03:00:01 AM,0.3376,0.3008
417,12/02/20 03:30:01 AM,0.3376,0.3008
418,12/02/20 04:00:01 AM,0.3376,0.3005
419,12/02/20 04:30:01 AM,0.3371,0.3008
420,12/02/20 05:00:01 AM,0.3376,0.3008
421,12/02/20 05:30:01 AM,0.3376,0.3008
422,12/02/20 06:00:01 AM,0.3376,0.3005
423,12/02/20 06:30:01 AM,0.3371,0.3008
424,12/02/20 07:00:01 AM,0.3371,0.3008
425,12/02/20 07:30:01 AM,0.3376,0.3005
426,12/02/20 08:00:01 AM,0.3376,0.3005
427,12/02/20 08:30:01 AM,0.3371,0.3005
428,12/02/20 09:00:01 AM,0.3371,0.3005
429,12/02/20 09:30:01 AM,0.3371,0.3008
430,12/02/20 10:00:01 AM,0.3376,0.3008
431,12/02/20 10:30:01 AM,0.3371,0.3005
432,12/02/20 11:00:01 AM,0.3376,0.3005
433,12/02/20 11:30:01 AM,0.3371,0.3008
434,12/02/20 12:00:01 PM,0.3371,0.3008
435,12/02/20 12:30:01 PM,0.3371,0.3005
436,12/02/20 01:00:01 PM,0.3371,0.3008
437,12/02/20 01:30:01 PM,0.3371,0.3005
438,12/02/20 02:00:01 PM,0.3376,0.3008
439,12/02/20 02:30:01 PM,0.3376,0.3008
440,12/02/20 03:00:01 PM,0.3371,0.3005
441,12/02/20 03:30:01 PM,0.3371,0.3005
442,12/02/20 04:00:01 PM,0.3371,0.3005
443,12/02/20 04:30:01 PM,0.3371,0.3005
444,12/02/20 05:00:01 PM,0.3371,0.3005
445,12/02/20 05:30:01 PM,0.3371,0.3005
446,12/02/20 06:00:01 PM,0.3371,0.3005
447,12/02/20 06:30:01 PM,0.3371,0.3005
448,12/02/20 07:00:01 PM,0.3367,0.3005
449,12/02/20 07:30:01 PM,0.3371,0.3005
450,12/02/20 08:00:01 PM,0.3367,0.3005
451,12/02/20 08:30:01 PM,0.3367,0.3008
452,12/02/20 09:00:01 PM,0.3367,0.3008
453,12/02/20 09:30:01 PM,0.3367,0.3008
454,12/02/20 10:00:01 PM,0.3367,0.3005
455,12/02/20 10:30:01 PM,0.3367,0.3005
456,12/02/20 11:00:01 PM,0.3367,0.3005
457,12/02/20 11:30:01 PM,0.3367,0.3005
458,12/03/20 12:00:01 AM,0.3367,0.3005
459,12/03/20 12:30:01 AM,0.3367,0.3008
460,12/03/20 01:00:01 AM,0.3367,0.3005
461,12/03/20 01:30:01 AM,0.3367,0.3005
462,12/03/20 02:00:01 AM,0.3367,0.3005
463,12/03/20 02:30:01 AM,0.3367,0.3005
464,12/03/20 03:00:01 AM,0.3361,0.3005
465,12/03/20 03:30:01 AM,0.3361,0.3008
466,12/03/20 04:00:01 AM,0.3361,0.3008
467,12/03/20 04:30:01 AM,0.3361,0.3005
468,12/03/20 05:00:01 AM,0.3361,0.3001
469,12/03/20 05:30:01 AM,0.3361,0.3005
470,12/03/20 06:00:01 AM,0.3361,0.3001
471,12/03/20 06:30:01 AM,0.3361,0.3001
472,12/03/20 07:00:01 AM,0.3361,0.3005
473,12/03/20 07:30:01 AM,0.3361,0.3005
474,12/03/20 08:00:01 AM,0.3361,0.3001
475,12/03/20 08:30:01 AM,0.3361,0.3005
476,12/03/20 09:00:01 AM,0.3361,0.3005
477,12/03/20 09:30:01 AM,0.3361,0.3005
478,12/03/20 10:00:01 AM,0.3361,0.3005
479,12/03/20 10:30:01 AM,0.3361,0.3001
480,12/03/20 11:00:01 AM,0.3367,0.3001
481,12/03/20 11:30:01 AM,0.3361,0.3001
482,12/03/20 12:00:01 PM,0.3361,0.3001
483,12/03/20 12:30:01 PM,0.3361,0.3001
484,12/03/20 01:00:01 PM,0.3361,0.3001
485,12/03/20 01:30:01 PM,0.3361,0.3001
486,12/03/20 02:00:01 PM,0.3361,0.3005
487,12/03/20 02:30:01 PM,0.3361,0.3001
488,12/03/20 03:00:01 PM,0.3361,0.3001
489,12/03/20 03:30:01 PM,0.3361,0.3001
490,12/03/20 04:00:01 PM,0.3361,0.3001
491,12/03/20 04:30:01 PM,0.3361,0.3001
492,12/03/20 05:00:01 PM,0.3361,0.3001
493,12/03/20 05:30:01 PM,0.3361,0.2997
494,12/03/20 06:00:01 PM,0.3357,0.2997
495,12/03/20 06:30:01 PM,0.3357,0.3001
496,12/03/20 07:00:01 PM,0.3357,0.2997
497,12/03/20 07:30:01 PM,0.3357,0.2997
498,12/03/20 08:00:01 PM,0.3357,0.2997
499,12/03/20 08:30:01 PM,0.3357,0.2997
500,12/03/20 09:00:01 PM,0.3357,0.3001
501,12/03/20 09:30:01 PM,0.3357,0.3001
502,12/03/20 10:00:01 PM,0.3357,0.3001
503,12/03/20 10:30:01 PM,0.3357,0.3001
504,12/03/20 11:00:01 PM,0.3357,0.3001
505,12/03/20 11:30:01 PM,0.3357,0.2997
506,12/04/20 12:00:01 AM,0.3357,0.3001
507,12/04/20 12:30:01 AM,0.3357,0.3001
508,12/04/20 01:00:01 AM,0.3357,0.3001
