"Plot Title: MM1SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759115, LBL: MM1SM 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759121, LBL: MM1SM 1 m)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20652823, LBL: MM1SM 10 cm)"
44,11/24/20 05:30:01 AM,0.3037,0.7184,0.2959
45,11/24/20 06:00:01 AM,0.3040,0.7184,0.2959
46,11/24/20 06:30:01 AM,0.3037,0.7184,0.2959
47,11/24/20 07:00:01 AM,0.3040,0.7184,0.2959
48,11/24/20 07:30:01 AM,0.3033,0.7184,0.2959
49,11/24/20 08:00:01 AM,0.3037,0.7184,0.2959
50,11/24/20 08:30:01 AM,0.3037,0.7184,0.2959
51,11/24/20 09:00:01 AM,0.3037,0.7184,0.2955
52,11/24/20 09:30:01 AM,0.3037,0.7184,0.2955
53,11/24/20 10:00:01 AM,0.3037,0.7184,0.2955
54,11/24/20 10:30:01 AM,0.3040,0.7184,0.2955
55,11/24/20 11:00:01 AM,0.3040,0.7184,0.2955
56,11/24/20 11:30:01 AM,0.3040,0.7184,0.2959
57,11/24/20 12:00:01 PM,0.3040,0.7184,0.2963
58,11/24/20 12:30:01 PM,0.3040,0.7184,0.2963
59,11/24/20 01:00:01 PM,0.3040,0.7184,0.2963
60,11/24/20 01:30:01 PM,0.3040,0.7184,0.2966
61,11/24/20 02:00:01 PM,0.3033,0.7184,0.2966
62,11/24/20 02:30:01 PM,0.3033,0.7184,0.2966
63,11/24/20 03:00:01 PM,0.3033,0.7184,0.2966
64,11/24/20 03:30:01 PM,0.3033,0.7184,0.2970
65,11/24/20 04:00:01 PM,0.3033,0.7184,0.2970
66,11/24/20 04:30:01 PM,0.3033,0.7184,0.2970
67,11/24/20 05:00:01 PM,0.3033,0.7184,0.2970
68,11/24/20 05:30:01 PM,0.3033,0.7184,0.2970
69,11/24/20 06:00:01 PM,0.3033,0.7184,0.2970
70,11/24/20 06:30:01 PM,0.3033,0.7184,0.2970
71,11/24/20 07:00:01 PM,0.3029,0.7184,0.2970
72,11/24/20 07:30:01 PM,0.3029,0.7184,0.2970
73,11/24/20 08:00:01 PM,0.3029,0.7184,0.2970
74,11/24/20 08:30:01 PM,0.3029,0.7184,0.2966
75,11/24/20 09:00:01 PM,0.3029,0.7184,0.2966
76,11/24/20 09:30:01 PM,0.3029,0.7184,0.2966
77,11/24/20 10:00:01 PM,0.3029,0.7184,0.2963
78,11/24/20 10:30:01 PM,0.3029,0.7184,0.2963
79,11/24/20 11:00:01 PM,0.3029,0.7184,0.2963
80,11/24/20 11:30:01 PM,0.3029,0.7184,0.2963
81,11/25/20 12:00:01 AM,0.3029,0.7184,0.2959
82,11/25/20 12:30:01 AM,0.3029,0.7184,0.2959
83,11/25/20 01:00:01 AM,0.3029,0.7184,0.2959
84,11/25/20 01:30:01 AM,0.3029,0.7184,0.2959
85,11/25/20 02:00:01 AM,0.3029,0.7184,0.2955
86,11/25/20 02:30:01 AM,0.3029,0.7184,0.2955
87,11/25/20 03:00:01 AM,0.3026,0.7184,0.2955
88,11/25/20 03:30:01 AM,0.3029,0.7184,0.2955
89,11/25/20 04:00:01 AM,0.3029,0.7184,0.2955
90,11/25/20 04:30:01 AM,0.3029,0.7184,0.2955
91,11/25/20 05:00:01 AM,0.3029,0.7184,0.2955
92,11/25/20 05:30:01 AM,0.3029,0.7184,0.2955
93,11/25/20 06:00:01 AM,0.3029,0.7184,0.2952
94,11/25/20 06:30:01 AM,0.3029,0.7184,0.2952
95,11/25/20 07:00:01 AM,0.3029,0.7184,0.2952
96,11/25/20 07:30:01 AM,0.3029,0.7184,0.2952
97,11/25/20 08:00:01 AM,0.3029,0.7184,0.2952
98,11/25/20 08:30:01 AM,0.3029,0.7184,0.2952
99,11/25/20 09:00:01 AM,0.3029,0.7184,0.2952
100,11/25/20 09:30:01 AM,0.3029,0.7184,0.2952
101,11/25/20 10:00:01 AM,0.3029,0.7184,0.2952
102,11/25/20 10:30:01 AM,0.3033,0.7184,0.2952
103,11/25/20 11:00:01 AM,0.3026,0.7184,0.2952
104,11/25/20 11:30:01 AM,0.3026,0.7184,0.2955
105,11/25/20 12:00:01 PM,0.3026,0.7184,0.2959
106,11/25/20 12:30:01 PM,0.3029,0.7184,0.2959
107,11/25/20 01:00:01 PM,0.3029,0.7184,0.2963
108,11/25/20 01:30:01 PM,0.3029,0.7184,0.2963
109,11/25/20 02:00:01 PM,0.3029,0.7184,0.2963
110,11/25/20 02:30:01 PM,0.3029,0.7184,0.2963
111,11/25/20 03:00:01 PM,0.3026,0.7184,0.2966
112,11/25/20 03:30:01 PM,0.3026,0.7184,0.2966
113,11/25/20 04:00:01 PM,0.3026,0.7184,0.2966
114,11/25/20 04:30:01 PM,0.3026,0.7184,0.2966
115,11/25/20 05:00:01 PM,0.3026,0.7184,0.2966
116,11/25/20 05:30:01 PM,0.3022,0.7184,0.2966
117,11/25/20 06:00:01 PM,0.3026,0.7184,0.2963
118,11/25/20 06:30:01 PM,0.3026,0.7184,0.2963
119,11/25/20 07:00:01 PM,0.3022,0.7184,0.2963
120,11/25/20 07:30:01 PM,0.3026,0.7184,0.2963
121,11/25/20 08:00:01 PM,0.3026,0.7184,0.2959
122,11/25/20 08:30:01 PM,0.3026,0.7184,0.2959
123,11/25/20 09:00:01 PM,0.3022,0.7184,0.2955
124,11/25/20 09:30:01 PM,0.3026,0.7184,0.2955
125,11/25/20 10:00:01 PM,0.3026,0.7184,0.2955
126,11/25/20 10:30:01 PM,0.3026,0.7184,0.2955
127,11/25/20 11:00:01 PM,0.3026,0.7184,0.2952
128,11/25/20 11:30:01 PM,0.3026,0.7184,0.2952
129,11/26/20 12:00:01 AM,0.3026,0.7184,0.2952
130,11/26/20 12:30:01 AM,0.3026,0.7184,0.2952
131,11/26/20 01:00:01 AM,0.3026,0.7184,0.2949
132,11/26/20 01:30:01 AM,0.3022,0.7184,0.2949
133,11/26/20 02:00:01 AM,0.3022,0.7184,0.2949
134,11/26/20 02:30:01 AM,0.3022,0.7184,0.2949
135,11/26/20 03:00:01 AM,0.3022,0.7184,0.2949
136,11/26/20 03:30:01 AM,0.3022,0.7184,0.2949
137,11/26/20 04:00:01 AM,0.3022,0.7184,0.2949
138,11/26/20 04:30:01 AM,0.3022,0.7184,0.2949
139,11/26/20 05:00:01 AM,0.3022,0.7184,0.2949
140,11/26/20 05:30:01 AM,0.3022,0.7184,0.2949
141,11/26/20 06:00:01 AM,0.3022,0.7184,0.2949
142,11/26/20 06:30:01 AM,0.3022,0.7184,0.2949
143,11/26/20 07:00:01 AM,0.3022,0.7184,0.2949
144,11/26/20 07:30:01 AM,0.3022,0.7184,0.2949
145,11/26/20 08:00:01 AM,0.3022,0.7184,0.2949
146,11/26/20 08:30:01 AM,0.3022,0.7184,0.2949
147,11/26/20 09:00:01 AM,0.3022,0.7184,0.2949
148,11/26/20 09:30:01 AM,0.3022,0.7184,0.2949
149,11/26/20 10:00:01 AM,0.3026,0.7184,0.2946
150,11/26/20 10:30:01 AM,0.3022,0.7184,0.2946
151,11/26/20 11:00:01 AM,0.3026,0.7184,0.2946
152,11/26/20 11:30:01 AM,0.3026,0.7184,0.2942
153,11/26/20 12:00:01 PM,0.3019,0.7184,0.2942
154,11/26/20 12:30:01 PM,0.3019,0.7184,0.2942
155,11/26/20 01:00:01 PM,0.3019,0.7184,0.2942
156,11/26/20 01:30:01 PM,0.3019,0.7184,0.2942
157,11/26/20 02:00:01 PM,0.3019,0.7184,0.2942
158,11/26/20 02:30:01 PM,0.3019,0.7184,0.2942
159,11/26/20 03:00:01 PM,0.3022,0.7184,0.2942
160,11/26/20 03:30:01 PM,0.3022,0.7184,0.2942
161,11/26/20 04:00:01 PM,0.3019,0.7184,0.2942
162,11/26/20 04:30:01 PM,0.3015,0.7184,0.2942
163,11/26/20 05:00:01 PM,0.3015,0.7184,0.2938
164,11/26/20 05:30:01 PM,0.3015,0.7184,0.2938
165,11/26/20 06:00:01 PM,0.3015,0.7184,0.2938
166,11/26/20 06:30:01 PM,0.3015,0.7184,0.2938
167,11/26/20 07:00:01 PM,0.3015,0.7184,0.2938
168,11/26/20 07:30:01 PM,0.3019,0.7184,0.2938
169,11/26/20 08:00:01 PM,0.3015,0.7184,0.2938
170,11/26/20 08:30:01 PM,0.3019,0.7184,0.2938
171,11/26/20 09:00:01 PM,0.3019,0.7184,0.2938
172,11/26/20 09:30:01 PM,0.3015,0.7184,0.2938
173,11/26/20 10:00:01 PM,0.3015,0.7184,0.2938
174,11/26/20 10:30:01 PM,0.3015,0.7184,0.2938
175,11/26/20 11:00:01 PM,0.3015,0.7184,0.2938
176,11/26/20 11:30:01 PM,0.3015,0.7184,0.2938
177,11/27/20 12:00:01 AM,0.3015,0.7184,0.2938
178,11/27/20 12:30:01 AM,0.3015,0.7184,0.2938
179,11/27/20 01:00:01 AM,0.3015,0.7184,0.2942
180,11/27/20 01:30:01 AM,0.3015,0.7184,0.2942
181,11/27/20 02:00:01 AM,0.3015,0.7184,0.2942
182,11/27/20 02:30:01 AM,0.3015,0.7184,0.2942
183,11/27/20 03:00:01 AM,0.3015,0.7184,0.2942
184,11/27/20 03:30:01 AM,0.3015,0.7184,0.2942
185,11/27/20 04:00:01 AM,0.3015,0.7184,0.2942
186,11/27/20 04:30:01 AM,0.3015,0.7184,0.2942
187,11/27/20 05:00:01 AM,0.3015,0.7184,0.2942
188,11/27/20 05:30:01 AM,0.3011,0.7184,0.2942
189,11/27/20 06:00:01 AM,0.3015,0.7184,0.2942
190,11/27/20 06:30:01 AM,0.3015,0.7184,0.2942
191,11/27/20 07:00:01 AM,0.3015,0.7184,0.2942
192,11/27/20 07:30:01 AM,0.3015,0.7184,0.2942
193,11/27/20 08:00:01 AM,0.3015,0.7184,0.2938
194,11/27/20 08:30:01 AM,0.3015,0.7184,0.2938
195,11/27/20 09:00:01 AM,0.3015,0.7184,0.2938
196,11/27/20 09:30:01 AM,0.3015,0.7184,0.2938
197,11/27/20 10:00:01 AM,0.3015,0.7184,0.2938
198,11/27/20 10:30:01 AM,0.3019,0.7184,0.2935
199,11/27/20 11:00:01 AM,0.3019,0.7184,0.2932
200,11/27/20 11:30:01 AM,0.3019,0.7184,0.2932
201,11/27/20 12:00:01 PM,0.3019,0.7184,0.2932
202,11/27/20 12:30:01 PM,0.3015,0.7184,0.2928
203,11/27/20 01:00:01 PM,0.3015,0.7184,0.2928
204,11/27/20 01:30:01 PM,0.3015,0.7184,0.2928
205,11/27/20 02:00:01 PM,0.3015,0.7184,0.2928
206,11/27/20 02:30:01 PM,0.3015,0.7184,0.2928
207,11/27/20 03:00:01 PM,0.3015,0.7184,0.2928
208,11/27/20 03:30:01 PM,0.3015,0.7184,0.2928
209,11/27/20 04:00:01 PM,0.3015,0.7184,0.2928
210,11/27/20 04:30:01 PM,0.3015,0.7184,0.2928
211,11/27/20 05:00:01 PM,0.3011,0.7184,0.2928
212,11/27/20 05:30:01 PM,0.3011,0.7184,0.2928
213,11/27/20 06:00:01 PM,0.3011,0.7184,0.2928
214,11/27/20 06:30:01 PM,0.3011,0.7184,0.2928
215,11/27/20 07:00:01 PM,0.3008,0.7184,0.2928
216,11/27/20 07:30:01 PM,0.3008,0.7184,0.2928
217,11/27/20 08:00:01 PM,0.3008,0.7184,0.2928
218,11/27/20 08:30:01 PM,0.3005,0.7184,0.2928
219,11/27/20 09:00:01 PM,0.2997,0.7184,0.2928
220,11/27/20 09:30:01 PM,0.2997,0.7184,0.2928
221,11/27/20 10:00:01 PM,0.2997,0.7184,0.2928
222,11/27/20 10:30:01 PM,0.2997,0.7184,0.2928
223,11/27/20 11:00:01 PM,0.2997,0.7184,0.2932
224,11/27/20 11:30:01 PM,0.2997,0.7184,0.2932
225,11/28/20 12:00:01 AM,0.2997,0.7184,0.2932
226,11/28/20 12:30:01 AM,0.2997,0.7184,0.2932
227,11/28/20 01:00:01 AM,0.2997,0.7184,0.2932
228,11/28/20 01:30:01 AM,0.2997,0.7184,0.2932
229,11/28/20 02:00:01 AM,0.2997,0.7184,0.2932
230,11/28/20 02:30:01 AM,0.2997,0.7184,0.2932
231,11/28/20 03:00:01 AM,0.2997,0.7184,0.2935
232,11/28/20 03:30:01 AM,0.2997,0.7184,0.2935
233,11/28/20 04:00:01 AM,0.2997,0.7184,0.2935
234,11/28/20 04:30:01 AM,0.2997,0.7184,0.2932
235,11/28/20 05:00:01 AM,0.2997,0.7184,0.2932
236,11/28/20 05:30:01 AM,0.2997,0.7184,0.2932
237,11/28/20 06:00:01 AM,0.2997,0.7184,0.2932
238,11/28/20 06:30:01 AM,0.2997,0.7184,0.2932
239,11/28/20 07:00:01 AM,0.2997,0.7184,0.2932
240,11/28/20 07:30:01 AM,0.2997,0.7184,0.2928
241,11/28/20 08:00:01 AM,0.2997,0.7184,0.2928
242,11/28/20 08:30:01 AM,0.2997,0.7184,0.2928
243,11/28/20 09:00:01 AM,0.2997,0.7184,0.2925
244,11/28/20 09:30:01 AM,0.3001,0.7184,0.2925
245,11/28/20 10:00:01 AM,0.3001,0.7184,0.2922
246,11/28/20 10:30:01 AM,0.3001,0.7184,0.2922
247,11/28/20 11:00:01 AM,0.3001,0.7184,0.2919
248,11/28/20 11:30:01 AM,0.3001,0.7184,0.2919
249,11/28/20 12:00:01 PM,0.3001,0.7184,0.2914
250,11/28/20 12:30:01 PM,0.3001,0.7184,0.2911
251,11/28/20 01:00:01 PM,0.3001,0.7184,0.2911
252,11/28/20 01:30:01 PM,0.3001,0.7184,0.2911
253,11/28/20 02:00:01 PM,0.2997,0.7184,0.2911
254,11/28/20 02:30:01 PM,0.2997,0.7184,0.2911
255,11/28/20 03:00:01 PM,0.2997,0.7184,0.2911
256,11/28/20 03:30:01 PM,0.2997,0.7184,0.2911
257,11/28/20 04:00:01 PM,0.2997,0.7184,0.2911
258,11/28/20 04:30:01 PM,0.2994,0.7184,0.2911
259,11/28/20 05:00:01 PM,0.2994,0.7184,0.2908
260,11/28/20 05:30:01 PM,0.2994,0.7184,0.2911
261,11/28/20 06:00:01 PM,0.2994,0.7184,0.2911
262,11/28/20 06:30:01 PM,0.2994,0.7184,0.2908
263,11/28/20 07:00:01 PM,0.2994,0.7184,0.2911
264,11/28/20 07:30:01 PM,0.2994,0.7184,0.2911
265,11/28/20 08:00:01 PM,0.2994,0.7184,0.2911
266,11/28/20 08:30:01 PM,0.2994,0.7184,0.2914
267,11/28/20 09:00:01 PM,0.2994,0.7184,0.2914
268,11/28/20 09:30:01 PM,0.2994,0.7184,0.2914
269,11/28/20 10:00:01 PM,0.2994,0.7184,0.2914
270,11/28/20 10:30:01 PM,0.2990,0.7184,0.2914
271,11/28/20 11:00:01 PM,0.2990,0.7184,0.2919
272,11/28/20 11:30:01 PM,0.2990,0.7184,0.2919
273,11/29/20 12:00:01 AM,0.2990,0.7184,0.2919
274,11/29/20 12:30:01 AM,0.2990,0.7184,0.2919
275,11/29/20 01:00:01 AM,0.2990,0.7184,0.2919
276,11/29/20 01:30:01 AM,0.2994,0.7184,0.2919
277,11/29/20 02:00:01 AM,0.2990,0.7184,0.2919
278,11/29/20 02:30:01 AM,0.2990,0.7184,0.2919
279,11/29/20 03:00:01 AM,0.2990,0.7184,0.2919
280,11/29/20 03:30:01 AM,0.2990,0.7184,0.2919
281,11/29/20 04:00:01 AM,0.2994,0.7184,0.2919
282,11/29/20 04:30:01 AM,0.2990,0.7184,0.2914
283,11/29/20 05:00:01 AM,0.2990,0.7184,0.2914
284,11/29/20 05:30:01 AM,0.2990,0.7184,0.2914
285,11/29/20 06:00:01 AM,0.2990,0.7184,0.2911
286,11/29/20 06:30:01 AM,0.2990,0.7184,0.2911
287,11/29/20 07:00:01 AM,0.2990,0.7184,0.2908
288,11/29/20 07:30:01 AM,0.2994,0.7184,0.2908
289,11/29/20 08:00:01 AM,0.2994,0.7184,0.2904
290,11/29/20 08:30:01 AM,0.2994,0.7184,0.2904
291,11/29/20 09:00:01 AM,0.2994,0.7184,0.2901
292,11/29/20 09:30:01 AM,0.2994,0.7184,0.2901
293,11/29/20 10:00:01 AM,0.2994,0.7184,0.2898
294,11/29/20 10:30:01 AM,0.2994,0.7184,0.2895
295,11/29/20 11:00:01 AM,0.2994,0.7184,0.2895
296,11/29/20 11:30:01 AM,0.2997,0.7184,0.2890
297,11/29/20 12:00:01 PM,0.2997,0.7184,0.2887
298,11/29/20 12:30:01 PM,0.2997,0.7184,0.2887
299,11/29/20 01:00:01 PM,0.2997,0.7184,0.2887
300,11/29/20 01:30:01 PM,0.2997,0.7184,0.2884
301,11/29/20 02:00:01 PM,0.2997,0.7184,0.2884
302,11/29/20 02:30:01 PM,0.2997,0.7184,0.2884
303,11/29/20 03:00:01 PM,0.2997,0.7184,0.2884
304,11/29/20 03:30:01 PM,0.2997,0.7184,0.2884
305,11/29/20 04:00:01 PM,0.2997,0.7184,0.2884
306,11/29/20 04:30:01 PM,0.2994,0.7184,0.2884
307,11/29/20 05:00:01 PM,0.2994,0.7184,0.2884
308,11/29/20 05:30:01 PM,0.2994,0.7184,0.2887
309,11/29/20 06:00:01 PM,0.2994,0.7184,0.2887
310,11/29/20 06:30:01 PM,0.2994,0.7184,0.2887
311,11/29/20 07:00:01 PM,0.2994,0.7184,0.2890
312,11/29/20 07:30:01 PM,0.2994,0.7184,0.2890
313,11/29/20 08:00:01 PM,0.2994,0.7184,0.2890
314,11/29/20 08:30:01 PM,0.2994,0.7184,0.2890
315,11/29/20 09:00:01 PM,0.2994,0.7184,0.2895
316,11/29/20 09:30:01 PM,0.2994,0.7184,0.2895
317,11/29/20 10:00:01 PM,0.2994,0.7184,0.2895
318,11/29/20 10:30:01 PM,0.2994,0.7184,0.2898
319,11/29/20 11:00:01 PM,0.2994,0.7184,0.2898
320,11/29/20 11:30:01 PM,0.2994,0.7184,0.2898
321,11/30/20 12:00:01 AM,0.2994,0.7184,0.2898
322,11/30/20 12:30:01 AM,0.2994,0.7184,0.2898
323,11/30/20 01:00:01 AM,0.2994,0.7184,0.2901
324,11/30/20 01:30:01 AM,0.2994,0.7184,0.2901
325,11/30/20 02:00:01 AM,0.2990,0.7184,0.2901
326,11/30/20 02:30:01 AM,0.2990,0.7184,0.2901
327,11/30/20 03:00:01 AM,0.2990,0.7184,0.2901
328,11/30/20 03:30:01 AM,0.2990,0.7184,0.2898
329,11/30/20 04:00:01 AM,0.2990,0.7184,0.2898
330,11/30/20 04:30:01 AM,0.2987,0.7184,0.2898
331,11/30/20 05:00:01 AM,0.2987,0.7184,0.2895
332,11/30/20 05:30:01 AM,0.2990,0.7184,0.2895
333,11/30/20 06:00:01 AM,0.2987,0.7184,0.2890
334,11/30/20 06:30:01 AM,0.2987,0.7184,0.2887
335,11/30/20 07:00:01 AM,0.2987,0.7184,0.2887
336,11/30/20 07:30:01 AM,0.2987,0.7184,0.2884
337,11/30/20 08:00:01 AM,0.2987,0.7184,0.2881
338,11/30/20 08:30:01 AM,0.2987,0.7184,0.2877
339,11/30/20 09:00:01 AM,0.2990,0.7184,0.2874
340,11/30/20 09:30:01 AM,0.2987,0.7184,0.2874
341,11/30/20 10:00:01 AM,0.2990,0.7184,0.2871
342,11/30/20 10:30:01 AM,0.2990,0.7184,0.2868
343,11/30/20 11:00:01 AM,0.2990,0.7184,0.2864
344,11/30/20 11:30:01 AM,0.2990,0.7184,0.2864
345,11/30/20 12:00:01 PM,0.2990,0.7184,0.2861
346,11/30/20 12:30:01 PM,0.2990,0.7184,0.2861
347,11/30/20 01:00:01 PM,0.2990,0.7184,0.2857
348,11/30/20 01:30:01 PM,0.2990,0.7184,0.2857
349,11/30/20 02:00:01 PM,0.2990,0.7184,0.2857
350,11/30/20 02:30:01 PM,0.2990,0.7184,0.2857
351,11/30/20 03:00:01 PM,0.2990,0.7184,0.2857
352,11/30/20 03:30:01 PM,0.2990,0.7184,0.2857
353,11/30/20 04:00:01 PM,0.2990,0.7184,0.2857
354,11/30/20 04:30:01 PM,0.2990,0.7184,0.2857
355,11/30/20 05:00:01 PM,0.2987,0.7184,0.2857
356,11/30/20 05:30:01 PM,0.2987,0.7184,0.2861
357,11/30/20 06:00:01 PM,0.2987,0.7184,0.2861
358,11/30/20 06:30:01 PM,0.2987,0.7184,0.2861
359,11/30/20 07:00:01 PM,0.2987,0.7184,0.2864
360,11/30/20 07:30:01 PM,0.2987,0.7184,0.2864
361,11/30/20 08:00:01 PM,0.2987,0.7184,0.2864
362,11/30/20 08:30:01 PM,0.2987,0.7184,0.2868
363,11/30/20 09:00:01 PM,0.2987,0.7184,0.2868
364,11/30/20 09:30:01 PM,0.2987,0.7184,0.2871
365,11/30/20 10:00:01 PM,0.2984,0.7184,0.2871
366,11/30/20 10:30:01 PM,0.2987,0.7184,0.2874
367,11/30/20 11:00:01 PM,0.2984,0.7184,0.2874
368,11/30/20 11:30:01 PM,0.2984,0.7184,0.2874
369,12/01/20 12:00:01 AM,0.2984,0.7184,0.2877
370,12/01/20 12:30:01 AM,0.2987,0.7184,0.2877
371,12/01/20 01:00:01 AM,0.2984,0.7184,0.2877
372,12/01/20 01:30:01 AM,0.2984,0.7184,0.2877
373,12/01/20 02:00:01 AM,0.2984,0.7184,0.2881
374,12/01/20 02:30:01 AM,0.2984,0.7184,0.2881
375,12/01/20 03:00:01 AM,0.2984,0.7184,0.2881
376,12/01/20 03:30:01 AM,0.2984,0.7184,0.2877
377,12/01/20 04:00:01 AM,0.2984,0.7184,0.2877
378,12/01/20 04:30:01 AM,0.2984,0.7184,0.2877
379,12/01/20 05:00:01 AM,0.2984,0.7184,0.2874
380,12/01/20 05:30:01 AM,0.2984,0.7184,0.2871
381,12/01/20 06:00:01 AM,0.2984,0.7184,0.2871
382,12/01/20 06:30:01 AM,0.2984,0.7184,0.2868
383,12/01/20 07:00:01 AM,0.2984,0.7184,0.2864
384,12/01/20 07:30:01 AM,0.2984,0.7184,0.2861
385,12/01/20 08:00:01 AM,0.2984,0.7184,0.2861
386,12/01/20 08:30:01 AM,0.2984,0.7184,0.2857
387,12/01/20 09:00:01 AM,0.2984,0.7184,0.2850
388,12/01/20 09:30:01 AM,0.2984,0.7184,0.2850
389,12/01/20 10:00:01 AM,0.2984,0.7184,0.2844
390,12/01/20 10:30:01 AM,0.2979,0.7184,0.2844
391,12/01/20 11:00:01 AM,0.2979,0.7184,0.2840
392,12/01/20 11:30:01 AM,0.2984,0.7184,0.2837
393,12/01/20 12:00:01 PM,0.2984,0.7184,0.2837
394,12/01/20 12:30:01 PM,0.2984,0.7184,0.2834
395,12/01/20 01:00:01 PM,0.2984,0.7184,0.2834
396,12/01/20 01:30:01 PM,0.2984,0.7184,0.2834
397,12/01/20 02:00:01 PM,0.2984,0.7184,0.2834
398,12/01/20 02:30:01 PM,0.2984,0.7184,0.2834
399,12/01/20 03:00:01 PM,0.2984,0.7184,0.2830
400,12/01/20 03:30:01 PM,0.2984,0.7184,0.2834
401,12/01/20 04:00:01 PM,0.2984,0.7184,0.2834
402,12/01/20 04:30:01 PM,0.2979,0.7184,0.2834
403,12/01/20 05:00:01 PM,0.2979,0.7184,0.2834
404,12/01/20 05:30:01 PM,0.2979,0.7184,0.2837
405,12/01/20 06:00:01 PM,0.2979,0.7184,0.2837
406,12/01/20 06:30:01 PM,0.2979,0.7184,0.2837
407,12/01/20 07:00:01 PM,0.2979,0.7184,0.2840
408,12/01/20 07:30:01 PM,0.2979,0.7184,0.2840
409,12/01/20 08:00:01 PM,0.2979,0.7184,0.2844
410,12/01/20 08:30:01 PM,0.2979,0.7184,0.2844
411,12/01/20 09:00:01 PM,0.2979,0.7184,0.2847
412,12/01/20 09:30:01 PM,0.2979,0.7184,0.2847
413,12/01/20 10:00:01 PM,0.2979,0.7184,0.2850
414,12/01/20 10:30:01 PM,0.2979,0.7184,0.2850
415,12/01/20 11:00:01 PM,0.2979,0.7184,0.2853
416,12/01/20 11:30:01 PM,0.2979,0.7184,0.2853
417,12/02/20 12:00:01 AM,0.2979,0.7184,0.2853
418,12/02/20 12:30:01 AM,0.2979,0.7184,0.2857
419,12/02/20 01:00:01 AM,0.2979,0.7184,0.2857
420,12/02/20 01:30:01 AM,0.2979,0.7184,0.2861
421,12/02/20 02:00:01 AM,0.2976,0.7184,0.2861
422,12/02/20 02:30:01 AM,0.2976,0.7184,0.2861
423,12/02/20 03:00:01 AM,0.2976,0.7184,0.2864
424,12/02/20 03:30:01 AM,0.2976,0.7184,0.2864
425,12/02/20 04:00:01 AM,0.2976,0.7184,0.2864
