"Plot Title: ChildsT3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456140, LBL: childs trans 3 - 30 cm)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456142, LBL: childs trans 3 - 60 cm)"
170,07/11/20 02:00:01 AM,0.3481,0.3990
171,07/11/20 02:30:01 AM,0.3481,0.3990
172,07/11/20 03:00:01 AM,0.3476,0.3990
173,07/11/20 03:30:01 AM,0.3490,0.3978
174,07/11/20 04:00:01 AM,0.3486,0.3985
175,07/11/20 04:30:01 AM,0.3481,0.3985
176,07/11/20 05:00:01 AM,0.3486,0.3990
177,07/11/20 05:30:01 AM,0.3481,0.3990
178,07/11/20 06:00:01 AM,0.3481,0.3990
179,07/11/20 06:30:01 AM,0.3486,0.3990
180,07/11/20 07:00:01 AM,0.3486,0.3990
181,07/11/20 07:30:01 AM,0.3486,0.3990
182,07/11/20 08:00:01 AM,0.3481,0.3990
183,07/11/20 08:30:01 AM,0.3481,0.3990
184,07/11/20 09:00:01 AM,0.3486,0.3997
185,07/11/20 09:30:01 AM,0.3481,0.3997
186,07/11/20 10:00:01 AM,0.3481,0.3997
187,07/11/20 10:30:01 AM,0.3486,0.3997
188,07/11/20 11:00:01 AM,0.3486,0.3990
189,07/11/20 11:30:01 AM,0.3486,0.3990
190,07/11/20 12:00:01 PM,0.3486,0.3997
191,07/11/20 12:30:01 PM,0.3486,0.3985
192,07/11/20 01:00:01 PM,0.3486,0.3990
193,07/11/20 01:30:01 PM,0.3481,0.3997
194,07/11/20 02:00:01 PM,0.3481,0.3997
195,07/11/20 02:30:01 PM,0.3481,0.3997
196,07/11/20 03:00:01 PM,0.3486,0.3985
197,07/11/20 03:30:01 PM,0.3486,0.3997
198,07/11/20 04:00:01 PM,0.3476,0.3997
199,07/11/20 04:30:01 PM,0.3476,0.3997
200,07/11/20 05:00:01 PM,0.3481,0.3990
201,07/11/20 05:30:01 PM,0.3476,-0.4737
202,07/11/20 06:00:01 PM,0.3476,0.3997
203,07/11/20 06:30:01 PM,0.3481,0.3997
204,07/11/20 07:00:01 PM,0.3481,0.3990
205,07/11/20 07:30:01 PM,0.3476,0.3997
206,07/11/20 08:00:01 PM,0.3481,0.3990
207,07/11/20 08:30:01 PM,0.3481,0.3990
208,07/11/20 09:00:01 PM,0.3476,0.3990
209,07/11/20 09:30:01 PM,0.3476,0.3990
210,07/11/20 10:00:01 PM,0.3481,0.3990
211,07/11/20 10:30:01 PM,0.3476,0.3990
212,07/11/20 11:00:01 PM,0.3476,0.3990
213,07/11/20 11:30:01 PM,0.3476,0.3990
214,07/12/20 12:00:01 AM,0.3476,0.3985
215,07/12/20 12:30:01 AM,0.3476,0.3990
216,07/12/20 01:00:01 AM,0.3481,0.3990
217,07/12/20 01:30:01 AM,0.3481,0.3990
218,07/12/20 02:00:01 AM,0.3476,0.3990
219,07/12/20 02:30:01 AM,0.3476,0.3990
220,07/12/20 03:00:01 AM,0.3471,0.3990
221,07/12/20 03:30:01 AM,0.3481,0.3985
222,07/12/20 04:00:01 AM,0.3481,0.3990
223,07/12/20 04:30:01 AM,0.3476,0.3990
224,07/12/20 05:00:01 AM,0.3481,0.3990
225,07/12/20 05:30:01 AM,0.3476,0.3990
226,07/12/20 06:00:01 AM,0.3471,0.3985
227,07/12/20 06:30:01 AM,0.3481,0.3985
228,07/12/20 07:00:01 AM,0.3476,0.3985
229,07/12/20 07:30:01 AM,0.3481,0.3985
230,07/12/20 08:00:01 AM,0.3476,0.3985
231,07/12/20 08:30:01 AM,0.3476,0.3985
232,07/12/20 09:00:01 AM,0.3476,0.3985
233,07/12/20 09:30:01 AM,0.3476,0.3997
234,07/12/20 10:00:01 AM,0.3481,0.3997
235,07/12/20 10:30:01 AM,0.3481,0.3997
236,07/12/20 11:00:01 AM,0.3476,0.3997
237,07/12/20 11:30:01 AM,0.3481,0.3997
238,07/12/20 12:00:01 PM,0.3481,0.3985
239,07/12/20 12:30:01 PM,0.3476,0.3990
240,07/12/20 01:00:01 PM,0.3481,0.3997
241,07/12/20 01:30:01 PM,0.3481,0.3990
242,07/12/20 02:00:01 PM,0.3481,-0.4737
243,07/12/20 02:30:01 PM,0.3481,0.3997
244,07/12/20 03:00:01 PM,0.3476,-0.4737
245,07/12/20 03:30:01 PM,0.3481,0.3997
246,07/12/20 04:00:01 PM,0.3481,-0.4737
247,07/12/20 04:30:01 PM,0.3476,0.3978
248,07/12/20 05:00:01 PM,0.3476,0.3990
249,07/12/20 05:30:01 PM,0.3476,-0.4737
250,07/12/20 06:00:01 PM,0.3481,0.3997
251,07/12/20 06:30:01 PM,0.3476,0.3990
252,07/12/20 07:00:01 PM,0.3471,0.3990
253,07/12/20 07:30:01 PM,0.3471,0.3985
254,07/12/20 08:00:01 PM,0.3471,0.3990
255,07/12/20 08:30:01 PM,0.3476,0.3990
256,07/12/20 09:00:01 PM,0.3471,0.3990
257,07/12/20 09:30:01 PM,0.3471,0.3990
258,07/12/20 10:00:01 PM,0.3471,0.3990
259,07/12/20 10:30:01 PM,0.3471,0.3985
260,07/12/20 11:00:01 PM,0.3471,0.3985
261,07/12/20 11:30:01 PM,0.3471,0.3990
262,07/13/20 12:00:01 AM,0.3471,0.3990
263,07/13/20 12:30:01 AM,0.3471,0.3990
264,07/13/20 01:00:01 AM,0.3471,0.3990
265,07/13/20 01:30:01 AM,0.3471,0.3985
266,07/13/20 02:00:01 AM,0.3476,0.3985
267,07/13/20 02:30:01 AM,0.3471,0.3985
268,07/13/20 03:00:01 AM,0.3466,0.3985
269,07/13/20 03:30:01 AM,0.3476,0.3990
270,07/13/20 04:00:01 AM,0.3476,0.3990
271,07/13/20 04:30:01 AM,0.3476,0.3985
272,07/13/20 05:00:01 AM,0.3476,0.3985
273,07/13/20 05:30:01 AM,0.3476,0.3985
274,07/13/20 06:00:01 AM,0.3471,0.3985
275,07/13/20 06:30:01 AM,0.3476,0.3985
276,07/13/20 07:00:01 AM,0.3476,0.3978
277,07/13/20 07:30:01 AM,0.3471,0.3985
278,07/13/20 08:00:01 AM,0.3471,0.3985
279,07/13/20 08:30:01 AM,0.3471,0.3990
280,07/13/20 09:00:01 AM,0.3476,0.3990
281,07/13/20 09:30:01 AM,0.3471,0.3990
282,07/13/20 10:00:01 AM,0.3471,0.3990
283,07/13/20 10:30:01 AM,0.3471,0.3997
284,07/13/20 11:00:01 AM,0.3466,0.3997
285,07/13/20 11:30:01 AM,0.3476,0.3997
286,07/13/20 12:00:01 PM,0.3476,0.3959
287,07/13/20 12:30:01 PM,0.3476,0.3997
288,07/13/20 01:00:01 PM,0.3476,0.3985
289,07/13/20 01:30:01 PM,0.3476,0.0152
290,07/13/20 02:00:01 PM,0.3476,0.3990
291,07/13/20 02:30:01 PM,0.3471,0.3990
292,07/13/20 03:00:01 PM,0.3471,0.3990
293,07/13/20 03:30:01 PM,0.3471,0.3990
294,07/13/20 04:00:01 PM,0.3476,0.3990
295,07/13/20 04:30:01 PM,0.3476,0.3990
296,07/13/20 05:00:01 PM,0.3471,0.3990
297,07/13/20 05:30:01 PM,0.3471,0.3990
298,07/13/20 06:00:01 PM,0.3471,0.3990
299,07/13/20 06:30:01 PM,0.3471,0.3985
300,07/13/20 07:00:01 PM,0.3471,0.3990
301,07/13/20 07:30:01 PM,0.3466,0.3990
302,07/13/20 08:00:01 PM,0.3466,0.3985
303,07/13/20 08:30:01 PM,0.3466,0.3990
304,07/13/20 09:00:01 PM,0.3471,0.3985
305,07/13/20 09:30:01 PM,0.3466,0.3985
306,07/13/20 10:00:01 PM,0.3466,0.3985
307,07/13/20 10:30:01 PM,0.3466,0.3985
308,07/13/20 11:00:01 PM,0.3471,0.3985
309,07/13/20 11:30:01 PM,0.3471,0.3985
310,07/14/20 12:00:01 AM,0.3471,0.3985
311,07/14/20 12:30:01 AM,0.3466,0.3985
312,07/14/20 01:00:01 AM,0.3466,0.3985
313,07/14/20 01:30:01 AM,0.3466,0.3985
314,07/14/20 02:00:01 AM,0.3471,0.3985
315,07/14/20 02:30:01 AM,0.3466,0.3985
316,07/14/20 03:00:01 AM,0.3466,0.3985
317,07/14/20 03:30:01 AM,0.3471,0.3978
318,07/14/20 04:00:01 AM,0.3466,0.3985
319,07/14/20 04:30:01 AM,0.3466,0.3985
320,07/14/20 05:00:01 AM,0.3471,0.3985
321,07/14/20 05:30:01 AM,0.3471,0.3985
322,07/14/20 06:00:01 AM,0.3466,0.3985
323,07/14/20 06:30:01 AM,0.3466,0.3985
324,07/14/20 07:00:01 AM,0.3471,0.3985
325,07/14/20 07:30:01 AM,0.3466,0.3985
326,07/14/20 08:00:01 AM,0.3466,0.3985
327,07/14/20 08:30:01 AM,0.3466,0.3985
328,07/14/20 09:00:01 AM,0.3466,0.3985
329,07/14/20 09:30:01 AM,0.3466,0.3990
330,07/14/20 10:00:01 AM,0.3471,0.3990
331,07/14/20 10:30:01 AM,0.3466,0.3990
332,07/14/20 11:00:01 AM,0.3466,0.3990
333,07/14/20 11:30:01 AM,0.3466,0.3985
334,07/14/20 12:00:01 PM,0.3471,0.3990
335,07/14/20 12:30:01 PM,0.3466,0.3978
336,07/14/20 01:00:01 PM,0.3466,0.3990
337,07/14/20 01:30:01 PM,0.3466,0.3990
338,07/14/20 02:00:01 PM,0.3471,0.3985
339,07/14/20 02:30:01 PM,0.3471,0.3985
340,07/14/20 03:00:01 PM,0.3471,-0.4737
341,07/14/20 03:30:01 PM,0.3461,0.3985
342,07/14/20 04:00:01 PM,0.3466,0.3978
343,07/14/20 04:30:01 PM,0.3471,0.3971
344,07/14/20 05:00:01 PM,0.3471,0.3985
345,07/14/20 05:30:01 PM,0.3466,0.3985
346,07/14/20 06:00:01 PM,0.3461,0.3978
347,07/14/20 06:30:01 PM,0.3457,0.3985
348,07/14/20 07:00:01 PM,0.3457,0.3990
349,07/14/20 07:30:01 PM,0.3466,0.3985
350,07/14/20 08:00:01 PM,0.3461,0.3985
351,07/14/20 08:30:01 PM,0.3461,0.3985
352,07/14/20 09:00:01 PM,0.3461,0.3985
353,07/14/20 09:30:01 PM,0.3461,0.3985
354,07/14/20 10:00:01 PM,0.3466,0.3985
355,07/14/20 10:30:01 PM,0.3461,0.3985
356,07/14/20 11:00:01 PM,0.3466,0.3985
357,07/14/20 11:30:01 PM,0.3461,0.3978
358,07/15/20 12:00:01 AM,0.3461,0.3985
359,07/15/20 12:30:01 AM,0.3461,0.3985
360,07/15/20 01:00:01 AM,0.3457,0.3985
361,07/15/20 01:30:01 AM,0.3461,0.3985
362,07/15/20 02:00:01 AM,0.3461,0.3985
363,07/15/20 02:30:01 AM,0.3461,0.3978
364,07/15/20 03:00:01 AM,0.3466,0.3978
365,07/15/20 03:30:01 AM,0.3461,0.3978
366,07/15/20 04:00:01 AM,0.3466,0.3985
367,07/15/20 04:30:01 AM,0.3457,0.3985
368,07/15/20 05:00:01 AM,0.3461,0.3978
369,07/15/20 05:30:01 AM,0.3461,0.3985
370,07/15/20 06:00:01 AM,0.3461,0.3985
371,07/15/20 06:30:01 AM,0.3466,0.3985
372,07/15/20 07:00:01 AM,0.3461,0.3985
373,07/15/20 07:30:01 AM,0.3457,0.3985
374,07/15/20 08:00:01 AM,0.3461,0.3985
375,07/15/20 08:30:01 AM,0.3466,0.3985
376,07/15/20 09:00:01 AM,0.3461,0.3985
377,07/15/20 09:30:01 AM,0.3461,0.3985
378,07/15/20 10:00:01 AM,0.3466,0.3990
379,07/15/20 10:30:01 AM,0.3466,0.3985
380,07/15/20 11:00:01 AM,0.3461,0.3985
381,07/15/20 11:30:01 AM,0.3461,0.3990
382,07/15/20 12:00:01 PM,0.3461,0.3990
383,07/15/20 12:30:01 PM,0.3461,0.3978
384,07/15/20 01:00:01 PM,0.3461,0.3990
385,07/15/20 01:30:01 PM,0.3457,0.3985
386,07/15/20 02:00:01 PM,0.3461,0.3985
387,07/15/20 02:30:01 PM,0.3457,0.3990
388,07/15/20 03:00:01 PM,0.3457,0.3985
389,07/15/20 03:30:01 PM,0.3466,0.3985
390,07/15/20 04:00:01 PM,0.3461,0.3985
391,07/15/20 04:30:01 PM,0.3457,0.3978
392,07/15/20 05:00:01 PM,0.3457,0.3971
393,07/15/20 05:30:01 PM,0.3457,0.3985
394,07/15/20 06:00:01 PM,0.3466,0.3985
395,07/15/20 06:30:01 PM,0.3457,0.3985
396,07/15/20 07:00:01 PM,0.3461,0.3985
397,07/15/20 07:30:01 PM,0.3461,0.3985
398,07/15/20 08:00:01 PM,0.3457,0.3985
399,07/15/20 08:30:01 PM,0.3457,0.3985
400,07/15/20 09:00:01 PM,0.3457,0.3978
401,07/15/20 09:30:01 PM,0.3457,0.3985
402,07/15/20 10:00:01 PM,0.3461,0.3978
403,07/15/20 10:30:01 PM,0.3457,0.3978
404,07/15/20 11:00:01 PM,0.3461,0.3985
405,07/15/20 11:30:01 PM,0.3457,0.3978
406,07/16/20 12:00:01 AM,0.3461,0.3978
407,07/16/20 12:30:01 AM,0.3457,0.3978
408,07/16/20 01:00:01 AM,0.3461,0.3978
409,07/16/20 01:30:01 AM,0.3461,0.3978
410,07/16/20 02:00:01 AM,0.3457,0.3978
411,07/16/20 02:30:01 AM,0.3457,0.3978
412,07/16/20 03:00:01 AM,0.3461,0.3978
413,07/16/20 03:30:01 AM,0.3457,0.3978
414,07/16/20 04:00:01 AM,0.3457,0.3978
415,07/16/20 04:30:01 AM,0.3451,0.3978
416,07/16/20 05:00:01 AM,0.3457,0.3978
417,07/16/20 05:30:01 AM,0.3457,0.3978
418,07/16/20 06:00:01 AM,0.3461,0.3978
419,07/16/20 06:30:01 AM,0.3461,0.3978
420,07/16/20 07:00:01 AM,0.3457,0.3978
421,07/16/20 07:30:01 AM,0.3457,0.3978
422,07/16/20 08:00:01 AM,0.3457,0.3978
423,07/16/20 08:30:01 AM,0.3457,0.3971
424,07/16/20 09:00:01 AM,0.3461,0.3978
425,07/16/20 09:30:01 AM,0.3457,0.3985
426,07/16/20 10:00:01 AM,0.3457,0.3985
427,07/16/20 10:30:01 AM,0.3457,0.3985
428,07/16/20 11:00:01 AM,0.3461,0.3985
429,07/16/20 11:30:01 AM,0.3457,0.3985
430,07/16/20 12:00:01 PM,0.3461,0.3985
431,07/16/20 12:30:01 PM,0.3457,0.3985
432,07/16/20 01:00:01 PM,0.3457,0.3978
433,07/16/20 01:30:01 PM,0.3457,0.3985
434,07/16/20 02:00:01 PM,0.3457,0.3990
435,07/16/20 02:30:01 PM,0.3457,0.3978
436,07/16/20 03:00:01 PM,0.3451,0.3985
437,07/16/20 03:30:01 PM,0.3451,0.3978
438,07/16/20 04:00:01 PM,0.3457,-0.3606
439,07/16/20 04:30:01 PM,0.3457,0.3978
440,07/16/20 05:00:01 PM,0.3451,0.3978
441,07/16/20 05:30:01 PM,0.3457,0.3978
442,07/16/20 06:00:01 PM,0.3457,0.3985
443,07/16/20 06:30:01 PM,0.3451,0.3985
444,07/16/20 07:00:01 PM,0.3457,0.3985
445,07/16/20 07:30:01 PM,0.3457,0.3978
446,07/16/20 08:00:01 PM,0.3457,0.3978
447,07/16/20 08:30:01 PM,0.3457,0.3971
448,07/16/20 09:00:01 PM,0.3451,0.3978
449,07/16/20 09:30:01 PM,0.3447,0.3978
450,07/16/20 10:00:01 PM,0.3451,0.3978
451,07/16/20 10:30:01 PM,0.3457,0.3978
452,07/16/20 11:00:01 PM,0.3451,0.3978
453,07/16/20 11:30:01 PM,0.3457,0.3978
454,07/17/20 12:00:01 AM,0.3451,0.3978
455,07/17/20 12:30:01 AM,0.3457,0.3978
456,07/17/20 01:00:01 AM,0.3457,0.3971
457,07/17/20 01:30:01 AM,0.3447,0.3978
458,07/17/20 02:00:01 AM,0.3451,0.3978
459,07/17/20 02:30:01 AM,0.3451,0.3978
460,07/17/20 03:00:01 AM,0.3447,0.3978
461,07/17/20 03:30:01 AM,0.3457,0.3978
462,07/17/20 04:00:01 AM,0.3451,0.3978
463,07/17/20 04:30:01 AM,0.3457,0.3971
464,07/17/20 05:00:01 AM,0.3447,0.3978
465,07/17/20 05:30:01 AM,0.3447,0.3971
466,07/17/20 06:00:01 AM,0.3447,0.3971
467,07/17/20 06:30:01 AM,0.3451,0.3971
468,07/17/20 07:00:01 AM,0.3451,0.3978
469,07/17/20 07:30:01 AM,0.3451,0.3978
470,07/17/20 08:00:01 AM,0.3451,0.3978
471,07/17/20 08:30:01 AM,0.3447,0.3978
472,07/17/20 09:00:01 AM,0.3447,0.3978
473,07/17/20 09:30:01 AM,0.3457,0.3978
474,07/17/20 10:00:01 AM,0.3451,0.3985
475,07/17/20 10:30:01 AM,0.3451,0.3985
476,07/17/20 11:00:01 AM,0.3451,0.3985
477,07/17/20 11:30:01 AM,0.3451,0.3985
478,07/17/20 12:00:01 PM,0.3457,0.3985
479,07/17/20 12:30:01 PM,0.3447,0.3985
480,07/17/20 01:00:01 PM,0.3451,0.3985
481,07/17/20 01:30:01 PM,0.3451,0.3978
482,07/17/20 02:00:01 PM,0.3447,0.3978
483,07/17/20 02:30:01 PM,0.3451,0.3978
484,07/17/20 03:00:01 PM,0.3451,0.3985
485,07/17/20 03:30:01 PM,0.3447,0.3985
486,07/17/20 04:00:01 PM,0.3451,0.3978
487,07/17/20 04:30:01 PM,0.3451,0.3985
488,07/17/20 05:00:01 PM,0.3447,0.3978
489,07/17/20 05:30:01 PM,0.3441,0.3978
490,07/17/20 06:00:01 PM,0.3451,0.3985
491,07/17/20 06:30:01 PM,0.3451,0.3978
492,07/17/20 07:00:01 PM,0.3441,0.3978
493,07/17/20 07:30:01 PM,0.3441,0.3978
494,07/17/20 08:00:01 PM,0.3441,0.3978
495,07/17/20 08:30:01 PM,0.3441,0.3971
496,07/17/20 09:00:01 PM,0.3447,0.3971
497,07/17/20 09:30:01 PM,0.3441,0.3978
498,07/17/20 10:00:01 PM,0.3451,0.3971
499,07/17/20 10:30:01 PM,0.3451,0.3971
500,07/17/20 11:00:01 PM,0.3447,0.3978
501,07/17/20 11:30:01 PM,0.3441,0.3978
502,07/18/20 12:00:01 AM,0.3447,0.3978
503,07/18/20 12:30:01 AM,0.3447,0.3978
504,07/18/20 01:00:01 AM,0.3447,0.3978
505,07/18/20 01:30:01 AM,0.3441,0.3978
506,07/18/20 02:00:01 AM,0.3447,0.3971
507,07/18/20 02:30:01 AM,0.3447,0.3971
