"Plot Title: CM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538929, LBL: 1 meter)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538930, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538931, LBL: 10 cm)"
69,09/10/21 06:30:01 PM,0.0127,-0.4737,0.1558
70,09/10/21 07:00:01 PM,0.0112,-0.4737,0.1558
71,09/10/21 07:30:01 PM,0.0107,-0.4737,0.1558
72,09/10/21 08:00:01 PM,0.0097,-0.4737,0.1551
73,09/10/21 08:30:01 PM,0.0081,-0.4737,0.1547
74,09/10/21 09:00:01 PM,0.0071,-0.4737,0.1551
75,09/10/21 09:30:01 PM,0.0056,-0.4737,0.1551
76,09/10/21 10:00:01 PM,0.0050,-0.4737,0.1547
77,09/10/21 10:30:01 PM,0.0040,-0.4737,0.1551
78,09/10/21 11:00:01 PM,0.0040,-0.4737,0.1551
79,09/10/21 11:30:01 PM,0.0029,-0.4737,0.1547
80,09/11/21 12:00:01 AM,0.0029,-0.4737,0.1547
81,09/11/21 12:30:01 AM,0.0024,-0.4737,0.1542
82,09/11/21 01:00:01 AM,0.0024,-0.4737,0.1542
83,09/11/21 01:30:01 AM,0.0024,-0.4737,0.1547
84,09/11/21 02:00:01 AM,0.0013,-0.4737,0.1542
85,09/11/21 02:30:01 AM,0.0008,-0.4737,0.1542
86,09/11/21 03:00:01 AM,0.0008,-0.4737,0.1542
87,09/11/21 03:30:01 AM,0.0008,-0.4737,0.1542
88,09/11/21 04:00:01 AM,0.0013,-0.4737,0.1542
89,09/11/21 04:30:01 AM,0.0013,-0.4737,0.1542
90,09/11/21 05:00:01 AM,0.0013,-0.4737,0.1542
91,09/11/21 05:30:01 AM,0.0008,-0.4737,0.1542
92,09/11/21 06:00:01 AM,0.0013,-0.4737,0.1538
93,09/11/21 06:30:01 AM,0.0013,-0.4737,0.1538
94,09/11/21 07:00:01 AM,0.0013,-0.4737,0.1538
95,09/11/21 07:30:01 AM,0.0008,-0.4737,0.1532
96,09/11/21 08:00:01 AM,0.0013,-0.4737,0.1532
97,09/11/21 08:30:01 AM,0.0013,-0.4737,0.1542
98,09/11/21 09:00:01 AM,-0.0003,-0.4737,0.1542
99,09/11/21 09:30:01 AM,0.0008,-0.4737,0.1542
100,09/11/21 10:00:01 AM,0.0013,-0.4737,0.1538
101,09/11/21 10:30:01 AM,0.0040,-0.4737,0.1538
102,09/11/21 11:00:01 AM,0.0066,-0.4737,0.1542
103,09/11/21 11:30:01 AM,0.0081,-0.4737,0.1547
104,09/11/21 12:00:01 PM,0.0112,-0.4737,0.1551
105,09/11/21 12:30:01 PM,0.0137,-0.4737,0.1551
106,09/11/21 01:00:01 PM,0.0152,-0.4737,0.1558
107,09/11/21 01:30:01 PM,0.0176,-0.4737,0.1558
108,09/11/21 02:00:01 PM,0.0186,-0.4737,0.1558
109,09/11/21 02:30:01 PM,0.0200,-0.4737,0.1566
110,09/11/21 03:00:01 PM,0.0205,-0.4737,0.1566
111,09/11/21 03:30:01 PM,0.0214,-0.4737,0.1566
112,09/11/21 04:00:01 PM,0.0214,-0.4737,0.1577
113,09/11/21 04:30:01 PM,0.0214,-0.4737,0.1566
114,09/11/21 05:00:01 PM,0.0214,-0.4737,0.1570
115,09/11/21 05:30:01 PM,0.0205,-0.4737,0.1566
116,09/11/21 06:00:01 PM,0.0190,-0.4737,0.1566
117,09/11/21 06:30:01 PM,0.0176,-0.4737,0.1566
118,09/11/21 07:00:01 PM,0.0166,-0.4737,0.1562
119,09/11/21 07:30:01 PM,0.0152,-0.4737,0.1562
120,09/11/21 08:00:01 PM,0.0147,-0.4737,0.1562
121,09/11/21 08:30:01 PM,0.0122,-0.4737,0.1562
122,09/11/21 09:00:01 PM,0.0112,-0.4737,0.1566
123,09/11/21 09:30:01 PM,0.0107,-0.4737,0.1562
124,09/11/21 10:00:01 PM,0.0087,-0.4737,0.1562
125,09/11/21 10:30:01 PM,0.0081,-0.4737,0.1558
126,09/11/21 11:00:01 PM,0.0071,-0.4737,0.1551
127,09/11/21 11:30:01 PM,0.0066,-0.4737,0.1558
128,09/12/21 12:00:01 AM,0.0056,-0.4737,0.1558
129,09/12/21 12:30:01 AM,0.0056,-0.4737,0.1551
130,09/12/21 01:00:01 AM,0.0050,-0.4737,0.1551
131,09/12/21 01:30:01 AM,0.0040,-0.4737,0.1547
132,09/12/21 02:00:01 AM,0.0029,-0.4737,0.1551
133,09/12/21 02:30:01 AM,0.0029,-0.4737,0.1551
134,09/12/21 03:00:01 AM,0.0024,-0.4737,0.1547
135,09/12/21 03:30:01 AM,0.0013,-0.4737,0.1547
136,09/12/21 04:00:01 AM,0.0013,-0.4737,0.1551
137,09/12/21 04:30:01 AM,0.0013,-0.4737,0.1547
138,09/12/21 05:00:01 AM,0.0013,-0.4737,0.1547
139,09/12/21 05:30:01 AM,0.0008,-0.4737,0.1547
140,09/12/21 06:00:01 AM,0.0008,-0.4737,0.1547
141,09/12/21 06:30:01 AM,0.0008,-0.4737,0.1547
142,09/12/21 07:00:01 AM,-0.0003,-0.4737,0.1547
143,09/12/21 07:30:01 AM,-0.0003,-0.4737,0.1547
144,09/12/21 08:00:01 AM,-0.0003,-0.4737,0.1542
145,09/12/21 08:30:01 AM,0.0008,-0.4737,0.1547
146,09/12/21 09:00:01 AM,0.0024,-0.4737,0.1547
147,09/12/21 09:30:01 AM,0.0029,-0.4737,0.1547
148,09/12/21 10:00:01 AM,0.0050,-0.4737,0.1551
149,09/12/21 10:30:01 AM,0.0066,-0.4737,0.1551
150,09/12/21 11:00:01 AM,0.0097,-0.4737,0.1551
151,09/12/21 11:30:01 AM,0.0122,-0.4737,0.1558
152,09/12/21 12:00:01 PM,0.0147,-0.4737,0.1558
153,09/12/21 12:30:01 PM,0.0166,-0.4737,0.1562
154,09/12/21 01:00:01 PM,0.0186,-0.4737,0.1566
155,09/12/21 01:30:01 PM,0.0200,-0.4737,0.1566
156,09/12/21 02:00:01 PM,0.0214,-0.4737,0.1570
157,09/12/21 02:30:01 PM,0.0224,-0.4737,0.1570
158,09/12/21 03:00:01 PM,0.0238,-0.4737,0.1570
159,09/12/21 03:30:01 PM,0.0247,-0.4668,0.1577
160,09/12/21 04:00:01 PM,0.0247,-0.4737,0.1577
161,09/12/21 04:30:01 PM,0.0238,-0.4737,0.1577
162,09/12/21 05:00:01 PM,0.0228,-0.4737,0.1570
163,09/12/21 05:30:01 PM,0.0228,-0.4737,0.1577
164,09/12/21 06:00:01 PM,0.0214,-0.4737,0.1570
165,09/12/21 06:30:01 PM,0.0205,-0.4737,0.1570
166,09/12/21 07:00:01 PM,0.0186,-0.4737,0.1570
167,09/12/21 07:30:01 PM,0.0166,-0.4737,0.1570
168,09/12/21 08:00:01 PM,0.0152,-0.4737,0.1570
169,09/12/21 08:30:01 PM,0.0137,-0.4737,0.1566
170,09/12/21 09:00:01 PM,0.0127,-0.4737,0.1562
171,09/12/21 09:30:01 PM,0.0122,-0.4737,0.1566
172,09/12/21 10:00:01 PM,0.0107,-0.4737,0.1566
173,09/12/21 10:30:01 PM,0.0107,-0.4737,0.1566
174,09/12/21 11:00:01 PM,0.0087,-0.4737,0.1562
175,09/12/21 11:30:01 PM,0.0081,-0.4737,0.1562
176,09/13/21 12:00:01 AM,0.0081,-0.4737,0.1562
177,09/13/21 12:30:01 AM,0.0071,-0.4737,0.1558
178,09/13/21 01:00:01 AM,0.0071,-0.4737,0.1558
179,09/13/21 01:30:01 AM,0.0056,-0.4737,0.1551
180,09/13/21 02:00:01 AM,0.0050,-0.4737,0.1551
181,09/13/21 02:30:01 AM,0.0050,-0.4737,0.1558
182,09/13/21 03:00:01 AM,0.0050,-0.4737,0.1551
183,09/13/21 03:30:01 AM,0.0040,-0.4737,0.1551
184,09/13/21 04:00:01 AM,0.0040,-0.4737,0.1551
185,09/13/21 04:30:01 AM,0.0029,-0.4737,0.1547
186,09/13/21 05:00:01 AM,0.0029,-0.4737,0.1547
187,09/13/21 05:30:01 AM,0.0024,-0.4737,0.1551
188,09/13/21 06:00:01 AM,0.0024,-0.4737,0.1547
189,09/13/21 06:30:01 AM,0.0013,-0.4737,0.1547
190,09/13/21 07:00:01 AM,0.0013,-0.4737,0.1547
191,09/13/21 07:30:01 AM,0.0013,-0.4737,0.1547
192,09/13/21 08:00:01 AM,0.0013,-0.4737,0.1551
193,09/13/21 08:30:01 AM,0.0029,-0.4737,0.1551
194,09/13/21 09:00:01 AM,0.0040,-0.4737,0.1558
195,09/13/21 09:30:01 AM,0.0050,-0.4737,0.1558
196,09/13/21 10:00:01 AM,0.0071,-0.4737,0.1562
197,09/13/21 10:30:01 AM,0.0087,-0.4737,0.1566
198,09/13/21 11:00:01 AM,0.0112,-0.4737,0.1562
199,09/13/21 11:30:01 AM,0.0127,-0.4737,0.1558
200,09/13/21 12:00:01 PM,0.0152,-0.4737,0.1562
201,09/13/21 12:30:01 PM,0.0176,-0.4737,0.1570
202,09/13/21 01:00:01 PM,0.0190,-0.4737,0.1570
203,09/13/21 01:30:01 PM,0.0205,-0.4737,0.1570
204,09/13/21 02:00:01 PM,0.0214,-0.4737,0.1570
205,09/13/21 02:30:01 PM,0.0228,-0.4737,0.1577
206,09/13/21 03:00:01 PM,0.0238,-0.4737,0.1577
207,09/13/21 03:30:01 PM,0.0247,-0.4737,0.1577
208,09/13/21 04:00:01 PM,0.0247,-0.4737,0.1577
209,09/13/21 04:30:01 PM,0.0247,-0.4737,0.1577
210,09/13/21 05:00:01 PM,0.0228,-0.4737,0.1577
211,09/13/21 05:30:01 PM,0.0228,-0.4737,0.1581
212,09/13/21 06:00:01 PM,0.0214,-0.4737,0.1570
213,09/13/21 06:30:01 PM,0.0205,-0.4737,0.1577
214,09/13/21 07:00:01 PM,0.0190,-0.4737,0.1570
215,09/13/21 07:30:01 PM,0.0176,-0.4737,0.1566
216,09/13/21 08:00:01 PM,0.0161,-0.4737,0.1570
217,09/13/21 08:30:01 PM,0.0152,-0.4737,0.1566
218,09/13/21 09:00:01 PM,0.0137,-0.4737,0.1570
219,09/13/21 09:30:01 PM,0.0122,-0.4737,0.1566
220,09/13/21 10:00:01 PM,0.0112,-0.4737,0.1570
221,09/13/21 10:30:01 PM,0.0107,-0.4737,0.1566
222,09/13/21 11:00:01 PM,0.0097,-0.4737,0.1566
223,09/13/21 11:30:01 PM,0.0087,-0.4737,0.1566
224,09/14/21 12:00:01 AM,0.0081,-0.4737,0.1566
225,09/14/21 12:30:01 AM,0.0071,-0.4737,0.1566
226,09/14/21 01:00:01 AM,0.0066,-0.4737,0.1562
227,09/14/21 01:30:01 AM,0.0056,-0.4737,0.1558
228,09/14/21 02:00:01 AM,0.0056,-0.4737,0.1562
229,09/14/21 02:30:01 AM,0.0050,-0.4737,0.1562
230,09/14/21 03:00:01 AM,0.0040,-0.4737,0.1558
231,09/14/21 03:30:01 AM,0.0040,-0.4737,0.1558
232,09/14/21 04:00:01 AM,0.0029,-0.4737,0.1558
233,09/14/21 04:30:01 AM,0.0024,-0.4737,0.1551
234,09/14/21 05:00:01 AM,0.0024,-0.4737,0.1551
235,09/14/21 05:30:01 AM,0.0024,-0.4737,0.1558
236,09/14/21 06:00:01 AM,0.0013,-0.4737,0.1558
237,09/14/21 06:30:01 AM,0.0008,-0.4737,0.1558
238,09/14/21 07:00:01 AM,0.0013,-0.4737,0.1558
239,09/14/21 07:30:01 AM,0.0008,-0.4737,0.1551
240,09/14/21 08:00:01 AM,0.0008,-0.4737,0.1558
241,09/14/21 08:30:01 AM,0.0024,-0.4737,0.1551
242,09/14/21 09:00:01 AM,0.0029,-0.4737,0.1551
243,09/14/21 09:30:01 AM,0.0050,-0.4737,0.1558
244,09/14/21 10:00:01 AM,0.0056,-0.4737,0.1558
245,09/14/21 10:30:01 AM,0.0081,-0.4737,0.1562
246,09/14/21 11:00:01 AM,0.0097,-0.4737,0.1562
247,09/14/21 11:30:01 AM,0.0127,-0.4737,0.1566
248,09/14/21 12:00:01 PM,0.0152,-0.4737,0.1566
249,09/14/21 12:30:01 PM,0.0166,-0.4737,0.1570
250,09/14/21 01:00:01 PM,0.0186,-0.4737,0.1570
251,09/14/21 01:30:01 PM,0.0200,-0.4737,0.1566
252,09/14/21 02:00:01 PM,0.0214,-0.4737,0.1577
253,09/14/21 02:30:01 PM,0.0228,-0.4645,0.1577
254,09/14/21 03:00:01 PM,0.0238,-0.3458,0.1577
255,09/14/21 03:30:01 PM,0.0238,-0.4356,0.1577
256,09/14/21 04:00:01 PM,0.0238,-0.4164,0.1577
257,09/14/21 04:30:01 PM,0.0228,-0.4737,0.1577
258,09/14/21 05:00:01 PM,0.0228,-0.4737,0.1570
259,09/14/21 05:30:01 PM,0.0224,-0.4737,0.1577
260,09/14/21 06:00:01 PM,0.0205,-0.4737,0.1570
261,09/14/21 06:30:01 PM,0.0200,-0.4737,0.1570
262,09/14/21 07:00:01 PM,0.0176,-0.4737,0.1570
263,09/14/21 07:30:01 PM,0.0161,-0.4737,0.1570
264,09/14/21 08:00:01 PM,0.0152,-0.4737,0.1566
265,09/14/21 08:30:01 PM,0.0137,-0.4737,0.1566
266,09/14/21 09:00:01 PM,0.0122,-0.4737,0.1566
267,09/14/21 09:30:01 PM,0.0107,-0.4737,0.1566
268,09/14/21 10:00:01 PM,0.0097,-0.4737,0.1566
269,09/14/21 10:30:01 PM,0.0087,-0.4737,0.1566
270,09/14/21 11:00:01 PM,0.0081,-0.4737,0.1562
271,09/14/21 11:30:01 PM,0.0066,-0.4737,0.1558
272,09/15/21 12:00:01 AM,0.0056,-0.4737,0.1562
273,09/15/21 12:30:01 AM,0.0050,-0.4737,0.1558
274,09/15/21 01:00:01 AM,0.0050,-0.4737,0.1558
275,09/15/21 01:30:01 AM,0.0040,-0.4737,0.1558
276,09/15/21 02:00:01 AM,0.0029,-0.4737,0.1558
277,09/15/21 02:30:01 AM,0.0029,-0.4737,0.1558
278,09/15/21 03:00:01 AM,0.0024,-0.4737,0.1551
279,09/15/21 03:30:01 AM,0.0013,-0.4737,0.1558
280,09/15/21 04:00:01 AM,0.0013,-0.4737,0.1558
281,09/15/21 04:30:01 AM,0.0008,-0.4737,0.1558
282,09/15/21 05:00:01 AM,0.0008,-0.4737,0.1551
283,09/15/21 05:30:01 AM,-0.0003,-0.4737,0.1547
284,09/15/21 06:00:01 AM,-0.0008,-0.4737,0.1551
285,09/15/21 06:30:01 AM,-0.0008,-0.4737,0.1551
286,09/15/21 07:00:01 AM,-0.0008,-0.4737,0.1551
287,09/15/21 07:30:01 AM,-0.0008,-0.4737,0.1547
288,09/15/21 08:00:01 AM,-0.0008,-0.4737,0.1547
289,09/15/21 08:30:01 AM,-0.0003,-0.4737,0.1551
290,09/15/21 09:00:01 AM,0.0008,-0.4737,0.1551
291,09/15/21 09:30:01 AM,0.0029,-0.4737,0.1551
292,09/15/21 10:00:01 AM,0.0050,-0.4737,0.1558
293,09/15/21 10:30:01 AM,0.0066,-0.4737,0.1558
294,09/15/21 11:00:01 AM,0.0087,-0.4737,0.1562
295,09/15/21 11:30:01 AM,0.0107,-0.4737,0.1562
296,09/15/21 12:00:01 PM,0.0127,-0.4737,0.1562
297,09/15/21 12:30:01 PM,0.0152,-0.4737,0.1570
298,09/15/21 01:00:01 PM,0.0166,-0.4737,0.1566
299,09/15/21 01:30:01 PM,0.0186,-0.4737,0.1566
300,09/15/21 02:00:01 PM,0.0205,-0.4737,0.1570
301,09/15/21 02:30:01 PM,0.0205,-0.4737,0.1577
302,09/15/21 03:00:01 PM,0.0214,-0.4737,0.1577
303,09/15/21 03:30:01 PM,0.0224,-0.4737,0.1577
304,09/15/21 04:00:01 PM,0.0224,-0.4737,0.1577
305,09/15/21 04:30:01 PM,0.0214,-0.4737,0.1570
306,09/15/21 05:00:01 PM,0.0205,-0.4737,0.1570
307,09/15/21 05:30:01 PM,0.0200,-0.4737,0.1570
308,09/15/21 06:00:01 PM,0.0190,-0.4737,0.1570
309,09/15/21 06:30:01 PM,0.0176,-0.4737,0.1570
310,09/15/21 07:00:01 PM,0.0161,-0.4737,0.1566
311,09/15/21 07:30:01 PM,0.0137,-0.4737,0.1566
312,09/15/21 08:00:01 PM,0.0127,-0.4737,0.1566
313,09/15/21 08:30:01 PM,0.0122,-0.4737,0.1562
314,09/15/21 09:00:01 PM,0.0107,-0.4737,0.1566
315,09/15/21 09:30:01 PM,0.0097,-0.4737,0.1562
316,09/15/21 10:00:01 PM,0.0081,-0.4737,0.1562
317,09/15/21 10:30:01 PM,0.0071,-0.4737,0.1562
318,09/15/21 11:00:01 PM,0.0066,-0.4737,0.1562
319,09/15/21 11:30:01 PM,0.0056,-0.4737,0.1562
320,09/16/21 12:00:01 AM,0.0050,-0.4737,0.1558
321,09/16/21 12:30:01 AM,0.0040,-0.4737,0.1558
322,09/16/21 01:00:01 AM,0.0029,-0.4737,0.1558
323,09/16/21 01:30:01 AM,0.0024,-0.4737,0.1551
324,09/16/21 02:00:01 AM,0.0024,-0.4737,0.1547
325,09/16/21 02:30:01 AM,0.0013,-0.4737,0.1551
326,09/16/21 03:00:01 AM,0.0008,-0.4737,0.1547
327,09/16/21 03:30:01 AM,0.0008,-0.4737,0.1551
328,09/16/21 04:00:01 AM,-0.0003,-0.4737,0.1547
329,09/16/21 04:30:01 AM,-0.0003,-0.4737,0.1551
330,09/16/21 05:00:01 AM,-0.0008,-0.4737,0.1547
331,09/16/21 05:30:01 AM,-0.0008,-0.4737,0.1547
332,09/16/21 06:00:01 AM,-0.0019,-0.4737,0.1547
333,09/16/21 06:30:01 AM,-0.0019,-0.4737,0.1547
334,09/16/21 07:00:01 AM,-0.0025,-0.4737,0.1547
335,09/16/21 07:30:01 AM,-0.0025,-0.4737,0.1547
336,09/16/21 08:00:01 AM,-0.0025,-0.4737,0.1547
337,09/16/21 08:30:01 AM,-0.0008,-0.4737,0.1547
338,09/16/21 09:00:01 AM,-0.0003,-0.4737,0.1547
339,09/16/21 09:30:01 AM,0.0013,-0.4737,0.1547
340,09/16/21 10:00:01 AM,0.0029,-0.4737,0.1547
341,09/16/21 10:30:01 AM,0.0050,-0.4737,0.1551
342,09/16/21 11:00:01 AM,0.0071,-0.4737,0.1558
343,09/16/21 11:30:01 AM,0.0087,-0.4737,0.1558
344,09/16/21 12:00:01 PM,0.0112,-0.4737,0.1562
345,09/16/21 12:30:01 PM,0.0122,-0.4737,0.1562
346,09/16/21 01:00:01 PM,0.0147,-0.4737,0.1566
347,09/16/21 01:30:01 PM,0.0161,-0.4737,0.1566
348,09/16/21 02:00:01 PM,0.0176,-0.4737,0.1566
349,09/16/21 02:30:01 PM,0.0186,-0.4737,0.1566
350,09/16/21 03:00:01 PM,0.0190,-0.4737,0.1566
351,09/16/21 03:30:01 PM,0.0200,-0.4737,0.1570
352,09/16/21 04:00:01 PM,0.0190,-0.4737,0.1570
353,09/16/21 04:30:01 PM,0.0190,-0.4737,0.1566
354,09/16/21 05:00:01 PM,0.0186,-0.4737,0.1570
355,09/16/21 05:30:01 PM,0.0176,-0.4737,0.1570
356,09/16/21 06:00:01 PM,0.0161,-0.4737,0.1566
357,09/16/21 06:30:01 PM,0.0147,-0.4737,0.1566
358,09/16/21 07:00:01 PM,0.0137,-0.4737,0.1562
359,09/16/21 07:30:01 PM,0.0127,-0.4737,0.1562
360,09/16/21 08:00:01 PM,0.0107,-0.4737,0.1562
361,09/16/21 08:30:01 PM,0.0087,-0.4737,0.1566
362,09/16/21 09:00:01 PM,0.0087,-0.4737,0.1558
363,09/16/21 09:30:01 PM,0.0071,-0.4737,0.1562
364,09/16/21 10:00:01 PM,0.0066,-0.4737,0.1562
365,09/16/21 10:30:01 PM,0.0050,-0.4737,0.1558
366,09/16/21 11:00:01 PM,0.0040,-0.4737,0.1558
367,09/16/21 11:30:01 PM,0.0029,-0.4737,0.1558
368,09/17/21 12:00:01 AM,0.0024,-0.4737,0.1551
369,09/17/21 12:30:01 AM,0.0024,-0.4737,0.1547
370,09/17/21 01:00:01 AM,0.0013,-0.4737,0.1547
371,09/17/21 01:30:01 AM,0.0008,-0.4737,0.1551
372,09/17/21 02:00:01 AM,-0.0003,-0.4737,0.1547
373,09/17/21 02:30:01 AM,-0.0003,-0.4737,0.1547
374,09/17/21 03:00:01 AM,-0.0008,-0.4737,0.1547
375,09/17/21 03:30:01 AM,-0.0008,-0.4737,0.1551
376,09/17/21 04:00:01 AM,-0.0019,-0.4737,0.1547
377,09/17/21 04:30:01 AM,-0.0025,-0.4737,0.1547
378,09/17/21 05:00:01 AM,-0.0025,-0.4737,0.1547
379,09/17/21 05:30:01 AM,-0.0036,-0.4737,0.1547
380,09/17/21 06:00:01 AM,-0.0036,-0.4737,0.1542
381,09/17/21 06:30:01 AM,-0.0047,-0.4737,0.1538
382,09/17/21 07:00:01 AM,-0.0052,-0.4737,0.1538
383,09/17/21 07:30:01 AM,-0.0052,-0.4737,0.1538
384,09/17/21 08:00:01 AM,-0.0047,-0.4737,0.1542
385,09/17/21 08:30:01 AM,-0.0036,-0.4737,0.1547
386,09/17/21 09:00:01 AM,-0.0019,-0.4737,0.1547
387,09/17/21 09:30:01 AM,-0.0008,-0.4737,0.1547
388,09/17/21 10:00:01 AM,0.0013,-0.4737,0.1547
389,09/17/21 10:30:01 AM,0.0029,-0.4737,0.1551
390,09/17/21 11:00:01 AM,0.0056,-0.4737,0.1547
391,09/17/21 11:30:01 AM,0.0081,-0.4737,0.1551
392,09/17/21 12:00:01 PM,0.0097,-0.4737,0.1551
393,09/17/21 12:30:01 PM,0.0122,-0.4737,0.1558
394,09/17/21 01:00:01 PM,0.0137,-0.4737,0.1562
395,09/17/21 01:30:01 PM,0.0152,-0.4737,0.1562
396,09/17/21 02:00:01 PM,0.0166,-0.4737,0.1570
397,09/17/21 02:30:01 PM,0.0166,-0.4737,0.1566
398,09/17/21 03:00:01 PM,0.0186,-0.4737,0.1570
399,09/17/21 03:30:01 PM,0.0186,-0.4737,0.1566
400,09/17/21 04:00:01 PM,0.0186,-0.4737,0.1570
401,09/17/21 04:30:01 PM,0.0176,-0.4737,0.1566
402,09/17/21 05:00:01 PM,0.0166,-0.4737,0.1566
403,09/17/21 05:30:01 PM,0.0166,-0.4737,0.1566
404,09/17/21 06:00:01 PM,0.0152,-0.4737,0.1566
405,09/17/21 06:30:01 PM,0.0137,-0.4737,0.1562
406,09/17/21 07:00:01 PM,0.0127,-0.4737,0.1566
407,09/17/21 07:30:01 PM,0.0112,-0.4737,0.1562
408,09/17/21 08:00:01 PM,0.0097,-0.4737,0.1562
409,09/17/21 08:30:01 PM,0.0081,-0.4737,0.1551
410,09/17/21 09:00:01 PM,0.0066,-0.4737,0.1562
411,09/17/21 09:30:01 PM,0.0066,-0.4737,0.1558
412,09/17/21 10:00:01 PM,0.0050,-0.4737,0.1558
