"Plot Title: RCSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538922, LBL: RCSM5 30 CM)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538923, LBL: RCSM5 1M)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538924, LBL: RCSM5 10 CM)"
95,07/08/20 09:30:01 AM,0.3769,0.4557,0.3915
96,07/08/20 10:00:01 AM,0.3775,0.4557,0.3915
97,07/08/20 10:30:01 AM,0.3769,0.4557,0.3920
98,07/08/20 11:00:01 AM,0.3769,0.4557,0.3920
99,07/08/20 11:30:01 AM,0.3769,0.4557,0.3927
100,07/08/20 12:00:01 PM,0.3762,0.4557,0.3915
101,07/08/20 12:30:01 PM,0.3769,0.4557,0.3915
102,07/08/20 01:00:01 PM,0.3769,0.4543,0.3920
103,07/08/20 01:30:01 PM,0.3769,0.4550,0.3915
104,07/08/20 02:00:01 PM,0.3769,0.4543,0.3920
105,07/08/20 02:30:01 PM,0.3769,0.4550,0.3909
106,07/08/20 03:00:01 PM,0.3769,0.4543,0.3920
107,07/08/20 03:30:01 PM,0.3769,0.4543,0.3920
108,07/08/20 04:00:01 PM,0.3769,0.4543,0.3920
109,07/08/20 04:30:01 PM,0.3769,0.4550,0.3920
110,07/08/20 05:00:01 PM,0.3769,0.4550,0.3920
111,07/08/20 05:30:01 PM,0.3769,0.4543,0.3920
112,07/08/20 06:00:01 PM,0.3769,0.4543,0.3920
113,07/08/20 06:30:01 PM,0.3769,0.4543,0.3927
114,07/08/20 07:00:01 PM,0.3762,0.4543,0.3920
115,07/08/20 07:30:01 PM,0.3762,0.4550,0.3927
116,07/08/20 08:00:01 PM,0.3769,0.4550,0.3927
117,07/08/20 08:30:01 PM,0.3762,0.4550,0.3927
118,07/08/20 09:00:01 PM,0.3769,0.4550,0.3927
119,07/08/20 09:30:01 PM,0.3762,0.4550,0.3920
120,07/08/20 10:00:01 PM,0.3769,0.4550,0.3915
121,07/08/20 10:30:01 PM,0.3762,0.4550,0.3920
122,07/08/20 11:00:01 PM,0.3769,0.4550,0.3915
123,07/08/20 11:30:01 PM,0.3769,0.4550,0.3915
124,07/09/20 12:00:01 AM,0.3762,0.4543,0.3920
125,07/09/20 12:30:01 AM,0.3762,0.4550,0.3920
126,07/09/20 01:00:01 AM,0.3769,0.4550,0.3915
127,07/09/20 01:30:01 AM,0.3762,0.4550,0.3920
128,07/09/20 02:00:01 AM,0.3769,0.4550,0.3915
129,07/09/20 02:30:01 AM,0.3769,0.4550,0.3909
130,07/09/20 03:00:01 AM,0.3769,0.4550,0.3920
131,07/09/20 03:30:01 AM,0.3769,0.4550,0.3920
132,07/09/20 04:00:01 AM,0.3769,0.4550,0.3920
133,07/09/20 04:30:01 AM,0.3769,0.4550,0.3920
134,07/09/20 05:00:01 AM,0.3762,0.4550,0.3915
135,07/09/20 05:30:01 AM,0.3769,0.4550,0.3920
136,07/09/20 06:00:01 AM,0.3762,0.4550,0.3915
137,07/09/20 06:30:01 AM,0.3769,0.4550,0.3920
138,07/09/20 07:00:01 AM,0.3769,0.4550,0.3909
139,07/09/20 07:30:01 AM,0.3769,0.4550,0.3920
140,07/09/20 08:00:01 AM,0.3769,0.4550,0.3920
141,07/09/20 08:30:01 AM,0.3769,0.4550,0.3915
142,07/09/20 09:00:01 AM,0.3769,0.4550,0.3915
143,07/09/20 09:30:01 AM,0.3769,0.4550,0.3927
144,07/09/20 10:00:01 AM,0.3769,0.4550,0.3927
145,07/09/20 10:30:01 AM,0.3769,0.4550,0.3915
146,07/09/20 11:00:01 AM,0.3769,0.4550,0.3927
147,07/09/20 11:30:01 AM,0.3769,0.4550,0.3915
148,07/09/20 12:00:01 PM,0.3769,0.4550,0.3927
149,07/09/20 12:30:01 PM,0.3762,0.4550,0.3915
150,07/09/20 01:00:01 PM,0.3769,0.4550,0.3915
151,07/09/20 01:30:01 PM,0.3769,0.4550,0.3920
152,07/09/20 02:00:01 PM,0.3769,0.4550,0.3920
153,07/09/20 02:30:01 PM,0.3769,0.4550,0.3920
154,07/09/20 03:00:01 PM,0.3769,0.4550,0.3902
155,07/09/20 03:30:01 PM,0.3769,0.4550,0.3920
156,07/09/20 04:00:01 PM,0.3769,0.4550,0.3927
157,07/09/20 04:30:01 PM,0.3769,0.4550,0.3927
158,07/09/20 05:00:01 PM,0.3769,0.4550,0.3927
159,07/09/20 05:30:01 PM,0.3769,0.4550,0.3927
160,07/09/20 06:00:01 PM,0.3762,0.4543,0.3927
161,07/09/20 06:30:01 PM,0.3769,0.4543,0.3920
162,07/09/20 07:00:01 PM,0.3769,0.4550,0.3927
163,07/09/20 07:30:01 PM,0.3762,0.4550,0.3927
164,07/09/20 08:00:01 PM,0.3769,0.4550,0.3927
165,07/09/20 08:30:01 PM,0.3769,0.4543,0.3920
166,07/09/20 09:00:01 PM,0.3769,0.4543,0.3927
167,07/09/20 09:30:01 PM,0.3775,0.4543,0.3920
168,07/09/20 10:00:01 PM,0.3769,0.4543,0.3927
169,07/09/20 10:30:01 PM,0.3769,0.4543,0.3920
170,07/09/20 11:00:01 PM,0.3769,0.4543,0.3927
171,07/09/20 11:30:01 PM,0.3769,0.4543,0.3927
172,07/10/20 12:00:01 AM,0.3769,0.4543,0.3915
173,07/10/20 12:30:01 AM,0.3769,0.4543,0.3927
174,07/10/20 01:00:01 AM,0.3769,0.4543,0.3915
175,07/10/20 01:30:01 AM,0.3769,0.4543,0.3915
176,07/10/20 02:00:01 AM,0.3769,0.4543,0.3920
177,07/10/20 02:30:01 AM,0.3769,0.4543,0.3915
178,07/10/20 03:00:01 AM,0.3769,0.4543,0.3927
179,07/10/20 03:30:01 AM,0.3769,0.4543,0.3920
180,07/10/20 04:00:01 AM,0.3769,0.4543,0.3915
181,07/10/20 04:30:01 AM,0.3769,0.4543,0.3915
182,07/10/20 05:00:01 AM,0.3769,0.4543,0.3920
183,07/10/20 05:30:01 AM,0.3762,0.4543,0.3915
184,07/10/20 06:00:01 AM,0.3769,0.4543,0.3915
185,07/10/20 06:30:01 AM,0.3769,0.4543,0.3920
186,07/10/20 07:00:01 AM,0.3769,0.4543,0.3909
187,07/10/20 07:30:01 AM,0.3769,0.4536,0.3927
188,07/10/20 08:00:01 AM,0.3769,0.4543,0.3920
189,07/10/20 08:30:01 AM,0.3769,0.4543,0.3920
190,07/10/20 09:00:01 AM,0.3769,0.4543,0.3915
191,07/10/20 09:30:01 AM,0.3769,0.4543,0.3915
192,07/10/20 10:00:01 AM,0.3769,0.4543,0.3915
193,07/10/20 10:30:01 AM,0.3769,0.4543,0.3927
194,07/10/20 11:00:01 AM,0.3769,0.4543,0.3915
195,07/10/20 11:30:01 AM,0.3769,0.4543,0.3915
196,07/10/20 12:00:01 PM,0.3769,0.4543,0.3920
197,07/10/20 12:30:01 PM,0.3769,0.4543,0.3927
198,07/10/20 01:00:01 PM,0.3769,0.4543,0.3920
199,07/10/20 01:30:01 PM,0.3769,0.4543,0.3915
200,07/10/20 02:00:01 PM,0.3762,0.4543,0.3920
201,07/10/20 02:30:01 PM,0.3769,0.4543,0.3915
202,07/10/20 03:00:01 PM,0.3769,0.4543,0.3920
203,07/10/20 03:30:01 PM,0.3762,0.4543,0.3915
204,07/10/20 04:00:01 PM,0.3769,0.4543,0.3915
205,07/10/20 04:30:01 PM,0.3769,0.4543,0.3915
206,07/10/20 05:00:01 PM,0.3762,0.4543,0.3927
207,07/10/20 05:30:01 PM,0.3762,0.4543,0.3927
208,07/10/20 06:00:01 PM,0.3769,0.4543,0.3920
209,07/10/20 06:30:01 PM,0.3762,0.4543,0.3920
210,07/10/20 07:00:01 PM,0.3769,0.4543,0.3920
211,07/10/20 07:30:01 PM,0.3769,0.4543,0.3927
212,07/10/20 08:00:01 PM,0.3769,0.4543,0.3934
213,07/10/20 08:30:01 PM,0.3762,0.4536,0.3920
214,07/10/20 09:00:01 PM,0.3762,0.4536,0.3920
215,07/10/20 09:30:01 PM,0.3769,0.4543,0.3927
216,07/10/20 10:00:01 PM,0.3762,0.4536,0.3927
217,07/10/20 10:30:01 PM,0.3762,0.4536,0.3920
218,07/10/20 11:00:01 PM,0.3769,0.4536,0.3927
219,07/10/20 11:30:01 PM,0.3769,0.4536,0.3920
220,07/11/20 12:00:01 AM,0.3769,0.4536,0.3920
221,07/11/20 12:30:01 AM,0.3769,0.4536,0.3927
222,07/11/20 01:00:01 AM,0.3769,0.4536,0.3915
223,07/11/20 01:30:01 AM,0.3769,0.4536,0.3915
224,07/11/20 02:00:01 AM,0.3769,0.4536,0.3920
225,07/11/20 02:30:01 AM,0.3769,0.4536,0.3927
226,07/11/20 03:00:01 AM,0.3769,0.4536,0.3915
227,07/11/20 03:30:01 AM,0.3762,0.4536,0.3915
228,07/11/20 04:00:01 AM,0.3769,0.4536,0.3915
229,07/11/20 04:30:01 AM,0.3769,0.4536,0.3915
230,07/11/20 05:00:01 AM,0.3769,0.4536,0.3920
231,07/11/20 05:30:01 AM,0.3769,0.4536,0.3920
232,07/11/20 06:00:01 AM,0.3769,0.4536,0.3920
233,07/11/20 06:30:01 AM,0.3769,0.4536,0.3920
234,07/11/20 07:00:01 AM,0.3769,0.4536,0.3915
235,07/11/20 07:30:01 AM,0.3780,0.4536,0.3920
236,07/11/20 08:00:01 AM,0.3787,0.4536,0.3915
237,07/11/20 08:30:01 AM,0.3787,0.4536,0.3920
238,07/11/20 09:00:01 AM,0.3787,0.4536,0.3920
239,07/11/20 09:30:01 AM,0.3780,0.4536,0.3927
240,07/11/20 10:00:01 AM,0.3780,0.4536,0.3920
241,07/11/20 10:30:01 AM,0.3780,0.4536,0.3920
242,07/11/20 11:00:01 AM,0.3780,0.4536,0.3927
243,07/11/20 11:30:01 AM,0.3780,0.4536,0.3927
244,07/11/20 12:00:01 PM,0.3780,0.4536,0.3927
245,07/11/20 12:30:01 PM,0.3780,0.4536,0.3927
246,07/11/20 01:00:01 PM,0.3780,0.4536,0.3915
247,07/11/20 01:30:01 PM,0.3780,0.4536,0.3915
248,07/11/20 02:00:01 PM,0.3769,0.4543,0.3920
249,07/11/20 02:30:01 PM,0.3775,0.4536,0.3920
250,07/11/20 03:00:01 PM,0.3775,0.4529,0.3920
251,07/11/20 03:30:01 PM,0.3775,0.4536,0.3920
252,07/11/20 04:00:01 PM,0.3775,0.4536,0.3920
253,07/11/20 04:30:01 PM,0.3775,0.4536,0.3920
254,07/11/20 05:00:01 PM,0.3769,0.4536,0.3927
255,07/11/20 05:30:01 PM,0.3775,0.4536,0.3915
256,07/11/20 06:00:01 PM,0.3775,0.4536,0.3920
257,07/11/20 06:30:01 PM,0.3769,0.4536,0.3915
258,07/11/20 07:00:01 PM,0.3775,0.4536,0.3920
259,07/11/20 07:30:01 PM,0.3769,0.4536,0.3927
260,07/11/20 08:00:01 PM,0.3769,0.4536,0.3920
261,07/11/20 08:30:01 PM,0.3769,0.4529,0.3927
262,07/11/20 09:00:01 PM,0.3769,0.4521,0.3927
263,07/11/20 09:30:01 PM,0.3775,0.4529,0.3915
264,07/11/20 10:00:01 PM,0.3775,0.4529,0.3915
265,07/11/20 10:30:01 PM,0.3769,0.4529,0.3920
266,07/11/20 11:00:01 PM,0.3769,0.4529,0.3927
267,07/11/20 11:30:01 PM,0.3769,0.4529,0.3927
268,07/12/20 12:00:01 AM,0.3769,0.4529,0.3920
269,07/12/20 12:30:01 AM,0.3769,0.4529,0.3927
270,07/12/20 01:00:01 AM,0.3769,0.4529,0.3920
271,07/12/20 01:30:01 AM,0.3769,0.4529,0.3920
272,07/12/20 02:00:01 AM,0.3769,0.4529,0.3920
273,07/12/20 02:30:01 AM,0.3769,0.4529,0.3920
274,07/12/20 03:00:01 AM,0.3769,0.4529,0.3920
275,07/12/20 03:30:01 AM,0.3775,0.4529,0.3920
276,07/12/20 04:00:01 AM,0.3769,0.4529,0.3915
277,07/12/20 04:30:01 AM,0.3769,0.4529,0.3909
278,07/12/20 05:00:01 AM,0.3769,0.4529,0.3920
279,07/12/20 05:30:01 AM,0.3769,0.4529,0.3920
280,07/12/20 06:00:01 AM,0.3769,0.4529,0.3915
281,07/12/20 06:30:01 AM,0.3769,0.4529,0.3909
282,07/12/20 07:00:01 AM,0.3769,0.4529,0.3920
283,07/12/20 07:30:01 AM,0.3769,0.4529,0.3915
284,07/12/20 08:00:01 AM,0.3775,0.4529,0.3920
285,07/12/20 08:30:01 AM,0.3769,0.4529,0.3920
286,07/12/20 09:00:01 AM,0.3769,0.4529,0.3920
287,07/12/20 09:30:01 AM,0.3775,0.4529,0.3915
288,07/12/20 10:00:01 AM,0.3775,0.4529,0.3915
289,07/12/20 10:30:01 AM,0.3775,0.4529,0.3920
290,07/12/20 11:00:01 AM,0.3769,0.4529,0.3920
291,07/12/20 11:30:01 AM,0.3775,0.4521,0.3920
292,07/12/20 12:00:01 PM,0.3769,0.4521,0.3920
293,07/12/20 12:30:01 PM,0.3775,0.4521,0.3920
294,07/12/20 01:00:01 PM,0.3775,0.4521,0.3920
295,07/12/20 01:30:01 PM,0.3775,0.4521,0.3915
296,07/12/20 02:00:01 PM,0.3775,0.4521,0.3920
297,07/12/20 02:30:01 PM,0.3775,0.4529,0.3915
298,07/12/20 03:00:01 PM,0.3775,0.4529,0.3915
299,07/12/20 03:30:01 PM,0.3769,0.4529,0.3909
300,07/12/20 04:00:01 PM,0.3775,0.4529,0.3920
301,07/12/20 04:30:01 PM,0.3775,0.4529,0.3915
302,07/12/20 05:00:01 PM,0.3769,0.4529,0.3915
303,07/12/20 05:30:01 PM,0.3775,0.4529,0.3915
304,07/12/20 06:00:01 PM,0.3775,0.4529,0.3915
305,07/12/20 06:30:01 PM,0.3769,0.4529,0.3920
306,07/12/20 07:00:01 PM,0.3769,0.4529,0.3920
307,07/12/20 07:30:01 PM,0.3769,0.4529,0.3920
308,07/12/20 08:00:01 PM,0.3775,0.4529,0.3915
309,07/12/20 08:30:01 PM,0.3775,0.4529,0.3920
310,07/12/20 09:00:01 PM,0.3769,0.4529,0.3927
311,07/12/20 09:30:01 PM,0.3769,0.4529,0.3920
312,07/12/20 10:00:01 PM,0.3769,0.4529,0.3920
313,07/12/20 10:30:01 PM,0.3769,0.4529,0.3927
314,07/12/20 11:00:01 PM,0.3769,0.4529,0.3915
315,07/12/20 11:30:01 PM,0.3769,0.4529,0.3920
316,07/13/20 12:00:01 AM,0.3769,0.4529,0.3927
317,07/13/20 12:30:01 AM,0.3769,0.4521,0.3927
318,07/13/20 01:00:01 AM,0.3769,0.4521,0.3920
319,07/13/20 01:30:01 AM,0.3775,0.4521,0.3920
320,07/13/20 02:00:01 AM,0.3769,0.4521,0.3915
321,07/13/20 02:30:01 AM,0.3769,0.4521,0.3915
322,07/13/20 03:00:01 AM,0.3769,0.4521,0.3915
323,07/13/20 03:30:01 AM,0.3769,0.4521,0.3909
324,07/13/20 04:00:01 AM,0.3769,0.4521,0.3915
325,07/13/20 04:30:01 AM,0.3769,0.4521,0.3915
326,07/13/20 05:00:01 AM,0.3769,0.4521,0.3915
327,07/13/20 05:30:01 AM,0.3769,0.4521,0.3909
328,07/13/20 06:00:01 AM,0.3769,0.4521,0.3909
329,07/13/20 06:30:01 AM,0.3769,0.4521,0.3915
330,07/13/20 07:00:01 AM,0.3769,0.4521,0.3915
331,07/13/20 07:30:01 AM,0.3769,0.4521,0.3909
332,07/13/20 08:00:01 AM,0.3769,0.4521,0.3909
333,07/13/20 08:30:01 AM,0.3769,0.4521,0.3915
334,07/13/20 09:00:01 AM,0.3769,0.4521,0.3915
335,07/13/20 09:30:01 AM,0.3769,0.4529,0.3920
336,07/13/20 10:00:01 AM,0.3769,0.4529,0.3920
337,07/13/20 10:30:01 AM,0.3769,0.4521,0.3915
338,07/13/20 11:00:01 AM,0.3769,0.4521,0.3920
339,07/13/20 11:30:01 AM,0.3769,0.4529,0.3920
340,07/13/20 12:00:01 PM,0.3769,0.4521,0.3909
341,07/13/20 12:30:01 PM,0.3769,0.4529,0.3920
342,07/13/20 01:00:01 PM,0.3775,0.4529,0.3920
343,07/13/20 01:30:01 PM,0.3769,0.4529,0.3920
344,07/13/20 02:00:01 PM,0.3762,0.4529,0.3915
345,07/13/20 02:30:01 PM,0.3769,0.4529,0.3920
346,07/13/20 03:00:01 PM,0.3769,0.4529,0.3920
347,07/13/20 03:30:01 PM,0.3769,0.4529,0.3920
348,07/13/20 04:00:01 PM,0.3769,0.4529,0.3915
349,07/13/20 04:30:01 PM,0.3769,0.4529,0.3915
350,07/13/20 05:00:01 PM,0.3769,0.4529,0.3920
351,07/13/20 05:30:01 PM,0.3769,0.4529,0.3909
352,07/13/20 06:00:01 PM,0.3769,0.4529,0.3920
353,07/13/20 06:30:01 PM,0.3769,0.4529,0.3920
354,07/13/20 07:00:01 PM,0.3762,0.4521,0.3927
355,07/13/20 07:30:01 PM,0.3762,0.4521,0.3927
356,07/13/20 08:00:01 PM,0.3769,0.4521,0.3920
357,07/13/20 08:30:01 PM,0.3769,0.4521,0.3920
358,07/13/20 09:00:01 PM,0.3769,0.4521,0.3920
359,07/13/20 09:30:01 PM,0.3769,0.4521,0.3920
360,07/13/20 10:00:01 PM,0.3769,0.4521,0.3915
361,07/13/20 10:30:01 PM,0.3769,0.4521,0.3915
362,07/13/20 11:00:01 PM,0.3769,0.4521,0.3920
363,07/13/20 11:30:01 PM,0.3769,0.4521,0.3920
364,07/14/20 12:00:01 AM,0.3769,0.4521,0.3920
365,07/14/20 12:30:01 AM,0.3769,0.4521,0.3920
366,07/14/20 01:00:01 AM,0.3769,0.4521,0.3915
367,07/14/20 01:30:01 AM,0.3769,0.4521,0.3915
368,07/14/20 02:00:01 AM,0.3769,0.4521,0.3915
369,07/14/20 02:30:01 AM,0.3769,0.4521,0.3909
370,07/14/20 03:00:01 AM,0.3762,0.4521,0.3920
371,07/14/20 03:30:01 AM,0.3769,0.4521,0.3909
372,07/14/20 04:00:01 AM,0.3769,0.4521,0.3915
373,07/14/20 04:30:01 AM,0.3769,0.4521,0.3920
374,07/14/20 05:00:01 AM,0.3769,0.4514,0.3909
375,07/14/20 05:30:01 AM,0.3769,0.4514,0.3920
376,07/14/20 06:00:01 AM,0.3769,0.4514,0.3915
377,07/14/20 06:30:01 AM,0.3769,0.4521,0.3909
378,07/14/20 07:00:01 AM,0.3769,0.4514,0.3909
379,07/14/20 07:30:01 AM,0.3769,0.4521,0.3909
380,07/14/20 08:00:01 AM,0.3769,0.4514,0.3920
381,07/14/20 08:30:01 AM,0.3769,0.4521,0.3915
382,07/14/20 09:00:01 AM,0.3769,0.4521,0.3915
383,07/14/20 09:30:01 AM,0.3769,0.4521,0.3909
384,07/14/20 10:00:01 AM,0.3769,0.4521,0.3920
385,07/14/20 10:30:01 AM,0.3769,0.4521,0.3920
386,07/14/20 11:00:01 AM,0.3769,0.4514,0.3909
387,07/14/20 11:30:01 AM,0.3769,0.4514,0.3915
388,07/14/20 12:00:01 PM,0.3769,0.4514,0.3920
389,07/14/20 12:30:01 PM,0.3769,0.4514,0.3902
390,07/14/20 01:00:01 PM,0.3769,0.4514,0.3915
391,07/14/20 01:30:01 PM,0.3769,0.4514,0.3920
392,07/14/20 02:00:01 PM,0.3769,0.4514,0.3909
393,07/14/20 02:30:01 PM,0.3775,0.4521,0.3909
394,07/14/20 03:00:01 PM,0.3769,0.4521,0.3915
395,07/14/20 03:30:01 PM,0.3762,0.4521,0.3920
396,07/14/20 04:00:01 PM,0.3769,0.4521,0.3920
397,07/14/20 04:30:01 PM,0.3769,0.4521,0.3920
398,07/14/20 05:00:01 PM,0.3769,0.4521,0.3920
399,07/14/20 05:30:01 PM,0.3762,0.4521,0.3920
400,07/14/20 06:00:01 PM,0.3775,0.4514,0.3915
401,07/14/20 06:30:01 PM,0.3762,0.4514,0.3920
402,07/14/20 07:00:01 PM,0.3769,0.4514,0.3920
403,07/14/20 07:30:01 PM,0.3769,0.4514,0.3920
404,07/14/20 08:00:01 PM,0.3769,0.4514,0.3920
405,07/14/20 08:30:01 PM,0.3769,0.4507,0.3920
406,07/14/20 09:00:01 PM,0.3762,0.4507,0.3915
407,07/14/20 09:30:01 PM,0.3769,0.4507,0.3920
408,07/14/20 10:00:01 PM,0.3769,0.4514,0.3927
409,07/14/20 10:30:01 PM,0.3769,0.4514,0.3927
410,07/14/20 11:00:01 PM,0.3769,0.4514,0.3920
411,07/14/20 11:30:01 PM,0.3769,0.4514,0.3920
412,07/15/20 12:00:01 AM,0.3769,0.4514,0.3915
413,07/15/20 12:30:01 AM,0.3769,0.4514,0.3927
414,07/15/20 01:00:01 AM,0.3769,0.4514,0.3920
415,07/15/20 01:30:01 AM,0.3769,0.4514,0.3915
416,07/15/20 02:00:01 AM,0.3769,0.4514,0.3920
417,07/15/20 02:30:01 AM,0.3769,0.4514,0.3915
418,07/15/20 03:00:01 AM,0.3762,0.4514,0.3920
419,07/15/20 03:30:01 AM,0.3762,0.4514,0.3915
420,07/15/20 04:00:01 AM,0.3769,0.4514,0.3920
421,07/15/20 04:30:01 AM,0.3769,0.4514,0.3920
422,07/15/20 05:00:01 AM,0.3769,0.4514,0.3909
423,07/15/20 05:30:01 AM,0.3769,0.4514,0.3915
424,07/15/20 06:00:01 AM,0.3769,0.4514,0.3909
425,07/15/20 06:30:01 AM,0.3769,0.4507,0.3920
