"Plot Title: MM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759115, LBL: MM1SM 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759121, LBL: MM1SM 1 m)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20652823, LBL: MM1SM 10 cm)"
70,04/27/20 03:30:01 AM,0.5066,0.7184,0.3563
71,04/27/20 04:00:01 AM,0.5066,0.7184,0.3563
72,04/27/20 04:30:01 AM,0.5059,0.7184,0.3568
73,04/27/20 05:00:01 AM,0.5059,0.7184,0.3568
74,04/27/20 05:30:01 AM,0.5059,0.7184,0.3568
75,04/27/20 06:00:01 AM,0.5059,0.7184,0.3568
76,04/27/20 06:30:01 AM,0.5059,0.7184,0.3568
77,04/27/20 07:00:01 AM,0.5059,0.7184,0.3573
78,04/27/20 07:30:01 AM,0.5059,0.7184,0.3573
79,04/27/20 08:00:01 AM,0.5059,0.7184,0.3573
80,04/27/20 08:30:01 AM,0.5059,0.7184,0.3573
81,04/27/20 09:00:01 AM,0.5074,0.7184,0.3578
82,04/27/20 09:30:01 AM,0.5074,0.7184,0.3573
83,04/27/20 10:00:01 AM,0.5074,0.7184,0.3573
84,04/27/20 10:30:01 AM,0.5059,0.7184,0.3573
85,04/27/20 11:00:01 AM,0.5066,0.7184,0.3573
86,04/27/20 11:30:01 AM,0.5066,0.7184,0.3573
87,04/27/20 12:00:01 PM,0.5066,0.7184,0.3573
88,04/27/20 12:30:01 PM,0.5059,0.7184,0.3568
89,04/27/20 01:00:01 PM,0.5059,0.7184,0.3563
90,04/27/20 01:30:01 PM,0.5044,0.7184,0.3563
91,04/27/20 02:00:01 PM,0.5044,0.7184,0.3557
92,04/27/20 02:30:01 PM,0.5035,0.7184,0.3553
93,04/27/20 03:00:01 PM,0.5044,0.7184,0.3547
94,04/27/20 03:30:01 PM,0.5035,0.7184,0.3542
95,04/27/20 04:00:01 PM,0.5035,0.7184,0.3542
96,04/27/20 04:30:01 PM,0.5027,0.7184,0.3542
97,04/27/20 05:00:01 PM,0.5035,0.7184,0.3547
98,04/27/20 05:30:01 PM,0.5027,0.7184,0.3547
99,04/27/20 06:00:01 PM,0.5027,0.7184,0.3542
100,04/27/20 06:30:01 PM,0.5020,0.7184,0.3537
101,04/27/20 07:00:01 PM,0.5027,0.7184,0.3537
102,04/27/20 07:30:01 PM,0.5027,0.7184,0.3537
103,04/27/20 08:00:01 PM,0.5012,0.7184,0.3537
104,04/27/20 08:30:01 PM,0.5005,0.7184,0.3537
105,04/27/20 09:00:01 PM,0.5005,0.7184,0.3537
106,04/27/20 09:30:01 PM,0.5005,0.7184,0.3537
107,04/27/20 10:00:01 PM,0.5005,0.7184,0.3537
108,04/27/20 10:30:01 PM,0.5005,0.7184,0.3537
109,04/27/20 11:00:01 PM,0.5005,0.7184,0.3537
110,04/27/20 11:30:01 PM,0.5005,0.7184,0.3531
111,04/28/20 12:00:01 AM,0.5005,0.7184,0.3531
112,04/28/20 12:30:01 AM,0.5005,0.7184,0.3531
113,04/28/20 01:00:01 AM,0.5005,0.7184,0.3531
114,04/28/20 01:30:01 AM,0.5005,0.7184,0.3531
115,04/28/20 02:00:01 AM,0.5005,0.7184,0.3531
116,04/28/20 02:30:01 AM,0.5012,0.7184,0.3531
117,04/28/20 03:00:01 AM,0.5012,0.7184,0.3531
118,04/28/20 03:30:01 AM,0.5020,0.7184,0.3531
119,04/28/20 04:00:01 AM,0.5012,0.7184,0.3531
120,04/28/20 04:30:01 AM,0.5020,0.7184,0.3537
121,04/28/20 05:00:01 AM,0.5020,0.7184,0.3537
122,04/28/20 05:30:01 AM,0.5005,0.7184,0.3542
123,04/28/20 06:00:01 AM,0.5020,0.7184,0.3542
124,04/28/20 06:30:01 AM,0.5020,0.7184,0.3542
125,04/28/20 07:00:01 AM,0.5012,0.7184,0.3542
126,04/28/20 07:30:01 AM,0.5020,0.7184,0.3547
127,04/28/20 08:00:01 AM,0.5020,0.7184,0.3547
128,04/28/20 08:30:01 AM,0.5020,0.7184,0.3547
129,04/28/20 09:00:01 AM,0.5027,0.7184,0.3553
130,04/28/20 09:30:01 AM,0.5027,0.7184,0.3553
131,04/28/20 10:00:01 AM,0.5027,0.7184,0.3553
132,04/28/20 10:30:01 AM,0.5012,0.7184,0.3553
133,04/28/20 11:00:01 AM,0.5020,0.7184,0.3553
134,04/28/20 11:30:01 AM,0.5012,0.7184,0.3547
135,04/28/20 12:00:01 PM,0.5012,0.7184,0.3547
136,04/28/20 12:30:01 PM,0.5012,0.7184,0.3547
137,04/28/20 01:00:01 PM,0.5005,0.7184,0.3547
138,04/28/20 01:30:01 PM,0.4998,0.7184,0.3542
139,04/28/20 02:00:01 PM,0.4990,0.7184,0.3537
140,04/28/20 02:30:01 PM,0.4990,0.7184,0.3531
141,04/28/20 03:00:01 PM,0.4990,0.7184,0.3526
142,04/28/20 03:30:01 PM,0.4974,0.7184,0.3521
143,04/28/20 04:00:01 PM,0.4983,0.7184,0.3521
144,04/28/20 04:30:01 PM,0.4983,0.7184,0.3521
145,04/28/20 05:00:01 PM,0.4974,0.7184,0.3521
146,04/28/20 05:30:01 PM,0.4990,0.7184,0.3516
147,04/28/20 06:00:01 PM,0.4990,0.7184,0.3516
148,04/28/20 06:30:01 PM,0.4990,0.7184,0.3516
149,04/28/20 07:00:01 PM,0.4983,0.7184,0.3511
150,04/28/20 07:30:01 PM,0.4998,0.7184,0.3511
151,04/28/20 08:00:01 PM,0.4990,0.7184,0.3511
152,04/28/20 08:30:01 PM,0.4974,0.7184,0.3511
153,04/28/20 09:00:01 PM,0.4983,0.7184,0.3511
154,04/28/20 09:30:01 PM,0.4983,0.7184,0.3511
155,04/28/20 10:00:01 PM,0.4983,0.7184,0.3506
156,04/28/20 10:30:01 PM,0.4983,0.7184,0.3506
157,04/28/20 11:00:01 PM,0.4974,0.7184,0.3506
158,04/28/20 11:30:01 PM,0.4983,0.7184,0.3506
159,04/29/20 12:00:01 AM,0.4974,0.7184,0.3506
160,04/29/20 12:30:01 AM,0.4983,0.7184,0.3506
161,04/29/20 01:00:01 AM,0.4983,0.7184,0.3506
162,04/29/20 01:30:01 AM,0.4983,0.7184,0.3506
163,04/29/20 02:00:01 AM,0.4974,0.7184,0.3506
164,04/29/20 02:30:01 AM,0.4974,0.7184,0.3506
165,04/29/20 03:00:01 AM,0.4983,0.7184,0.3506
166,04/29/20 03:30:01 AM,0.4974,0.7184,0.3506
167,04/29/20 04:00:01 AM,0.4974,0.7184,0.3506
168,04/29/20 04:30:01 AM,0.4974,0.7184,0.3506
169,04/29/20 05:00:01 AM,0.4974,0.7184,0.3506
170,04/29/20 05:30:01 AM,0.4974,0.7184,0.3506
171,04/29/20 06:00:01 AM,0.4974,0.7184,0.3506
172,04/29/20 06:30:01 AM,0.4974,0.7184,0.3511
173,04/29/20 07:00:01 AM,0.4974,0.7184,0.3511
174,04/29/20 07:30:01 AM,0.4983,0.7184,0.3511
175,04/29/20 08:00:01 AM,0.4974,0.7184,0.3511
176,04/29/20 08:30:01 AM,0.4990,0.7184,0.3516
177,04/29/20 09:00:01 AM,0.4990,0.7184,0.3516
178,04/29/20 09:30:01 AM,0.4990,0.7184,0.3521
179,04/29/20 10:00:01 AM,0.4983,0.7184,0.3516
180,04/29/20 10:30:01 AM,0.4990,0.7184,0.3521
181,04/29/20 11:00:01 AM,0.4990,0.7184,0.3521
182,04/29/20 11:30:01 AM,0.4990,0.7184,0.3516
183,04/29/20 12:00:01 PM,0.4990,0.7184,0.3516
184,04/29/20 12:30:01 PM,0.4998,0.7184,0.3516
185,04/29/20 01:00:01 PM,0.4998,0.7184,0.3511
186,04/29/20 01:30:01 PM,0.4998,0.7184,0.3511
187,04/29/20 02:00:01 PM,0.5005,0.7184,0.3506
188,04/29/20 02:30:01 PM,0.5012,0.7184,0.3542
189,04/29/20 03:00:01 PM,0.5005,0.7184,0.3516
190,04/29/20 03:30:01 PM,0.5012,0.7184,0.3521
191,04/29/20 04:00:01 PM,0.5012,0.7184,0.3500
192,04/29/20 04:30:01 PM,0.5020,0.7184,0.3516
193,04/29/20 05:00:01 PM,0.5020,0.7184,0.3516
194,04/29/20 05:30:01 PM,0.5020,0.7184,0.3486
195,04/29/20 06:00:01 PM,0.5027,0.7184,0.3486
196,04/29/20 06:30:01 PM,0.5020,0.7184,0.3521
197,04/29/20 07:00:01 PM,0.5012,0.7184,0.3521
198,04/29/20 07:30:01 PM,0.5027,0.7184,0.3526
199,04/29/20 08:00:01 PM,0.5020,0.7184,0.3547
200,04/29/20 08:30:01 PM,0.5012,0.7184,0.3537
201,04/29/20 09:00:01 PM,0.5012,0.7184,0.3537
202,04/29/20 09:30:01 PM,0.5012,0.7184,0.3547
203,04/29/20 10:00:01 PM,0.5012,0.7184,0.3553
204,04/29/20 10:30:01 PM,0.5012,0.7184,0.3563
205,04/29/20 11:00:01 PM,0.5012,0.7184,0.3516
206,04/29/20 11:30:01 PM,0.5012,0.7184,0.3516
207,04/30/20 12:00:01 AM,0.5012,0.7184,0.3511
208,04/30/20 12:30:01 AM,0.5005,0.7184,0.3516
209,04/30/20 01:00:01 AM,0.5012,0.7184,0.3516
210,04/30/20 01:30:01 AM,0.5012,0.7184,0.3516
211,04/30/20 02:00:01 AM,0.5012,0.7184,0.3516
212,04/30/20 02:30:01 AM,0.5005,0.7184,0.3516
213,04/30/20 03:00:01 AM,0.5005,0.7184,0.3516
214,04/30/20 03:30:01 AM,0.5005,0.7184,0.3516
215,04/30/20 04:00:01 AM,0.5005,0.7184,0.3516
216,04/30/20 04:30:01 AM,0.5005,0.7184,0.3521
217,04/30/20 05:00:01 AM,0.5020,0.7184,0.3521
218,04/30/20 05:30:01 AM,0.5012,0.7184,0.3521
219,04/30/20 06:00:01 AM,0.5005,0.7184,0.3521
220,04/30/20 06:30:01 AM,0.5005,0.7184,0.3521
221,04/30/20 07:00:01 AM,0.5012,0.7184,0.3526
222,04/30/20 07:30:01 AM,0.5005,0.7184,0.3526
223,04/30/20 08:00:01 AM,0.5012,0.7184,0.3526
224,04/30/20 08:30:01 AM,0.5020,0.7184,0.3526
225,04/30/20 09:00:01 AM,0.5020,0.7184,0.3531
226,04/30/20 09:30:01 AM,0.5012,0.7184,0.3526
227,04/30/20 10:00:01 AM,0.5020,0.7184,0.3526
228,04/30/20 10:30:01 AM,0.5020,0.7184,0.3526
229,04/30/20 11:00:01 AM,0.5020,0.7184,0.3526
230,04/30/20 11:30:01 AM,0.5035,0.7184,0.3526
231,04/30/20 12:00:01 PM,0.5035,0.7184,0.3521
232,04/30/20 12:30:01 PM,0.5044,0.7184,0.3521
233,04/30/20 01:00:01 PM,0.5044,0.7184,0.3516
234,04/30/20 01:30:01 PM,0.5044,0.7184,0.3516
235,04/30/20 02:00:01 PM,0.5051,0.7184,0.3511
236,04/30/20 02:30:01 PM,0.5051,0.7184,0.3506
237,04/30/20 03:00:01 PM,0.5044,0.7184,0.3506
238,04/30/20 03:30:01 PM,0.5059,0.7184,0.3500
239,04/30/20 04:00:01 PM,0.5059,0.7184,0.3500
240,04/30/20 04:30:01 PM,0.5059,0.7184,0.3500
241,04/30/20 05:00:01 PM,0.5066,0.7184,0.3496
242,04/30/20 05:30:01 PM,0.5066,0.7184,0.3500
243,04/30/20 06:00:01 PM,0.5059,0.7184,0.3500
244,04/30/20 06:30:01 PM,0.5066,0.7184,0.3496
245,04/30/20 07:00:01 PM,0.5066,0.7184,0.3496
246,04/30/20 07:30:01 PM,0.5066,0.7184,0.3496
247,04/30/20 08:00:01 PM,0.5059,0.7184,0.3496
248,04/30/20 08:30:01 PM,0.5051,0.7184,0.3496
249,04/30/20 09:00:01 PM,0.5051,0.7184,0.3490
250,04/30/20 09:30:01 PM,0.5051,0.7184,0.3496
251,04/30/20 10:00:01 PM,0.5051,0.7184,0.3490
252,04/30/20 10:30:01 PM,0.5051,0.7184,0.3490
253,04/30/20 11:00:01 PM,0.5051,0.7184,0.3496
254,04/30/20 11:30:01 PM,0.5051,0.7184,0.3496
255,05/01/20 12:00:01 AM,0.5044,0.7184,0.3496
256,05/01/20 12:30:01 AM,0.5059,0.7184,0.3496
257,05/01/20 01:00:01 AM,0.5059,0.7184,0.3496
258,05/01/20 01:30:01 AM,0.5044,0.7184,0.3496
259,05/01/20 02:00:01 AM,0.5059,0.7184,0.3496
260,05/01/20 02:30:01 AM,0.5059,0.7184,0.3496
261,05/01/20 03:00:01 AM,0.5059,0.7184,0.3496
262,05/01/20 03:30:01 AM,0.5059,0.7184,0.3500
263,05/01/20 04:00:01 AM,0.5059,0.7184,0.3500
264,05/01/20 04:30:01 AM,0.5059,0.7184,0.3500
265,05/01/20 05:00:01 AM,0.5051,0.7184,0.3506
266,05/01/20 05:30:01 AM,0.5059,0.7184,0.3506
267,05/01/20 06:00:01 AM,0.5051,0.7184,0.3506
268,05/01/20 06:30:01 AM,0.5059,0.7184,0.3506
269,05/01/20 07:00:01 AM,0.5051,0.7184,0.3511
270,05/01/20 07:30:01 AM,0.5059,0.7184,0.3511
271,05/01/20 08:00:01 AM,0.5059,0.7184,0.3511
272,05/01/20 08:30:01 AM,0.5059,0.7184,0.3511
273,05/01/20 09:00:01 AM,0.5051,0.7184,0.3511
274,05/01/20 09:30:01 AM,0.5059,0.7184,0.3511
275,05/01/20 10:00:01 AM,0.5066,0.7184,0.3516
276,05/01/20 10:30:01 AM,0.5066,0.7184,0.3516
277,05/01/20 11:00:01 AM,0.5059,0.7184,0.3516
278,05/01/20 11:30:01 AM,0.5074,0.7184,0.3511
279,05/01/20 12:00:01 PM,0.5074,0.7184,0.3511
280,05/01/20 12:30:01 PM,0.5081,0.7184,0.3511
281,05/01/20 01:00:01 PM,0.5081,0.7184,0.3511
282,05/01/20 01:30:01 PM,0.5081,0.7184,0.3506
283,05/01/20 02:00:01 PM,0.5081,0.7184,0.3506
284,05/01/20 02:30:01 PM,0.5091,0.7184,0.3496
285,05/01/20 03:00:01 PM,0.5091,0.7184,0.3490
286,05/01/20 03:30:01 PM,0.5091,0.7184,0.3490
287,05/01/20 04:00:01 PM,0.5091,0.7184,0.3486
288,05/01/20 04:30:01 PM,0.5081,0.7184,0.3486
289,05/01/20 05:00:01 PM,0.5098,0.7184,0.3486
290,05/01/20 05:30:01 PM,0.5098,0.7184,0.3486
291,05/01/20 06:00:01 PM,0.5098,0.7184,0.3481
292,05/01/20 06:30:01 PM,0.5098,0.7184,0.3476
293,05/01/20 07:00:01 PM,0.5091,0.7184,0.3481
294,05/01/20 07:30:01 PM,0.5081,0.7184,0.3476
295,05/01/20 08:00:01 PM,0.5081,0.7184,0.3476
296,05/01/20 08:30:01 PM,0.5081,0.7184,0.3476
297,05/01/20 09:00:01 PM,0.5074,0.7184,0.3511
298,05/01/20 09:30:01 PM,0.5081,0.7184,0.3506
299,05/01/20 10:00:01 PM,0.5081,0.7184,0.3471
300,05/01/20 10:30:01 PM,0.5091,0.7184,0.3471
301,05/01/20 11:00:01 PM,0.5081,0.7184,0.3471
302,05/01/20 11:30:01 PM,0.5091,0.7184,0.3471
303,05/02/20 12:00:01 AM,0.5091,0.7184,0.3471
304,05/02/20 12:30:01 AM,0.5091,0.7184,0.3476
305,05/02/20 01:00:01 AM,0.5074,0.7184,0.3476
306,05/02/20 01:30:01 AM,0.5091,0.7184,0.3476
307,05/02/20 02:00:01 AM,0.5091,0.7184,0.3476
308,05/02/20 02:30:01 AM,0.5091,0.7184,0.3481
309,05/02/20 03:00:01 AM,0.5091,0.7184,0.3476
310,05/02/20 03:30:01 AM,0.5091,0.7184,0.3481
311,05/02/20 04:00:01 AM,0.5081,0.7184,0.3481
312,05/02/20 04:30:01 AM,0.5091,0.7184,0.3481
313,05/02/20 05:00:01 AM,0.5081,0.7184,0.3486
314,05/02/20 05:30:01 AM,0.5091,0.7184,0.3481
315,05/02/20 06:00:01 AM,0.5091,0.7184,0.3486
316,05/02/20 06:30:01 AM,0.5091,0.7184,0.3486
317,05/02/20 07:00:01 AM,0.5091,0.7184,0.3486
318,05/02/20 07:30:01 AM,0.5091,0.7184,0.3490
319,05/02/20 08:00:01 AM,0.5091,0.7184,0.3490
320,05/02/20 08:30:01 AM,0.5081,0.7184,0.3490
321,05/02/20 09:00:01 AM,0.5081,0.7184,0.3490
322,05/02/20 09:30:01 AM,0.5091,0.7184,0.3486
323,05/02/20 10:00:01 AM,0.5098,0.7184,0.3490
324,05/02/20 10:30:01 AM,0.5091,0.7184,0.3490
325,05/02/20 11:00:01 AM,0.5081,0.7184,0.3490
326,05/02/20 11:30:01 AM,0.5098,0.7184,0.3486
327,05/02/20 12:00:01 PM,0.5098,0.7184,0.3486
328,05/02/20 12:30:01 PM,0.5098,0.7184,0.3481
329,05/02/20 01:00:01 PM,0.5098,0.7184,0.3481
330,05/02/20 01:30:01 PM,0.5091,0.7184,0.3481
331,05/02/20 02:00:01 PM,0.5106,0.7184,0.3521
332,05/02/20 02:30:01 PM,0.5106,0.7184,0.3471
333,05/02/20 03:00:01 PM,0.5106,0.7184,0.3471
334,05/02/20 03:30:01 PM,0.5106,0.7184,0.3471
335,05/02/20 04:00:01 PM,0.5106,0.7184,0.3466
336,05/02/20 04:30:01 PM,0.5098,0.7184,0.3461
337,05/02/20 05:00:01 PM,0.5113,0.7184,0.3461
338,05/02/20 05:30:01 PM,0.5113,0.7184,0.3466
339,05/02/20 06:00:01 PM,0.5113,0.7184,0.3461
340,05/02/20 06:30:01 PM,0.5106,0.7184,0.3461
341,05/02/20 07:00:01 PM,0.5098,0.7184,0.3461
342,05/02/20 07:30:01 PM,0.5106,0.7184,0.3461
343,05/02/20 08:00:01 PM,0.5098,0.7184,0.3461
344,05/02/20 08:30:01 PM,0.5098,0.7184,0.3461
345,05/02/20 09:00:01 PM,0.5098,0.7184,0.3461
346,05/02/20 09:30:01 PM,0.5081,0.7184,0.3466
347,05/02/20 10:00:01 PM,0.5074,0.7184,0.3466
348,05/02/20 10:30:01 PM,0.5074,0.7184,0.3466
349,05/02/20 11:00:01 PM,0.5081,0.7184,0.3461
350,05/02/20 11:30:01 PM,0.5074,0.7184,0.3461
351,05/03/20 12:00:01 AM,0.5074,0.7184,0.3466
352,05/03/20 12:30:01 AM,0.5074,0.7184,0.3466
353,05/03/20 01:00:01 AM,0.5074,0.7184,0.3466
354,05/03/20 01:30:01 AM,0.5081,0.7184,0.3466
355,05/03/20 02:00:01 AM,0.5081,0.7184,0.3466
356,05/03/20 02:30:01 AM,0.5081,0.7184,0.3466
357,05/03/20 03:00:01 AM,0.5081,0.7184,0.3466
358,05/03/20 03:30:01 AM,0.5081,0.7184,0.3471
359,05/03/20 04:00:01 AM,0.5081,0.7184,0.3471
360,05/03/20 04:30:01 AM,0.5074,0.7184,0.3471
361,05/03/20 05:00:01 AM,0.5081,0.7184,0.3471
362,05/03/20 05:30:01 AM,0.5091,0.7184,0.3471
363,05/03/20 06:00:01 AM,0.5091,0.7184,0.3471
364,05/03/20 06:30:01 AM,0.5081,0.7184,0.3471
365,05/03/20 07:00:01 AM,0.5074,0.7184,0.3471
366,05/03/20 07:30:01 AM,0.5098,0.7184,0.3476
367,05/03/20 08:00:01 AM,0.5098,0.7184,0.3476
368,05/03/20 08:30:01 AM,0.5098,0.7184,0.3476
369,05/03/20 09:00:01 AM,0.5091,0.7184,0.3476
370,05/03/20 09:30:01 AM,0.5091,0.7184,0.3481
371,05/03/20 10:00:01 AM,0.5091,0.7184,0.3476
372,05/03/20 10:30:01 AM,0.5098,0.7184,0.3481
373,05/03/20 11:00:01 AM,0.5098,0.7184,0.3481
374,05/03/20 11:30:01 AM,0.5091,0.7184,0.3476
375,05/03/20 12:00:01 PM,0.5091,0.7184,0.3476
376,05/03/20 12:30:01 PM,0.5106,0.7184,0.3471
377,05/03/20 01:00:01 PM,0.5106,0.7184,0.3471
378,05/03/20 01:30:01 PM,0.5098,0.7184,0.3466
379,05/03/20 02:00:01 PM,0.5113,0.7184,0.3461
380,05/03/20 02:30:01 PM,0.5106,0.7184,0.3461
381,05/03/20 03:00:01 PM,0.5106,0.7184,0.3457
382,05/03/20 03:30:01 PM,0.5113,0.7184,0.3457
383,05/03/20 04:00:01 PM,0.5113,0.7184,0.3457
384,05/03/20 04:30:01 PM,0.5113,0.7184,0.3451
385,05/03/20 05:00:01 PM,0.5113,0.7184,0.3451
386,05/03/20 05:30:01 PM,0.5121,0.7184,0.3451
387,05/03/20 06:00:01 PM,0.5113,0.7184,0.3451
388,05/03/20 06:30:01 PM,0.5106,0.7184,0.3451
389,05/03/20 07:00:01 PM,0.5106,0.7184,0.3451
390,05/03/20 07:30:01 PM,0.5106,0.7184,0.3451
391,05/03/20 08:00:01 PM,0.5106,0.7184,0.3451
392,05/03/20 08:30:01 PM,0.5106,0.7184,0.3447
393,05/03/20 09:00:01 PM,0.5098,0.7184,0.3447
394,05/03/20 09:30:01 PM,0.5098,0.7184,0.3447
395,05/03/20 10:00:01 PM,0.5113,0.7184,0.3447
396,05/03/20 10:30:01 PM,0.5113,0.7184,0.3447
397,05/03/20 11:00:01 PM,0.5113,0.7184,0.3447
398,05/03/20 11:30:01 PM,0.5113,0.7184,0.3447
399,05/04/20 12:00:01 AM,0.5113,0.7184,0.3447
400,05/04/20 12:30:01 AM,0.5113,0.7184,0.3451
401,05/04/20 01:00:01 AM,0.5113,0.7184,0.3451
402,05/04/20 01:30:01 AM,0.5113,0.7184,0.3451
403,05/04/20 02:00:01 AM,0.5113,0.7184,0.3457
404,05/04/20 02:30:01 AM,0.5106,0.7184,0.3457
405,05/04/20 03:00:01 AM,0.5113,0.7184,0.3451
406,05/04/20 03:30:01 AM,0.5113,0.7184,0.3457
407,05/04/20 04:00:01 AM,0.5113,0.7184,0.3457
408,05/04/20 04:30:01 AM,0.5113,0.7184,0.3461
409,05/04/20 05:00:01 AM,0.5113,0.7184,0.3457
410,05/04/20 05:30:01 AM,0.5106,0.7184,0.3461
411,05/04/20 06:00:01 AM,0.5113,0.7184,0.3461
412,05/04/20 06:30:01 AM,0.5113,0.7184,0.3461
413,05/04/20 07:00:01 AM,0.5113,0.7184,0.3461
414,05/04/20 07:30:01 AM,0.5106,0.7184,0.3461
415,05/04/20 08:00:01 AM,0.5113,0.7184,0.3466
416,05/04/20 08:30:01 AM,0.5121,0.7184,0.3466
417,05/04/20 09:00:01 AM,0.5113,0.7184,0.3466
418,05/04/20 09:30:01 AM,0.5106,0.7184,0.3466
419,05/04/20 10:00:01 AM,0.5121,0.7184,0.3471
420,05/04/20 10:30:01 AM,0.5121,0.7184,0.3471
421,05/04/20 11:00:01 AM,0.5113,0.7184,0.3466
422,05/04/20 11:30:01 AM,0.5121,0.7184,0.3466
423,05/04/20 12:00:01 PM,0.5121,0.7184,0.3461
424,05/04/20 12:30:01 PM,0.5106,0.7184,0.3461
425,05/04/20 01:00:01 PM,0.5121,0.7184,0.3461
