"Plot Title: MM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759115, LBL: MM1SM 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759121, LBL: MM1SM 1 m)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20652823, LBL: MM1SM 10 cm)"
71,07/08/20 10:00:01 PM,0.2387,0.7184,0.2177
72,07/08/20 10:30:01 PM,0.2387,0.7184,0.2182
73,07/08/20 11:00:01 PM,0.2387,0.7184,0.2182
74,07/08/20 11:30:01 PM,0.2390,0.7184,0.2182
75,07/09/20 12:00:01 AM,0.2390,0.7184,0.2177
76,07/09/20 12:30:01 AM,0.2390,0.7184,0.2182
77,07/09/20 01:00:01 AM,0.2390,0.7184,0.2182
78,07/09/20 01:30:01 AM,0.2390,0.7184,0.2177
79,07/09/20 02:00:01 AM,0.2390,0.7184,0.2177
80,07/09/20 02:30:01 AM,0.2390,0.7184,0.2182
81,07/09/20 03:00:01 AM,0.2390,0.7184,0.2177
82,07/09/20 03:30:01 AM,0.2390,0.7184,0.2182
83,07/09/20 04:00:01 AM,0.2390,0.7184,0.2177
84,07/09/20 04:30:01 AM,0.2394,0.7184,0.2177
85,07/09/20 05:00:01 AM,0.2394,0.7184,0.2182
86,07/09/20 05:30:01 AM,0.2394,0.7184,0.2177
87,07/09/20 06:00:01 AM,0.2394,0.7184,0.2177
88,07/09/20 06:30:01 AM,0.2394,0.7184,0.2182
89,07/09/20 07:00:01 AM,0.2394,0.7184,0.2182
90,07/09/20 07:30:01 AM,0.2394,0.7184,0.2177
91,07/09/20 08:00:01 AM,0.2399,0.7184,0.2182
92,07/09/20 08:30:01 AM,0.2399,0.7184,0.2182
93,07/09/20 09:00:01 AM,0.2399,0.7184,0.2185
94,07/09/20 09:30:01 AM,0.2394,0.7184,0.2182
95,07/09/20 10:00:01 AM,0.2394,0.7184,0.2182
96,07/09/20 10:30:01 AM,0.2390,0.7184,0.2182
97,07/09/20 11:00:01 AM,0.2383,0.7184,0.2182
98,07/09/20 11:30:01 AM,0.2379,0.7184,0.2182
99,07/09/20 12:00:01 PM,0.2367,0.7184,0.2177
100,07/09/20 12:30:01 PM,0.2363,0.7184,0.2177
101,07/09/20 01:00:01 PM,0.2355,0.7184,0.2174
102,07/09/20 01:30:01 PM,0.2351,0.7184,0.2174
103,07/09/20 02:00:01 PM,0.2344,0.7184,0.2174
104,07/09/20 02:30:01 PM,0.2339,0.7184,0.2174
105,07/09/20 03:00:01 PM,0.2335,0.7184,0.2169
106,07/09/20 03:30:01 PM,0.2330,0.7184,0.2174
107,07/09/20 04:00:01 PM,0.2335,0.7184,0.2174
108,07/09/20 04:30:01 PM,0.2330,0.7184,0.2169
109,07/09/20 05:00:01 PM,0.2327,0.7184,0.2169
110,07/09/20 05:30:01 PM,0.2323,0.7184,0.2174
111,07/09/20 06:00:01 PM,0.2318,0.7184,0.2174
112,07/09/20 06:30:01 PM,0.2318,0.7184,0.2169
113,07/09/20 07:00:01 PM,0.2318,0.7184,0.2169
114,07/09/20 07:30:01 PM,0.2318,0.7184,0.2169
115,07/09/20 08:00:01 PM,0.2315,0.7184,0.2169
116,07/09/20 08:30:01 PM,0.2318,0.7184,0.2169
117,07/09/20 09:00:01 PM,0.2323,0.7184,0.2164
118,07/09/20 09:30:01 PM,0.2323,0.7184,0.2164
119,07/09/20 10:00:01 PM,0.2318,0.7184,0.2164
120,07/09/20 10:30:01 PM,0.2318,0.7184,0.2164
121,07/09/20 11:00:01 PM,0.2318,0.7184,0.2164
122,07/09/20 11:30:01 PM,0.2318,0.7184,0.2164
123,07/10/20 12:00:01 AM,0.2318,0.7184,0.2161
124,07/10/20 12:30:01 AM,0.2323,0.7184,0.2164
125,07/10/20 01:00:01 AM,0.2323,0.7184,0.2161
126,07/10/20 01:30:01 AM,0.2323,0.7184,0.2161
127,07/10/20 02:00:01 AM,0.2323,0.7184,0.2164
128,07/10/20 02:30:01 AM,0.2323,0.7184,0.2164
129,07/10/20 03:00:01 AM,0.2323,0.7184,0.2164
130,07/10/20 03:30:01 AM,0.2323,0.7184,0.2164
131,07/10/20 04:00:01 AM,0.2327,0.7184,0.2164
132,07/10/20 04:30:01 AM,0.2327,0.7184,0.2161
133,07/10/20 05:00:01 AM,0.2323,0.7184,0.2164
134,07/10/20 05:30:01 AM,0.2323,0.7184,0.2164
135,07/10/20 06:00:01 AM,0.2323,0.7184,0.2164
136,07/10/20 06:30:01 AM,0.2327,0.7184,0.2161
137,07/10/20 07:00:01 AM,0.2327,0.7184,0.2161
138,07/10/20 07:30:01 AM,0.2327,0.7184,0.2161
139,07/10/20 08:00:01 AM,0.2327,0.7184,0.2164
140,07/10/20 08:30:01 AM,0.2327,0.7184,0.2164
141,07/10/20 09:00:01 AM,0.2327,0.7184,0.2164
142,07/10/20 09:30:01 AM,0.2330,0.7184,0.2164
143,07/10/20 10:00:01 AM,0.2327,0.7184,0.2169
144,07/10/20 10:30:01 AM,0.2323,0.7184,0.2164
145,07/10/20 11:00:01 AM,0.2315,0.7184,0.2164
146,07/10/20 11:30:01 AM,0.2311,0.7184,0.2161
147,07/10/20 12:00:01 PM,0.2306,0.7184,0.2161
148,07/10/20 12:30:01 PM,0.2299,0.7184,0.2161
149,07/10/20 01:00:01 PM,0.2294,0.7184,0.2161
