"Plot Title: 20541050"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538922, LBL: RCSM4 30 CM)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538923, LBL: RCSM4 1M)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538924, LBL: RCSM4 10 CM)"
82,07/11/19 11:30:01 AM,0.3722,0.4998,0.3393
83,07/11/19 12:00:01 PM,0.3722,0.4998,0.3399
84,07/11/19 12:30:01 PM,0.3722,0.4998,0.3399
85,07/11/19 01:00:01 PM,0.3722,0.4998,0.3399
86,07/11/19 01:30:01 PM,0.3716,0.5005,0.3393
87,07/11/19 02:00:01 PM,0.3722,0.5005,0.3389
88,07/11/19 02:30:01 PM,0.3729,0.5005,0.3389
89,07/11/19 03:00:01 PM,0.3729,0.4998,0.3389
90,07/11/19 03:30:01 PM,0.3729,0.5005,0.3389
91,07/11/19 04:00:01 PM,0.3722,0.5005,0.3393
92,07/11/19 04:30:01 PM,0.3729,0.5005,0.3393
93,07/11/19 05:00:01 PM,0.3729,0.4998,0.3393
94,07/11/19 05:30:01 PM,0.3722,0.4998,0.3399
95,07/11/19 06:00:01 PM,0.3722,0.5005,0.3399
96,07/11/19 06:30:01 PM,0.3729,0.4998,0.3399
97,07/11/19 07:00:01 PM,0.3722,0.4998,0.3403
98,07/11/19 07:30:01 PM,0.3722,0.4998,0.3403
99,07/11/19 08:00:01 PM,0.3729,0.4990,0.3403
100,07/11/19 08:30:01 PM,0.3729,0.4998,0.3399
101,07/11/19 09:00:01 PM,0.3729,0.4998,0.3408
102,07/11/19 09:30:01 PM,0.3722,0.4998,0.3408
103,07/11/19 10:00:01 PM,0.3722,0.4998,0.3408
104,07/11/19 10:30:01 PM,0.3716,0.4998,0.3408
105,07/11/19 11:00:01 PM,0.3722,0.4998,0.3408
106,07/11/19 11:30:01 PM,0.3722,0.4998,0.3408
107,07/12/19 12:00:01 AM,0.3729,0.4998,0.3408
108,07/12/19 12:30:01 AM,0.3729,0.4998,0.3408
109,07/12/19 01:00:01 AM,0.3729,0.4990,0.3408
110,07/12/19 01:30:01 AM,0.3722,0.4998,0.3408
111,07/12/19 02:00:01 AM,0.3729,0.4998,0.3412
112,07/12/19 02:30:01 AM,0.3729,0.4998,0.3412
113,07/12/19 03:00:01 AM,0.3729,0.4998,0.3412
114,07/12/19 03:30:01 AM,0.3729,0.4998,0.3412
115,07/12/19 04:00:01 AM,0.3729,0.4998,0.3412
116,07/12/19 04:30:01 AM,0.3722,0.4998,0.3412
117,07/12/19 05:00:01 AM,0.3722,0.4990,0.3408
118,07/12/19 05:30:01 AM,0.3729,0.4998,0.3412
119,07/12/19 06:00:01 AM,0.3729,0.4998,0.3412
120,07/12/19 06:30:01 AM,0.3729,0.4998,0.3412
121,07/12/19 07:00:01 AM,0.3722,0.4998,0.3408
122,07/12/19 07:30:01 AM,0.3729,0.4998,0.3408
123,07/12/19 08:00:01 AM,0.3722,0.4998,0.3403
124,07/12/19 08:30:01 AM,0.3722,0.4998,0.3412
125,07/12/19 09:00:01 AM,0.3729,0.4990,0.3408
126,07/12/19 09:30:01 AM,0.3729,0.4990,0.3412
127,07/12/19 10:00:01 AM,0.3729,0.4998,0.3412
128,07/12/19 10:30:01 AM,0.3729,0.4998,0.3412
129,07/12/19 11:00:01 AM,0.3729,0.4998,0.3408
130,07/12/19 11:30:01 AM,0.3734,0.4998,0.3408
131,07/12/19 12:00:01 PM,0.3729,0.4990,0.3412
132,07/12/19 12:30:01 PM,0.3734,0.4998,0.3412
133,07/12/19 01:00:01 PM,0.3729,0.5005,0.3408
134,07/12/19 01:30:01 PM,0.3734,0.4998,0.3408
135,07/12/19 02:00:01 PM,0.3729,0.5005,0.3412
136,07/12/19 02:30:01 PM,0.3729,0.5005,0.3408
137,07/12/19 03:00:01 PM,0.3729,0.5005,0.3412
138,07/12/19 03:30:01 PM,0.3734,0.5005,0.3408
139,07/12/19 04:00:01 PM,0.3729,0.4998,0.3408
140,07/12/19 04:30:01 PM,0.3729,0.5005,0.3408
141,07/12/19 05:00:01 PM,0.3729,0.4998,0.3408
142,07/12/19 05:30:01 PM,0.3729,0.5005,0.3418
143,07/12/19 06:00:01 PM,0.3729,0.4998,0.3418
144,07/12/19 06:30:01 PM,0.3729,0.5005,0.3418
145,07/12/19 07:00:01 PM,0.3729,0.5005,0.3412
146,07/12/19 07:30:01 PM,0.3729,0.4998,0.3418
147,07/12/19 08:00:01 PM,0.3722,0.4998,0.3418
148,07/12/19 08:30:01 PM,0.3729,0.4998,0.3418
149,07/12/19 09:00:01 PM,0.3729,0.5005,0.3427
150,07/12/19 09:30:01 PM,0.3729,0.5005,0.3422
151,07/12/19 10:00:01 PM,0.3729,0.4998,0.3422
152,07/12/19 10:30:01 PM,0.3729,0.4998,0.3427
153,07/12/19 11:00:01 PM,0.3729,0.4998,0.3432
154,07/12/19 11:30:01 PM,0.3734,0.5005,0.3427
155,07/13/19 12:00:01 AM,0.3729,0.5005,0.3432
156,07/13/19 12:30:01 AM,0.3729,0.5005,0.3427
157,07/13/19 01:00:01 AM,0.3729,0.4990,0.3422
158,07/13/19 01:30:01 AM,0.3729,0.5005,0.3432
159,07/13/19 02:00:01 AM,0.3722,0.4998,0.3432
160,07/13/19 02:30:01 AM,0.3729,0.4998,0.3432
161,07/13/19 03:00:01 AM,0.3729,0.4998,0.3432
162,07/13/19 03:30:01 AM,0.3729,0.4998,0.3432
163,07/13/19 04:00:01 AM,0.3729,0.4998,0.3432
164,07/13/19 04:30:01 AM,0.3729,0.5005,0.3432
165,07/13/19 05:00:01 AM,0.3734,0.4998,0.3437
166,07/13/19 05:30:01 AM,0.3729,0.5005,0.3437
167,07/13/19 06:00:01 AM,0.3729,0.5005,0.3432
168,07/13/19 06:30:01 AM,0.3734,0.4998,0.3427
169,07/13/19 07:00:01 AM,0.3734,0.5005,0.3432
170,07/13/19 07:30:01 AM,0.3734,0.5005,0.3427
171,07/13/19 08:00:01 AM,0.3729,0.5005,0.3432
172,07/13/19 08:30:01 AM,0.3729,0.5005,0.3432
173,07/13/19 09:00:01 AM,0.3729,0.4998,0.3427
174,07/13/19 09:30:01 AM,0.3729,0.4998,0.3432
175,07/13/19 10:00:01 AM,0.3729,0.4998,0.3427
176,07/13/19 10:30:01 AM,0.3729,0.4998,0.3427
177,07/13/19 11:00:01 AM,0.3734,0.5005,0.3427
178,07/13/19 11:30:01 AM,0.3734,0.4998,0.3427
179,07/13/19 12:00:01 PM,0.3740,0.4998,0.3427
180,07/13/19 12:30:01 PM,0.3734,0.4998,0.3432
181,07/13/19 01:00:01 PM,0.3734,0.5005,0.3427
182,07/13/19 01:30:01 PM,0.3734,0.5005,0.3427
183,07/13/19 02:00:01 PM,0.3734,0.5005,0.3432
184,07/13/19 02:30:01 PM,0.3740,0.4998,0.3427
185,07/13/19 03:00:01 PM,0.3734,0.5012,0.3427
186,07/13/19 03:30:01 PM,0.3734,0.4998,0.3432
187,07/13/19 04:00:01 PM,0.3734,0.5012,0.3427
188,07/13/19 04:30:01 PM,0.3734,0.5005,0.3432
189,07/13/19 05:00:01 PM,0.3729,0.5005,0.3427
190,07/13/19 05:30:01 PM,0.3734,0.5005,0.3432
191,07/13/19 06:00:01 PM,0.3729,0.5012,0.3437
192,07/13/19 06:30:01 PM,0.3729,0.5005,0.3437
193,07/13/19 07:00:01 PM,0.3734,0.5005,0.3437
194,07/13/19 07:30:01 PM,0.3729,0.4998,0.3437
195,07/13/19 08:00:01 PM,0.3729,0.4998,0.3437
196,07/13/19 08:30:01 PM,0.3722,0.5005,0.3437
197,07/13/19 09:00:01 PM,0.3729,0.4998,0.3432
198,07/13/19 09:30:01 PM,0.3729,0.5005,0.3437
199,07/13/19 10:00:01 PM,0.3722,0.5005,0.3437
200,07/13/19 10:30:01 PM,0.3722,0.5005,0.3441
201,07/13/19 11:00:01 PM,0.3722,0.4998,0.3441
202,07/13/19 11:30:01 PM,0.3722,0.5005,0.3441
203,07/14/19 12:00:01 AM,0.3722,0.5005,0.3441
204,07/14/19 12:30:01 AM,0.3722,0.4998,0.3441
205,07/14/19 01:00:01 AM,0.3729,0.4990,0.3441
206,07/14/19 01:30:01 AM,0.3722,0.5005,0.3441
207,07/14/19 02:00:01 AM,0.3722,0.4998,0.3441
208,07/14/19 02:30:01 AM,0.3722,0.5005,0.3437
209,07/14/19 03:00:01 AM,0.3722,0.4998,0.3441
210,07/14/19 03:30:01 AM,0.3722,0.4998,0.3441
211,07/14/19 04:00:01 AM,0.3722,0.4998,0.3441
212,07/14/19 04:30:01 AM,0.3722,0.4998,0.3441
213,07/14/19 05:00:01 AM,0.3722,0.4990,0.3437
214,07/14/19 05:30:01 AM,0.3729,0.4998,0.3437
215,07/14/19 06:00:01 AM,0.3722,0.4998,0.3441
216,07/14/19 06:30:01 AM,0.3729,0.5005,0.3437
217,07/14/19 07:00:01 AM,0.3729,0.4998,0.3437
218,07/14/19 07:30:01 AM,0.3722,0.5005,0.3437
219,07/14/19 08:00:01 AM,0.3729,0.5005,0.3437
220,07/14/19 08:30:01 AM,0.3722,0.5005,0.3437
221,07/14/19 09:00:01 AM,0.3722,0.4998,0.3432
222,07/14/19 09:30:01 AM,0.3729,0.5005,0.3437
223,07/14/19 10:00:01 AM,0.3729,0.5005,0.3437
224,07/14/19 10:30:01 AM,0.3722,0.5005,0.3432
225,07/14/19 11:00:01 AM,0.3722,0.5005,0.3432
226,07/14/19 11:30:01 AM,0.3722,0.5005,0.3441
227,07/14/19 12:00:01 PM,0.3729,0.4998,0.3441
228,07/14/19 12:30:01 PM,0.3729,0.4998,0.3432
229,07/14/19 01:00:01 PM,0.3729,0.5005,0.3432
230,07/14/19 01:30:01 PM,0.3734,0.5005,0.3437
231,07/14/19 02:00:01 PM,0.3734,0.4998,0.3432
232,07/14/19 02:30:01 PM,0.3722,0.5005,0.3432
233,07/14/19 03:00:01 PM,0.3729,0.5005,0.3437
234,07/14/19 03:30:01 PM,0.3729,0.5012,0.3437
235,07/14/19 04:00:01 PM,0.3729,0.5005,0.3427
236,07/14/19 04:30:01 PM,0.3722,0.4998,0.3437
237,07/14/19 05:00:01 PM,0.3729,0.5005,0.3437
238,07/14/19 05:30:01 PM,0.3729,0.4998,0.3432
239,07/14/19 06:00:01 PM,0.3722,0.4998,0.3432
240,07/14/19 06:30:01 PM,0.3722,0.5005,0.3437
241,07/14/19 07:00:01 PM,0.3722,0.5005,0.3432
242,07/14/19 07:30:01 PM,0.3722,0.5005,0.3437
243,07/14/19 08:00:01 PM,0.3722,0.5005,0.3437
244,07/14/19 08:30:01 PM,0.3729,0.5005,0.3432
245,07/14/19 09:00:01 PM,0.3729,0.5005,0.3432
246,07/14/19 09:30:01 PM,0.3722,0.5005,0.3437
247,07/14/19 10:00:01 PM,0.3729,0.5005,0.3437
248,07/14/19 10:30:01 PM,0.3722,0.5005,0.3437
249,07/14/19 11:00:01 PM,0.3722,0.5005,0.3437
250,07/14/19 11:30:01 PM,0.3722,0.5005,0.3437
251,07/15/19 12:00:01 AM,0.3729,0.5005,0.3437
252,07/15/19 12:30:01 AM,0.3722,0.4998,0.3437
253,07/15/19 01:00:01 AM,0.3722,0.5005,0.3437
254,07/15/19 01:30:01 AM,0.3722,0.5005,0.3441
255,07/15/19 02:00:01 AM,0.3729,0.5005,0.3437
256,07/15/19 02:30:01 AM,0.3716,0.5005,0.3437
257,07/15/19 03:00:01 AM,0.3722,0.5005,0.3441
258,07/15/19 03:30:01 AM,0.3729,0.5005,0.3437
259,07/15/19 04:00:01 AM,0.3722,0.5005,0.3441
260,07/15/19 04:30:01 AM,0.3722,0.4998,0.3437
261,07/15/19 05:00:01 AM,0.3729,0.5005,0.3437
262,07/15/19 05:30:01 AM,0.3729,0.5005,0.3437
263,07/15/19 06:00:01 AM,0.3722,0.5005,0.3441
264,07/15/19 06:30:01 AM,0.3729,0.5005,0.3432
265,07/15/19 07:00:01 AM,0.3729,0.5005,0.3437
266,07/15/19 07:30:01 AM,0.3722,0.5005,0.3432
267,07/15/19 08:00:01 AM,0.3722,0.5012,0.3432
268,07/15/19 08:30:01 AM,0.3722,0.4998,0.3437
269,07/15/19 09:00:01 AM,0.3734,0.5005,0.3432
270,07/15/19 09:30:01 AM,0.3729,0.5005,0.3437
271,07/15/19 10:00:01 AM,0.3729,0.5005,0.3441
272,07/15/19 10:30:01 AM,0.3734,0.5005,0.3441
273,07/15/19 11:00:01 AM,0.3729,0.4998,0.3441
274,07/15/19 11:30:01 AM,0.3729,0.5005,0.3432
275,07/15/19 12:00:01 PM,0.3729,0.4998,0.3432
276,07/15/19 12:30:01 PM,0.3722,0.4998,0.3441
277,07/15/19 01:00:01 PM,0.3729,0.4998,0.3437
278,07/15/19 01:30:01 PM,0.3729,0.4998,0.3441
279,07/15/19 02:00:01 PM,0.3729,0.5005,0.3437
280,07/15/19 02:30:01 PM,0.3734,0.5005,0.3432
281,07/15/19 03:00:01 PM,0.3729,0.5012,0.3432
282,07/15/19 03:30:01 PM,0.3734,0.5005,0.3432
283,07/15/19 04:00:01 PM,0.3729,0.5005,0.3432
284,07/15/19 04:30:01 PM,0.3729,0.5005,0.3437
285,07/15/19 05:00:01 PM,0.3729,0.5005,0.3441
286,07/15/19 05:30:01 PM,0.3729,0.5005,0.3437
287,07/15/19 06:00:01 PM,0.3722,0.5012,0.3432
288,07/15/19 06:30:01 PM,0.3722,0.5012,0.3437
289,07/15/19 07:00:01 PM,0.3729,0.5012,0.3437
290,07/15/19 07:30:01 PM,0.3722,0.5005,0.3437
291,07/15/19 08:00:01 PM,0.3729,0.5005,0.3437
292,07/15/19 08:30:01 PM,0.3722,0.5005,0.3441
293,07/15/19 09:00:01 PM,0.3729,0.5005,0.3447
294,07/15/19 09:30:01 PM,0.3734,0.5005,0.3441
295,07/15/19 10:00:01 PM,0.3729,0.5005,0.3441
296,07/15/19 10:30:01 PM,0.3729,0.5005,0.3441
297,07/15/19 11:00:01 PM,0.3729,0.5005,0.3441
298,07/15/19 11:30:01 PM,0.3729,0.5005,0.3447
299,07/16/19 12:00:01 AM,0.3729,0.5012,0.3447
300,07/16/19 12:30:01 AM,0.3729,0.4998,0.3447
301,07/16/19 01:00:01 AM,0.3734,0.5005,0.3447
302,07/16/19 01:30:01 AM,0.3729,0.5005,0.3447
303,07/16/19 02:00:01 AM,0.3734,0.5005,0.3447
304,07/16/19 02:30:01 AM,0.3734,0.5005,0.3447
305,07/16/19 03:00:01 AM,0.3729,0.5005,0.3447
306,07/16/19 03:30:01 AM,0.3729,0.5005,0.3447
307,07/16/19 04:00:01 AM,0.3734,0.5005,0.3447
308,07/16/19 04:30:01 AM,0.3729,0.5005,0.3447
309,07/16/19 05:00:01 AM,0.3734,0.5005,0.3447
310,07/16/19 05:30:01 AM,0.3734,0.5005,0.3441
311,07/16/19 06:00:01 AM,0.3729,0.5005,0.3447
312,07/16/19 06:30:01 AM,0.3729,0.5005,0.3441
313,07/16/19 07:00:01 AM,0.3729,0.5005,0.3441
314,07/16/19 07:30:01 AM,0.3734,0.5005,0.3441
315,07/16/19 08:00:01 AM,0.3734,0.5012,0.3447
316,07/16/19 08:30:01 AM,0.3734,0.5005,0.3437
317,07/16/19 09:00:01 AM,0.3734,0.5005,0.3447
318,07/16/19 09:30:01 AM,0.3734,0.5005,0.3447
319,07/16/19 10:00:01 AM,0.3734,0.5005,0.3447
320,07/16/19 10:30:01 AM,0.3729,0.5005,0.3441
321,07/16/19 11:00:01 AM,0.3729,0.5005,0.3447
322,07/16/19 11:30:01 AM,0.3722,0.5005,0.3441
323,07/16/19 12:00:01 PM,0.3729,0.5005,0.3441
324,07/16/19 12:30:01 PM,0.3729,0.5005,0.3441
325,07/16/19 01:00:01 PM,0.3722,0.5005,0.3437
326,07/16/19 01:30:01 PM,0.3729,0.5005,0.3441
327,07/16/19 02:00:01 PM,0.3729,0.5012,0.3447
328,07/16/19 02:30:01 PM,0.3729,0.5012,0.3447
329,07/16/19 03:00:01 PM,0.3722,0.5005,0.3441
330,07/16/19 03:30:01 PM,0.3729,0.5012,0.3441
331,07/16/19 04:00:01 PM,0.3722,0.5012,0.3441
332,07/16/19 04:30:01 PM,0.3734,0.5005,0.3441
333,07/16/19 05:00:01 PM,0.3722,0.5012,0.3437
334,07/16/19 05:30:01 PM,0.3722,0.5012,0.3447
335,07/16/19 06:00:01 PM,0.3729,0.5012,0.3441
336,07/16/19 06:30:01 PM,0.3734,0.5005,0.3447
337,07/16/19 07:00:01 PM,0.3729,0.5005,0.3447
338,07/16/19 07:30:01 PM,0.3734,0.5005,0.3437
339,07/16/19 08:00:01 PM,0.3722,0.5005,0.3432
340,07/16/19 08:30:01 PM,0.3729,0.5012,0.3437
341,07/16/19 09:00:01 PM,0.3729,0.5005,0.3447
342,07/16/19 09:30:01 PM,0.3722,0.5012,0.3432
343,07/16/19 10:00:01 PM,0.3722,0.5012,0.3427
344,07/16/19 10:30:01 PM,0.3729,0.5005,0.3427
345,07/16/19 11:00:01 PM,0.3729,0.5012,0.3432
346,07/16/19 11:30:01 PM,0.3729,0.5012,0.3437
347,07/17/19 12:00:01 AM,0.3729,0.5012,0.3437
348,07/17/19 12:30:01 AM,0.3729,0.5012,0.3437
349,07/17/19 01:00:01 AM,0.3729,0.5005,0.3432
350,07/17/19 01:30:01 AM,0.3729,0.5005,0.3432
351,07/17/19 02:00:01 AM,0.3729,0.5005,0.3432
352,07/17/19 02:30:01 AM,0.3734,0.5005,0.3432
353,07/17/19 03:00:01 AM,0.3729,0.5012,0.3437
354,07/17/19 03:30:01 AM,0.3734,0.5012,0.3437
355,07/17/19 04:00:01 AM,0.3734,0.5012,0.3432
356,07/17/19 04:30:01 AM,0.3729,0.5012,0.3437
357,07/17/19 05:00:01 AM,0.3729,0.4998,0.3437
358,07/17/19 05:30:01 AM,0.3734,0.5005,0.3437
359,07/17/19 06:00:01 AM,0.3734,0.5005,0.3437
360,07/17/19 06:30:01 AM,0.3722,0.5005,0.3432
361,07/17/19 07:00:01 AM,0.3729,0.5005,0.3432
362,07/17/19 07:30:01 AM,0.3722,0.5005,0.3427
363,07/17/19 08:00:01 AM,0.3722,0.5005,0.3427
364,07/17/19 08:30:01 AM,0.3729,0.5012,0.3422
365,07/17/19 09:00:01 AM,0.3729,0.5012,0.3427
366,07/17/19 09:30:01 AM,0.3729,0.5012,0.3422
367,07/17/19 10:00:01 AM,0.3729,0.5012,0.3432
368,07/17/19 10:30:01 AM,0.3729,0.5012,0.3422
369,07/17/19 11:00:01 AM,0.3722,0.5012,0.3427
370,07/17/19 11:30:01 AM,0.3729,0.5012,0.3422
371,07/17/19 12:00:01 PM,0.3722,0.5012,0.3427
372,07/17/19 12:30:01 PM,0.3729,0.5005,0.3427
373,07/17/19 01:00:01 PM,0.3729,0.5005,0.3418
374,07/17/19 01:30:01 PM,0.3734,0.5012,0.3422
375,07/17/19 02:00:01 PM,0.3722,0.5012,0.3422
376,07/17/19 02:30:01 PM,0.3729,0.5012,0.3427
377,07/17/19 03:00:01 PM,0.3729,0.5005,0.3422
378,07/17/19 03:30:01 PM,0.3729,0.5012,0.3422
379,07/17/19 04:00:01 PM,0.3722,0.5005,0.3432
380,07/17/19 04:30:01 PM,0.3734,0.5012,0.3427
381,07/17/19 05:00:01 PM,0.3729,0.5012,0.3432
382,07/17/19 05:30:01 PM,0.3729,0.5005,0.3432
383,07/17/19 06:00:01 PM,0.3729,0.5012,0.3432
384,07/17/19 06:30:01 PM,0.3729,0.5005,0.3427
385,07/17/19 07:00:01 PM,0.3729,0.5005,0.3437
386,07/17/19 07:30:01 PM,0.3722,0.5005,0.3432
387,07/17/19 08:00:01 PM,0.3722,0.5005,0.3432
388,07/17/19 08:30:01 PM,0.3729,0.5012,0.3432
389,07/17/19 09:00:01 PM,0.3729,0.5005,0.3437
390,07/17/19 09:30:01 PM,0.3722,0.5012,0.3437
391,07/17/19 10:00:01 PM,0.3729,0.5012,0.3437
392,07/17/19 10:30:01 PM,0.3722,0.5012,0.3432
393,07/17/19 11:00:01 PM,0.3729,0.5012,0.3437
394,07/17/19 11:30:01 PM,0.3729,0.5012,0.3432
395,07/18/19 12:00:01 AM,0.3729,0.5012,0.3427
396,07/18/19 12:30:01 AM,0.3729,0.5012,0.3432
397,07/18/19 01:00:01 AM,0.3729,0.5005,0.3432
398,07/18/19 01:30:01 AM,0.3729,0.5012,0.3432
399,07/18/19 02:00:01 AM,0.3729,0.5012,0.3432
400,07/18/19 02:30:01 AM,0.3729,0.5012,0.3432
401,07/18/19 03:00:01 AM,0.3729,0.5012,0.3427
402,07/18/19 03:30:01 AM,0.3729,0.5012,0.3432
403,07/18/19 04:00:01 AM,0.3722,0.5012,0.3432
404,07/18/19 04:30:01 AM,0.3729,0.5012,0.3432
405,07/18/19 05:00:01 AM,0.3729,0.5005,0.3432
406,07/18/19 05:30:01 AM,0.3729,0.5012,0.3432
407,07/18/19 06:00:01 AM,0.3722,0.5012,0.3432
408,07/18/19 06:30:01 AM,0.3729,0.5012,0.3432
409,07/18/19 07:00:01 AM,0.3729,0.5012,0.3427
410,07/18/19 07:30:01 AM,0.3722,0.5012,0.3432
411,07/18/19 08:00:01 AM,0.3722,0.5012,0.3432
412,07/18/19 08:30:01 AM,0.3734,0.5012,0.3427
413,07/18/19 09:00:01 AM,0.3729,0.5005,0.3427
414,07/18/19 09:30:01 AM,0.3734,0.5012,0.3427
415,07/18/19 10:00:01 AM,0.3729,0.5012,0.3432
416,07/18/19 10:30:01 AM,0.3722,0.5012,0.3422
417,07/18/19 11:00:01 AM,0.3722,0.5012,0.3432
418,07/18/19 11:30:01 AM,0.3729,0.5012,0.3427
419,07/18/19 12:00:01 PM,0.3722,0.5005,0.3427
420,07/18/19 12:30:01 PM,0.3722,0.5005,0.3432
421,07/18/19 01:00:01 PM,0.3729,0.5005,0.3422
422,07/18/19 01:30:01 PM,0.3729,0.5005,0.3432
423,07/18/19 02:00:01 PM,0.3722,0.5012,0.3432
424,07/18/19 02:30:01 PM,0.3722,0.5012,0.3427
425,07/18/19 03:00:01 PM,0.3729,0.5012,0.3432
426,07/18/19 03:30:01 PM,0.3722,0.5005,0.3432
