"Plot Title: CM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538929, LBL: 1 meter)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538930, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538931, LBL: 10 cm)"
60,07/07/21 01:30:01 PM,0.0555,-0.4737,0.1849
61,07/07/21 02:00:01 PM,0.0570,-0.4737,0.1849
62,07/07/21 02:30:01 PM,0.0581,-0.4737,0.1849
63,07/07/21 03:00:01 PM,0.0588,-0.4737,0.1843
64,07/07/21 03:30:01 PM,0.0596,-0.4737,0.1843
65,07/07/21 04:00:01 PM,0.0599,-0.4737,0.1843
66,07/07/21 04:30:01 PM,0.0607,-0.4060,0.1840
67,07/07/21 05:00:01 PM,0.0607,-0.4143,0.1840
68,07/07/21 05:30:01 PM,0.0596,-0.3898,0.1843
69,07/07/21 06:00:01 PM,0.0588,-0.4443,0.1840
70,07/07/21 06:30:01 PM,0.0570,-0.4737,0.1840
71,07/07/21 07:00:01 PM,0.0555,-0.4737,0.1840
72,07/07/21 07:30:01 PM,0.0536,-0.4737,0.1836
73,07/07/21 08:00:01 PM,0.0517,-0.4737,0.1840
74,07/07/21 08:30:01 PM,0.0501,-0.4737,0.1840
75,07/07/21 09:00:01 PM,0.0490,-0.4737,0.1840
76,07/07/21 09:30:01 PM,0.0474,-0.4737,0.1836
77,07/07/21 10:00:01 PM,0.0470,-0.4737,0.1836
78,07/07/21 10:30:01 PM,0.0454,-0.4737,0.1836
79,07/07/21 11:00:01 PM,0.0442,-0.4737,0.1836
80,07/07/21 11:30:01 PM,0.0425,-0.4737,0.1836
81,07/08/21 12:00:01 AM,0.0421,-0.4737,0.1836
82,07/08/21 12:30:01 AM,0.0413,-0.4737,0.1830
83,07/08/21 01:00:01 AM,0.0405,-0.4737,0.1830
84,07/08/21 01:30:01 AM,0.0401,-0.4737,0.1836
85,07/08/21 02:00:01 AM,0.0392,-0.4737,0.1836
86,07/08/21 02:30:01 AM,0.0384,-0.4737,0.1830
87,07/08/21 03:00:01 AM,0.0384,-0.4737,0.1836
88,07/08/21 03:30:01 AM,0.0371,-0.4737,0.1830
89,07/08/21 04:00:01 AM,0.0371,-0.4737,0.1830
90,07/08/21 04:30:01 AM,0.0363,-0.4737,0.1830
91,07/08/21 05:00:01 AM,0.0354,-0.4737,0.1830
92,07/08/21 05:30:01 AM,0.0350,-0.4737,0.1830
93,07/08/21 06:00:01 AM,0.0350,-0.4737,0.1830
94,07/08/21 06:30:01 AM,0.0350,-0.4737,0.1830
95,07/08/21 07:00:01 AM,0.0350,-0.4737,0.1830
96,07/08/21 07:30:01 AM,0.0354,-0.4737,0.1830
97,07/08/21 08:00:01 AM,0.0354,-0.4737,0.1836
98,07/08/21 08:30:01 AM,0.0363,-0.4737,0.1836
99,07/08/21 09:00:01 AM,0.0375,-0.4737,0.1836
100,07/08/21 09:30:01 AM,0.0384,-0.4737,0.1836
101,07/08/21 10:00:01 AM,0.0405,-0.4737,0.1840
102,07/08/21 10:30:01 AM,0.0421,-0.4737,0.1840
103,07/08/21 11:00:01 AM,0.0434,-0.4737,0.1840
104,07/08/21 11:30:01 AM,0.0462,-0.4737,0.1840
105,07/08/21 12:00:01 PM,0.0482,-0.4737,0.1840
106,07/08/21 12:30:01 PM,0.0494,-0.4737,0.1836
107,07/08/21 01:00:01 PM,0.0517,-0.4737,0.1836
108,07/08/21 01:30:01 PM,0.0528,-0.4737,0.1836
109,07/08/21 02:00:01 PM,0.0547,-0.4737,0.1836
110,07/08/21 02:30:01 PM,0.0562,-0.4737,0.1830
111,07/08/21 03:00:01 PM,0.0574,-0.4737,0.1826
112,07/08/21 03:30:01 PM,0.0581,-0.4737,0.1836
113,07/08/21 04:00:01 PM,0.0588,-0.4737,0.1826
114,07/08/21 04:30:01 PM,0.0588,-0.4443,0.1830
115,07/08/21 05:00:01 PM,0.0581,-0.3898,0.1830
116,07/08/21 05:30:01 PM,0.0574,-0.4164,0.1830
117,07/08/21 06:00:01 PM,0.0570,-0.4510,0.1826
118,07/08/21 06:30:01 PM,0.0547,-0.4737,0.1816
119,07/08/21 07:00:01 PM,0.0536,-0.4737,0.1826
120,07/08/21 07:30:01 PM,0.0521,-0.4737,0.1816
121,07/08/21 08:00:01 PM,0.0501,-0.4737,0.1826
122,07/08/21 08:30:01 PM,0.0482,-0.4737,0.1820
123,07/08/21 09:00:01 PM,0.0470,-0.4737,0.1820
124,07/08/21 09:30:01 PM,0.0454,-0.4737,0.1820
125,07/08/21 10:00:01 PM,0.0446,-0.4737,0.1820
126,07/08/21 10:30:01 PM,0.0425,-0.4737,0.1820
127,07/08/21 11:00:01 PM,0.0413,-0.4737,0.1820
128,07/08/21 11:30:01 PM,0.0405,-0.4737,0.1820
129,07/09/21 12:00:01 AM,0.0401,-0.4737,0.1820
130,07/09/21 12:30:01 AM,0.0392,-0.4737,0.1816
131,07/09/21 01:00:01 AM,0.0392,-0.4737,0.1820
132,07/09/21 01:30:01 AM,0.0375,-0.4737,0.1816
133,07/09/21 02:00:01 AM,0.0371,-0.4737,0.1816
134,07/09/21 02:30:01 AM,0.0371,-0.4737,0.1820
135,07/09/21 03:00:01 AM,0.0363,-0.4737,0.1816
136,07/09/21 03:30:01 AM,0.0363,-0.4737,0.1820
137,07/09/21 04:00:01 AM,0.0354,-0.4737,0.1816
138,07/09/21 04:30:01 AM,0.0354,-0.4737,0.1820
139,07/09/21 05:00:01 AM,0.0350,-0.4737,0.1816
140,07/09/21 05:30:01 AM,0.0341,-0.4737,0.1816
141,07/09/21 06:00:01 AM,0.0341,-0.4737,0.1816
142,07/09/21 06:30:01 AM,0.0332,-0.4737,0.1816
143,07/09/21 07:00:01 AM,0.0332,-0.4737,0.1820
144,07/09/21 07:30:01 AM,0.0341,-0.4737,0.1820
145,07/09/21 08:00:01 AM,0.0350,-0.4737,0.1820
146,07/09/21 08:30:01 AM,0.0354,-0.4737,0.1820
147,07/09/21 09:00:01 AM,0.0363,-0.4737,0.1820
148,07/09/21 09:30:01 AM,0.0371,-0.4737,0.1826
149,07/09/21 10:00:01 AM,0.0392,-0.4737,0.1826
150,07/09/21 10:30:01 AM,0.0405,-0.4737,0.1826
151,07/09/21 11:00:01 AM,0.0425,-0.4737,0.1826
152,07/09/21 11:30:01 AM,0.0446,-0.4737,0.1826
153,07/09/21 12:00:01 PM,0.0470,-0.4737,0.1826
154,07/09/21 12:30:01 PM,0.0490,-0.4737,0.1826
155,07/09/21 01:00:01 PM,0.0501,-0.4737,0.1820
156,07/09/21 01:30:01 PM,0.0521,-0.4691,0.1816
157,07/09/21 02:00:01 PM,0.0536,-0.4737,0.1816
158,07/09/21 02:30:01 PM,0.0555,-0.4668,0.1820
159,07/09/21 03:00:01 PM,0.0555,-0.4421,0.1816
160,07/09/21 03:30:01 PM,0.0570,-0.4737,0.1813
161,07/09/21 04:00:01 PM,0.0570,-0.4488,0.1813
162,07/09/21 04:30:01 PM,0.0574,-0.3278,0.1813
163,07/09/21 05:00:01 PM,0.0570,-0.3569,0.1813
164,07/09/21 05:30:01 PM,0.0562,-0.3476,0.1807
165,07/09/21 06:00:01 PM,0.0555,-0.3644,0.1813
166,07/09/21 06:30:01 PM,0.0536,-0.4737,0.1813
167,07/09/21 07:00:01 PM,0.0528,-0.4737,0.1807
168,07/09/21 07:30:01 PM,0.0509,-0.4737,0.1803
169,07/09/21 08:00:01 PM,0.0494,-0.4737,0.1807
170,07/09/21 08:30:01 PM,0.0482,-0.4737,0.1807
171,07/09/21 09:00:01 PM,0.0470,-0.4737,0.1807
172,07/09/21 09:30:01 PM,0.0446,-0.4737,0.1807
173,07/09/21 10:00:01 PM,0.0434,-0.4737,0.1807
174,07/09/21 10:30:01 PM,0.0425,-0.4737,0.1807
175,07/09/21 11:00:01 PM,0.0421,-0.4737,0.1807
176,07/09/21 11:30:01 PM,0.0413,-0.4737,0.1807
177,07/10/21 12:00:01 AM,0.0405,-0.4737,0.1807
178,07/10/21 12:30:01 AM,0.0401,-0.4737,0.1807
179,07/10/21 01:00:01 AM,0.0392,-0.4737,0.1807
180,07/10/21 01:30:01 AM,0.0384,-0.4737,0.1803
181,07/10/21 02:00:01 AM,0.0375,-0.4737,0.1803
182,07/10/21 02:30:01 AM,0.0363,-0.4737,0.1807
183,07/10/21 03:00:01 AM,0.0354,-0.4737,0.1807
184,07/10/21 03:30:01 AM,0.0350,-0.4737,0.1803
185,07/10/21 04:00:01 AM,0.0350,-0.4737,0.1803
186,07/10/21 04:30:01 AM,0.0350,-0.4737,0.1807
187,07/10/21 05:00:01 AM,0.0341,-0.4737,0.1803
188,07/10/21 05:30:01 AM,0.0341,-0.4737,0.1807
189,07/10/21 06:00:01 AM,0.0332,-0.4737,0.1803
190,07/10/21 06:30:01 AM,0.0332,-0.4737,0.1803
191,07/10/21 07:00:01 AM,0.0332,-0.4737,0.1803
192,07/10/21 07:30:01 AM,0.0341,-0.4737,0.1803
193,07/10/21 08:00:01 AM,0.0341,-0.4737,0.1807
194,07/10/21 08:30:01 AM,0.0350,-0.4737,0.1807
195,07/10/21 09:00:01 AM,0.0371,-0.4737,0.1807
196,07/10/21 09:30:01 AM,0.0371,-0.4737,0.1813
197,07/10/21 10:00:01 AM,0.0384,-0.4737,0.1813
198,07/10/21 10:30:01 AM,0.0401,-0.4737,0.1813
199,07/10/21 11:00:01 AM,0.0421,-0.4737,0.1813
200,07/10/21 11:30:01 AM,0.0434,-0.4737,0.1813
201,07/10/21 12:00:01 PM,0.0454,-0.4737,0.1807
202,07/10/21 12:30:01 PM,0.0482,-0.4421,0.1807
203,07/10/21 01:00:01 PM,0.0494,-0.4737,0.1803
204,07/10/21 01:30:01 PM,0.0517,-0.4714,0.1807
205,07/10/21 02:00:01 PM,0.0528,-0.4714,0.1807
206,07/10/21 02:30:01 PM,0.0536,-0.4737,0.1803
207,07/10/21 03:00:01 PM,0.0547,-0.4622,0.1793
208,07/10/21 03:30:01 PM,0.0555,-0.4291,0.1797
209,07/10/21 04:00:01 PM,0.0562,-0.3243,0.1793
210,07/10/21 04:30:01 PM,0.0562,-0.2842,0.1793
211,07/10/21 05:00:01 PM,0.0555,-0.2686,0.1793
212,07/10/21 05:30:01 PM,0.0547,-0.3122,0.1793
213,07/10/21 06:00:01 PM,0.0544,-0.2906,0.1793
214,07/10/21 06:30:01 PM,0.0521,-0.4737,0.1793
215,07/10/21 07:00:01 PM,0.0509,-0.4737,0.1789
216,07/10/21 07:30:01 PM,0.0490,-0.4737,0.1793
217,07/10/21 08:00:01 PM,0.0474,-0.4737,0.1783
218,07/10/21 08:30:01 PM,0.0462,-0.4737,0.1789
219,07/10/21 09:00:01 PM,0.0446,-0.4737,0.1789
220,07/10/21 09:30:01 PM,0.0434,-0.4737,0.1783
221,07/10/21 10:00:01 PM,0.0421,-0.4737,0.1793
222,07/10/21 10:30:01 PM,0.0405,-0.4737,0.1789
223,07/10/21 11:00:01 PM,0.0392,-0.4737,0.1789
224,07/10/21 11:30:01 PM,0.0384,-0.4737,0.1783
225,07/11/21 12:00:01 AM,0.0371,-0.4737,0.1789
226,07/11/21 12:30:01 AM,0.0363,-0.4737,0.1789
227,07/11/21 01:00:01 AM,0.0354,-0.4737,0.1783
228,07/11/21 01:30:01 AM,0.0354,-0.4737,0.1789
229,07/11/21 02:00:01 AM,0.0350,-0.4737,0.1789
230,07/11/21 02:30:01 AM,0.0341,-0.4737,0.1789
231,07/11/21 03:00:01 AM,0.0332,-0.4737,0.1789
232,07/11/21 03:30:01 AM,0.0328,-0.4737,0.1789
233,07/11/21 04:00:01 AM,0.0328,-0.4737,0.1789
234,07/11/21 04:30:01 AM,0.0319,-0.4737,0.1783
235,07/11/21 05:00:01 AM,0.0319,-0.4737,0.1789
236,07/11/21 05:30:01 AM,0.0310,-0.4737,0.1789
237,07/11/21 06:00:01 AM,0.0306,-0.4737,0.1783
238,07/11/21 06:30:01 AM,0.0306,-0.4737,0.1783
239,07/11/21 07:00:01 AM,0.0306,-0.4737,0.1789
240,07/11/21 07:30:01 AM,0.0310,-0.4737,0.1789
241,07/11/21 08:00:01 AM,0.0319,-0.4737,0.1783
242,07/11/21 08:30:01 AM,0.0328,-0.4737,0.1789
243,07/11/21 09:00:01 AM,0.0350,-0.4737,0.1789
244,07/11/21 09:30:01 AM,0.0350,-0.4737,0.1793
245,07/11/21 10:00:01 AM,0.0363,-0.4737,0.1789
246,07/11/21 10:30:01 AM,0.0375,-0.4737,0.1789
247,07/11/21 11:00:01 AM,0.0401,-0.4737,0.1793
248,07/11/21 11:30:01 AM,0.0421,-0.4737,0.1793
249,07/11/21 12:00:01 PM,0.0442,-0.4737,0.1793
250,07/11/21 12:30:01 PM,0.0462,-0.4577,0.1789
251,07/11/21 01:00:01 PM,0.0482,-0.4577,0.1789
252,07/11/21 01:30:01 PM,0.0494,-0.4600,0.1783
253,07/11/21 02:00:01 PM,0.0509,-0.4399,0.1783
254,07/11/21 02:30:01 PM,0.0521,-0.4164,0.1783
255,07/11/21 03:00:01 PM,0.0528,-0.4532,0.1783
256,07/11/21 03:30:01 PM,0.0536,-0.4185,0.1779
257,07/11/21 04:00:01 PM,0.0544,-0.3191,0.1779
258,07/11/21 04:30:01 PM,0.0544,-0.2810,0.1779
259,07/11/21 05:00:01 PM,0.0536,-0.2701,0.1779
260,07/11/21 05:30:01 PM,0.0528,-0.2580,0.1783
261,07/11/21 06:00:01 PM,0.0517,-0.2640,0.1779
262,07/11/21 06:30:01 PM,0.0509,-0.4737,0.1775
263,07/11/21 07:00:01 PM,0.0490,-0.4737,0.1775
264,07/11/21 07:30:01 PM,0.0462,-0.4737,0.1775
265,07/11/21 08:00:01 PM,0.0446,-0.4737,0.1769
266,07/11/21 08:30:01 PM,0.0425,-0.4737,0.1769
267,07/11/21 09:00:01 PM,0.0413,-0.4737,0.1769
268,07/11/21 09:30:01 PM,0.0401,-0.4737,0.1769
269,07/11/21 10:00:01 PM,0.0384,-0.4737,0.1775
270,07/11/21 10:30:01 PM,0.0371,-0.4737,0.1769
271,07/11/21 11:00:01 PM,0.0363,-0.4737,0.1775
272,07/11/21 11:30:01 PM,0.0350,-0.4737,0.1769
273,07/12/21 12:00:01 AM,0.0341,-0.4737,0.1769
274,07/12/21 12:30:01 AM,0.0332,-0.4737,0.1765
275,07/12/21 01:00:01 AM,0.0328,-0.4737,0.1765
276,07/12/21 01:30:01 AM,0.0319,-0.4737,0.1769
277,07/12/21 02:00:01 AM,0.0310,-0.4737,0.1769
278,07/12/21 02:30:01 AM,0.0310,-0.4737,0.1769
279,07/12/21 03:00:01 AM,0.0297,-0.4737,0.1769
280,07/12/21 03:30:01 AM,0.0297,-0.4737,0.1769
281,07/12/21 04:00:01 AM,0.0288,-0.4737,0.1765
282,07/12/21 04:30:01 AM,0.0288,-0.4737,0.1769
283,07/12/21 05:00:01 AM,0.0283,-0.4737,0.1765
284,07/12/21 05:30:01 AM,0.0283,-0.4737,0.1765
285,07/12/21 06:00:01 AM,0.0274,-0.4737,0.1762
286,07/12/21 06:30:01 AM,0.0274,-0.4737,0.1762
287,07/12/21 07:00:01 AM,0.0274,-0.4737,0.1762
288,07/12/21 07:30:01 AM,0.0274,-0.4737,0.1765
289,07/12/21 08:00:01 AM,0.0283,-0.4737,0.1765
290,07/12/21 08:30:01 AM,0.0288,-0.4737,0.1769
291,07/12/21 09:00:01 AM,0.0306,-0.4737,0.1769
292,07/12/21 09:30:01 AM,0.0310,-0.4737,0.1769
293,07/12/21 10:00:01 AM,0.0332,-0.4737,0.1775
294,07/12/21 10:30:01 AM,0.0350,-0.4737,0.1769
295,07/12/21 11:00:01 AM,0.0363,-0.4737,0.1775
296,07/12/21 11:30:01 AM,0.0384,-0.4737,0.1775
297,07/12/21 12:00:01 PM,0.0413,-0.4737,0.1769
298,07/12/21 12:30:01 PM,0.0425,-0.4532,0.1775
299,07/12/21 01:00:01 PM,0.0446,-0.4737,0.1769
300,07/12/21 01:30:01 PM,0.0470,-0.4737,0.1769
301,07/12/21 02:00:01 PM,0.0482,-0.4668,0.1765
302,07/12/21 02:30:01 PM,0.0494,-0.4577,0.1765
303,07/12/21 03:00:01 PM,0.0501,-0.4510,0.1762
304,07/12/21 03:30:01 PM,0.0501,-0.4143,0.1765
305,07/12/21 04:00:01 PM,0.0509,-0.4039,0.1762
306,07/12/21 04:30:01 PM,0.0517,-0.3313,0.1762
307,07/12/21 05:00:01 PM,0.0509,-0.2640,0.1762
308,07/12/21 05:30:01 PM,0.0501,-0.2842,0.1756
309,07/12/21 06:00:01 PM,0.0494,-0.3139,0.1762
310,07/12/21 06:30:01 PM,0.0474,-0.4737,0.1756
311,07/12/21 07:00:01 PM,0.0454,-0.4737,0.1762
312,07/12/21 07:30:01 PM,0.0425,-0.4737,0.1752
313,07/12/21 08:00:01 PM,0.0405,-0.4737,0.1752
314,07/12/21 08:30:01 PM,0.0375,-0.4737,0.1752
315,07/12/21 09:00:01 PM,0.0375,-0.4737,0.1752
316,07/12/21 09:30:01 PM,0.0363,-0.4737,0.1752
317,07/12/21 10:00:01 PM,0.0350,-0.4737,0.1756
318,07/12/21 10:30:01 PM,0.0341,-0.4737,0.1756
319,07/12/21 11:00:01 PM,0.0319,-0.4737,0.1752
320,07/12/21 11:30:01 PM,0.0310,-0.4737,0.1752
321,07/13/21 12:00:01 AM,0.0297,-0.4737,0.1752
322,07/13/21 12:30:01 AM,0.0297,-0.4737,0.1752
323,07/13/21 01:00:01 AM,0.0288,-0.4737,0.1752
324,07/13/21 01:30:01 AM,0.0274,-0.4737,0.1752
325,07/13/21 02:00:01 AM,0.0274,-0.4737,0.1746
326,07/13/21 02:30:01 AM,0.0270,-0.4737,0.1752
327,07/13/21 03:00:01 AM,0.0261,-0.4737,0.1746
328,07/13/21 03:30:01 AM,0.0252,-0.4737,0.1752
329,07/13/21 04:00:01 AM,0.0252,-0.4737,0.1746
330,07/13/21 04:30:01 AM,0.0247,-0.4737,0.1746
331,07/13/21 05:00:01 AM,0.0238,-0.4737,0.1746
332,07/13/21 05:30:01 AM,0.0238,-0.4737,0.1746
333,07/13/21 06:00:01 AM,0.0238,-0.4737,0.1742
334,07/13/21 06:30:01 AM,0.0228,-0.4737,0.1742
335,07/13/21 07:00:01 AM,0.0228,-0.4737,0.1742
336,07/13/21 07:30:01 AM,0.0228,-0.4737,0.1746
337,07/13/21 08:00:01 AM,0.0238,-0.4737,0.1746
338,07/13/21 08:30:01 AM,0.0261,-0.4737,0.1746
339,07/13/21 09:00:01 AM,0.0274,-0.4737,0.1752
340,07/13/21 09:30:01 AM,0.0283,-0.4737,0.1752
341,07/13/21 10:00:01 AM,0.0297,-0.4737,0.1752
342,07/13/21 10:30:01 AM,0.0310,-0.4737,0.1756
343,07/13/21 11:00:01 AM,0.0332,-0.4737,0.1756
344,07/13/21 11:30:01 AM,0.0354,-0.4737,0.1752
345,07/13/21 12:00:01 PM,0.0375,-0.4737,0.1752
346,07/13/21 12:30:01 PM,0.0405,-0.4737,0.1756
347,07/13/21 01:00:01 PM,0.0425,-0.4737,0.1752
348,07/13/21 01:30:01 PM,0.0434,-0.4737,0.1746
349,07/13/21 02:00:01 PM,0.0454,-0.4737,0.1752
350,07/13/21 02:30:01 PM,0.0462,-0.4737,0.1752
351,07/13/21 03:00:01 PM,0.0474,-0.4737,0.1752
352,07/13/21 03:30:01 PM,0.0482,-0.4737,0.1746
353,07/13/21 04:00:01 PM,0.0482,-0.4577,0.1746
354,07/13/21 04:30:01 PM,0.0490,-0.4378,0.1746
355,07/13/21 05:00:01 PM,0.0482,-0.3191,0.1746
356,07/13/21 05:30:01 PM,0.0482,-0.3278,0.1742
357,07/13/21 06:00:01 PM,0.0470,-0.3682,0.1742
358,07/13/21 06:30:01 PM,0.0454,-0.4737,0.1742
359,07/13/21 07:00:01 PM,0.0434,-0.4737,0.1742
360,07/13/21 07:30:01 PM,0.0413,-0.4737,0.1738
361,07/13/21 08:00:01 PM,0.0384,-0.4737,0.1742
362,07/13/21 08:30:01 PM,0.0371,-0.4737,0.1742
363,07/13/21 09:00:01 PM,0.0350,-0.4737,0.1742
364,07/13/21 09:30:01 PM,0.0341,-0.4737,0.1738
365,07/13/21 10:00:01 PM,0.0328,-0.4737,0.1742
366,07/13/21 10:30:01 PM,0.0310,-0.4737,0.1742
367,07/13/21 11:00:01 PM,0.0306,-0.4737,0.1742
368,07/13/21 11:30:01 PM,0.0297,-0.4737,0.1738
369,07/14/21 12:00:01 AM,0.0283,-0.4737,0.1738
370,07/14/21 12:30:01 AM,0.0283,-0.4737,0.1738
371,07/14/21 01:00:01 AM,0.0274,-0.4737,0.1738
372,07/14/21 01:30:01 AM,0.0261,-0.4737,0.1732
373,07/14/21 02:00:01 AM,0.0247,-0.4737,0.1738
374,07/14/21 02:30:01 AM,0.0247,-0.4737,0.1732
375,07/14/21 03:00:01 AM,0.0247,-0.4737,0.1732
376,07/14/21 03:30:01 AM,0.0238,-0.4737,0.1732
377,07/14/21 04:00:01 AM,0.0228,-0.4737,0.1732
378,07/14/21 04:30:01 AM,0.0228,-0.4737,0.1732
379,07/14/21 05:00:01 AM,0.0224,-0.4737,0.1732
380,07/14/21 05:30:01 AM,0.0214,-0.4737,0.1732
381,07/14/21 06:00:01 AM,0.0205,-0.4737,0.1732
382,07/14/21 06:30:01 AM,0.0200,-0.4737,0.1728
383,07/14/21 07:00:01 AM,0.0200,-0.4737,0.1732
384,07/14/21 07:30:01 AM,0.0200,-0.4737,0.1732
385,07/14/21 08:00:01 AM,0.0205,-0.4737,0.1728
386,07/14/21 08:30:01 AM,0.0224,-0.4737,0.1732
387,07/14/21 09:00:01 AM,0.0238,-0.4737,0.1728
388,07/14/21 09:30:01 AM,0.0238,-0.4737,0.1732
389,07/14/21 10:00:01 AM,0.0252,-0.4737,0.1738
390,07/14/21 10:30:01 AM,0.0274,-0.4737,0.1738
391,07/14/21 11:00:01 AM,0.0288,-0.4737,0.1742
392,07/14/21 11:30:01 AM,0.0310,-0.4737,0.1738
393,07/14/21 12:00:01 PM,0.0332,-0.4737,0.1742
394,07/14/21 12:30:01 PM,0.0350,-0.4737,0.1742
395,07/14/21 01:00:01 PM,0.0354,-0.4737,0.1742
396,07/14/21 01:30:01 PM,0.0371,-0.4737,0.1738
397,07/14/21 02:00:01 PM,0.0392,-0.4737,0.1746
398,07/14/21 02:30:01 PM,0.0401,-0.4737,0.1742
399,07/14/21 03:00:01 PM,0.0413,-0.4737,0.1738
400,07/14/21 03:30:01 PM,0.0425,-0.4737,0.1738
401,07/14/21 04:00:01 PM,0.0434,-0.4737,0.1738
402,07/14/21 04:30:01 PM,0.0434,-0.4206,0.1742
403,07/14/21 05:00:01 PM,0.0434,-0.4101,0.1738
404,07/14/21 05:30:01 PM,0.0442,-0.3918,0.1738
405,07/14/21 06:00:01 PM,0.0425,-0.4227,0.1738
406,07/14/21 06:30:01 PM,0.0405,-0.4737,0.1732
407,07/14/21 07:00:01 PM,0.0392,-0.4737,0.1738
408,07/14/21 07:30:01 PM,0.0375,-0.4737,0.1732
409,07/14/21 08:00:01 PM,0.0354,-0.4737,0.1732
410,07/14/21 08:30:01 PM,0.0332,-0.4737,0.1732
411,07/14/21 09:00:01 PM,0.0319,-0.4737,0.1732
412,07/14/21 09:30:01 PM,0.0306,-0.4737,0.1732
413,07/14/21 10:00:01 PM,0.0288,-0.4737,0.1732
