"Plot Title: CMSM3"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20154563, LBL: CMSM3 1 m)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20652824, LBL: CMSM3 10 cm)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20658013, LBL: CMSM3 30 cm)"
39,11/24/20 05:30:01 AM,0.1383,0.1434,0.2532
40,11/24/20 06:00:01 AM,0.1383,0.1425,0.2532
41,11/24/20 06:30:01 AM,0.1383,0.1421,0.2532
42,11/24/20 07:00:01 AM,0.1383,0.1425,0.2532
43,11/24/20 07:30:01 AM,0.1383,0.1421,0.2528
44,11/24/20 08:00:01 AM,0.1390,0.1430,0.2528
45,11/24/20 08:30:01 AM,0.1390,0.1430,0.2532
46,11/24/20 09:00:01 AM,0.1390,0.1430,0.2532
47,11/24/20 09:30:01 AM,0.1390,0.1430,0.2534
48,11/24/20 10:00:01 AM,0.1390,0.1425,0.2532
49,11/24/20 10:30:01 AM,0.1390,0.1412,0.2534
50,11/24/20 11:00:01 AM,0.1390,0.1416,0.2534
51,11/24/20 11:30:01 AM,0.1390,0.1421,0.2534
52,11/24/20 12:00:01 PM,0.1390,0.1412,0.2534
53,11/24/20 12:30:01 PM,0.1390,0.1425,0.2538
54,11/24/20 01:00:01 PM,0.1390,0.1430,0.2534
55,11/24/20 01:30:01 PM,0.1390,0.1446,0.2538
56,11/24/20 02:00:01 PM,0.1390,0.1450,0.2534
57,11/24/20 02:30:01 PM,0.1390,0.1455,0.2538
58,11/24/20 03:00:01 PM,0.1390,0.1459,0.2538
59,11/24/20 03:30:01 PM,0.1390,0.1459,0.2532
60,11/24/20 04:00:01 PM,0.1390,0.1470,0.2528
61,11/24/20 04:30:01 PM,0.1390,0.1470,0.2534
62,11/24/20 05:00:01 PM,0.1390,0.1466,0.2534
63,11/24/20 05:30:01 PM,0.1390,0.1466,0.2534
64,11/24/20 06:00:01 PM,0.1390,0.1466,0.2528
65,11/24/20 06:30:01 PM,0.1390,0.1466,0.2528
66,11/24/20 07:00:01 PM,0.1390,0.1459,0.2520
67,11/24/20 07:30:01 PM,0.1390,0.1450,0.2520
68,11/24/20 08:00:01 PM,0.1390,0.1455,0.2520
69,11/24/20 08:30:01 PM,0.1390,0.1450,0.2516
70,11/24/20 09:00:01 PM,0.1390,0.1450,0.2520
71,11/24/20 09:30:01 PM,0.1390,0.1450,0.2516
72,11/24/20 10:00:01 PM,0.1390,0.1441,0.2516
73,11/24/20 10:30:01 PM,0.1390,0.1441,0.2516
74,11/24/20 11:00:01 PM,0.1390,0.1441,0.2516
75,11/24/20 11:30:01 PM,0.1390,0.1441,0.2516
76,11/25/20 12:00:01 AM,0.1390,0.1430,0.2516
77,11/25/20 12:30:01 AM,0.1397,0.1434,0.2516
78,11/25/20 01:00:01 AM,0.1397,0.1430,0.2516
79,11/25/20 01:30:01 AM,0.1390,0.1430,0.2516
80,11/25/20 02:00:01 AM,0.1397,0.1434,0.2516
81,11/25/20 02:30:01 AM,0.1397,0.1430,0.2516
82,11/25/20 03:00:01 AM,0.1397,0.1430,0.2520
83,11/25/20 03:30:01 AM,0.1397,0.1425,0.2520
84,11/25/20 04:00:01 AM,0.1397,0.1425,0.2520
85,11/25/20 04:30:01 AM,0.1397,0.1425,0.2524
86,11/25/20 05:00:01 AM,0.1405,0.1425,0.2532
87,11/25/20 05:30:01 AM,0.1397,0.1421,0.2532
88,11/25/20 06:00:01 AM,0.1397,0.1425,0.2532
89,11/25/20 06:30:01 AM,0.1397,0.1425,0.2532
90,11/25/20 07:00:01 AM,0.1397,0.1421,0.2528
91,11/25/20 07:30:01 AM,0.1405,0.1421,0.2528
92,11/25/20 08:00:01 AM,0.1405,0.1425,0.2528
93,11/25/20 08:30:01 AM,0.1397,0.1421,0.2528
94,11/25/20 09:00:01 AM,0.1405,0.1421,0.2528
95,11/25/20 09:30:01 AM,0.1397,0.1430,0.2528
96,11/25/20 10:00:01 AM,0.1405,0.1430,0.2528
97,11/25/20 10:30:01 AM,0.1405,0.1430,0.2528
98,11/25/20 11:00:01 AM,0.1405,0.1434,0.2532
99,11/25/20 11:30:01 AM,0.1397,0.1441,0.2532
100,11/25/20 12:00:01 PM,0.1397,0.1441,0.2528
101,11/25/20 12:30:01 PM,0.1405,0.1455,0.2532
102,11/25/20 01:00:01 PM,0.1405,0.1466,0.2532
103,11/25/20 01:30:01 PM,0.1405,0.1479,0.2528
104,11/25/20 02:00:01 PM,0.1405,0.1479,0.2528
105,11/25/20 02:30:01 PM,0.1405,0.1490,0.2528
106,11/25/20 03:00:01 PM,0.1405,0.1499,0.2528
107,11/25/20 03:30:01 PM,0.1405,0.1490,0.2528
108,11/25/20 04:00:01 PM,0.1405,0.1484,0.2528
109,11/25/20 04:30:01 PM,0.1405,0.1495,0.2524
110,11/25/20 05:00:01 PM,0.1405,0.1490,0.2524
111,11/25/20 05:30:01 PM,0.1405,0.1484,0.2520
112,11/25/20 06:00:01 PM,0.1405,0.1475,0.2524
113,11/25/20 06:30:01 PM,0.1405,0.1466,0.2520
114,11/25/20 07:00:01 PM,0.1405,0.1466,0.2520
115,11/25/20 07:30:01 PM,0.1405,0.1459,0.2516
116,11/25/20 08:00:01 PM,0.1405,0.1455,0.2520
117,11/25/20 08:30:01 PM,0.1405,0.1455,0.2516
118,11/25/20 09:00:01 PM,0.1405,0.1450,0.2520
119,11/25/20 09:30:01 PM,0.1405,0.1450,0.2516
120,11/25/20 10:00:01 PM,0.1405,0.1446,0.2516
121,11/25/20 10:30:01 PM,0.1405,0.1441,0.2516
122,11/25/20 11:00:01 PM,0.1405,0.1430,0.2516
123,11/25/20 11:30:01 PM,0.1405,0.1430,0.2516
124,11/26/20 12:00:01 AM,0.1405,0.1434,0.2516
125,11/26/20 12:30:01 AM,0.1412,0.1430,0.2516
126,11/26/20 01:00:01 AM,0.1405,0.1421,0.2516
127,11/26/20 01:30:01 AM,0.1405,0.1421,0.2516
128,11/26/20 02:00:01 AM,0.1405,0.1416,0.2516
129,11/26/20 02:30:01 AM,0.1405,0.1405,0.2512
130,11/26/20 03:00:01 AM,0.1405,0.1405,0.2512
131,11/26/20 03:30:01 AM,0.1405,0.1396,0.2512
132,11/26/20 04:00:01 AM,0.1405,0.1396,0.2512
133,11/26/20 04:30:01 AM,0.1412,0.1400,0.2512
134,11/26/20 05:00:01 AM,0.1405,0.1400,0.2512
135,11/26/20 05:30:01 AM,0.1405,0.1391,0.2512
136,11/26/20 06:00:01 AM,0.1405,0.1387,0.2520
137,11/26/20 06:30:01 AM,0.1405,0.1387,0.2528
138,11/26/20 07:00:01 AM,0.1405,0.1387,0.2528
139,11/26/20 07:30:01 AM,0.1412,0.1382,0.2524
140,11/26/20 08:00:01 AM,0.1405,0.1382,0.2524
141,11/26/20 08:30:01 AM,0.1412,0.1382,0.2528
142,11/26/20 09:00:01 AM,0.1405,0.1382,0.2528
143,11/26/20 09:30:01 AM,0.1405,0.1382,0.2528
144,11/26/20 10:00:01 AM,0.1412,0.1382,0.2528
145,11/26/20 10:30:01 AM,0.1405,0.1382,0.2532
146,11/26/20 11:00:01 AM,0.1412,0.1370,0.2532
147,11/26/20 11:30:01 AM,0.1412,0.1375,0.2532
148,11/26/20 12:00:01 PM,0.1412,0.1370,0.2532
149,11/26/20 12:30:01 PM,0.1412,0.1370,0.2520
150,11/26/20 01:00:01 PM,0.1412,0.1370,0.2524
151,11/26/20 01:30:01 PM,0.1412,0.1366,0.2520
152,11/26/20 02:00:01 PM,0.1412,0.1366,0.2524
153,11/26/20 02:30:01 PM,0.1412,0.1366,0.2516
154,11/26/20 03:00:01 PM,0.1412,0.1326,0.2520
155,11/26/20 03:30:01 PM,0.1419,0.1321,0.2516
156,11/26/20 04:00:01 PM,0.1412,0.1335,0.2516
157,11/26/20 04:30:01 PM,0.1412,0.1307,0.2512
158,11/26/20 05:00:01 PM,0.1419,0.1317,0.2512
159,11/26/20 05:30:01 PM,0.1412,0.1317,0.2512
160,11/26/20 06:00:01 PM,0.1419,0.1317,0.2509
161,11/26/20 06:30:01 PM,0.1419,0.1312,0.2509
162,11/26/20 07:00:01 PM,0.1419,0.1321,0.2509
163,11/26/20 07:30:01 PM,0.1412,0.1326,0.2505
164,11/26/20 08:00:01 PM,0.1419,0.1326,0.2509
165,11/26/20 08:30:01 PM,0.1419,0.1326,0.2505
166,11/26/20 09:00:01 PM,0.1419,0.1331,0.2505
167,11/26/20 09:30:01 PM,0.1419,0.1331,0.2505
168,11/26/20 10:00:01 PM,0.1412,0.1335,0.2505
169,11/26/20 10:30:01 PM,0.1412,0.1335,0.2502
170,11/26/20 11:00:01 PM,0.1412,0.1331,0.2505
171,11/26/20 11:30:01 PM,0.1412,0.1342,0.2502
172,11/27/20 12:00:01 AM,0.1412,0.1331,0.2502
173,11/27/20 12:30:01 AM,0.1412,0.1342,0.2502
174,11/27/20 01:00:01 AM,0.1412,0.1335,0.2505
175,11/27/20 01:30:01 AM,0.1419,0.1335,0.2502
176,11/27/20 02:00:01 AM,0.1412,0.1335,0.2498
177,11/27/20 02:30:01 AM,0.1419,0.1331,0.2502
178,11/27/20 03:00:01 AM,0.1419,0.1312,0.2498
179,11/27/20 03:30:01 AM,0.1412,0.1317,0.2498
180,11/27/20 04:00:01 AM,0.1412,0.1312,0.2498
181,11/27/20 04:30:01 AM,0.1412,0.1312,0.2498
182,11/27/20 05:00:01 AM,0.1412,0.1312,0.2502
183,11/27/20 05:30:01 AM,0.1412,0.1307,0.2498
184,11/27/20 06:00:01 AM,0.1412,0.1307,0.2498
185,11/27/20 06:30:01 AM,0.1412,0.1307,0.2498
186,11/27/20 07:00:01 AM,0.1412,0.1302,0.2498
187,11/27/20 07:30:01 AM,0.1419,0.1302,0.2498
188,11/27/20 08:00:01 AM,0.1419,0.1297,0.2498
189,11/27/20 08:30:01 AM,0.1419,0.1302,0.2498
190,11/27/20 09:00:01 AM,0.1419,0.1297,0.2498
191,11/27/20 09:30:01 AM,0.1419,0.1290,0.2498
192,11/27/20 10:00:01 AM,0.1412,0.1297,0.2502
193,11/27/20 10:30:01 AM,0.1419,0.1297,0.2502
194,11/27/20 11:00:01 AM,0.1419,0.1297,0.2502
195,11/27/20 11:30:01 AM,0.1419,0.1290,0.2502
196,11/27/20 12:00:01 PM,0.1419,0.1290,0.2502
197,11/27/20 12:30:01 PM,0.1419,0.1281,0.2505
198,11/27/20 01:00:01 PM,0.1419,0.1281,0.2502
199,11/27/20 01:30:01 PM,0.1419,0.1285,0.2502
200,11/27/20 02:00:01 PM,0.1426,0.1285,0.2502
201,11/27/20 02:30:01 PM,0.1426,0.1285,0.2502
202,11/27/20 03:00:01 PM,0.1419,0.1290,0.2502
203,11/27/20 03:30:01 PM,0.1419,0.1285,0.2502
204,11/27/20 04:00:01 PM,0.1419,0.1285,0.2502
205,11/27/20 04:30:01 PM,0.1419,0.1285,0.2498
206,11/27/20 05:00:01 PM,0.1419,0.1290,0.2494
207,11/27/20 05:30:01 PM,0.1419,0.1290,0.2502
208,11/27/20 06:00:01 PM,0.1426,0.1285,0.2483
209,11/27/20 06:30:01 PM,0.1426,0.1285,0.2483
210,11/27/20 07:00:01 PM,0.1419,0.1290,0.2479
211,11/27/20 07:30:01 PM,0.1419,0.1297,0.2479
212,11/27/20 08:00:01 PM,0.1419,0.1307,0.2479
213,11/27/20 08:30:01 PM,0.1426,0.1302,0.2475
214,11/27/20 09:00:01 PM,0.1419,0.1302,0.2479
215,11/27/20 09:30:01 PM,0.1426,0.1307,0.2475
216,11/27/20 10:00:01 PM,0.1419,0.1312,0.2475
217,11/27/20 10:30:01 PM,0.1419,0.1312,0.2475
218,11/27/20 11:00:01 PM,0.1419,0.1312,0.2475
219,11/27/20 11:30:01 PM,0.1426,0.1312,0.2471
220,11/28/20 12:00:01 AM,0.1419,0.1312,0.2475
221,11/28/20 12:30:01 AM,0.1426,0.1307,0.2479
222,11/28/20 01:00:01 AM,0.1426,0.1307,0.2479
223,11/28/20 01:30:01 AM,0.1426,0.1312,0.2475
224,11/28/20 02:00:01 AM,0.1426,0.1317,0.2475
225,11/28/20 02:30:01 AM,0.1419,0.1302,0.2475
226,11/28/20 03:00:01 AM,0.1419,0.1307,0.2475
227,11/28/20 03:30:01 AM,0.1426,0.1307,0.2475
228,11/28/20 04:00:01 AM,0.1419,0.1302,0.2475
229,11/28/20 04:30:01 AM,0.1426,0.1290,0.2471
230,11/28/20 05:00:01 AM,0.1426,0.1285,0.2471
231,11/28/20 05:30:01 AM,0.1419,0.1290,0.2471
232,11/28/20 06:00:01 AM,0.1419,0.1285,0.2471
233,11/28/20 06:30:01 AM,0.1419,0.1281,0.2471
234,11/28/20 07:00:01 AM,0.1419,0.1271,0.2471
235,11/28/20 07:30:01 AM,0.1419,0.1276,0.2468
236,11/28/20 08:00:01 AM,0.1412,0.1271,0.2471
237,11/28/20 08:30:01 AM,0.1419,0.1281,0.2471
238,11/28/20 09:00:01 AM,0.1419,0.1281,0.2475
239,11/28/20 09:30:01 AM,0.1419,0.1276,0.2475
240,11/28/20 10:00:01 AM,0.1412,0.1276,0.2475
241,11/28/20 10:30:01 AM,0.1419,0.1276,0.2479
242,11/28/20 11:00:01 AM,0.1419,0.1271,0.2479
243,11/28/20 11:30:01 AM,0.1419,0.1266,0.2479
244,11/28/20 12:00:01 PM,0.1419,0.1266,0.2479
245,11/28/20 12:30:01 PM,0.1419,0.1266,0.2479
246,11/28/20 01:00:01 PM,0.1419,0.1266,0.2479
247,11/28/20 01:30:01 PM,0.1426,0.1261,0.2479
248,11/28/20 02:00:01 PM,0.1426,0.1261,0.2479
249,11/28/20 02:30:01 PM,0.1426,0.1261,0.2479
250,11/28/20 03:00:01 PM,0.1426,0.1261,0.2479
251,11/28/20 03:30:01 PM,0.1426,0.1256,0.2479
252,11/28/20 04:00:01 PM,0.1426,0.1256,0.2475
253,11/28/20 04:30:01 PM,0.1426,0.1251,0.2475
254,11/28/20 05:00:01 PM,0.1419,0.1251,0.2471
255,11/28/20 05:30:01 PM,0.1426,0.1256,0.2468
256,11/28/20 06:00:01 PM,0.1419,0.1251,0.2468
257,11/28/20 06:30:01 PM,0.1426,0.1256,0.2468
258,11/28/20 07:00:01 PM,0.1419,0.1256,0.2468
259,11/28/20 07:30:01 PM,0.1419,0.1261,0.2468
260,11/28/20 08:00:01 PM,0.1426,0.1261,0.2468
261,11/28/20 08:30:01 PM,0.1426,0.1266,0.2464
262,11/28/20 09:00:01 PM,0.1426,0.1266,0.2464
263,11/28/20 09:30:01 PM,0.1419,0.1261,0.2468
264,11/28/20 10:00:01 PM,0.1426,0.1266,0.2464
265,11/28/20 10:30:01 PM,0.1426,0.1266,0.2464
266,11/28/20 11:00:01 PM,0.1426,0.1271,0.2468
267,11/28/20 11:30:01 PM,0.1426,0.1276,0.2464
268,11/29/20 12:00:01 AM,0.1419,0.1271,0.2464
269,11/29/20 12:30:01 AM,0.1419,0.1276,0.2464
270,11/29/20 01:00:01 AM,0.1426,0.1276,0.2464
271,11/29/20 01:30:01 AM,0.1419,0.1281,0.2468
272,11/29/20 02:00:01 AM,0.1419,0.1266,0.2464
273,11/29/20 02:30:01 AM,0.1419,0.1276,0.2464
274,11/29/20 03:00:01 AM,0.1419,0.1271,0.2464
275,11/29/20 03:30:01 AM,0.1419,0.1271,0.2464
276,11/29/20 04:00:01 AM,0.1419,0.1266,0.2464
277,11/29/20 04:30:01 AM,0.1419,0.1261,0.2464
278,11/29/20 05:00:01 AM,0.1419,0.1261,0.2464
279,11/29/20 05:30:01 AM,0.1419,0.1261,0.2464
280,11/29/20 06:00:01 AM,0.1419,0.1256,0.2460
281,11/29/20 06:30:01 AM,0.1412,0.1256,0.2460
282,11/29/20 07:00:01 AM,0.1419,0.1251,0.2456
283,11/29/20 07:30:01 AM,0.1419,0.1251,0.2460
284,11/29/20 08:00:01 AM,0.1412,0.1242,0.2460
285,11/29/20 08:30:01 AM,0.1419,0.1256,0.2468
286,11/29/20 09:00:01 AM,0.1419,0.1251,0.2460
287,11/29/20 09:30:01 AM,0.1419,0.1242,0.2460
288,11/29/20 10:00:01 AM,0.1419,0.1246,0.2460
289,11/29/20 10:30:01 AM,0.1419,0.1242,0.2464
290,11/29/20 11:00:01 AM,0.1419,0.1237,0.2464
291,11/29/20 11:30:01 AM,0.1426,0.1242,0.2464
292,11/29/20 12:00:01 PM,0.1419,0.1242,0.2464
293,11/29/20 12:30:01 PM,0.1426,0.1242,0.2464
294,11/29/20 01:00:01 PM,0.1419,0.1229,0.2464
295,11/29/20 01:30:01 PM,0.1419,0.1237,0.2464
296,11/29/20 02:00:01 PM,0.1426,0.1237,0.2464
297,11/29/20 02:30:01 PM,0.1426,0.1224,0.2464
298,11/29/20 03:00:01 PM,0.1426,0.1237,0.2464
299,11/29/20 03:30:01 PM,0.1426,0.1229,0.2460
300,11/29/20 04:00:01 PM,0.1426,0.1219,0.2460
301,11/29/20 04:30:01 PM,0.1426,0.1224,0.2460
302,11/29/20 05:00:01 PM,0.1426,0.1229,0.2460
303,11/29/20 05:30:01 PM,0.1419,0.1219,0.2456
304,11/29/20 06:00:01 PM,0.1419,0.1229,0.2460
305,11/29/20 06:30:01 PM,0.1419,0.1229,0.2452
306,11/29/20 07:00:01 PM,0.1426,0.1229,0.2452
307,11/29/20 07:30:01 PM,0.1426,0.1237,0.2452
308,11/29/20 08:00:01 PM,0.1426,0.1242,0.2452
309,11/29/20 08:30:01 PM,0.1426,0.1246,0.2449
310,11/29/20 09:00:01 PM,0.1426,0.1246,0.2449
311,11/29/20 09:30:01 PM,0.1426,0.1246,0.2449
312,11/29/20 10:00:01 PM,0.1426,0.1251,0.2452
313,11/29/20 10:30:01 PM,0.1426,0.1246,0.2449
314,11/29/20 11:00:01 PM,0.1426,0.1246,0.2468
315,11/29/20 11:30:01 PM,0.1426,0.1251,0.2452
316,11/30/20 12:00:01 AM,0.1426,0.1246,0.2449
317,11/30/20 12:30:01 AM,0.1419,0.1246,0.2464
318,11/30/20 01:00:01 AM,0.1426,0.1256,0.2449
319,11/30/20 01:30:01 AM,0.1419,0.1256,0.2449
320,11/30/20 02:00:01 AM,0.1426,0.1246,0.2449
321,11/30/20 02:30:01 AM,0.1426,0.1251,0.2449
322,11/30/20 03:00:01 AM,0.1419,0.1251,0.2449
323,11/30/20 03:30:01 AM,0.1426,0.1251,0.2445
324,11/30/20 04:00:01 AM,0.1426,0.1246,0.2445
325,11/30/20 04:30:01 AM,0.1419,0.1242,0.2445
326,11/30/20 05:00:01 AM,0.1419,0.1237,0.2445
327,11/30/20 05:30:01 AM,0.1412,0.1237,0.2445
328,11/30/20 06:00:01 AM,0.1419,0.1229,0.2445
329,11/30/20 06:30:01 AM,0.1412,0.1224,0.2445
330,11/30/20 07:00:01 AM,0.1412,0.1214,0.2445
331,11/30/20 07:30:01 AM,0.1412,0.1219,0.2445
332,11/30/20 08:00:01 AM,0.1412,0.1214,0.2449
333,11/30/20 08:30:01 AM,0.1412,0.1224,0.2449
334,11/30/20 09:00:01 AM,0.1412,0.1229,0.2445
335,11/30/20 09:30:01 AM,0.1412,0.1224,0.2449
336,11/30/20 10:00:01 AM,0.1412,0.1209,0.2449
337,11/30/20 10:30:01 AM,0.1419,0.1219,0.2452
338,11/30/20 11:00:01 AM,0.1419,0.1209,0.2452
339,11/30/20 11:30:01 AM,0.1412,0.1214,0.2456
340,11/30/20 12:00:01 PM,0.1419,0.1204,0.2456
341,11/30/20 12:30:01 PM,0.1419,0.1199,0.2456
342,11/30/20 01:00:01 PM,0.1419,0.1204,0.2456
343,11/30/20 01:30:01 PM,0.1419,0.1199,0.2456
344,11/30/20 02:00:01 PM,0.1426,0.1189,0.2456
345,11/30/20 02:30:01 PM,0.1426,0.1199,0.2452
346,11/30/20 03:00:01 PM,0.1426,0.1189,0.2452
347,11/30/20 03:30:01 PM,0.1419,0.1184,0.2449
348,11/30/20 04:00:01 PM,0.1426,0.1189,0.2452
349,11/30/20 04:30:01 PM,0.1426,0.1189,0.2449
350,11/30/20 05:00:01 PM,0.1426,0.1189,0.2449
351,11/30/20 05:30:01 PM,0.1426,0.1184,0.2449
352,11/30/20 06:00:01 PM,0.1419,0.1189,0.2449
353,11/30/20 06:30:01 PM,0.1426,0.1179,0.2445
354,11/30/20 07:00:01 PM,0.1419,0.1189,0.2445
355,11/30/20 07:30:01 PM,0.1419,0.1189,0.2445
356,11/30/20 08:00:01 PM,0.1426,0.1189,0.2445
357,11/30/20 08:30:01 PM,0.1426,0.1194,0.2445
358,11/30/20 09:00:01 PM,0.1426,0.1194,0.2445
359,11/30/20 09:30:01 PM,0.1426,0.1194,0.2445
360,11/30/20 10:00:01 PM,0.1426,0.1194,0.2441
361,11/30/20 10:30:01 PM,0.1426,0.1189,0.2445
362,11/30/20 11:00:01 PM,0.1426,0.1199,0.2445
363,11/30/20 11:30:01 PM,0.1426,0.1204,0.2445
364,12/01/20 12:00:01 AM,0.1426,0.1199,0.2441
365,12/01/20 12:30:01 AM,0.1419,0.1204,0.2441
366,12/01/20 01:00:01 AM,0.1426,0.1199,0.2445
367,12/01/20 01:30:01 AM,0.1419,0.1204,0.2445
368,12/01/20 02:00:01 AM,0.1419,0.1204,0.2445
369,12/01/20 02:30:01 AM,0.1419,0.1214,0.2445
370,12/01/20 03:00:01 AM,0.1419,0.1214,0.2445
371,12/01/20 03:30:01 AM,0.1419,0.1209,0.2445
372,12/01/20 04:00:01 AM,0.1419,0.1204,0.2445
373,12/01/20 04:30:01 AM,0.1412,0.1199,0.2445
374,12/01/20 05:00:01 AM,0.1412,0.1194,0.2445
375,12/01/20 05:30:01 AM,0.1412,0.1204,0.2445
376,12/01/20 06:00:01 AM,0.1419,0.1199,0.2445
377,12/01/20 06:30:01 AM,0.1419,0.1199,0.2445
378,12/01/20 07:00:01 AM,0.1419,0.1199,0.2441
379,12/01/20 07:30:01 AM,0.1419,0.1194,0.2441
380,12/01/20 08:00:01 AM,0.1419,0.1184,0.2441
381,12/01/20 08:30:01 AM,0.1412,0.1194,0.2441
382,12/01/20 09:00:01 AM,0.1412,0.1184,0.2441
383,12/01/20 09:30:01 AM,0.1412,0.1194,0.2441
384,12/01/20 10:00:01 AM,0.1419,0.1194,0.2441
385,12/01/20 10:30:01 AM,0.1412,0.1194,0.2441
386,12/01/20 11:00:01 AM,0.1419,0.1194,0.2441
387,12/01/20 11:30:01 AM,0.1419,0.1184,0.2441
388,12/01/20 12:00:01 PM,0.1419,0.1189,0.2441
389,12/01/20 12:30:01 PM,0.1419,0.1184,0.2441
390,12/01/20 01:00:01 PM,0.1419,0.1189,0.2445
391,12/01/20 01:30:01 PM,0.1419,0.1189,0.2441
392,12/01/20 02:00:01 PM,0.1419,0.1179,0.2441
393,12/01/20 02:30:01 PM,0.1426,0.1184,0.2441
394,12/01/20 03:00:01 PM,0.1419,0.1189,0.2445
395,12/01/20 03:30:01 PM,0.1426,0.1174,0.2441
396,12/01/20 04:00:01 PM,0.1426,0.1184,0.2441
397,12/01/20 04:30:01 PM,0.1426,0.1174,0.2437
398,12/01/20 05:00:01 PM,0.1426,0.1184,0.2437
399,12/01/20 05:30:01 PM,0.1426,0.1184,0.2437
400,12/01/20 06:00:01 PM,0.1426,0.1184,0.2437
401,12/01/20 06:30:01 PM,0.1426,0.1184,0.2437
402,12/01/20 07:00:01 PM,0.1426,0.1189,0.2437
403,12/01/20 07:30:01 PM,0.1426,0.1184,0.2437
404,12/01/20 08:00:01 PM,0.1426,0.1194,0.2437
405,12/01/20 08:30:01 PM,0.1426,0.1194,0.2434
406,12/01/20 09:00:01 PM,0.1426,0.1189,0.2449
407,12/01/20 09:30:01 PM,0.1426,0.1194,0.2437
408,12/01/20 10:00:01 PM,0.1426,0.1194,0.2434
409,12/01/20 10:30:01 PM,0.1426,0.1199,0.2434
410,12/01/20 11:00:01 PM,0.1426,0.1189,0.2425
411,12/01/20 11:30:01 PM,0.1426,0.1199,0.2430
412,12/02/20 12:00:01 AM,0.1426,0.1199,0.2434
413,12/02/20 12:30:01 AM,0.1426,0.1199,0.2425
414,12/02/20 01:00:01 AM,0.1426,0.1204,0.2425
415,12/02/20 01:30:01 AM,0.1426,0.1199,0.2430
416,12/02/20 02:00:01 AM,0.1426,0.1199,0.2425
417,12/02/20 02:30:01 AM,0.1426,0.1199,0.2425
418,12/02/20 03:00:01 AM,0.1426,0.1199,0.2425
419,12/02/20 03:30:01 AM,0.1426,0.1209,0.2425
420,12/02/20 04:00:01 AM,0.1419,0.1204,0.2425
421,12/02/20 04:30:01 AM,0.1426,0.1204,0.2430
422,12/02/20 05:00:01 AM,0.1426,0.1209,0.2425
423,12/02/20 05:30:01 AM,0.1419,0.1199,0.2425
424,12/02/20 06:00:01 AM,0.1419,0.1209,0.2425
425,12/02/20 06:30:01 AM,0.1419,0.1214,0.2425
