"Plot Title: CHILDST3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456140, LBL: childs trans 3- 30 cm)","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456142, LBL: childs trans 3- 60 cm)"
191,05/06/21 08:00:01 AM,0.4680,0.4148
192,05/06/21 08:30:01 AM,0.4680,0.4148
193,05/06/21 09:00:01 AM,0.4672,0.4155
194,05/06/21 09:30:01 AM,0.4680,0.4141
195,05/06/21 10:00:01 AM,0.4680,0.4155
196,05/06/21 10:30:01 AM,0.4687,0.4141
197,05/06/21 11:00:01 AM,0.4680,0.4148
198,05/06/21 11:30:01 AM,0.4680,0.4155
199,05/06/21 12:00:01 PM,0.4680,0.4148
200,05/06/21 12:30:01 PM,0.4680,-0.4737
201,05/06/21 01:00:01 PM,0.4672,0.3816
202,05/06/21 01:30:01 PM,0.4680,0.4148
203,05/06/21 02:00:01 PM,0.4672,-0.4737
204,05/06/21 02:30:01 PM,0.4680,0.3762
205,05/06/21 03:00:01 PM,0.4680,0.3751
206,05/06/21 03:30:01 PM,0.4680,0.3722
207,05/06/21 04:00:01 PM,0.4680,0.3716
208,05/06/21 04:30:01 PM,0.4680,0.4155
209,05/06/21 05:00:01 PM,0.4687,0.4155
210,05/06/21 05:30:01 PM,0.4687,0.4148
211,05/06/21 06:00:01 PM,0.4680,0.4148
212,05/06/21 06:30:01 PM,0.4687,0.4148
213,05/06/21 07:00:01 PM,0.4680,0.4148
214,05/06/21 07:30:01 PM,0.4680,0.4155
215,05/06/21 08:00:01 PM,0.4680,0.4155
216,05/06/21 08:30:01 PM,0.4687,0.4148
217,05/06/21 09:00:01 PM,0.4687,0.4155
218,05/06/21 09:30:01 PM,0.4680,0.4148
219,05/06/21 10:00:01 PM,0.4680,0.4148
220,05/06/21 10:30:01 PM,0.4680,0.4148
221,05/06/21 11:00:01 PM,0.4672,0.4148
222,05/06/21 11:30:01 PM,0.4687,0.4148
223,05/07/21 12:00:01 AM,0.4687,0.4148
224,05/07/21 12:30:01 AM,0.4680,0.4148
225,05/07/21 01:00:01 AM,0.4687,0.4148
226,05/07/21 01:30:01 AM,0.4680,0.4148
227,05/07/21 02:00:01 AM,0.4680,0.4148
228,05/07/21 02:30:01 AM,0.4672,0.4148
229,05/07/21 03:00:01 AM,0.4680,0.4148
230,05/07/21 03:30:01 AM,0.4680,0.4148
231,05/07/21 04:00:01 AM,0.4680,0.4148
232,05/07/21 04:30:01 AM,0.4680,0.4148
233,05/07/21 05:00:01 AM,0.4680,0.4148
234,05/07/21 05:30:01 AM,0.4687,0.4148
235,05/07/21 06:00:01 AM,0.4680,0.4148
236,05/07/21 06:30:01 AM,0.4680,0.4148
237,05/07/21 07:00:01 AM,0.4680,0.4148
238,05/07/21 07:30:01 AM,0.4680,0.4148
239,05/07/21 08:00:01 AM,0.4680,0.4155
240,05/07/21 08:30:01 AM,0.4687,0.4148
241,05/07/21 09:00:01 AM,0.4687,0.4155
242,05/07/21 09:30:01 AM,0.4687,0.4155
243,05/07/21 10:00:01 AM,0.4680,0.4155
244,05/07/21 10:30:01 AM,0.4680,0.4155
245,05/07/21 11:00:01 AM,0.4680,-0.4737
246,05/07/21 11:30:01 AM,0.4680,0.4155
247,05/07/21 12:00:01 PM,0.4680,0.4155
248,05/07/21 12:30:01 PM,0.4687,0.4155
249,05/07/21 01:00:01 PM,0.4680,0.4155
250,05/07/21 01:30:01 PM,0.4680,0.4141
251,05/07/21 02:00:01 PM,0.4680,0.4155
252,05/07/21 02:30:01 PM,0.4687,0.4155
253,05/07/21 03:00:01 PM,0.4680,0.4141
254,05/07/21 03:30:01 PM,0.4680,0.4155
255,05/07/21 04:00:01 PM,0.4680,0.4155
256,05/07/21 04:30:01 PM,0.4680,0.4155
257,05/07/21 05:00:01 PM,0.4680,0.4148
258,05/07/21 05:30:01 PM,0.4680,0.4155
259,05/07/21 06:00:01 PM,0.4680,0.4148
260,05/07/21 06:30:01 PM,0.4687,0.4155
261,05/07/21 07:00:01 PM,0.4680,0.4155
262,05/07/21 07:30:01 PM,0.4680,0.4148
263,05/07/21 08:00:01 PM,0.4680,0.4148
264,05/07/21 08:30:01 PM,0.4680,0.4148
265,05/07/21 09:00:01 PM,0.4680,0.4155
266,05/07/21 09:30:01 PM,0.4672,0.4148
267,05/07/21 10:00:01 PM,0.4687,0.4148
268,05/07/21 10:30:01 PM,0.4680,0.4148
269,05/07/21 11:00:01 PM,0.4680,0.4148
270,05/07/21 11:30:01 PM,0.4687,0.4148
271,05/08/21 12:00:01 AM,0.4680,0.4148
272,05/08/21 12:30:01 AM,0.4680,0.4148
273,05/08/21 01:00:01 AM,0.4680,0.4148
274,05/08/21 01:30:01 AM,0.4680,0.4155
275,05/08/21 02:00:01 AM,0.4680,0.4148
276,05/08/21 02:30:01 AM,0.4680,0.4148
277,05/08/21 03:00:01 AM,0.4687,0.4148
278,05/08/21 03:30:01 AM,0.4687,0.4155
279,05/08/21 04:00:01 AM,0.4687,0.4148
280,05/08/21 04:30:01 AM,0.4687,0.4155
281,05/08/21 05:00:01 AM,0.4687,0.4148
282,05/08/21 05:30:01 AM,0.4680,0.4148
283,05/08/21 06:00:01 AM,0.4680,0.4148
284,05/08/21 06:30:01 AM,0.4687,0.4155
285,05/08/21 07:00:01 AM,0.4680,0.4155
286,05/08/21 07:30:01 AM,0.4687,0.4155
287,05/08/21 08:00:01 AM,0.4680,0.4155
288,05/08/21 08:30:01 AM,0.4687,0.4155
289,05/08/21 09:00:01 AM,0.4687,0.4155
290,05/08/21 09:30:01 AM,0.4680,0.4155
291,05/08/21 10:00:01 AM,0.4687,0.4155
292,05/08/21 10:30:01 AM,0.4694,0.4155
293,05/08/21 11:00:01 AM,0.4680,0.4155
294,05/08/21 11:30:01 AM,0.4680,0.4155
295,05/08/21 12:00:01 PM,0.4680,0.4155
296,05/08/21 12:30:01 PM,0.4680,0.4148
297,05/08/21 01:00:01 PM,0.4687,-0.4737
298,05/08/21 01:30:01 PM,0.4680,0.2857
299,05/08/21 02:00:01 PM,0.4687,0.4155
300,05/08/21 02:30:01 PM,0.4680,0.4155
301,05/08/21 03:00:01 PM,0.4687,0.4162
302,05/08/21 03:30:01 PM,0.4687,0.4155
303,05/08/21 04:00:01 PM,0.4680,0.4148
304,05/08/21 04:30:01 PM,0.4680,0.4155
305,05/08/21 05:00:01 PM,0.4687,0.4148
306,05/08/21 05:30:01 PM,0.4680,0.4155
307,05/08/21 06:00:01 PM,0.4680,0.4155
308,05/08/21 06:30:01 PM,0.4680,0.4155
309,05/08/21 07:00:01 PM,0.4680,0.4155
310,05/08/21 07:30:01 PM,0.4680,0.4155
311,05/08/21 08:00:01 PM,0.4680,0.4155
312,05/08/21 08:30:01 PM,0.4687,0.4148
313,05/08/21 09:00:01 PM,0.4694,0.4155
314,05/08/21 09:30:01 PM,0.4687,0.4155
315,05/08/21 10:00:01 PM,0.4680,0.4155
316,05/08/21 10:30:01 PM,0.4680,0.4155
317,05/08/21 11:00:01 PM,0.4680,0.4155
318,05/08/21 11:30:01 PM,0.4680,0.4148
319,05/09/21 12:00:01 AM,0.4687,0.4155
320,05/09/21 12:30:01 AM,0.4687,0.4155
321,05/09/21 01:00:01 AM,0.4680,0.4155
322,05/09/21 01:30:01 AM,0.4680,0.4155
323,05/09/21 02:00:01 AM,0.4680,0.4148
324,05/09/21 02:30:01 AM,0.4687,0.4155
325,05/09/21 03:00:01 AM,0.4680,0.4148
326,05/09/21 03:30:01 AM,0.4680,0.4155
327,05/09/21 04:00:01 AM,0.4680,0.4155
328,05/09/21 04:30:01 AM,0.4687,0.4155
329,05/09/21 05:00:01 AM,0.4680,0.4155
330,05/09/21 05:30:01 AM,0.4694,0.4148
331,05/09/21 06:00:01 AM,0.4680,0.4148
332,05/09/21 06:30:01 AM,0.4680,0.4148
333,05/09/21 07:00:01 AM,0.4680,0.4155
334,05/09/21 07:30:01 AM,0.4680,0.4148
335,05/09/21 08:00:01 AM,0.4672,0.4148
336,05/09/21 08:30:01 AM,0.4687,0.4155
337,05/09/21 09:00:01 AM,0.4694,0.4155
338,05/09/21 09:30:01 AM,0.4680,0.4155
339,05/09/21 10:00:01 AM,0.4694,0.4155
340,05/09/21 10:30:01 AM,0.4687,0.4155
341,05/09/21 11:00:01 AM,0.4687,0.4155
342,05/09/21 11:30:01 AM,0.4687,0.4155
343,05/09/21 12:00:01 PM,0.4687,0.4148
344,05/09/21 12:30:01 PM,0.4687,0.4141
345,05/09/21 01:00:01 PM,0.4687,0.3054
346,05/09/21 01:30:01 PM,0.4680,0.3265
347,05/09/21 02:00:01 PM,0.4680,0.4155
348,05/09/21 02:30:01 PM,0.4680,0.4155
349,05/09/21 03:00:01 PM,0.4680,0.4148
350,05/09/21 03:30:01 PM,0.4680,0.4148
351,05/09/21 04:00:01 PM,0.4687,0.4155
352,05/09/21 04:30:01 PM,0.4687,0.4148
353,05/09/21 05:00:01 PM,0.4680,0.4155
354,05/09/21 05:30:01 PM,0.4680,0.4141
355,05/09/21 06:00:01 PM,0.4680,0.3476
356,05/09/21 06:30:01 PM,0.4680,0.3457
357,05/09/21 07:00:01 PM,0.4680,0.3441
358,05/09/21 07:30:01 PM,0.4680,0.3422
359,05/09/21 08:00:01 PM,0.4680,0.4148
360,05/09/21 08:30:01 PM,0.4687,-0.4737
361,05/09/21 09:00:01 PM,0.4694,0.4155
362,05/09/21 09:30:01 PM,0.4687,0.4141
363,05/09/21 10:00:01 PM,0.4680,0.4148
364,05/09/21 10:30:01 PM,0.4680,0.4155
365,05/09/21 11:00:01 PM,0.4687,0.4155
366,05/09/21 11:30:01 PM,0.4687,0.4155
367,05/10/21 12:00:01 AM,0.4687,0.4155
368,05/10/21 12:30:01 AM,0.4680,0.4148
369,05/10/21 01:00:01 AM,0.4687,0.4148
370,05/10/21 01:30:01 AM,0.4680,0.4148
371,05/10/21 02:00:01 AM,0.4680,0.4155
372,05/10/21 02:30:01 AM,0.4694,0.4148
373,05/10/21 03:00:01 AM,0.4680,0.4148
374,05/10/21 03:30:01 AM,0.4680,0.4148
375,05/10/21 04:00:01 AM,0.4687,0.4155
376,05/10/21 04:30:01 AM,0.4687,0.4148
377,05/10/21 05:00:01 AM,0.4687,0.4148
378,05/10/21 05:30:01 AM,0.4687,0.4148
379,05/10/21 06:00:01 AM,0.4680,0.4148
380,05/10/21 06:30:01 AM,0.4687,0.4155
381,05/10/21 07:00:01 AM,0.4680,0.4148
382,05/10/21 07:30:01 AM,0.4680,0.4148
383,05/10/21 08:00:01 AM,0.4687,0.4148
384,05/10/21 08:30:01 AM,0.4694,0.4155
385,05/10/21 09:00:01 AM,0.4687,0.4155
386,05/10/21 09:30:01 AM,0.4694,0.4155
387,05/10/21 10:00:01 AM,0.4687,0.4141
388,05/10/21 10:30:01 AM,0.4694,0.4155
389,05/10/21 11:00:01 AM,0.4687,0.4155
390,05/10/21 11:30:01 AM,0.4687,0.4148
391,05/10/21 12:00:01 PM,0.4687,-0.4737
392,05/10/21 12:30:01 PM,0.4694,0.3769
393,05/10/21 01:00:01 PM,0.4687,0.3769
394,05/10/21 01:30:01 PM,0.4694,0.4162
395,05/10/21 02:00:01 PM,0.4687,0.4162
396,05/10/21 02:30:01 PM,0.4694,0.4155
397,05/10/21 03:00:01 PM,0.4687,0.4148
398,05/10/21 03:30:01 PM,0.4687,0.4155
399,05/10/21 04:00:01 PM,0.4687,0.4155
400,05/10/21 04:30:01 PM,0.4687,0.4162
401,05/10/21 05:00:01 PM,0.4680,0.4155
402,05/10/21 05:30:01 PM,0.4680,0.4155
403,05/10/21 06:00:01 PM,0.4687,-0.4737
404,05/10/21 06:30:01 PM,0.4694,0.4148
405,05/10/21 07:00:01 PM,0.4680,0.3671
406,05/10/21 07:30:01 PM,0.4680,0.4155
407,05/10/21 08:00:01 PM,0.4687,0.4155
408,05/10/21 08:30:01 PM,0.4680,0.4155
409,05/10/21 09:00:01 PM,0.4687,0.4155
410,05/10/21 09:30:01 PM,0.4687,0.4155
411,05/10/21 10:00:01 PM,0.4687,0.4155
412,05/10/21 10:30:01 PM,0.4680,0.4155
413,05/10/21 11:00:01 PM,0.4680,0.4155
414,05/10/21 11:30:01 PM,0.4680,0.4155
415,05/11/21 12:00:01 AM,0.4680,0.4155
416,05/11/21 12:30:01 AM,0.4680,0.4155
417,05/11/21 01:00:01 AM,0.4687,0.4155
418,05/11/21 01:30:01 AM,0.4680,0.4155
419,05/11/21 02:00:01 AM,0.4680,0.4155
420,05/11/21 02:30:01 AM,0.4680,0.4148
421,05/11/21 03:00:01 AM,0.4687,0.4148
422,05/11/21 03:30:01 AM,0.4687,0.4148
423,05/11/21 04:00:01 AM,0.4680,0.4148
424,05/11/21 04:30:01 AM,0.4680,0.4155
425,05/11/21 05:00:01 AM,0.4680,0.4148
426,05/11/21 05:30:01 AM,0.4687,0.4148
427,05/11/21 06:00:01 AM,0.4680,0.4148
428,05/11/21 06:30:01 AM,0.4687,0.4148
429,05/11/21 07:00:01 AM,0.4687,0.4148
430,05/11/21 07:30:01 AM,0.4687,0.4155
431,05/11/21 08:00:01 AM,0.4680,0.4155
432,05/11/21 08:30:01 AM,0.4687,0.4155
433,05/11/21 09:00:01 AM,0.4687,0.4155
434,05/11/21 09:30:01 AM,0.4687,0.4155
435,05/11/21 10:00:01 AM,0.4694,0.4155
436,05/11/21 10:30:01 AM,0.4680,0.4141
437,05/11/21 11:00:01 AM,0.4680,0.4135
438,05/11/21 11:30:01 AM,0.4680,0.4128
439,05/11/21 12:00:01 PM,0.4680,0.4155
440,05/11/21 12:30:01 PM,0.4680,0.4155
441,05/11/21 01:00:01 PM,0.4680,0.4155
442,05/11/21 01:30:01 PM,0.4680,0.4148
443,05/11/21 02:00:01 PM,0.4672,0.4155
444,05/11/21 02:30:01 PM,0.4680,0.4155
445,05/11/21 03:00:01 PM,0.4680,0.4148
446,05/11/21 03:30:01 PM,0.4680,0.4155
447,05/11/21 04:00:01 PM,0.4680,0.4155
448,05/11/21 04:30:01 PM,0.4672,0.4148
449,05/11/21 05:00:01 PM,0.4680,0.4155
450,05/11/21 05:30:01 PM,0.4680,0.4155
451,05/11/21 06:00:01 PM,0.4680,0.4148
452,05/11/21 06:30:01 PM,0.4680,0.4155
453,05/11/21 07:00:01 PM,0.4680,0.4155
454,05/11/21 07:30:01 PM,0.4680,0.4155
455,05/11/21 08:00:01 PM,0.4680,0.4155
456,05/11/21 08:30:01 PM,0.4680,0.4155
457,05/11/21 09:00:01 PM,0.4680,0.4155
458,05/11/21 09:30:01 PM,0.4680,0.4155
459,05/11/21 10:00:01 PM,0.4687,0.4155
460,05/11/21 10:30:01 PM,0.4680,0.4155
461,05/11/21 11:00:01 PM,0.4672,0.4155
462,05/11/21 11:30:01 PM,0.4680,0.4155
463,05/12/21 12:00:01 AM,0.4680,0.4148
464,05/12/21 12:30:01 AM,0.4687,0.4148
465,05/12/21 01:00:01 AM,0.4687,0.4148
466,05/12/21 01:30:01 AM,0.4680,0.4148
467,05/12/21 02:00:01 AM,0.4680,0.4148
468,05/12/21 02:30:01 AM,0.4687,0.4155
469,05/12/21 03:00:01 AM,0.4687,0.4148
470,05/12/21 03:30:01 AM,0.4680,0.4148
471,05/12/21 04:00:01 AM,0.4680,0.4148
472,05/12/21 04:30:01 AM,0.4680,0.4148
473,05/12/21 05:00:01 AM,0.4680,0.4148
474,05/12/21 05:30:01 AM,0.4680,0.4155
475,05/12/21 06:00:01 AM,0.4680,0.4155
476,05/12/21 06:30:01 AM,0.4680,0.4155
477,05/12/21 07:00:01 AM,0.4680,0.4155
478,05/12/21 07:30:01 AM,0.4680,0.4155
479,05/12/21 08:00:01 AM,0.4680,0.4148
480,05/12/21 08:30:01 AM,0.4680,0.4148
481,05/12/21 09:00:01 AM,0.4694,0.4148
482,05/12/21 09:30:01 AM,0.4680,0.4148
483,05/12/21 10:00:01 AM,0.4680,0.1830
484,05/12/21 10:30:01 AM,0.4680,-0.4737
485,05/12/21 11:00:01 AM,0.4680,0.4155
486,05/12/21 11:30:01 AM,0.4680,0.4162
487,05/12/21 12:00:01 PM,0.4694,0.4155
488,05/12/21 12:30:01 PM,0.4687,0.4162
489,05/12/21 01:00:01 PM,0.4680,0.4155
490,05/12/21 01:30:01 PM,0.4672,0.4155
491,05/12/21 02:00:01 PM,0.4687,0.4155
492,05/12/21 02:30:01 PM,0.4672,0.4155
493,05/12/21 03:00:01 PM,0.4687,0.4155
494,05/12/21 03:30:01 PM,0.4672,0.4155
495,05/12/21 04:00:01 PM,0.4672,0.4155
496,05/12/21 04:30:01 PM,0.4672,0.4162
497,05/12/21 05:00:01 PM,0.4672,-0.4737
498,05/12/21 05:30:01 PM,0.4672,0.4162
499,05/12/21 06:00:01 PM,0.4680,0.4155
500,05/12/21 06:30:01 PM,0.4672,0.4148
501,05/12/21 07:00:01 PM,0.4672,0.4155
502,05/12/21 07:30:01 PM,0.4680,-0.4737
503,05/12/21 08:00:01 PM,0.4680,0.4155
504,05/12/21 08:30:01 PM,0.4680,0.4155
505,05/12/21 09:00:01 PM,0.4687,0.4155
506,05/12/21 09:30:01 PM,0.4687,0.4155
507,05/12/21 10:00:01 PM,0.4680,0.4155
