"Plot Title: CHILDST2"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20481498, SEN S/N: 20456137, LBL: Childs transect 2 60 cm)","Water Content, m³/m³ (LGR S/N: 20481498, SEN S/N: 20456138, LBL: Childs transect 2 30 cm)"
166,05/05/21 07:30:01 PM,0.4107,0.4906
167,05/05/21 08:00:01 PM,0.4114,0.4906
168,05/05/21 08:30:01 PM,0.4114,0.4915
169,05/05/21 09:00:01 PM,0.4114,0.4915
170,05/05/21 09:30:01 PM,0.4114,0.4906
171,05/05/21 10:00:01 PM,0.4114,0.4899
172,05/05/21 10:30:01 PM,0.4114,0.4899
173,05/05/21 11:00:01 PM,0.4107,0.4906
174,05/05/21 11:30:01 PM,0.4114,0.4906
175,05/06/21 12:00:01 AM,0.4107,0.4906
176,05/06/21 12:30:01 AM,0.4107,0.4906
177,05/06/21 01:00:01 AM,0.4107,0.4906
178,05/06/21 01:30:01 AM,0.4107,0.4906
179,05/06/21 02:00:01 AM,0.4107,0.4906
180,05/06/21 02:30:01 AM,0.4107,0.4906
181,05/06/21 03:00:01 AM,0.4107,0.4906
182,05/06/21 03:30:01 AM,0.4107,0.4899
183,05/06/21 04:00:01 AM,0.4107,0.4906
184,05/06/21 04:30:01 AM,0.4114,0.4899
185,05/06/21 05:00:01 AM,0.4114,0.4899
186,05/06/21 05:30:01 AM,0.4114,0.4906
187,05/06/21 06:00:01 AM,0.4114,0.4899
188,05/06/21 06:30:01 AM,0.4107,0.4899
189,05/06/21 07:00:01 AM,0.4107,0.4899
190,05/06/21 07:30:01 AM,0.4114,0.4899
191,05/06/21 08:00:01 AM,0.4107,0.4906
192,05/06/21 08:30:01 AM,0.4107,0.4899
193,05/06/21 09:00:01 AM,0.4107,0.4899
194,05/06/21 09:30:01 AM,0.4107,0.4899
195,05/06/21 10:00:01 AM,0.4114,0.4915
196,05/06/21 10:30:01 AM,0.4114,0.4906
197,05/06/21 11:00:01 AM,0.4114,0.4906
198,05/06/21 11:30:01 AM,0.4114,0.4906
199,05/06/21 12:00:01 PM,0.4114,0.4915
200,05/06/21 12:30:01 PM,0.4114,0.4906
201,05/06/21 01:00:01 PM,0.4121,0.4915
202,05/06/21 01:30:01 PM,0.4121,0.4915
203,05/06/21 02:00:01 PM,0.4114,0.4915
204,05/06/21 02:30:01 PM,0.4114,0.4915
205,05/06/21 03:00:01 PM,0.4121,0.4915
206,05/06/21 03:30:01 PM,0.4121,0.4906
207,05/06/21 04:00:01 PM,0.4114,0.4906
208,05/06/21 04:30:01 PM,0.4114,0.4915
209,05/06/21 05:00:01 PM,0.4114,0.4915
210,05/06/21 05:30:01 PM,0.4114,0.4915
211,05/06/21 06:00:01 PM,0.4114,0.4915
212,05/06/21 06:30:01 PM,0.4114,0.4906
213,05/06/21 07:00:01 PM,0.4114,0.4906
214,05/06/21 07:30:01 PM,0.4114,0.4899
215,05/06/21 08:00:01 PM,0.4114,0.4899
216,05/06/21 08:30:01 PM,0.4114,0.4906
217,05/06/21 09:00:01 PM,0.4114,0.4906
218,05/06/21 09:30:01 PM,0.4114,0.4906
219,05/06/21 10:00:01 PM,0.4114,0.4906
220,05/06/21 10:30:01 PM,0.4107,0.4906
221,05/06/21 11:00:01 PM,0.4107,0.4906
222,05/06/21 11:30:01 PM,0.4107,0.4906
223,05/07/21 12:00:01 AM,0.4114,0.4906
224,05/07/21 12:30:01 AM,0.4114,0.4906
225,05/07/21 01:00:01 AM,0.4114,0.4906
226,05/07/21 01:30:01 AM,0.4114,0.4906
227,05/07/21 02:00:01 AM,0.4107,0.4899
228,05/07/21 02:30:01 AM,0.4107,0.4906
229,05/07/21 03:00:01 AM,0.4114,0.4899
230,05/07/21 03:30:01 AM,0.4114,0.4899
231,05/07/21 04:00:01 AM,0.4114,0.4899
232,05/07/21 04:30:01 AM,0.4114,0.4899
233,05/07/21 05:00:01 AM,0.4114,0.4906
234,05/07/21 05:30:01 AM,0.4107,0.4899
235,05/07/21 06:00:01 AM,0.4107,0.4899
236,05/07/21 06:30:01 AM,0.4114,0.4899
237,05/07/21 07:00:01 AM,0.4114,0.4899
238,05/07/21 07:30:01 AM,0.4114,0.4899
239,05/07/21 08:00:01 AM,0.4114,0.4899
240,05/07/21 08:30:01 AM,0.4114,0.4906
241,05/07/21 09:00:01 AM,0.4107,0.4899
242,05/07/21 09:30:01 AM,0.4114,0.4906
243,05/07/21 10:00:01 AM,0.4114,0.4899
244,05/07/21 10:30:01 AM,0.4114,0.4915
245,05/07/21 11:00:01 AM,0.4114,0.4915
246,05/07/21 11:30:01 AM,0.4114,0.4899
247,05/07/21 12:00:01 PM,0.4114,0.4899
248,05/07/21 12:30:01 PM,0.4114,0.4915
249,05/07/21 01:00:01 PM,0.4114,0.4906
250,05/07/21 01:30:01 PM,0.4114,0.4906
251,05/07/21 02:00:01 PM,0.4114,0.4915
252,05/07/21 02:30:01 PM,0.4114,0.4906
253,05/07/21 03:00:01 PM,0.4114,0.4915
254,05/07/21 03:30:01 PM,0.4114,0.4906
255,05/07/21 04:00:01 PM,0.4114,0.4906
256,05/07/21 04:30:01 PM,0.4114,0.4915
257,05/07/21 05:00:01 PM,0.4114,0.4915
258,05/07/21 05:30:01 PM,0.4114,0.4899
259,05/07/21 06:00:01 PM,0.4114,0.4899
260,05/07/21 06:30:01 PM,0.4114,0.4899
261,05/07/21 07:00:01 PM,0.4114,0.4899
262,05/07/21 07:30:01 PM,0.4114,0.4899
263,05/07/21 08:00:01 PM,0.4114,0.4899
264,05/07/21 08:30:01 PM,0.4114,0.4899
265,05/07/21 09:00:01 PM,0.4114,0.4899
266,05/07/21 09:30:01 PM,0.4114,0.4899
267,05/07/21 10:00:01 PM,0.4114,0.4899
268,05/07/21 10:30:01 PM,0.4114,0.4899
269,05/07/21 11:00:01 PM,0.4114,0.4906
270,05/07/21 11:30:01 PM,0.4114,0.4906
271,05/08/21 12:00:01 AM,0.4114,0.4906
272,05/08/21 12:30:01 AM,0.4114,0.4899
273,05/08/21 01:00:01 AM,0.4114,0.4899
274,05/08/21 01:30:01 AM,0.4114,0.4899
275,05/08/21 02:00:01 AM,0.4114,0.4899
276,05/08/21 02:30:01 AM,0.4114,0.4899
277,05/08/21 03:00:01 AM,0.4114,0.4899
278,05/08/21 03:30:01 AM,0.4107,0.4899
279,05/08/21 04:00:01 AM,0.4114,0.4899
280,05/08/21 04:30:01 AM,0.4107,0.4899
281,05/08/21 05:00:01 AM,0.4114,0.4899
282,05/08/21 05:30:01 AM,0.4114,0.4899
283,05/08/21 06:00:01 AM,0.4114,0.4899
284,05/08/21 06:30:01 AM,0.4114,0.4899
285,05/08/21 07:00:01 AM,0.4107,0.4899
286,05/08/21 07:30:01 AM,0.4114,0.4899
287,05/08/21 08:00:01 AM,0.4114,0.4899
288,05/08/21 08:30:01 AM,0.4114,0.4906
289,05/08/21 09:00:01 AM,0.4114,0.4899
290,05/08/21 09:30:01 AM,0.4114,0.4899
291,05/08/21 10:00:01 AM,0.4114,0.4899
292,05/08/21 10:30:01 AM,0.4114,0.4899
293,05/08/21 11:00:01 AM,0.4114,0.4899
294,05/08/21 11:30:01 AM,0.4114,0.4906
295,05/08/21 12:00:01 PM,0.4114,0.4906
296,05/08/21 12:30:01 PM,0.4114,0.4906
297,05/08/21 01:00:01 PM,0.4121,0.4906
298,05/08/21 01:30:01 PM,0.4121,0.4906
299,05/08/21 02:00:01 PM,0.4114,0.4906
300,05/08/21 02:30:01 PM,0.4114,0.4915
301,05/08/21 03:00:01 PM,0.4114,0.4899
302,05/08/21 03:30:01 PM,0.4114,0.4906
303,05/08/21 04:00:01 PM,0.4114,0.4899
304,05/08/21 04:30:01 PM,0.4114,0.4915
305,05/08/21 05:00:01 PM,0.4114,0.4915
306,05/08/21 05:30:01 PM,0.4114,0.4899
307,05/08/21 06:00:01 PM,0.4114,0.4899
308,05/08/21 06:30:01 PM,0.4114,0.4899
309,05/08/21 07:00:01 PM,0.4114,0.4899
310,05/08/21 07:30:01 PM,0.4114,0.4899
311,05/08/21 08:00:01 PM,0.4114,0.4899
312,05/08/21 08:30:01 PM,0.4114,0.4899
313,05/08/21 09:00:01 PM,0.4114,0.4899
314,05/08/21 09:30:01 PM,0.4114,0.4899
315,05/08/21 10:00:01 PM,0.4114,0.4906
316,05/08/21 10:30:01 PM,0.4114,0.4899
317,05/08/21 11:00:01 PM,0.4114,0.4899
318,05/08/21 11:30:01 PM,0.4114,0.4899
319,05/09/21 12:00:01 AM,0.4114,0.4899
320,05/09/21 12:30:01 AM,0.4114,0.4899
321,05/09/21 01:00:01 AM,0.4114,0.4899
322,05/09/21 01:30:01 AM,0.4114,0.4899
323,05/09/21 02:00:01 AM,0.4114,0.4906
324,05/09/21 02:30:01 AM,0.4114,0.4906
325,05/09/21 03:00:01 AM,0.4114,0.4906
326,05/09/21 03:30:01 AM,0.4114,0.4906
327,05/09/21 04:00:01 AM,0.4114,0.4906
328,05/09/21 04:30:01 AM,0.4114,0.4906
329,05/09/21 05:00:01 AM,0.4107,0.4906
330,05/09/21 05:30:01 AM,0.4107,0.4899
331,05/09/21 06:00:01 AM,0.4107,0.4899
332,05/09/21 06:30:01 AM,0.4107,0.4899
333,05/09/21 07:00:01 AM,0.4107,0.4899
334,05/09/21 07:30:01 AM,0.4114,0.4899
335,05/09/21 08:00:01 AM,0.4114,0.4906
336,05/09/21 08:30:01 AM,0.4114,0.4906
337,05/09/21 09:00:01 AM,0.4114,0.4899
338,05/09/21 09:30:01 AM,0.4114,0.4899
339,05/09/21 10:00:01 AM,0.4114,0.4899
340,05/09/21 10:30:01 AM,0.4114,0.4915
341,05/09/21 11:00:01 AM,0.4114,0.4915
342,05/09/21 11:30:01 AM,0.4114,0.4899
343,05/09/21 12:00:01 PM,0.4114,0.4899
344,05/09/21 12:30:01 PM,0.4114,0.4915
345,05/09/21 01:00:01 PM,0.4121,0.4915
346,05/09/21 01:30:01 PM,0.4121,0.4915
347,05/09/21 02:00:01 PM,0.4121,0.4915
348,05/09/21 02:30:01 PM,0.4114,0.4915
349,05/09/21 03:00:01 PM,0.4114,0.4906
350,05/09/21 03:30:01 PM,0.4114,0.4906
351,05/09/21 04:00:01 PM,0.4114,0.4906
352,05/09/21 04:30:01 PM,0.4114,0.4906
353,05/09/21 05:00:01 PM,0.4114,0.4899
354,05/09/21 05:30:01 PM,0.4114,0.4915
355,05/09/21 06:00:01 PM,0.4114,0.4915
356,05/09/21 06:30:01 PM,0.4114,0.4906
357,05/09/21 07:00:01 PM,0.4114,0.4906
358,05/09/21 07:30:01 PM,0.4114,0.4899
359,05/09/21 08:00:01 PM,0.4114,0.4899
360,05/09/21 08:30:01 PM,0.4114,0.4899
361,05/09/21 09:00:01 PM,0.4114,0.4899
362,05/09/21 09:30:01 PM,0.4114,0.4899
363,05/09/21 10:00:01 PM,0.4114,0.4906
364,05/09/21 10:30:01 PM,0.4114,0.4906
365,05/09/21 11:00:01 PM,0.4114,0.4906
366,05/09/21 11:30:01 PM,0.4114,0.4906
367,05/10/21 12:00:01 AM,0.4114,0.4906
368,05/10/21 12:30:01 AM,0.4114,0.4906
369,05/10/21 01:00:01 AM,0.4114,0.4906
370,05/10/21 01:30:01 AM,0.4114,0.4906
371,05/10/21 02:00:01 AM,0.4114,0.4906
372,05/10/21 02:30:01 AM,0.4114,0.4906
373,05/10/21 03:00:01 AM,0.4114,0.4906
374,05/10/21 03:30:01 AM,0.4114,0.4915
375,05/10/21 04:00:01 AM,0.4114,0.4899
376,05/10/21 04:30:01 AM,0.4114,0.4899
377,05/10/21 05:00:01 AM,0.4107,0.4899
378,05/10/21 05:30:01 AM,0.4114,0.4906
379,05/10/21 06:00:01 AM,0.4114,0.4899
380,05/10/21 06:30:01 AM,0.4114,0.4899
381,05/10/21 07:00:01 AM,0.4114,0.4899
382,05/10/21 07:30:01 AM,0.4114,0.4899
383,05/10/21 08:00:01 AM,0.4114,0.4899
384,05/10/21 08:30:01 AM,0.4114,0.4899
385,05/10/21 09:00:01 AM,0.4114,0.4899
386,05/10/21 09:30:01 AM,0.4121,0.4899
387,05/10/21 10:00:01 AM,0.4121,0.4899
388,05/10/21 10:30:01 AM,0.4121,0.4906
389,05/10/21 11:00:01 AM,0.4121,0.4915
390,05/10/21 11:30:01 AM,0.4121,0.4906
391,05/10/21 12:00:01 PM,0.4121,0.4899
392,05/10/21 12:30:01 PM,0.4121,0.4915
393,05/10/21 01:00:01 PM,0.4121,0.4915
394,05/10/21 01:30:01 PM,0.4121,0.4906
395,05/10/21 02:00:01 PM,0.4114,0.4906
396,05/10/21 02:30:01 PM,0.4114,0.4906
397,05/10/21 03:00:01 PM,0.4121,0.4915
398,05/10/21 03:30:01 PM,0.4121,0.4915
399,05/10/21 04:00:01 PM,0.4121,0.4906
400,05/10/21 04:30:01 PM,0.4121,0.4906
401,05/10/21 05:00:01 PM,0.4114,0.4906
402,05/10/21 05:30:01 PM,0.4114,0.4915
403,05/10/21 06:00:01 PM,0.4121,0.4906
404,05/10/21 06:30:01 PM,0.4121,0.4915
405,05/10/21 07:00:01 PM,0.4121,0.4906
406,05/10/21 07:30:01 PM,0.4121,0.4915
407,05/10/21 08:00:01 PM,0.4121,0.4906
408,05/10/21 08:30:01 PM,0.4114,0.4906
409,05/10/21 09:00:01 PM,0.4114,0.4899
410,05/10/21 09:30:01 PM,0.4114,0.4899
411,05/10/21 10:00:01 PM,0.4114,0.4899
412,05/10/21 10:30:01 PM,0.4114,0.4899
413,05/10/21 11:00:01 PM,0.4114,0.4906
414,05/10/21 11:30:01 PM,0.4114,0.4906
415,05/11/21 12:00:01 AM,0.4107,0.4906
416,05/11/21 12:30:01 AM,0.4114,0.4906
417,05/11/21 01:00:01 AM,0.4114,0.4899
418,05/11/21 01:30:01 AM,0.4114,0.4906
419,05/11/21 02:00:01 AM,0.4114,0.4899
420,05/11/21 02:30:01 AM,0.4114,0.4906
421,05/11/21 03:00:01 AM,0.4114,0.4899
422,05/11/21 03:30:01 AM,0.4114,0.4899
423,05/11/21 04:00:01 AM,0.4121,0.4899
424,05/11/21 04:30:01 AM,0.4114,0.4899
425,05/11/21 05:00:01 AM,0.4114,0.4899
426,05/11/21 05:30:01 AM,0.4114,0.4899
427,05/11/21 06:00:01 AM,0.4114,0.4899
428,05/11/21 06:30:01 AM,0.4114,0.4906
429,05/11/21 07:00:01 AM,0.4114,0.4906
430,05/11/21 07:30:01 AM,0.4114,0.4899
431,05/11/21 08:00:01 AM,0.4114,0.4899
432,05/11/21 08:30:01 AM,0.4114,0.4906
433,05/11/21 09:00:01 AM,0.4121,0.4906
434,05/11/21 09:30:01 AM,0.4121,0.4899
435,05/11/21 10:00:01 AM,0.4121,0.4915
436,05/11/21 10:30:01 AM,0.4121,0.4915
437,05/11/21 11:00:01 AM,0.4121,0.4915
438,05/11/21 11:30:01 AM,0.4121,0.4906
439,05/11/21 12:00:01 PM,0.4121,0.4915
440,05/11/21 12:30:01 PM,0.4121,0.4906
441,05/11/21 01:00:01 PM,0.4128,0.4915
442,05/11/21 01:30:01 PM,0.4121,0.4915
443,05/11/21 02:00:01 PM,0.4121,0.4906
444,05/11/21 02:30:01 PM,0.4121,0.4906
445,05/11/21 03:00:01 PM,0.4121,0.4915
446,05/11/21 03:30:01 PM,0.4121,0.4906
447,05/11/21 04:00:01 PM,0.4121,0.4891
448,05/11/21 04:30:01 PM,0.4128,0.4906
449,05/11/21 05:00:01 PM,0.4121,0.4906
450,05/11/21 05:30:01 PM,0.4121,0.4906
451,05/11/21 06:00:01 PM,0.4121,0.4915
452,05/11/21 06:30:01 PM,0.4121,0.4899
453,05/11/21 07:00:01 PM,0.4121,0.4906
454,05/11/21 07:30:01 PM,0.4121,0.4899
455,05/11/21 08:00:01 PM,0.4114,0.4891
456,05/11/21 08:30:01 PM,0.4114,0.4891
457,05/11/21 09:00:01 PM,0.4121,0.4891
458,05/11/21 09:30:01 PM,0.4121,0.4891
459,05/11/21 10:00:01 PM,0.4114,0.4891
460,05/11/21 10:30:01 PM,0.4121,0.4891
461,05/11/21 11:00:01 PM,0.4114,0.4891
462,05/11/21 11:30:01 PM,0.4121,0.4891
463,05/12/21 12:00:01 AM,0.4121,0.4899
464,05/12/21 12:30:01 AM,0.4114,0.4899
465,05/12/21 01:00:01 AM,0.4114,0.4899
466,05/12/21 01:30:01 AM,0.4114,0.4899
467,05/12/21 02:00:01 AM,0.4114,0.4899
468,05/12/21 02:30:01 AM,0.4114,0.4899
469,05/12/21 03:00:01 AM,0.4114,0.4899
470,05/12/21 03:30:01 AM,0.4114,0.4899
471,05/12/21 04:00:01 AM,0.4114,0.4891
472,05/12/21 04:30:01 AM,0.4114,0.4891
473,05/12/21 05:00:01 AM,0.4114,0.4891
474,05/12/21 05:30:01 AM,0.4114,0.4899
475,05/12/21 06:00:01 AM,0.4121,0.4891
476,05/12/21 06:30:01 AM,0.4114,0.4891
477,05/12/21 07:00:01 AM,0.4121,0.4891
478,05/12/21 07:30:01 AM,0.4121,0.4891
479,05/12/21 08:00:01 AM,0.4114,0.4899
480,05/12/21 08:30:01 AM,0.4114,0.4899
481,05/12/21 09:00:01 AM,0.4114,0.4891
482,05/12/21 09:30:01 AM,0.4114,0.4891
483,05/12/21 10:00:01 AM,0.4114,0.4899
484,05/12/21 10:30:01 AM,0.4128,0.4891
485,05/12/21 11:00:01 AM,0.4128,0.4899
486,05/12/21 11:30:01 AM,0.4121,0.4899
487,05/12/21 12:00:01 PM,0.4121,0.4906
488,05/12/21 12:30:01 PM,0.4128,0.4891
489,05/12/21 01:00:01 PM,0.4121,0.4906
490,05/12/21 01:30:01 PM,0.4128,0.4899
491,05/12/21 02:00:01 PM,0.4121,0.4826
492,05/12/21 02:30:01 PM,0.4128,0.4810
493,05/12/21 03:00:01 PM,0.4128,0.4817
494,05/12/21 03:30:01 PM,0.4128,0.4802
495,05/12/21 04:00:01 PM,0.4121,0.4795
496,05/12/21 04:30:01 PM,0.4128,0.4464
497,05/12/21 05:00:01 PM,0.4128,0.4346
498,05/12/21 05:30:01 PM,0.4121,0.4310
499,05/12/21 06:00:01 PM,0.4121,0.4284
500,05/12/21 06:30:01 PM,0.4121,0.4276
501,05/12/21 07:00:01 PM,0.4121,0.4276
502,05/12/21 07:30:01 PM,0.4114,0.4088
503,05/12/21 08:00:01 PM,0.4114,0.4069
504,05/12/21 08:30:01 PM,0.4121,0.4055
505,05/12/21 09:00:01 PM,0.4121,0.4055
506,05/12/21 09:30:01 PM,0.4114,0.4069
507,05/12/21 10:00:01 PM,0.4114,0.4074
508,05/12/21 10:30:01 PM,0.4114,0.4069
