"Plot Title: MM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759115, LBL: MM1SM 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 10759121, LBL: MM1SM 1 m)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20652823, LBL: MM1SM 10 cm)"
123,07/13/20 03:00:01 AM,0.2164,0.7184,0.2003
124,07/13/20 03:30:01 AM,0.2164,0.7184,0.2003
125,07/13/20 04:00:01 AM,0.2164,0.7184,0.1999
126,07/13/20 04:30:01 AM,0.2169,0.7184,0.1999
127,07/13/20 05:00:01 AM,0.2169,0.7184,0.1999
128,07/13/20 05:30:01 AM,0.2169,0.7184,0.1999
129,07/13/20 06:00:01 AM,0.2169,0.7184,0.2003
130,07/13/20 06:30:01 AM,0.2169,0.7184,0.2003
131,07/13/20 07:00:01 AM,0.2169,0.7184,0.2003
132,07/13/20 07:30:01 AM,0.2174,0.7184,0.2003
133,07/13/20 08:00:01 AM,0.2174,0.7184,0.2003
134,07/13/20 08:30:01 AM,0.2174,0.7184,0.2003
135,07/13/20 09:00:01 AM,0.2174,0.7184,0.2003
136,07/13/20 09:30:01 AM,0.2174,0.7184,0.2003
137,07/13/20 10:00:01 AM,0.2174,0.7184,0.2008
138,07/13/20 10:30:01 AM,0.2174,0.7184,0.2003
139,07/13/20 11:00:01 AM,0.2169,0.7184,0.2003
140,07/13/20 11:30:01 AM,0.2164,0.7184,0.2003
141,07/13/20 12:00:01 PM,0.2164,0.7184,0.2003
142,07/13/20 12:30:01 PM,0.2156,0.7184,0.2003
143,07/13/20 01:00:01 PM,0.2148,0.7184,0.2008
144,07/13/20 01:30:01 PM,0.2143,0.7184,0.2008
145,07/13/20 02:00:01 PM,0.2139,0.7184,0.2012
146,07/13/20 02:30:01 PM,0.2134,0.7184,0.2012
147,07/13/20 03:00:01 PM,0.2134,0.7184,0.2012
148,07/13/20 03:30:01 PM,0.2134,0.7184,0.2017
149,07/13/20 04:00:01 PM,0.2139,0.7184,0.2017
150,07/13/20 04:30:01 PM,0.2134,0.7184,0.2012
151,07/13/20 05:00:01 PM,0.2134,0.7184,0.2012
152,07/13/20 05:30:01 PM,0.2131,0.7184,0.2012
153,07/13/20 06:00:01 PM,0.2131,0.7184,0.2012
154,07/13/20 06:30:01 PM,0.2131,0.7184,0.2012
155,07/13/20 07:00:01 PM,0.2131,0.7184,0.2012
156,07/13/20 07:30:01 PM,0.2131,0.7184,0.2008
157,07/13/20 08:00:01 PM,0.2131,0.7184,0.2008
158,07/13/20 08:30:01 PM,0.2126,0.7184,0.2003
159,07/13/20 09:00:01 PM,0.2126,0.7184,0.2003
160,07/13/20 09:30:01 PM,0.2126,0.7184,0.2003
161,07/13/20 10:00:01 PM,0.2131,0.7184,0.1999
162,07/13/20 10:30:01 PM,0.2131,0.7184,0.2003
163,07/13/20 11:00:01 PM,0.2131,0.7184,0.1999
164,07/13/20 11:30:01 PM,0.2131,0.7184,0.1994
165,07/14/20 12:00:01 AM,0.2131,0.7184,0.1994
166,07/14/20 12:30:01 AM,0.2134,0.7184,0.1994
167,07/14/20 01:00:01 AM,0.2131,0.7184,0.1999
168,07/14/20 01:30:01 AM,0.2131,0.7184,0.1994
169,07/14/20 02:00:01 AM,0.2134,0.7184,0.1990
170,07/14/20 02:30:01 AM,0.2131,0.7184,0.1990
171,07/14/20 03:00:01 AM,0.2134,0.7184,0.1990
172,07/14/20 03:30:01 AM,0.2131,0.7184,0.1990
173,07/14/20 04:00:01 AM,0.2131,0.7184,0.1990
174,07/14/20 04:30:01 AM,0.2134,0.7184,0.1990
175,07/14/20 05:00:01 AM,0.2131,0.7184,0.1985
176,07/14/20 05:30:01 AM,0.2134,0.7184,0.1985
177,07/14/20 06:00:01 AM,0.2134,0.7184,0.1990
178,07/14/20 06:30:01 AM,0.2134,0.7184,0.1990
179,07/14/20 07:00:01 AM,0.2139,0.7184,0.1990
180,07/14/20 07:30:01 AM,0.2139,0.7184,0.1990
181,07/14/20 08:00:01 AM,0.2139,0.7184,0.1990
182,07/14/20 08:30:01 AM,0.2139,0.7184,0.1990
183,07/14/20 09:00:01 AM,0.2139,0.7184,0.1990
184,07/14/20 09:30:01 AM,0.2139,0.7184,0.1994
185,07/14/20 10:00:01 AM,0.2139,0.7184,0.1994
186,07/14/20 10:30:01 AM,0.2139,0.7184,0.1994
187,07/14/20 11:00:01 AM,0.2134,0.7184,0.1994
188,07/14/20 11:30:01 AM,0.2134,0.7184,0.1994
189,07/14/20 12:00:01 PM,0.2131,0.7184,0.1994
190,07/14/20 12:30:01 PM,0.2122,0.7184,0.1994
191,07/14/20 01:00:01 PM,0.2117,0.7184,0.1994
192,07/14/20 01:30:01 PM,0.2112,0.7184,0.1994
193,07/14/20 02:00:01 PM,0.2109,0.7184,0.1999
194,07/14/20 02:30:01 PM,0.2109,0.7184,0.2003
195,07/14/20 03:00:01 PM,0.2109,0.7184,0.1999
196,07/14/20 03:30:01 PM,0.2104,0.7184,0.2003
197,07/14/20 04:00:01 PM,0.2109,0.7184,0.2008
198,07/14/20 04:30:01 PM,0.2104,0.7184,0.2003
199,07/14/20 05:00:01 PM,0.2104,0.7184,0.2003
200,07/14/20 05:30:01 PM,0.2100,0.7184,0.1999
201,07/14/20 06:00:01 PM,0.2104,0.7184,0.2003
202,07/14/20 06:30:01 PM,0.2100,0.7184,0.2003
203,07/14/20 07:00:01 PM,0.2100,0.7184,0.1999
204,07/14/20 07:30:01 PM,0.2100,0.7184,0.1999
205,07/14/20 08:00:01 PM,0.2100,0.7184,0.1994
206,07/14/20 08:30:01 PM,0.2095,0.7184,0.1994
207,07/14/20 09:00:01 PM,0.2100,0.7184,0.1994
208,07/14/20 09:30:01 PM,0.2100,0.7184,0.1994
209,07/14/20 10:00:01 PM,0.2100,0.7184,0.1990
210,07/14/20 10:30:01 PM,0.2100,0.7184,0.1990
211,07/14/20 11:00:01 PM,0.2104,0.7184,0.1990
212,07/14/20 11:30:01 PM,0.2100,0.7184,0.1985
213,07/15/20 12:00:01 AM,0.2100,0.7184,0.1985
214,07/15/20 12:30:01 AM,0.2104,0.7184,0.1981
215,07/15/20 01:00:01 AM,0.2104,0.7184,0.1981
216,07/15/20 01:30:01 AM,0.2100,0.7184,0.1981
217,07/15/20 02:00:01 AM,0.2104,0.7184,0.1976
218,07/15/20 02:30:01 AM,0.2104,0.7184,0.1981
219,07/15/20 03:00:01 AM,0.2104,0.7184,0.1981
220,07/15/20 03:30:01 AM,0.2104,0.7184,0.1981
221,07/15/20 04:00:01 AM,0.2104,0.7184,0.1976
222,07/15/20 04:30:01 AM,0.2109,0.7184,0.1976
223,07/15/20 05:00:01 AM,0.2109,0.7184,0.1976
224,07/15/20 05:30:01 AM,0.2109,0.7184,0.1981
225,07/15/20 06:00:01 AM,0.2104,0.7184,0.1976
226,07/15/20 06:30:01 AM,0.2109,0.7184,0.1972
227,07/15/20 07:00:01 AM,0.2109,0.7184,0.1976
228,07/15/20 07:30:01 AM,0.2109,0.7184,0.1976
229,07/15/20 08:00:01 AM,0.2109,0.7184,0.1976
230,07/15/20 08:30:01 AM,0.2109,0.7184,0.1981
231,07/15/20 09:00:01 AM,0.2112,0.7184,0.1981
232,07/15/20 09:30:01 AM,0.2109,0.7184,0.1976
233,07/15/20 10:00:01 AM,0.2109,0.7184,0.1981
234,07/15/20 10:30:01 AM,0.2109,0.7184,0.1981
235,07/15/20 11:00:01 AM,0.2104,0.7184,0.1981
236,07/15/20 11:30:01 AM,0.2109,0.7184,0.1981
237,07/15/20 12:00:01 PM,0.2100,0.7184,0.1981
238,07/15/20 12:30:01 PM,0.2095,0.7184,0.1981
239,07/15/20 01:00:01 PM,0.2092,0.7184,0.1985
240,07/15/20 01:30:01 PM,0.2087,0.7184,0.1985
241,07/15/20 02:00:01 PM,0.2083,0.7184,0.1985
242,07/15/20 02:30:01 PM,0.2078,0.7184,0.1990
243,07/15/20 03:00:01 PM,0.2078,0.7184,0.1990
244,07/15/20 03:30:01 PM,0.2083,0.7184,0.1990
245,07/15/20 04:00:01 PM,0.2078,0.7184,0.1990
246,07/15/20 04:30:01 PM,0.2078,0.7184,0.1990
247,07/15/20 05:00:01 PM,0.2078,0.7184,0.1985
248,07/15/20 05:30:01 PM,0.2073,0.7184,0.1990
249,07/15/20 06:00:01 PM,0.2073,0.7184,0.1985
250,07/15/20 06:30:01 PM,0.2073,0.7184,0.1985
251,07/15/20 07:00:01 PM,0.2073,0.7184,0.1981
252,07/15/20 07:30:01 PM,0.2073,0.7184,0.1981
253,07/15/20 08:00:01 PM,0.2078,0.7184,0.1976
254,07/15/20 08:30:01 PM,0.2073,0.7184,0.1981
255,07/15/20 09:00:01 PM,0.2073,0.7184,0.1976
256,07/15/20 09:30:01 PM,0.2073,0.7184,0.1976
257,07/15/20 10:00:01 PM,0.2073,0.7184,0.1976
258,07/15/20 10:30:01 PM,0.2073,0.7184,0.1976
259,07/15/20 11:00:01 PM,0.2073,0.7184,0.1972
260,07/15/20 11:30:01 PM,0.2073,0.7184,0.1972
261,07/16/20 12:00:01 AM,0.2073,0.7184,0.1972
262,07/16/20 12:30:01 AM,0.2073,0.7184,0.1967
263,07/16/20 01:00:01 AM,0.2073,0.7184,0.1963
264,07/16/20 01:30:01 AM,0.2078,0.7184,0.1963
265,07/16/20 02:00:01 AM,0.2073,0.7184,0.1967
266,07/16/20 02:30:01 AM,0.2073,0.7184,0.1967
267,07/16/20 03:00:01 AM,0.2078,0.7184,0.1963
268,07/16/20 03:30:01 AM,0.2078,0.7184,0.1963
269,07/16/20 04:00:01 AM,0.2078,0.7184,0.1963
270,07/16/20 04:30:01 AM,0.2078,0.7184,0.1963
271,07/16/20 05:00:01 AM,0.2078,0.7184,0.1958
272,07/16/20 05:30:01 AM,0.2078,0.7184,0.1958
273,07/16/20 06:00:01 AM,0.2078,0.7184,0.1958
274,07/16/20 06:30:01 AM,0.2078,0.7184,0.1958
275,07/16/20 07:00:01 AM,0.2078,0.7184,0.1958
276,07/16/20 07:30:01 AM,0.2078,0.7184,0.1958
277,07/16/20 08:00:01 AM,0.2083,0.7184,0.1958
278,07/16/20 08:30:01 AM,0.2083,0.7184,0.1958
279,07/16/20 09:00:01 AM,0.2087,0.7184,0.1963
280,07/16/20 09:30:01 AM,0.2083,0.7184,0.1963
281,07/16/20 10:00:01 AM,0.2083,0.7184,0.1963
282,07/16/20 10:30:01 AM,0.2083,0.7184,0.1963
283,07/16/20 11:00:01 AM,0.2083,0.7184,0.1963
284,07/16/20 11:30:01 AM,0.2078,0.7184,0.1963
285,07/16/20 12:00:01 PM,0.2078,0.7184,0.1958
286,07/16/20 12:30:01 PM,0.2073,0.7184,0.1963
287,07/16/20 01:00:01 PM,0.2064,0.7184,0.1967
288,07/16/20 01:30:01 PM,0.2064,0.7184,0.1967
289,07/16/20 02:00:01 PM,0.2056,0.7184,0.1967
290,07/16/20 02:30:01 PM,0.2056,0.7184,0.1967
291,07/16/20 03:00:01 PM,0.2056,0.7184,0.1967
292,07/16/20 03:30:01 PM,0.2052,0.7184,0.1972
293,07/16/20 04:00:01 PM,0.2056,0.7184,0.1972
294,07/16/20 04:30:01 PM,0.2056,0.7184,0.1967
295,07/16/20 05:00:01 PM,0.2056,0.7184,0.1967
296,07/16/20 05:30:01 PM,0.2056,0.7184,0.1967
297,07/16/20 06:00:01 PM,0.2052,0.7184,0.1967
298,07/16/20 06:30:01 PM,0.2056,0.7184,0.1963
299,07/16/20 07:00:01 PM,0.2056,0.7184,0.1963
300,07/16/20 07:30:01 PM,0.2052,0.7184,0.1967
301,07/16/20 08:00:01 PM,0.2056,0.7184,0.1963
302,07/16/20 08:30:01 PM,0.2052,0.7184,0.1958
303,07/16/20 09:00:01 PM,0.2052,0.7184,0.1954
304,07/16/20 09:30:01 PM,0.2047,0.7184,0.1958
305,07/16/20 10:00:01 PM,0.2056,0.7184,0.1954
306,07/16/20 10:30:01 PM,0.2052,0.7184,0.1948
307,07/16/20 11:00:01 PM,0.2052,0.7184,0.1948
308,07/16/20 11:30:01 PM,0.2056,0.7184,0.1948
309,07/17/20 12:00:01 AM,0.2056,0.7184,0.1948
310,07/17/20 12:30:01 AM,0.2052,0.7184,0.1945
311,07/17/20 01:00:01 AM,0.2056,0.7184,0.1948
312,07/17/20 01:30:01 AM,0.2056,0.7184,0.1945
313,07/17/20 02:00:01 AM,0.2056,0.7184,0.1945
314,07/17/20 02:30:01 AM,0.2056,0.7184,0.1945
315,07/17/20 03:00:01 AM,0.2056,0.7184,0.1939
316,07/17/20 03:30:01 AM,0.2056,0.7184,0.1939
317,07/17/20 04:00:01 AM,0.2056,0.7184,0.1939
318,07/17/20 04:30:01 AM,0.2056,0.7184,0.1945
319,07/17/20 05:00:01 AM,0.2056,0.7184,0.1939
320,07/17/20 05:30:01 AM,0.2056,0.7184,0.1939
321,07/17/20 06:00:01 AM,0.2056,0.7184,0.1935
322,07/17/20 06:30:01 AM,0.2056,0.7184,0.1935
323,07/17/20 07:00:01 AM,0.2061,0.7184,0.1935
324,07/17/20 07:30:01 AM,0.2061,0.7184,0.1935
325,07/17/20 08:00:01 AM,0.2056,0.7184,0.1935
326,07/17/20 08:30:01 AM,0.2056,0.7184,0.1935
327,07/17/20 09:00:01 AM,0.2064,0.7184,0.1935
328,07/17/20 09:30:01 AM,0.2061,0.7184,0.1935
329,07/17/20 10:00:01 AM,0.2064,0.7184,0.1935
330,07/17/20 10:30:01 AM,0.2064,0.7184,0.1935
331,07/17/20 11:00:01 AM,0.2061,0.7184,0.1935
332,07/17/20 11:30:01 AM,0.2061,0.7184,0.1939
333,07/17/20 12:00:01 PM,0.2056,0.7184,0.1945
334,07/17/20 12:30:01 PM,0.2052,0.7184,0.1939
335,07/17/20 01:00:01 PM,0.2052,0.7184,0.1945
336,07/17/20 01:30:01 PM,0.2052,0.7184,0.1945
337,07/17/20 02:00:01 PM,0.2047,0.7184,0.1945
338,07/17/20 02:30:01 PM,0.2047,0.7184,0.1948
339,07/17/20 03:00:01 PM,0.2043,0.7184,0.1945
340,07/17/20 03:30:01 PM,0.2038,0.7184,0.1945
341,07/17/20 04:00:01 PM,0.2043,0.7184,0.1945
342,07/17/20 04:30:01 PM,0.2038,0.7184,0.1945
343,07/17/20 05:00:01 PM,0.2043,0.7184,0.1945
344,07/17/20 05:30:01 PM,0.2038,0.7184,0.1945
345,07/17/20 06:00:01 PM,0.2038,0.7184,0.1939
346,07/17/20 06:30:01 PM,0.2043,0.7184,0.1939
347,07/17/20 07:00:01 PM,0.2043,0.7184,0.1939
348,07/17/20 07:30:01 PM,0.2038,0.7184,0.1939
349,07/17/20 08:00:01 PM,0.2038,0.7184,0.1939
350,07/17/20 08:30:01 PM,0.2038,0.7184,0.1935
351,07/17/20 09:00:01 PM,0.2035,0.7184,0.1932
352,07/17/20 09:30:01 PM,0.2035,0.7184,0.1935
353,07/17/20 10:00:01 PM,0.2038,0.7184,0.1932
354,07/17/20 10:30:01 PM,0.2038,0.7184,0.1932
355,07/17/20 11:00:01 PM,0.2038,0.7184,0.1926
356,07/17/20 11:30:01 PM,0.2038,0.7184,0.1926
357,07/18/20 12:00:01 AM,0.2038,0.7184,0.1926
358,07/18/20 12:30:01 AM,0.2038,0.7184,0.1923
359,07/18/20 01:00:01 AM,0.2038,0.7184,0.1923
360,07/18/20 01:30:01 AM,0.2038,0.7184,0.1926
361,07/18/20 02:00:01 AM,0.2043,0.7184,0.1923
362,07/18/20 02:30:01 AM,0.2038,0.7184,0.1923
363,07/18/20 03:00:01 AM,0.2038,0.7184,0.1923
364,07/18/20 03:30:01 AM,0.2038,0.7184,0.1917
365,07/18/20 04:00:01 AM,0.2043,0.7184,0.1923
366,07/18/20 04:30:01 AM,0.2038,0.7184,0.1917
367,07/18/20 05:00:01 AM,0.2043,0.7184,0.1917
368,07/18/20 05:30:01 AM,0.2043,0.7184,0.1917
369,07/18/20 06:00:01 AM,0.2043,0.7184,0.1913
370,07/18/20 06:30:01 AM,0.2043,0.7184,0.1913
371,07/18/20 07:00:01 AM,0.2043,0.7184,0.1913
372,07/18/20 07:30:01 AM,0.2043,0.7184,0.1913
373,07/18/20 08:00:01 AM,0.2043,0.7184,0.1913
374,07/18/20 08:30:01 AM,0.2043,0.7184,0.1917
375,07/18/20 09:00:01 AM,0.2047,0.7184,0.1913
376,07/18/20 09:30:01 AM,0.2047,0.7184,0.1917
377,07/18/20 10:00:01 AM,0.2047,0.7184,0.1913
378,07/18/20 10:30:01 AM,0.2047,0.7184,0.1917
379,07/18/20 11:00:01 AM,0.2043,0.7184,0.1917
380,07/18/20 11:30:01 AM,0.2043,0.7184,0.1917
381,07/18/20 12:00:01 PM,0.2043,0.7184,0.1917
382,07/18/20 12:30:01 PM,0.2038,0.7184,0.1923
383,07/18/20 01:00:01 PM,0.2035,0.7184,0.1923
384,07/18/20 01:30:01 PM,0.2029,0.7184,0.1923
385,07/18/20 02:00:01 PM,0.2029,0.7184,0.1923
386,07/18/20 02:30:01 PM,0.2029,0.7184,0.1923
387,07/18/20 03:00:01 PM,0.2029,0.7184,0.1923
388,07/18/20 03:30:01 PM,0.2029,0.7184,0.1923
389,07/18/20 04:00:01 PM,0.2029,0.7184,0.1923
390,07/18/20 04:30:01 PM,0.2026,0.7184,0.1923
391,07/18/20 05:00:01 PM,0.2029,0.7184,0.1923
392,07/18/20 05:30:01 PM,0.2026,0.7184,0.1923
393,07/18/20 06:00:01 PM,0.2029,0.7184,0.1923
394,07/18/20 06:30:01 PM,0.2026,0.7184,0.1917
395,07/18/20 07:00:01 PM,0.2026,0.7184,0.1917
396,07/18/20 07:30:01 PM,0.2026,0.7184,0.1913
397,07/18/20 08:00:01 PM,0.2026,0.7184,0.1917
398,07/18/20 08:30:01 PM,0.2020,0.7184,0.1913
399,07/18/20 09:00:01 PM,0.2020,0.7184,0.1908
400,07/18/20 09:30:01 PM,0.2026,0.7184,0.1908
401,07/18/20 10:00:01 PM,0.2020,0.7184,0.1908
402,07/18/20 10:30:01 PM,0.2020,0.7184,0.1908
403,07/18/20 11:00:01 PM,0.2020,0.7184,0.1908
404,07/18/20 11:30:01 PM,0.2026,0.7184,0.1908
405,07/19/20 12:00:01 AM,0.2026,0.7184,0.1908
406,07/19/20 12:30:01 AM,0.2026,0.7184,0.1904
407,07/19/20 01:00:01 AM,0.2026,0.7184,0.1898
408,07/19/20 01:30:01 AM,0.2026,0.7184,0.1898
409,07/19/20 02:00:01 AM,0.2026,0.7184,0.1898
410,07/19/20 02:30:01 AM,0.2026,0.7184,0.1895
411,07/19/20 03:00:01 AM,0.2026,0.7184,0.1895
412,07/19/20 03:30:01 AM,0.2026,0.7184,0.1895
413,07/19/20 04:00:01 AM,0.2026,0.7184,0.1895
414,07/19/20 04:30:01 AM,0.2029,0.7184,0.1895
415,07/19/20 05:00:01 AM,0.2029,0.7184,0.1891
416,07/19/20 05:30:01 AM,0.2026,0.7184,0.1891
417,07/19/20 06:00:01 AM,0.2029,0.7184,0.1891
418,07/19/20 06:30:01 AM,0.2029,0.7184,0.1891
419,07/19/20 07:00:01 AM,0.2029,0.7184,0.1891
420,07/19/20 07:30:01 AM,0.2026,0.7184,0.1885
421,07/19/20 08:00:01 AM,0.2029,0.7184,0.1885
422,07/19/20 08:30:01 AM,0.2029,0.7184,0.1891
423,07/19/20 09:00:01 AM,0.2029,0.7184,0.1891
424,07/19/20 09:30:01 AM,0.2029,0.7184,0.1891
425,07/19/20 10:00:01 AM,0.2035,0.7184,0.1891
