"Plot Title: 20541053"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538921, LBL: RCSM1 10cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538928, LBL: RCSM1 30cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 21077016, LBL: RCSM1 1 m)"
32,09/10/21 05:30:01 AM,0.1590,0.1053,0.2211
33,09/10/21 06:00:01 AM,0.1590,0.1053,0.2211
34,09/10/21 06:30:01 AM,0.1590,0.1058,0.2211
35,09/10/21 07:00:01 AM,0.1590,0.1053,0.2211
36,09/10/21 07:30:01 AM,0.1590,0.1053,0.2211
37,09/10/21 08:00:01 AM,0.1590,0.1053,0.2211
38,09/10/21 08:30:01 AM,0.1590,0.1053,0.2211
39,09/10/21 09:00:01 AM,0.1590,0.1053,0.2211
40,09/10/21 09:30:01 AM,0.1590,0.1053,0.2218
41,09/10/21 10:00:01 AM,0.1585,0.1053,0.2211
42,09/10/21 10:30:01 AM,0.1585,0.1058,0.2211
43,09/10/21 11:00:01 AM,0.1585,0.1058,0.2211
44,09/10/21 11:30:01 AM,0.1585,0.1064,0.2211
45,09/10/21 12:00:01 PM,0.1590,0.1064,0.2211
46,09/10/21 12:30:01 PM,0.1585,0.1064,0.2211
47,09/10/21 01:00:01 PM,0.1585,0.1069,0.2211
48,09/10/21 01:30:01 PM,0.1585,0.1075,0.2211
49,09/10/21 02:00:01 PM,0.1585,0.1075,0.2211
50,09/10/21 02:30:01 PM,0.1590,0.1075,0.2211
51,09/10/21 03:00:01 PM,0.1590,0.1085,0.2211
52,09/10/21 03:30:01 PM,0.1590,0.1085,0.2211
53,09/10/21 04:00:01 PM,0.1590,0.1085,0.2211
54,09/10/21 04:30:01 PM,0.1585,0.1091,0.2211
55,09/10/21 05:00:01 PM,0.1590,0.1091,0.2211
56,09/10/21 05:30:01 PM,0.1590,0.1091,0.2211
57,09/10/21 06:00:01 PM,0.1585,0.1085,0.2211
58,09/10/21 06:30:01 PM,0.1585,0.1085,0.2211
59,09/10/21 07:00:01 PM,0.1590,0.1085,0.2211
60,09/10/21 07:30:01 PM,0.1590,0.1085,0.2211
61,09/10/21 08:00:01 PM,0.1590,0.1080,0.2211
62,09/10/21 08:30:01 PM,0.1590,0.1075,0.2211
63,09/10/21 09:00:01 PM,0.1590,0.1075,0.2211
64,09/10/21 09:30:01 PM,0.1590,0.1075,0.2211
65,09/10/21 10:00:01 PM,0.1590,0.1069,0.2211
66,09/10/21 10:30:01 PM,0.1590,0.1069,0.2211
67,09/10/21 11:00:01 PM,0.1590,0.1069,0.2211
68,09/10/21 11:30:01 PM,0.1590,0.1058,0.2211
69,09/11/21 12:00:01 AM,0.1590,0.1058,0.2211
70,09/11/21 12:30:01 AM,0.1590,0.1058,0.2211
71,09/11/21 01:00:01 AM,0.1590,0.1058,0.2211
72,09/11/21 01:30:01 AM,0.1585,0.1053,0.2211
73,09/11/21 02:00:01 AM,0.1590,0.1053,0.2211
74,09/11/21 02:30:01 AM,0.1585,0.1053,0.2211
75,09/11/21 03:00:01 AM,0.1590,0.1047,0.2211
76,09/11/21 03:30:01 AM,0.1585,0.1053,0.2211
77,09/11/21 04:00:01 AM,0.1590,0.1047,0.2211
78,09/11/21 04:30:01 AM,0.1585,0.1053,0.2211
79,09/11/21 05:00:01 AM,0.1590,0.1047,0.2211
80,09/11/21 05:30:01 AM,0.1590,0.1047,0.2211
81,09/11/21 06:00:01 AM,0.1590,0.1042,0.2211
82,09/11/21 06:30:01 AM,0.1590,0.1042,0.2211
83,09/11/21 07:00:01 AM,0.1590,0.1042,0.2211
84,09/11/21 07:30:01 AM,0.1590,0.1042,0.2211
85,09/11/21 08:00:01 AM,0.1590,0.1042,0.2211
86,09/11/21 08:30:01 AM,0.1590,0.1042,0.2211
87,09/11/21 09:00:01 AM,0.1590,0.1042,0.2211
88,09/11/21 09:30:01 AM,0.1590,0.1042,0.2211
89,09/11/21 10:00:01 AM,0.1590,0.1047,0.2211
90,09/11/21 10:30:01 AM,0.1585,0.1053,0.2211
91,09/11/21 11:00:01 AM,0.1585,0.1053,0.2211
92,09/11/21 11:30:01 AM,0.1585,0.1058,0.2211
93,09/11/21 12:00:01 PM,0.1590,0.1064,0.2211
94,09/11/21 12:30:01 PM,0.1590,0.1069,0.2211
95,09/11/21 01:00:01 PM,0.1590,0.1075,0.2211
96,09/11/21 01:30:01 PM,0.1596,0.1085,0.2211
97,09/11/21 02:00:01 PM,0.1590,0.1091,0.2211
98,09/11/21 02:30:01 PM,0.1590,0.1096,0.2211
99,09/11/21 03:00:01 PM,0.1590,0.1101,0.2211
100,09/11/21 03:30:01 PM,0.1590,0.1107,0.2211
101,09/11/21 04:00:01 PM,0.1596,0.1112,0.2211
102,09/11/21 04:30:01 PM,0.1596,0.1112,0.2211
103,09/11/21 05:00:01 PM,0.1596,0.1117,0.2211
104,09/11/21 05:30:01 PM,0.1590,0.1117,0.2211
105,09/11/21 06:00:01 PM,0.1590,0.1117,0.2211
106,09/11/21 06:30:01 PM,0.1590,0.1117,0.2211
107,09/11/21 07:00:01 PM,0.1596,0.1112,0.2211
108,09/11/21 07:30:01 PM,0.1596,0.1112,0.2211
109,09/11/21 08:00:01 PM,0.1590,0.1107,0.2204
110,09/11/21 08:30:01 PM,0.1590,0.1101,0.2204
111,09/11/21 09:00:01 PM,0.1590,0.1101,0.2204
112,09/11/21 09:30:01 PM,0.1590,0.1101,0.2211
113,09/11/21 10:00:01 PM,0.1596,0.1096,0.2211
114,09/11/21 10:30:01 PM,0.1590,0.1096,0.2211
115,09/11/21 11:00:01 PM,0.1596,0.1096,0.2211
116,09/11/21 11:30:01 PM,0.1596,0.1091,0.2211
117,09/12/21 12:00:01 AM,0.1590,0.1085,0.2211
118,09/12/21 12:30:01 AM,0.1585,0.1085,0.2204
119,09/12/21 01:00:01 AM,0.1590,0.1091,0.2204
120,09/12/21 01:30:01 AM,0.1596,0.1085,0.2204
121,09/12/21 02:00:01 AM,0.1585,0.1085,0.2204
122,09/12/21 02:30:01 AM,0.1590,0.1080,0.2211
123,09/12/21 03:00:01 AM,0.1585,0.1080,0.2211
124,09/12/21 03:30:01 AM,0.1590,0.1080,0.2211
125,09/12/21 04:00:01 AM,0.1585,0.1080,0.2211
126,09/12/21 04:30:01 AM,0.1590,0.1075,0.2204
127,09/12/21 05:00:01 AM,0.1590,0.1075,0.2211
128,09/12/21 05:30:01 AM,0.1590,0.1075,0.2211
129,09/12/21 06:00:01 AM,0.1585,0.1075,0.2204
130,09/12/21 06:30:01 AM,0.1590,0.1075,0.2204
131,09/12/21 07:00:01 AM,0.1585,0.1075,0.2211
132,09/12/21 07:30:01 AM,0.1585,0.1075,0.2204
133,09/12/21 08:00:01 AM,0.1585,0.1075,0.2211
134,09/12/21 08:30:01 AM,0.1585,0.1075,0.2204
135,09/12/21 09:00:01 AM,0.1596,0.1075,0.2211
136,09/12/21 09:30:01 AM,0.1590,0.1075,0.2204
137,09/12/21 10:00:01 AM,0.1590,0.1080,0.2204
138,09/12/21 10:30:01 AM,0.1596,0.1080,0.2204
139,09/12/21 11:00:01 AM,0.1590,0.1085,0.2204
140,09/12/21 11:30:01 AM,0.1596,0.1085,0.2204
141,09/12/21 12:00:01 PM,0.1596,0.1096,0.2204
142,09/12/21 12:30:01 PM,0.1596,0.1101,0.2204
143,09/12/21 01:00:01 PM,0.1590,0.1107,0.2211
144,09/12/21 01:30:01 PM,0.1590,0.1112,0.2211
145,09/12/21 02:00:01 PM,0.1590,0.1117,0.2211
146,09/12/21 02:30:01 PM,0.1590,0.1122,0.2204
147,09/12/21 03:00:01 PM,0.1596,0.1122,0.2204
148,09/12/21 03:30:01 PM,0.1596,0.1133,0.2211
149,09/12/21 04:00:01 PM,0.1596,0.1133,0.2204
150,09/12/21 04:30:01 PM,0.1596,0.1138,0.2204
151,09/12/21 05:00:01 PM,0.1596,0.1138,0.2211
152,09/12/21 05:30:01 PM,0.1590,0.1143,0.2204
153,09/12/21 06:00:01 PM,0.1596,0.1143,0.2204
154,09/12/21 06:30:01 PM,0.1596,0.1143,0.2211
155,09/12/21 07:00:01 PM,0.1590,0.1138,0.2204
156,09/12/21 07:30:01 PM,0.1596,0.1138,0.2211
157,09/12/21 08:00:01 PM,0.1590,0.1133,0.2211
158,09/12/21 08:30:01 PM,0.1590,0.1133,0.2204
159,09/12/21 09:00:01 PM,0.1590,0.1128,0.2204
160,09/12/21 09:30:01 PM,0.1596,0.1122,0.2204
161,09/12/21 10:00:01 PM,0.1596,0.1128,0.2211
162,09/12/21 10:30:01 PM,0.1596,0.1128,0.2204
163,09/12/21 11:00:01 PM,0.1596,0.1122,0.2204
164,09/12/21 11:30:01 PM,0.1596,0.1122,0.2204
165,09/13/21 12:00:01 AM,0.1596,0.1117,0.2204
166,09/13/21 12:30:01 AM,0.1596,0.1112,0.2204
167,09/13/21 01:00:01 AM,0.1590,0.1117,0.2204
168,09/13/21 01:30:01 AM,0.1596,0.1112,0.2204
169,09/13/21 02:00:01 AM,0.1590,0.1112,0.2204
170,09/13/21 02:30:01 AM,0.1596,0.1112,0.2204
171,09/13/21 03:00:01 AM,0.1590,0.1112,0.2204
172,09/13/21 03:30:01 AM,0.1596,0.1107,0.2204
173,09/13/21 04:00:01 AM,0.1590,0.1101,0.2204
174,09/13/21 04:30:01 AM,0.1590,0.1101,0.2204
175,09/13/21 05:00:01 AM,0.1590,0.1101,0.2204
176,09/13/21 05:30:01 AM,0.1590,0.1101,0.2204
177,09/13/21 06:00:01 AM,0.1596,0.1096,0.2204
178,09/13/21 06:30:01 AM,0.1596,0.1096,0.2204
179,09/13/21 07:00:01 AM,0.1596,0.1101,0.2204
180,09/13/21 07:30:01 AM,0.1596,0.1096,0.2204
181,09/13/21 08:00:01 AM,0.1596,0.1096,0.2204
182,09/13/21 08:30:01 AM,0.1596,0.1101,0.2204
183,09/13/21 09:00:01 AM,0.1590,0.1096,0.2204
184,09/13/21 09:30:01 AM,0.1596,0.1096,0.2204
185,09/13/21 10:00:01 AM,0.1596,0.1101,0.2204
186,09/13/21 10:30:01 AM,0.1596,0.1101,0.2204
187,09/13/21 11:00:01 AM,0.1590,0.1107,0.2204
188,09/13/21 11:30:01 AM,0.1596,0.1112,0.2204
189,09/13/21 12:00:01 PM,0.1590,0.1117,0.2204
190,09/13/21 12:30:01 PM,0.1596,0.1122,0.2204
191,09/13/21 01:00:01 PM,0.1596,0.1128,0.2204
192,09/13/21 01:30:01 PM,0.1590,0.1133,0.2204
193,09/13/21 02:00:01 PM,0.1596,0.1138,0.2204
194,09/13/21 02:30:01 PM,0.1596,0.1143,0.2204
195,09/13/21 03:00:01 PM,0.1600,0.1148,0.2204
196,09/13/21 03:30:01 PM,0.1596,0.1148,0.2204
197,09/13/21 04:00:01 PM,0.1590,0.1159,0.2204
198,09/13/21 04:30:01 PM,0.1596,0.1159,0.2204
199,09/13/21 05:00:01 PM,0.1596,0.1159,0.2204
200,09/13/21 05:30:01 PM,0.1596,0.1164,0.2204
201,09/13/21 06:00:01 PM,0.1596,0.1159,0.2204
202,09/13/21 06:30:01 PM,0.1596,0.1153,0.2204
203,09/13/21 07:00:01 PM,0.1600,0.1153,0.2204
204,09/13/21 07:30:01 PM,0.1596,0.1153,0.2204
205,09/13/21 08:00:01 PM,0.1590,0.1148,0.2204
206,09/13/21 08:30:01 PM,0.1596,0.1148,0.2204
207,09/13/21 09:00:01 PM,0.1590,0.1143,0.2204
208,09/13/21 09:30:01 PM,0.1596,0.1143,0.2204
209,09/13/21 10:00:01 PM,0.1590,0.1138,0.2204
210,09/13/21 10:30:01 PM,0.1596,0.1138,0.2204
211,09/13/21 11:00:01 PM,0.1596,0.1133,0.2196
212,09/13/21 11:30:01 PM,0.1596,0.1138,0.2204
213,09/14/21 12:00:01 AM,0.1596,0.1133,0.2204
214,09/14/21 12:30:01 AM,0.1596,0.1133,0.2204
215,09/14/21 01:00:01 AM,0.1596,0.1128,0.2204
216,09/14/21 01:30:01 AM,0.1596,0.1128,0.2204
217,09/14/21 02:00:01 AM,0.1590,0.1128,0.2204
218,09/14/21 02:30:01 AM,0.1596,0.1122,0.2204
219,09/14/21 03:00:01 AM,0.1596,0.1122,0.2204
220,09/14/21 03:30:01 AM,0.1590,0.1122,0.2204
221,09/14/21 04:00:01 AM,0.1596,0.1122,0.2204
222,09/14/21 04:30:01 AM,0.1596,0.1117,0.2204
223,09/14/21 05:00:01 AM,0.1596,0.1112,0.2204
224,09/14/21 05:30:01 AM,0.1590,0.1117,0.2204
225,09/14/21 06:00:01 AM,0.1596,0.1112,0.2204
226,09/14/21 06:30:01 AM,0.1596,0.1112,0.2204
227,09/14/21 07:00:01 AM,0.1596,0.1112,0.2196
228,09/14/21 07:30:01 AM,0.1596,0.1107,0.2196
229,09/14/21 08:00:01 AM,0.1590,0.1107,0.2204
230,09/14/21 08:30:01 AM,0.1590,0.1112,0.2204
231,09/14/21 09:00:01 AM,0.1596,0.1112,0.2196
232,09/14/21 09:30:01 AM,0.1590,0.1112,0.2196
233,09/14/21 10:00:01 AM,0.1596,0.1117,0.2196
234,09/14/21 10:30:01 AM,0.1590,0.1112,0.2196
235,09/14/21 11:00:01 AM,0.1590,0.1117,0.2204
236,09/14/21 11:30:01 AM,0.1596,0.1122,0.2204
237,09/14/21 12:00:01 PM,0.1596,0.1128,0.2204
238,09/14/21 12:30:01 PM,0.1596,0.1133,0.2204
239,09/14/21 01:00:01 PM,0.1600,0.1138,0.2204
240,09/14/21 01:30:01 PM,0.1596,0.1143,0.2196
241,09/14/21 02:00:01 PM,0.1596,0.1148,0.2204
242,09/14/21 02:30:01 PM,0.1596,0.1153,0.2204
243,09/14/21 03:00:01 PM,0.1600,0.1159,0.2196
244,09/14/21 03:30:01 PM,0.1596,0.1159,0.2204
245,09/14/21 04:00:01 PM,0.1600,0.1159,0.2196
246,09/14/21 04:30:01 PM,0.1596,0.1169,0.2204
247,09/14/21 05:00:01 PM,0.1596,0.1164,0.2204
248,09/14/21 05:30:01 PM,0.1600,0.1164,0.2204
249,09/14/21 06:00:01 PM,0.1596,0.1169,0.2196
250,09/14/21 06:30:01 PM,0.1596,0.1169,0.2196
251,09/14/21 07:00:01 PM,0.1596,0.1164,0.2196
252,09/14/21 07:30:01 PM,0.1596,0.1159,0.2196
253,09/14/21 08:00:01 PM,0.1596,0.1159,0.2196
254,09/14/21 08:30:01 PM,0.1596,0.1153,0.2196
255,09/14/21 09:00:01 PM,0.1590,0.1148,0.2196
256,09/14/21 09:30:01 PM,0.1596,0.1148,0.2196
257,09/14/21 10:00:01 PM,0.1590,0.1143,0.2196
258,09/14/21 10:30:01 PM,0.1596,0.1143,0.2196
259,09/14/21 11:00:01 PM,0.1596,0.1138,0.2196
260,09/14/21 11:30:01 PM,0.1596,0.1138,0.2196
261,09/15/21 12:00:01 AM,0.1590,0.1133,0.2196
262,09/15/21 12:30:01 AM,0.1596,0.1133,0.2196
263,09/15/21 01:00:01 AM,0.1596,0.1128,0.2196
264,09/15/21 01:30:01 AM,0.1596,0.1128,0.2196
265,09/15/21 02:00:01 AM,0.1590,0.1128,0.2196
266,09/15/21 02:30:01 AM,0.1596,0.1122,0.2196
267,09/15/21 03:00:01 AM,0.1596,0.1122,0.2196
268,09/15/21 03:30:01 AM,0.1590,0.1122,0.2196
269,09/15/21 04:00:01 AM,0.1596,0.1117,0.2196
270,09/15/21 04:30:01 AM,0.1590,0.1117,0.2196
271,09/15/21 05:00:01 AM,0.1596,0.1117,0.2196
272,09/15/21 05:30:01 AM,0.1590,0.1112,0.2196
273,09/15/21 06:00:01 AM,0.1590,0.1112,0.2196
274,09/15/21 06:30:01 AM,0.1590,0.1112,0.2196
275,09/15/21 07:00:01 AM,0.1596,0.1112,0.2196
276,09/15/21 07:30:01 AM,0.1596,0.1112,0.2196
277,09/15/21 08:00:01 AM,0.1596,0.1107,0.2196
278,09/15/21 08:30:01 AM,0.1596,0.1107,0.2196
279,09/15/21 09:00:01 AM,0.1590,0.1112,0.2196
280,09/15/21 09:30:01 AM,0.1596,0.1107,0.2196
281,09/15/21 10:00:01 AM,0.1596,0.1112,0.2196
282,09/15/21 10:30:01 AM,0.1590,0.1112,0.2196
283,09/15/21 11:00:01 AM,0.1596,0.1117,0.2196
284,09/15/21 11:30:01 AM,0.1596,0.1117,0.2196
285,09/15/21 12:00:01 PM,0.1596,0.1122,0.2196
286,09/15/21 12:30:01 PM,0.1596,0.1128,0.2196
287,09/15/21 01:00:01 PM,0.1596,0.1128,0.2196
288,09/15/21 01:30:01 PM,0.1596,0.1133,0.2196
289,09/15/21 02:00:01 PM,0.1596,0.1138,0.2196
290,09/15/21 02:30:01 PM,0.1596,0.1148,0.2196
291,09/15/21 03:00:01 PM,0.1600,0.1148,0.2196
292,09/15/21 03:30:01 PM,0.1600,0.1148,0.2196
293,09/15/21 04:00:01 PM,0.1596,0.1153,0.2196
294,09/15/21 04:30:01 PM,0.1600,0.1153,0.2196
295,09/15/21 05:00:01 PM,0.1596,0.1159,0.2196
296,09/15/21 05:30:01 PM,0.1600,0.1153,0.2196
297,09/15/21 06:00:01 PM,0.1596,0.1153,0.2196
298,09/15/21 06:30:01 PM,0.1596,0.1153,0.2196
299,09/15/21 07:00:01 PM,0.1596,0.1148,0.2196
300,09/15/21 07:30:01 PM,0.1596,0.1148,0.2196
301,09/15/21 08:00:01 PM,0.1590,0.1143,0.2196
302,09/15/21 08:30:01 PM,0.1596,0.1143,0.2196
303,09/15/21 09:00:01 PM,0.1590,0.1138,0.2196
304,09/15/21 09:30:01 PM,0.1590,0.1133,0.2196
305,09/15/21 10:00:01 PM,0.1596,0.1128,0.2196
306,09/15/21 10:30:01 PM,0.1596,0.1128,0.2196
307,09/15/21 11:00:01 PM,0.1590,0.1122,0.2189
308,09/15/21 11:30:01 PM,0.1596,0.1122,0.2189
309,09/16/21 12:00:01 AM,0.1596,0.1122,0.2189
310,09/16/21 12:30:01 AM,0.1596,0.1122,0.2189
311,09/16/21 01:00:01 AM,0.1596,0.1117,0.2196
312,09/16/21 01:30:01 AM,0.1596,0.1112,0.2196
313,09/16/21 02:00:01 AM,0.1596,0.1117,0.2189
314,09/16/21 02:30:01 AM,0.1590,0.1112,0.2189
315,09/16/21 03:00:01 AM,0.1596,0.1112,0.2189
316,09/16/21 03:30:01 AM,0.1590,0.1107,0.2189
317,09/16/21 04:00:01 AM,0.1596,0.1101,0.2189
318,09/16/21 04:30:01 AM,0.1590,0.1107,0.2189
319,09/16/21 05:00:01 AM,0.1596,0.1101,0.2189
320,09/16/21 05:30:01 AM,0.1596,0.1101,0.2189
321,09/16/21 06:00:01 AM,0.1596,0.1101,0.2189
322,09/16/21 06:30:01 AM,0.1596,0.1101,0.2189
323,09/16/21 07:00:01 AM,0.1596,0.1096,0.2189
324,09/16/21 07:30:01 AM,0.1596,0.1096,0.2189
325,09/16/21 08:00:01 AM,0.1596,0.1096,0.2189
326,09/16/21 08:30:01 AM,0.1596,0.1096,0.2189
327,09/16/21 09:00:01 AM,0.1590,0.1096,0.2189
328,09/16/21 09:30:01 AM,0.1596,0.1096,0.2189
329,09/16/21 10:00:01 AM,0.1596,0.1101,0.2189
330,09/16/21 10:30:01 AM,0.1596,0.1101,0.2189
331,09/16/21 11:00:01 AM,0.1596,0.1107,0.2196
332,09/16/21 11:30:01 AM,0.1590,0.1107,0.2189
333,09/16/21 12:00:01 PM,0.1590,0.1112,0.2196
334,09/16/21 12:30:01 PM,0.1596,0.1112,0.2196
335,09/16/21 01:00:01 PM,0.1596,0.1117,0.2196
336,09/16/21 01:30:01 PM,0.1590,0.1122,0.2189
337,09/16/21 02:00:01 PM,0.1600,0.1128,0.2189
338,09/16/21 02:30:01 PM,0.1596,0.1133,0.2189
339,09/16/21 03:00:01 PM,0.1596,0.1133,0.2189
340,09/16/21 03:30:01 PM,0.1596,0.1138,0.2189
341,09/16/21 04:00:01 PM,0.1596,0.1143,0.2189
342,09/16/21 04:30:01 PM,0.1600,0.1148,0.2196
343,09/16/21 05:00:01 PM,0.1596,0.1148,0.2189
344,09/16/21 05:30:01 PM,0.1600,0.1143,0.2189
345,09/16/21 06:00:01 PM,0.1590,0.1143,0.2189
346,09/16/21 06:30:01 PM,0.1596,0.1143,0.2189
347,09/16/21 07:00:01 PM,0.1596,0.1133,0.2189
348,09/16/21 07:30:01 PM,0.1596,0.1133,0.2189
349,09/16/21 08:00:01 PM,0.1590,0.1133,0.2189
350,09/16/21 08:30:01 PM,0.1590,0.1128,0.2189
351,09/16/21 09:00:01 PM,0.1596,0.1128,0.2189
352,09/16/21 09:30:01 PM,0.1590,0.1128,0.2189
353,09/16/21 10:00:01 PM,0.1596,0.1122,0.2189
354,09/16/21 10:30:01 PM,0.1590,0.1117,0.2189
355,09/16/21 11:00:01 PM,0.1590,0.1117,0.2189
356,09/16/21 11:30:01 PM,0.1596,0.1117,0.2189
357,09/17/21 12:00:01 AM,0.1596,0.1112,0.2189
358,09/17/21 12:30:01 AM,0.1596,0.1107,0.2189
359,09/17/21 01:00:01 AM,0.1596,0.1107,0.2189
360,09/17/21 01:30:01 AM,0.1590,0.1107,0.2189
361,09/17/21 02:00:01 AM,0.1596,0.1101,0.2182
362,09/17/21 02:30:01 AM,0.1590,0.1096,0.2189
363,09/17/21 03:00:01 AM,0.1596,0.1096,0.2189
364,09/17/21 03:30:01 AM,0.1590,0.1101,0.2189
365,09/17/21 04:00:01 AM,0.1596,0.1096,0.2189
366,09/17/21 04:30:01 AM,0.1590,0.1096,0.2189
367,09/17/21 05:00:01 AM,0.1596,0.1091,0.2189
368,09/17/21 05:30:01 AM,0.1596,0.1085,0.2189
369,09/17/21 06:00:01 AM,0.1596,0.1085,0.2189
370,09/17/21 06:30:01 AM,0.1596,0.1091,0.2189
371,09/17/21 07:00:01 AM,0.1596,0.1085,0.2182
372,09/17/21 07:30:01 AM,0.1590,0.1085,0.2189
373,09/17/21 08:00:01 AM,0.1590,0.1085,0.2189
374,09/17/21 08:30:01 AM,0.1590,0.1085,0.2189
375,09/17/21 09:00:01 AM,0.1596,0.1080,0.2189
376,09/17/21 09:30:01 AM,0.1596,0.1080,0.2189
377,09/17/21 10:00:01 AM,0.1596,0.1085,0.2189
378,09/17/21 10:30:01 AM,0.1596,0.1091,0.2189
379,09/17/21 11:00:01 AM,0.1596,0.1091,0.2189
380,09/17/21 11:30:01 AM,0.1596,0.1096,0.2189
381,09/17/21 12:00:01 PM,0.1596,0.1096,0.2189
382,09/17/21 12:30:01 PM,0.1596,0.1101,0.2189
383,09/17/21 01:00:01 PM,0.1596,0.1107,0.2189
384,09/17/21 01:30:01 PM,0.1596,0.1112,0.2189
385,09/17/21 02:00:01 PM,0.1596,0.1117,0.2182
386,09/17/21 02:30:01 PM,0.1596,0.1122,0.2189
387,09/17/21 03:00:01 PM,0.1590,0.1122,0.2189
388,09/17/21 03:30:01 PM,0.1596,0.1128,0.2182
389,09/17/21 04:00:01 PM,0.1596,0.1133,0.2189
390,09/17/21 04:30:01 PM,0.1596,0.1133,0.2182
391,09/17/21 05:00:01 PM,0.1596,0.1133,0.2189
392,09/17/21 05:30:01 PM,0.1596,0.1133,0.2189
393,09/17/21 06:00:01 PM,0.1596,0.1133,0.2182
394,09/17/21 06:30:01 PM,0.1596,0.1128,0.2189
395,09/17/21 07:00:01 PM,0.1596,0.1128,0.2189
396,09/17/21 07:30:01 PM,0.1590,0.1117,0.2182
397,09/17/21 08:00:01 PM,0.1596,0.1122,0.2189
398,09/17/21 08:30:01 PM,0.1596,0.1112,0.2182
399,09/17/21 09:00:01 PM,0.1590,0.1107,0.2182
400,09/17/21 09:30:01 PM,0.1590,0.1112,0.2189
401,09/17/21 10:00:01 PM,0.1596,0.1107,0.2182
402,09/17/21 10:30:01 PM,0.1590,0.1101,0.2182
403,09/17/21 11:00:01 PM,0.1596,0.1101,0.2182
404,09/17/21 11:30:01 PM,0.1590,0.1101,0.2189
405,09/18/21 12:00:01 AM,0.1596,0.1096,0.2189
406,09/18/21 12:30:01 AM,0.1596,0.1096,0.2182
407,09/18/21 01:00:01 AM,0.1590,0.1091,0.2182
408,09/18/21 01:30:01 AM,0.1596,0.1091,0.2182
409,09/18/21 02:00:01 AM,0.1596,0.1091,0.2182
410,09/18/21 02:30:01 AM,0.1590,0.1085,0.2182
411,09/18/21 03:00:01 AM,0.1596,0.1085,0.2182
412,09/18/21 03:30:01 AM,0.1590,0.1085,0.2182
413,09/18/21 04:00:01 AM,0.1596,0.1085,0.2182
414,09/18/21 04:30:01 AM,0.1590,0.1080,0.2182
415,09/18/21 05:00:01 AM,0.1596,0.1080,0.2182
416,09/18/21 05:30:01 AM,0.1590,0.1080,0.2182
417,09/18/21 06:00:01 AM,0.1596,0.1080,0.2182
418,09/18/21 06:30:01 AM,0.1590,0.1080,0.2182
419,09/18/21 07:00:01 AM,0.1596,0.1080,0.2182
420,09/18/21 07:30:01 AM,0.1590,0.1075,0.2182
421,09/18/21 08:00:01 AM,0.1596,0.1075,0.2182
422,09/18/21 08:30:01 AM,0.1590,0.1075,0.2182
423,09/18/21 09:00:01 AM,0.1596,0.1075,0.2182
424,09/18/21 09:30:01 AM,0.1590,0.1075,0.2182
425,09/18/21 10:00:01 AM,0.1590,0.1075,0.2182
426,09/18/21 10:30:01 AM,0.1596,0.1080,0.2182
