"Plot Title: RCSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538922, LBL: RCSM5 30 CM)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538923, LBL: RCSM5 1M)","Water Content, m³/m³ (LGR S/N: 20541050, SEN S/N: 20538924, LBL: RCSM5 10 CM)"
127,09/12/21 07:00:01 AM,0.2871,0.3872,0.2830
128,09/12/21 07:30:01 AM,0.2874,0.3872,0.2830
129,09/12/21 08:00:01 AM,0.2874,0.3872,0.2830
130,09/12/21 08:30:01 AM,0.2874,0.3872,0.2834
131,09/12/21 09:00:01 AM,0.2874,0.3872,0.2830
132,09/12/21 09:30:01 AM,0.2874,0.3872,0.2834
133,09/12/21 10:00:01 AM,0.2877,0.3872,0.2834
134,09/12/21 10:30:01 AM,0.2877,0.3877,0.2830
135,09/12/21 11:00:01 AM,0.2877,0.3877,0.2834
136,09/12/21 11:30:01 AM,0.2877,0.3877,0.2834
137,09/12/21 12:00:01 PM,0.2874,0.3877,0.2834
138,09/12/21 12:30:01 PM,0.2874,0.3877,0.2834
139,09/12/21 01:00:01 PM,0.2874,0.3877,0.2834
140,09/12/21 01:30:01 PM,0.2874,0.3877,0.2830
141,09/12/21 02:00:01 PM,0.2874,0.3877,0.2834
142,09/12/21 02:30:01 PM,0.2874,0.3877,0.2830
143,09/12/21 03:00:01 PM,0.2871,0.3877,0.2830
144,09/12/21 03:30:01 PM,0.2871,0.3877,0.2827
145,09/12/21 04:00:01 PM,0.2871,0.3877,0.2827
146,09/12/21 04:30:01 PM,0.2868,0.3877,0.2827
147,09/12/21 05:00:01 PM,0.2868,0.3877,0.2827
148,09/12/21 05:30:01 PM,0.2868,0.3877,0.2830
149,09/12/21 06:00:01 PM,0.2868,0.3877,0.2830
150,09/12/21 06:30:01 PM,0.2868,0.3872,0.2827
151,09/12/21 07:00:01 PM,0.2868,0.3872,0.2827
152,09/12/21 07:30:01 PM,0.2864,0.3872,0.2827
153,09/12/21 08:00:01 PM,0.2864,0.3872,0.2824
154,09/12/21 08:30:01 PM,0.2864,0.3872,0.2827
155,09/12/21 09:00:01 PM,0.2864,0.3872,0.2824
156,09/12/21 09:30:01 PM,0.2864,0.3872,0.2827
157,09/12/21 10:00:01 PM,0.2864,0.3872,0.2824
158,09/12/21 10:30:01 PM,0.2864,0.3872,0.2824
159,09/12/21 11:00:01 PM,0.2864,0.3872,0.2827
160,09/12/21 11:30:01 PM,0.2864,0.3872,0.2824
161,09/13/21 12:00:01 AM,0.2864,0.3872,0.2824
162,09/13/21 12:30:01 AM,0.2864,0.3872,0.2827
163,09/13/21 01:00:01 AM,0.2864,0.3872,0.2827
164,09/13/21 01:30:01 AM,0.2864,0.3872,0.2827
165,09/13/21 02:00:01 AM,0.2864,0.3872,0.2824
166,09/13/21 02:30:01 AM,0.2864,0.3865,0.2824
167,09/13/21 03:00:01 AM,0.2864,0.3865,0.2821
168,09/13/21 03:30:01 AM,0.2864,0.3865,0.2824
169,09/13/21 04:00:01 AM,0.2864,0.3865,0.2824
170,09/13/21 04:30:01 AM,0.2864,0.3872,0.2824
171,09/13/21 05:00:01 AM,0.2864,0.3865,0.2827
172,09/13/21 05:30:01 AM,0.2864,0.3865,0.2824
173,09/13/21 06:00:01 AM,0.2864,0.3872,0.2821
174,09/13/21 06:30:01 AM,0.2864,0.3865,0.2821
175,09/13/21 07:00:01 AM,0.2864,0.3872,0.2824
176,09/13/21 07:30:01 AM,0.2864,0.3865,0.2824
177,09/13/21 08:00:01 AM,0.2864,0.3872,0.2824
178,09/13/21 08:30:01 AM,0.2864,0.3865,0.2824
179,09/13/21 09:00:01 AM,0.2864,0.3872,0.2824
180,09/13/21 09:30:01 AM,0.2868,0.3865,0.2824
181,09/13/21 10:00:01 AM,0.2868,0.3872,0.2827
182,09/13/21 10:30:01 AM,0.2871,0.3872,0.2824
183,09/13/21 11:00:01 AM,0.2871,0.3872,0.2824
184,09/13/21 11:30:01 AM,0.2868,0.3872,0.2827
185,09/13/21 12:00:01 PM,0.2868,0.3872,0.2827
186,09/13/21 12:30:01 PM,0.2868,0.3872,0.2824
187,09/13/21 01:00:01 PM,0.2868,0.3872,0.2824
188,09/13/21 01:30:01 PM,0.2864,0.3877,0.2827
189,09/13/21 02:00:01 PM,0.2864,0.3872,0.2827
190,09/13/21 02:30:01 PM,0.2864,0.3872,0.2824
191,09/13/21 03:00:01 PM,0.2864,0.3872,0.2824
192,09/13/21 03:30:01 PM,0.2864,0.3872,0.2824
193,09/13/21 04:00:01 PM,0.2864,0.3872,0.2824
194,09/13/21 04:30:01 PM,0.2861,0.3872,0.2821
195,09/13/21 05:00:01 PM,0.2861,0.3872,0.2824
196,09/13/21 05:30:01 PM,0.2861,0.3872,0.2821
197,09/13/21 06:00:01 PM,0.2861,0.3872,0.2817
198,09/13/21 06:30:01 PM,0.2861,0.3872,0.2824
199,09/13/21 07:00:01 PM,0.2861,0.3872,0.2821
200,09/13/21 07:30:01 PM,0.2857,0.3872,0.2821
201,09/13/21 08:00:01 PM,0.2857,0.3865,0.2821
202,09/13/21 08:30:01 PM,0.2861,0.3865,0.2817
203,09/13/21 09:00:01 PM,0.2857,0.3865,0.2817
204,09/13/21 09:30:01 PM,0.2857,0.3865,0.2817
205,09/13/21 10:00:01 PM,0.2857,0.3872,0.2817
206,09/13/21 10:30:01 PM,0.2857,0.3865,0.2817
207,09/13/21 11:00:01 PM,0.2853,0.3865,0.2813
208,09/13/21 11:30:01 PM,0.2857,0.3865,0.2817
209,09/14/21 12:00:01 AM,0.2853,0.3865,0.2813
210,09/14/21 12:30:01 AM,0.2857,0.3865,0.2817
211,09/14/21 01:00:01 AM,0.2853,0.3865,0.2813
212,09/14/21 01:30:01 AM,0.2853,0.3865,0.2817
213,09/14/21 02:00:01 AM,0.2853,0.3865,0.2813
214,09/14/21 02:30:01 AM,0.2853,0.3865,0.2813
215,09/14/21 03:00:01 AM,0.2857,0.3865,0.2817
216,09/14/21 03:30:01 AM,0.2853,0.3865,0.2817
217,09/14/21 04:00:01 AM,0.2853,0.3865,0.2817
218,09/14/21 04:30:01 AM,0.2857,0.3865,0.2817
219,09/14/21 05:00:01 AM,0.2857,0.3865,0.2813
220,09/14/21 05:30:01 AM,0.2857,0.3865,0.2817
221,09/14/21 06:00:01 AM,0.2857,0.3865,0.2813
222,09/14/21 06:30:01 AM,0.2857,0.3865,0.2817
223,09/14/21 07:00:01 AM,0.2853,0.3865,0.2813
224,09/14/21 07:30:01 AM,0.2857,0.3865,0.2817
225,09/14/21 08:00:01 AM,0.2857,0.3865,0.2817
226,09/14/21 08:30:01 AM,0.2857,0.3865,0.2817
227,09/14/21 09:00:01 AM,0.2857,0.3865,0.2817
228,09/14/21 09:30:01 AM,0.2857,0.3865,0.2817
229,09/14/21 10:00:01 AM,0.2861,0.3865,0.2817
230,09/14/21 10:30:01 AM,0.2861,0.3865,0.2821
231,09/14/21 11:00:01 AM,0.2861,0.3872,0.2817
232,09/14/21 11:30:01 AM,0.2861,0.3872,0.2817
233,09/14/21 12:00:01 PM,0.2857,0.3872,0.2817
234,09/14/21 12:30:01 PM,0.2857,0.3872,0.2817
235,09/14/21 01:00:01 PM,0.2857,0.3872,0.2813
236,09/14/21 01:30:01 PM,0.2857,0.3872,0.2817
237,09/14/21 02:00:01 PM,0.2857,0.3872,0.2813
238,09/14/21 02:30:01 PM,0.2857,0.3872,0.2813
239,09/14/21 03:00:01 PM,0.2857,0.3872,0.2813
240,09/14/21 03:30:01 PM,0.2853,0.3872,0.2813
241,09/14/21 04:00:01 PM,0.2853,0.3872,0.2813
242,09/14/21 04:30:01 PM,0.2853,0.3872,0.2813
243,09/14/21 05:00:01 PM,0.2853,0.3872,0.2813
244,09/14/21 05:30:01 PM,0.2850,0.3872,0.2813
245,09/14/21 06:00:01 PM,0.2850,0.3872,0.2810
246,09/14/21 06:30:01 PM,0.2850,0.3865,0.2813
247,09/14/21 07:00:01 PM,0.2847,0.3865,0.2810
248,09/14/21 07:30:01 PM,0.2850,0.3865,0.2813
249,09/14/21 08:00:01 PM,0.2847,0.3865,0.2810
250,09/14/21 08:30:01 PM,0.2850,0.3865,0.2810
251,09/14/21 09:00:01 PM,0.2847,0.3865,0.2810
252,09/14/21 09:30:01 PM,0.2847,0.3865,0.2806
253,09/14/21 10:00:01 PM,0.2847,0.3865,0.2806
254,09/14/21 10:30:01 PM,0.2847,0.3865,0.2806
255,09/14/21 11:00:01 PM,0.2847,0.3859,0.2810
256,09/14/21 11:30:01 PM,0.2847,0.3859,0.2810
257,09/15/21 12:00:01 AM,0.2847,0.3865,0.2810
258,09/15/21 12:30:01 AM,0.2844,0.3859,0.2806
259,09/15/21 01:00:01 AM,0.2847,0.3865,0.2806
260,09/15/21 01:30:01 AM,0.2847,0.3859,0.2806
261,09/15/21 02:00:01 AM,0.2847,0.3859,0.2810
262,09/15/21 02:30:01 AM,0.2847,0.3859,0.2806
263,09/15/21 03:00:01 AM,0.2847,0.3859,0.2806
264,09/15/21 03:30:01 AM,0.2847,0.3859,0.2806
265,09/15/21 04:00:01 AM,0.2847,0.3859,0.2806
266,09/15/21 04:30:01 AM,0.2847,0.3859,0.2803
267,09/15/21 05:00:01 AM,0.2847,0.3859,0.2806
268,09/15/21 05:30:01 AM,0.2847,0.3859,0.2803
269,09/15/21 06:00:01 AM,0.2847,0.3859,0.2803
270,09/15/21 06:30:01 AM,0.2847,0.3859,0.2806
271,09/15/21 07:00:01 AM,0.2847,0.3859,0.2803
272,09/15/21 07:30:01 AM,0.2847,0.3859,0.2806
273,09/15/21 08:00:01 AM,0.2847,0.3859,0.2806
274,09/15/21 08:30:01 AM,0.2847,0.3859,0.2806
275,09/15/21 09:00:01 AM,0.2850,0.3859,0.2806
276,09/15/21 09:30:01 AM,0.2850,0.3865,0.2810
277,09/15/21 10:00:01 AM,0.2850,0.3865,0.2806
278,09/15/21 10:30:01 AM,0.2850,0.3865,0.2810
279,09/15/21 11:00:01 AM,0.2850,0.3865,0.2806
280,09/15/21 11:30:01 AM,0.2850,0.3865,0.2806
281,09/15/21 12:00:01 PM,0.2850,0.3865,0.2810
282,09/15/21 12:30:01 PM,0.2850,0.3865,0.2810
283,09/15/21 01:00:01 PM,0.2850,0.3865,0.2806
284,09/15/21 01:30:01 PM,0.2847,0.3865,0.2803
285,09/15/21 02:00:01 PM,0.2847,0.3865,0.2806
286,09/15/21 02:30:01 PM,0.2847,0.3865,0.2803
287,09/15/21 03:00:01 PM,0.2847,0.3865,0.2803
288,09/15/21 03:30:01 PM,0.2847,0.3865,0.2806
289,09/15/21 04:00:01 PM,0.2844,0.3865,0.2803
290,09/15/21 04:30:01 PM,0.2844,0.3865,0.2803
291,09/15/21 05:00:01 PM,0.2844,0.3865,0.2800
292,09/15/21 05:30:01 PM,0.2840,0.3865,0.2803
293,09/15/21 06:00:01 PM,0.2840,0.3865,0.2800
294,09/15/21 06:30:01 PM,0.2840,0.3865,0.2803
295,09/15/21 07:00:01 PM,0.2840,0.3859,0.2800
296,09/15/21 07:30:01 PM,0.2840,0.3859,0.2800
297,09/15/21 08:00:01 PM,0.2840,0.3859,0.2800
298,09/15/21 08:30:01 PM,0.2840,0.3859,0.2800
299,09/15/21 09:00:01 PM,0.2840,0.3859,0.2800
300,09/15/21 09:30:01 PM,0.2837,0.3859,0.2800
301,09/15/21 10:00:01 PM,0.2837,0.3859,0.2800
302,09/15/21 10:30:01 PM,0.2837,0.3859,0.2800
303,09/15/21 11:00:01 PM,0.2837,0.3859,0.2796
304,09/15/21 11:30:01 PM,0.2837,0.3859,0.2800
305,09/16/21 12:00:01 AM,0.2837,0.3859,0.2800
306,09/16/21 12:30:01 AM,0.2837,0.3859,0.2800
307,09/16/21 01:00:01 AM,0.2837,0.3859,0.2800
308,09/16/21 01:30:01 AM,0.2840,0.3859,0.2800
309,09/16/21 02:00:01 AM,0.2837,0.3859,0.2796
310,09/16/21 02:30:01 AM,0.2837,0.3859,0.2796
311,09/16/21 03:00:01 AM,0.2837,0.3859,0.2800
312,09/16/21 03:30:01 AM,0.2837,0.3854,0.2796
313,09/16/21 04:00:01 AM,0.2837,0.3854,0.2800
314,09/16/21 04:30:01 AM,0.2837,0.3854,0.2796
315,09/16/21 05:00:01 AM,0.2837,0.3854,0.2800
316,09/16/21 05:30:01 AM,0.2837,0.3854,0.2796
317,09/16/21 06:00:01 AM,0.2837,0.3854,0.2800
318,09/16/21 06:30:01 AM,0.2837,0.3854,0.2800
319,09/16/21 07:00:01 AM,0.2837,0.3854,0.2796
320,09/16/21 07:30:01 AM,0.2837,0.3859,0.2796
321,09/16/21 08:00:01 AM,0.2840,0.3854,0.2796
322,09/16/21 08:30:01 AM,0.2840,0.3859,0.2796
323,09/16/21 09:00:01 AM,0.2840,0.3859,0.2800
324,09/16/21 09:30:01 AM,0.2840,0.3859,0.2800
325,09/16/21 10:00:01 AM,0.2840,0.3859,0.2796
326,09/16/21 10:30:01 AM,0.2840,0.3859,0.2800
327,09/16/21 11:00:01 AM,0.2840,0.3859,0.2800
328,09/16/21 11:30:01 AM,0.2844,0.3859,0.2800
329,09/16/21 12:00:01 PM,0.2844,0.3859,0.2800
330,09/16/21 12:30:01 PM,0.2840,0.3859,0.2796
331,09/16/21 01:00:01 PM,0.2840,0.3859,0.2800
332,09/16/21 01:30:01 PM,0.2840,0.3859,0.2800
333,09/16/21 02:00:01 PM,0.2840,0.3859,0.2800
334,09/16/21 02:30:01 PM,0.2840,0.3859,0.2800
335,09/16/21 03:00:01 PM,0.2840,0.3859,0.2800
336,09/16/21 03:30:01 PM,0.2837,0.3859,0.2793
337,09/16/21 04:00:01 PM,0.2837,0.3859,0.2793
338,09/16/21 04:30:01 PM,0.2837,0.3859,0.2796
339,09/16/21 05:00:01 PM,0.2837,0.3859,0.2793
340,09/16/21 05:30:01 PM,0.2837,0.3859,0.2796
341,09/16/21 06:00:01 PM,0.2834,0.3859,0.2793
342,09/16/21 06:30:01 PM,0.2834,0.3859,0.2793
343,09/16/21 07:00:01 PM,0.2834,0.3859,0.2793
344,09/16/21 07:30:01 PM,0.2834,0.3859,0.2796
345,09/16/21 08:00:01 PM,0.2834,0.3854,0.2793
346,09/16/21 08:30:01 PM,0.2830,0.3854,0.2793
347,09/16/21 09:00:01 PM,0.2830,0.3854,0.2790
348,09/16/21 09:30:01 PM,0.2834,0.3854,0.2793
349,09/16/21 10:00:01 PM,0.2830,0.3854,0.2790
350,09/16/21 10:30:01 PM,0.2834,0.3854,0.2793
351,09/16/21 11:00:01 PM,0.2830,0.3854,0.2790
352,09/16/21 11:30:01 PM,0.2830,0.3854,0.2790
353,09/17/21 12:00:01 AM,0.2830,0.3854,0.2793
354,09/17/21 12:30:01 AM,0.2830,0.3854,0.2790
355,09/17/21 01:00:01 AM,0.2834,0.3854,0.2790
356,09/17/21 01:30:01 AM,0.2830,0.3854,0.2790
357,09/17/21 02:00:01 AM,0.2830,0.3854,0.2790
358,09/17/21 02:30:01 AM,0.2830,0.3854,0.2790
359,09/17/21 03:00:01 AM,0.2830,0.3854,0.2793
360,09/17/21 03:30:01 AM,0.2830,0.3854,0.2793
361,09/17/21 04:00:01 AM,0.2830,0.3854,0.2790
362,09/17/21 04:30:01 AM,0.2830,0.3847,0.2793
363,09/17/21 05:00:01 AM,0.2830,0.3854,0.2793
364,09/17/21 05:30:01 AM,0.2830,0.3854,0.2793
365,09/17/21 06:00:01 AM,0.2830,0.3854,0.2793
366,09/17/21 06:30:01 AM,0.2830,0.3854,0.2793
367,09/17/21 07:00:01 AM,0.2830,0.3854,0.2790
368,09/17/21 07:30:01 AM,0.2830,0.3854,0.2793
369,09/17/21 08:00:01 AM,0.2830,0.3854,0.2790
370,09/17/21 08:30:01 AM,0.2830,0.3854,0.2790
371,09/17/21 09:00:01 AM,0.2834,0.3854,0.2793
372,09/17/21 09:30:01 AM,0.2834,0.3854,0.2793
373,09/17/21 10:00:01 AM,0.2834,0.3854,0.2793
374,09/17/21 10:30:01 AM,0.2834,0.3854,0.2793
375,09/17/21 11:00:01 AM,0.2837,0.3854,0.2793
376,09/17/21 11:30:01 AM,0.2834,0.3859,0.2790
377,09/17/21 12:00:01 PM,0.2834,0.3859,0.2793
378,09/17/21 12:30:01 PM,0.2834,0.3854,0.2793
379,09/17/21 01:00:01 PM,0.2834,0.3854,0.2793
380,09/17/21 01:30:01 PM,0.2834,0.3854,0.2790
381,09/17/21 02:00:01 PM,0.2830,0.3859,0.2793
382,09/17/21 02:30:01 PM,0.2830,0.3854,0.2793
383,09/17/21 03:00:01 PM,0.2830,0.3854,0.2790
384,09/17/21 03:30:01 PM,0.2830,0.3854,0.2790
385,09/17/21 04:00:01 PM,0.2830,0.3854,0.2790
386,09/17/21 04:30:01 PM,0.2830,0.3854,0.2790
387,09/17/21 05:00:01 PM,0.2830,0.3854,0.2790
388,09/17/21 05:30:01 PM,0.2827,0.3854,0.2786
389,09/17/21 06:00:01 PM,0.2827,0.3854,0.2790
390,09/17/21 06:30:01 PM,0.2827,0.3854,0.2786
391,09/17/21 07:00:01 PM,0.2827,0.3854,0.2786
392,09/17/21 07:30:01 PM,0.2827,0.3854,0.2786
393,09/17/21 08:00:01 PM,0.2824,0.3854,0.2783
394,09/17/21 08:30:01 PM,0.2827,0.3854,0.2786
395,09/17/21 09:00:01 PM,0.2827,0.3847,0.2786
396,09/17/21 09:30:01 PM,0.2824,0.3854,0.2786
397,09/17/21 10:00:01 PM,0.2827,0.3847,0.2786
398,09/17/21 10:30:01 PM,0.2824,0.3854,0.2786
399,09/17/21 11:00:01 PM,0.2824,0.3847,0.2786
400,09/17/21 11:30:01 PM,0.2824,0.3847,0.2786
401,09/18/21 12:00:01 AM,0.2824,0.3847,0.2783
402,09/18/21 12:30:01 AM,0.2824,0.3847,0.2786
403,09/18/21 01:00:01 AM,0.2824,0.3847,0.2786
404,09/18/21 01:30:01 AM,0.2824,0.3847,0.2786
405,09/18/21 02:00:01 AM,0.2824,0.3847,0.2786
406,09/18/21 02:30:01 AM,0.2824,0.3847,0.2783
407,09/18/21 03:00:01 AM,0.2824,0.3847,0.2786
408,09/18/21 03:30:01 AM,0.2824,0.3847,0.2783
409,09/18/21 04:00:01 AM,0.2824,0.3847,0.2786
410,09/18/21 04:30:01 AM,0.2824,0.3847,0.2783
411,09/18/21 05:00:01 AM,0.2824,0.3847,0.2786
412,09/18/21 05:30:01 AM,0.2824,0.3847,0.2786
413,09/18/21 06:00:01 AM,0.2824,0.3847,0.2786
414,09/18/21 06:30:01 AM,0.2824,0.3847,0.2783
415,09/18/21 07:00:01 AM,0.2824,0.3847,0.2786
416,09/18/21 07:30:01 AM,0.2827,0.3847,0.2783
417,09/18/21 08:00:01 AM,0.2827,0.3847,0.2786
418,09/18/21 08:30:01 AM,0.2827,0.3847,0.2786
419,09/18/21 09:00:01 AM,0.2827,0.3847,0.2783
420,09/18/21 09:30:01 AM,0.2827,0.3847,0.2783
421,09/18/21 10:00:01 AM,0.2827,0.3847,0.2786
422,09/18/21 10:30:01 AM,0.2827,0.3854,0.2786
423,09/18/21 11:00:01 AM,0.2827,0.3854,0.2786
424,09/18/21 11:30:01 AM,0.2827,0.3854,0.2786
425,09/18/21 12:00:01 PM,0.2827,0.3854,0.2783
