Date,VWC_10cm_CM1SM,VWC_10cm_CM2SM,VWC_10cm_CMSM3,VWC_10cm_CMSM4,VWC_30cm_CM1SM,VWC_30cm_CM2SM,VWC_30cm_CMSM3,VWC_30cm_CMSM4,VWC_1m_CM1SM,VWC_1m_CM2SM,VWC_1m_CMSM3,VWC_1m_CMSM4,WY
2020-03-06,0.3485830357142857,NA,0.3725080357142857,0.3156235119047619,0.4169324404761905,NA,0.41807916666666667,0.35250892857142857,0.2627761904761905,NA,0.2759479166666667,0.42985,2020
2020-03-13,0.3477324404761905,NA,0.3651455357142857,0.31099970238095237,0.41801755952380953,NA,0.3969110119047619,0.33747023809523813,0.26910208333333335,NA,0.2799925595238095,0.42909583333333334,2020
2020-03-20,0.3547282738095238,NA,0.456364880952381,0.32837440476190477,0.42285833333333334,NA,0.39369375,0.35480059523809526,0.29061636904761906,NA,0.29369375,0.4307095238095238,2020
2020-03-27,0.3882589285714286,NA,0.49239315476190476,0.3993988095238095,0.4271732142857143,NA,0.39536815476190473,0.36416369047619046,0.2975785714285714,NA,0.31797738095238093,0.4316363095238095,2020
2020-04-03,0.4523264880952381,NA,0.4985404761904762,0.46177559523809525,0.4307470238095238,NA,0.39941041666666666,0.3734389880952381,0.35948660714285713,NA,0.30050684523809523,0.43246666666666667,2020
2020-04-10,0.4689622023809524,NA,0.49990595238095237,0.4684139880952381,0.43385565476190474,NA,0.40800089285714286,0.38167738095238096,0.4052952380952381,NA,0.31217738095238096,0.4362202380952381,2020
2020-04-17,0.46906190476190474,NA,0.500103869047619,0.4409815476190476,0.4354166666666667,NA,0.4120142857142857,0.37864821428571427,0.4009922619047619,NA,0.3360755952380952,0.4401422619047619,2020
2020-04-24,0.4399869047619048,0.44169449541284406,0.4665123123123123,0.3520247023809524,0.4371011904761905,0.4412866972477064,0.4090594594594595,0.3715705357142857,0.39234166666666664,0.43791477832512316,0.32055915915915917,0.44376517857142855,2020
2020-05-01,0.41063035714285717,0.3123639880952381,0.25800625,0.3274157738095238,0.4382041666666667,0.44150684523809525,0.41146607142857144,0.33852589285714285,0.38683065476190476,0.44694151515151515,0.34564791666666667,0.44585833333333336,2020
2020-05-08,0.39191458333333334,0.29978333333333335,0.24050238095238094,0.31421517857142856,0.43501160714285714,0.4168113095238095,0.3982267857142857,0.3241014880952381,0.3739407738095238,0.44594136904761905,0.3820208333333333,0.44570238095238096,2020
2020-05-15,0.3979901785714286,0.3205080357142857,0.3870410714285714,0.3236113095238095,0.4379404761904762,0.44390714285714283,0.38487440476190476,0.33956488095238097,0.38108988095238094,0.4410842261904762,0.42164434523809524,0.4479714285714286,2020
2020-05-22,0.3830282738095238,0.29807201365187713,0.2466889880952381,0.31149464285714284,0.4156794642857143,0.40289421768707484,0.37491815476190476,0.3245651785714286,0.37036458333333333,0.4468651877133106,0.4343214285714286,0.4482363095238095,2020
2020-05-29,0.36660714285714285,0.4004295731707317,0.21885744047619046,0.2984357142857143,0.3877526785714286,NA,0.3261470238095238,0.31508035714285715,0.3531,0.19510121580547113,0.39871994047619047,0.44705535714285716,2020
2020-06-05,0.35052738095238095,0.4298360119047619,0.20609255952380953,0.28898690476190475,0.3730806547619048,NA,0.30046101190476193,0.31071041666666666,0.3340577380952381,0.22029365558912387,0.3303324404761905,0.4431636904761905,2020
2020-06-12,0.33021934523809526,0.39607412280701754,0.1960610119047619,0.2784247023809524,0.35843630952380956,0.3066026490066225,0.29011190476190474,0.30715892857142857,0.3077202380952381,0.5164976351351351,0.3265848214285714,0.37611190476190476,2020
2020-06-19,0.2856916666666667,0.3637039156626506,0.16538839285714285,0.2335110119047619,0.33943363095238094,0.3241374251497006,0.27966309523809524,0.30290029761904763,0.2160404761904762,0.22570778816199377,0.31370892857142857,0.3211550595238095,2020
2020-06-26,0.23201339285714284,0.5438017857142857,0.11704732142857142,0.18327410714285713,0.31183571428571427,0.34045795795795797,0.2682842261904762,0.29679315476190476,0.12212232142857143,0.22804821428571428,0.24016636904761904,0.3080330357142857,2020
2020-07-03,0.2160875,0.4489470238095238,0.08159377777777778,0.15414880952380952,0.2825139880952381,0.3381308383233533,0.256592,0.29015505952380954,0.09433333333333334,0.2725848484848485,0.20721555555555557,0.2988205357142857,2020
2020-07-10,0.20544345238095238,0.0724625,NA,0.12924255952380953,0.26783214285714285,0.2962294642857143,NA,0.2813696428571429,0.07588005952380952,0.30323690476190474,NA,0.2919940476190476,2020
2020-07-17,0.19495684523809523,0.041010119047619045,NA,0.11153601190476191,0.2581104166666667,0.2852967261904762,NA,0.26994017857142855,0.06130208333333333,0.2932607250755287,NA,0.28706369047619046,2020
2020-07-24,0.18734464285714286,0.0353327380952381,NA,0.11032916666666667,0.2523705357142857,0.2711645833333333,NA,0.2576625,0.05641458333333333,0.2874035714285714,NA,0.2839532738095238,2020
2020-07-31,0.18280059523809525,0.034816964285714284,NA,0.11180535714285714,0.2486110119047619,0.2544169642857143,NA,0.2459014880952381,0.05462797619047619,0.281389263803681,NA,0.28182083333333335,2020
2020-08-07,0.1737877976190476,0.0317879746835443,NA,0.09897202380952382,0.24342380952380951,0.24785886075949368,NA,0.2343827380952381,0.04020297619047619,0.2901857605177994,NA,0.27991369047619047,2020
2020-08-14,0.1665532738095238,NA,NA,0.08996428571428572,0.23975565476190477,NA,NA,0.22338869047619048,0.03238958333333333,NA,NA,0.27814791666666666,2020
2020-08-21,0.16605833333333334,0.015283928571428572,NA,0.08961339285714286,0.23883273809523808,0.22209761904761904,NA,0.2172467261904762,0.03366220238095238,0.2671080357142857,NA,0.2767872023809524,2020
2020-08-28,0.16220922619047617,0.008902083333333333,NA,0.08576517857142857,0.23692648809523809,0.21686964285714286,NA,0.21114464285714285,0.026697619047619046,0.2594649230769231,NA,0.2754470238095238,2020
2020-09-04,0.15738422619047618,0.004337800687285224,NA,0.08072738095238095,NA,0.21174642857142859,NA,0.20518779761904762,0.018329166666666667,0.24874109589041096,NA,0.27408988095238096,2020
2020-09-11,0.15439434523809523,NA,NA,0.07751428571428572,NA,0.2093502976190476,NA,0.2017107142857143,0.01193132530120482,0.23988880866425993,NA,0.27293065476190476,2020
2020-09-18,0.15400208333333334,NA,NA,0.07723214285714286,NA,0.20780833333333334,NA,0.20005,0.010778869047619048,0.2306841155234657,NA,0.2719282738095238,2020
2020-09-25,0.15365267857142856,NA,NA,0.07728005952380952,NA,0.20640386904761904,NA,0.19849077380952382,0.010876100628930817,0.21914391143911438,NA,0.2709002976190476,2020
2020-10-02,0.15235267857142856,NA,NA,0.07571815476190476,NA,0.20521666666666666,NA,0.19687857142857143,0.009346902654867257,0.20762965779467682,NA,0.26976488095238094,2021
2020-10-09,0.15355476190476192,NA,NA,0.0761610119047619,NA,0.20492410714285714,NA,0.19603452380952383,0.011238652482269504,0.19297906137184115,NA,0.26890416666666667,2021
2020-10-16,0.15525089285714286,0.0038481343283582087,NA,0.07712976190476191,NA,0.20608541666666666,NA,0.1952267857142857,0.009300305810397553,0.17874646464646465,NA,0.26789375,2021
2020-10-23,0.1544639880952381,NA,NA,0.07574940476190477,NA,NA,NA,0.1946857142857143,0.007108994708994709,NA,NA,0.2672485119047619,2021
2020-10-30,0.1547639880952381,NA,NA,0.07577589285714285,NA,NA,NA,0.19474166666666667,NA,NA,NA,0.26816577380952383,2021
2020-11-06,0.1553782738095238,NA,NA,0.12643273809523808,NA,NA,NA,0.1953672619047619,0.0058456204379562044,NA,NA,0.26908541666666663,2021
2020-11-13,0.2744220238095238,NA,NA,0.2657077380952381,NA,NA,NA,0.2625764880952381,0.13038690476190476,NA,NA,0.26966636904761904,2021
