"Plot Title: ChildsT3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456140, LBL: childs trans 3 - 30 cm)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456142, LBL: childs trans 3 - 60 cm)"
81,07/10/19 05:30:01 AM,0.3496,0.4174
82,07/10/19 06:00:01 AM,0.3500,0.4174
83,07/10/19 06:30:01 AM,0.3500,0.4174
84,07/10/19 07:00:01 AM,0.3496,0.4174
85,07/10/19 07:30:01 AM,0.3500,0.3223
86,07/10/19 08:00:01 AM,0.3500,0.4174
87,07/10/19 08:30:01 AM,0.3496,0.2759
88,07/10/19 09:00:01 AM,0.3500,0.2874
89,07/10/19 09:30:01 AM,0.3500,0.2914
90,07/10/19 10:00:01 AM,0.3496,0.4174
91,07/10/19 10:30:01 AM,0.3496,0.4188
92,07/10/19 11:00:01 AM,0.3500,0.4188
93,07/10/19 11:30:01 AM,0.3500,0.4188
94,07/10/19 12:00:01 PM,0.3496,0.4188
95,07/10/19 12:30:01 PM,0.3490,0.4188
96,07/10/19 01:00:01 PM,0.3496,0.4188
97,07/10/19 01:30:01 PM,0.3506,0.4174
98,07/10/19 02:00:01 PM,0.3496,0.3125
99,07/10/19 02:30:01 PM,0.3500,0.4195
100,07/10/19 03:00:01 PM,0.3496,0.4188
101,07/10/19 03:30:01 PM,0.3496,0.4188
102,07/10/19 04:00:01 PM,0.3500,0.4195
103,07/10/19 04:30:01 PM,0.3496,0.4188
104,07/10/19 05:00:01 PM,0.3490,0.4181
105,07/10/19 05:30:01 PM,0.3496,0.4174
106,07/10/19 06:00:01 PM,0.3500,-0.4737
107,07/10/19 06:30:01 PM,0.3496,-0.4737
108,07/10/19 07:00:01 PM,0.3496,-0.4737
109,07/10/19 07:30:01 PM,0.3496,-0.4737
110,07/10/19 08:00:01 PM,0.3496,-0.4737
111,07/10/19 08:30:01 PM,0.3496,-0.4737
112,07/10/19 09:00:01 PM,0.3500,0.4069
113,07/10/19 09:30:01 PM,0.3500,-0.4737
114,07/10/19 10:00:01 PM,0.3496,0.4188
115,07/10/19 10:30:01 PM,0.3500,0.4195
116,07/10/19 11:00:01 PM,0.3500,0.4188
117,07/10/19 11:30:01 PM,0.3496,0.4195
118,07/11/19 12:00:01 AM,0.3500,0.4181
119,07/11/19 12:30:01 AM,0.3500,0.4188
120,07/11/19 01:00:01 AM,0.3500,0.4188
121,07/11/19 01:30:01 AM,0.3500,0.4188
122,07/11/19 02:00:01 AM,0.3506,0.4188
123,07/11/19 02:30:01 AM,0.3496,0.4188
124,07/11/19 03:00:01 AM,0.3496,0.4188
125,07/11/19 03:30:01 AM,0.3490,0.4195
126,07/11/19 04:00:01 AM,0.3506,0.4174
127,07/11/19 04:30:01 AM,0.3496,0.3734
128,07/11/19 05:00:01 AM,0.3506,0.3734
129,07/11/19 05:30:01 AM,0.3496,0.3694
130,07/11/19 06:00:01 AM,0.3496,0.3758
131,07/11/19 06:30:01 AM,0.3496,0.3758
132,07/11/19 07:00:01 AM,0.3500,0.3758
133,07/11/19 07:30:01 AM,0.3506,0.3622
134,07/11/19 08:00:01 AM,0.3506,0.4181
135,07/11/19 08:30:01 AM,0.3500,0.4195
136,07/11/19 09:00:01 AM,0.3500,0.4188
137,07/11/19 09:30:01 AM,0.3500,0.4195
138,07/11/19 10:00:01 AM,0.3506,0.4188
139,07/11/19 10:30:01 AM,0.3500,0.4188
140,07/11/19 11:00:01 AM,0.3496,0.4181
141,07/11/19 11:30:01 AM,0.3500,0.3590
142,07/11/19 12:00:01 PM,0.3500,0.4181
143,07/11/19 12:30:01 PM,0.3500,0.4195
144,07/11/19 01:00:01 PM,0.3500,0.4195
145,07/11/19 01:30:01 PM,0.3506,0.4188
146,07/11/19 02:00:01 PM,0.3500,0.4181
147,07/11/19 02:30:01 PM,0.3506,0.4181
148,07/11/19 03:00:01 PM,0.3496,0.4188
149,07/11/19 03:30:01 PM,0.3496,0.4195
150,07/11/19 04:00:01 PM,0.3500,0.4188
151,07/11/19 04:30:01 PM,0.3496,0.4195
152,07/11/19 05:00:01 PM,0.3490,0.4188
153,07/11/19 05:30:01 PM,0.3490,0.4195
154,07/11/19 06:00:01 PM,0.3490,0.4195
155,07/11/19 06:30:01 PM,0.3496,0.4188
156,07/11/19 07:00:01 PM,0.3490,0.4195
157,07/11/19 07:30:01 PM,0.3490,0.4195
158,07/11/19 08:00:01 PM,0.3490,0.3578
159,07/11/19 08:30:01 PM,0.3490,0.2087
160,07/11/19 09:00:01 PM,0.3496,0.1859
161,07/11/19 09:30:01 PM,0.3500,0.1994
162,07/11/19 10:00:01 PM,0.3500,0.1945
163,07/11/19 10:30:01 PM,0.3496,0.2182
164,07/11/19 11:00:01 PM,0.3500,0.2078
165,07/11/19 11:30:01 PM,0.3506,0.4174
166,07/12/19 12:00:01 AM,0.3496,-0.1227
167,07/12/19 12:30:01 AM,0.3500,0.4195
168,07/12/19 01:00:01 AM,0.3496,0.4195
169,07/12/19 01:30:01 AM,0.3496,0.4188
170,07/12/19 02:00:01 AM,0.3506,0.4195
171,07/12/19 02:30:01 AM,0.3500,0.4188
172,07/12/19 03:00:01 AM,0.3496,0.4188
173,07/12/19 03:30:01 AM,0.3496,0.4188
174,07/12/19 04:00:01 AM,0.3490,0.4188
175,07/12/19 04:30:01 AM,0.3500,0.4195
176,07/12/19 05:00:01 AM,0.3496,0.4188
177,07/12/19 05:30:01 AM,0.3506,0.4188
178,07/12/19 06:00:01 AM,0.3496,0.4188
179,07/12/19 06:30:01 AM,0.3496,0.4188
180,07/12/19 07:00:01 AM,0.3490,0.4195
181,07/12/19 07:30:01 AM,0.3500,0.4174
182,07/12/19 08:00:01 AM,0.3506,0.4188
183,07/12/19 08:30:01 AM,0.3500,0.4188
184,07/12/19 09:00:01 AM,0.3500,0.4195
185,07/12/19 09:30:01 AM,0.3500,0.4195
186,07/12/19 10:00:01 AM,0.3500,0.4195
187,07/12/19 10:30:01 AM,0.3490,-0.4737
188,07/12/19 11:00:01 AM,0.3490,-0.4737
189,07/12/19 11:30:01 AM,0.3496,0.4202
190,07/12/19 12:00:01 PM,0.3500,0.4188
191,07/12/19 12:30:01 PM,0.3500,0.4188
192,07/12/19 01:00:01 PM,0.3490,0.4181
193,07/12/19 01:30:01 PM,0.3490,0.4181
194,07/12/19 02:00:01 PM,0.3490,0.4181
195,07/12/19 02:30:01 PM,0.3496,0.4181
196,07/12/19 03:00:01 PM,0.3496,0.4181
197,07/12/19 03:30:01 PM,0.3490,0.4188
198,07/12/19 04:00:01 PM,0.3490,0.4181
199,07/12/19 04:30:01 PM,0.3496,0.4181
200,07/12/19 05:00:01 PM,0.3486,0.3357
201,07/12/19 05:30:01 PM,0.3490,0.3317
202,07/12/19 06:00:01 PM,0.3496,0.3403
203,07/12/19 06:30:01 PM,0.3496,0.3490
204,07/12/19 07:00:01 PM,0.3490,0.4195
205,07/12/19 07:30:01 PM,0.3490,0.4195
206,07/12/19 08:00:01 PM,0.3486,0.4195
207,07/12/19 08:30:01 PM,0.3490,0.4195
208,07/12/19 09:00:01 PM,0.3490,0.4188
209,07/12/19 09:30:01 PM,0.3490,0.4181
210,07/12/19 10:00:01 PM,0.3496,-0.2051
211,07/12/19 10:30:01 PM,0.3490,0.4174
212,07/12/19 11:00:01 PM,0.3496,-0.1237
213,07/12/19 11:30:01 PM,0.3496,0.4174
214,07/13/19 12:00:01 AM,0.3490,0.2095
215,07/13/19 12:30:01 AM,0.3490,0.1843
216,07/13/19 01:00:01 AM,0.3490,0.4174
217,07/13/19 01:30:01 AM,0.3496,0.1709
218,07/13/19 02:00:01 AM,0.3486,0.4181
219,07/13/19 02:30:01 AM,0.3496,0.0614
220,07/13/19 03:00:01 AM,0.3490,0.4181
221,07/13/19 03:30:01 AM,0.3490,0.4174
222,07/13/19 04:00:01 AM,0.3486,0.1752
223,07/13/19 04:30:01 AM,0.3496,0.4188
224,07/13/19 05:00:01 AM,0.3486,0.4174
225,07/13/19 05:30:01 AM,0.3496,0.4174
226,07/13/19 06:00:01 AM,0.3490,0.4174
227,07/13/19 06:30:01 AM,0.3486,0.4181
228,07/13/19 07:00:01 AM,0.3486,0.4188
229,07/13/19 07:30:01 AM,0.3490,0.4202
230,07/13/19 08:00:01 AM,0.3496,0.4188
231,07/13/19 08:30:01 AM,0.3496,0.4188
232,07/13/19 09:00:01 AM,0.3490,0.4188
233,07/13/19 09:30:01 AM,0.3486,-0.0150
234,07/13/19 10:00:01 AM,0.3490,-0.4737
235,07/13/19 10:30:01 AM,0.3486,-0.4737
236,07/13/19 11:00:01 AM,0.3486,-0.4737
237,07/13/19 11:30:01 AM,0.3490,-0.4737
238,07/13/19 12:00:01 PM,0.3486,-0.4737
239,07/13/19 12:30:01 PM,0.3486,0.4202
240,07/13/19 01:00:01 PM,0.3486,0.4195
241,07/13/19 01:30:01 PM,0.3486,0.4188
242,07/13/19 02:00:01 PM,0.3490,-0.4737
243,07/13/19 02:30:01 PM,0.3481,-0.4737
244,07/13/19 03:00:01 PM,0.3490,-0.4737
245,07/13/19 03:30:01 PM,0.3486,-0.4737
246,07/13/19 04:00:01 PM,0.3486,-0.4737
247,07/13/19 04:30:01 PM,0.3486,0.3694
248,07/13/19 05:00:01 PM,0.3481,-0.4737
249,07/13/19 05:30:01 PM,0.3481,-0.4737
250,07/13/19 06:00:01 PM,0.3486,-0.4737
251,07/13/19 06:30:01 PM,0.3481,-0.4737
252,07/13/19 07:00:01 PM,0.3486,0.3666
253,07/13/19 07:30:01 PM,0.3486,-0.4737
254,07/13/19 08:00:01 PM,0.3481,0.3611
255,07/13/19 08:30:01 PM,0.3486,0.3578
256,07/13/19 09:00:01 PM,0.3486,0.4188
257,07/13/19 09:30:01 PM,0.3490,0.4174
258,07/13/19 10:00:01 PM,0.3490,0.4188
259,07/13/19 10:30:01 PM,0.3490,0.4188
260,07/13/19 11:00:01 PM,0.3486,0.4188
261,07/13/19 11:30:01 PM,0.3486,0.4181
262,07/14/19 12:00:01 AM,0.3486,0.4188
263,07/14/19 12:30:01 AM,0.3486,0.4181
264,07/14/19 01:00:01 AM,0.3490,-0.4737
265,07/14/19 01:30:01 AM,0.3490,0.3476
266,07/14/19 02:00:01 AM,0.3490,0.3481
267,07/14/19 02:30:01 AM,0.3486,0.3547
268,07/14/19 03:00:01 AM,0.3486,0.4188
269,07/14/19 03:30:01 AM,0.3481,0.4188
270,07/14/19 04:00:01 AM,0.3490,0.4188
271,07/14/19 04:30:01 AM,0.3486,0.4188
272,07/14/19 05:00:01 AM,0.3490,0.4188
273,07/14/19 05:30:01 AM,0.3486,0.4181
274,07/14/19 06:00:01 AM,0.3486,0.4181
275,07/14/19 06:30:01 AM,0.3481,0.4181
276,07/14/19 07:00:01 AM,0.3490,0.4188
277,07/14/19 07:30:01 AM,0.3490,0.4181
278,07/14/19 08:00:01 AM,0.3490,0.3557
279,07/14/19 08:30:01 AM,0.3486,0.4181
280,07/14/19 09:00:01 AM,0.3486,0.4188
281,07/14/19 09:30:01 AM,0.3490,0.4188
282,07/14/19 10:00:01 AM,0.3490,0.4188
283,07/14/19 10:30:01 AM,0.3490,0.4181
284,07/14/19 11:00:01 AM,0.3486,-0.4737
285,07/14/19 11:30:01 AM,0.3486,-0.4737
286,07/14/19 12:00:01 PM,0.3490,-0.4737
287,07/14/19 12:30:01 PM,0.3486,-0.4737
288,07/14/19 01:00:01 PM,0.3486,-0.4737
289,07/14/19 01:30:01 PM,0.3486,0.4188
290,07/14/19 02:00:01 PM,0.3486,0.4195
291,07/14/19 02:30:01 PM,0.3486,0.4181
292,07/14/19 03:00:01 PM,0.3481,0.4181
293,07/14/19 03:30:01 PM,0.3486,0.4181
294,07/14/19 04:00:01 PM,0.3490,0.4181
295,07/14/19 04:30:01 PM,0.3486,-0.4737
296,07/14/19 05:00:01 PM,0.3481,-0.4737
297,07/14/19 05:30:01 PM,0.3481,-0.4737
298,07/14/19 06:00:01 PM,0.3486,-0.4737
299,07/14/19 06:30:01 PM,0.3481,-0.4737
300,07/14/19 07:00:01 PM,0.3486,-0.4737
301,07/14/19 07:30:01 PM,0.3486,-0.4737
302,07/14/19 08:00:01 PM,0.3486,-0.4737
303,07/14/19 08:30:01 PM,0.3486,0.1769
304,07/14/19 09:00:01 PM,0.3486,0.2087
305,07/14/19 09:30:01 PM,0.3486,0.0392
306,07/14/19 10:00:01 PM,0.3490,0.1133
307,07/14/19 10:30:01 PM,0.3481,0.0949
308,07/14/19 11:00:01 PM,0.3490,0.4181
309,07/14/19 11:30:01 PM,0.3490,0.4188
310,07/15/19 12:00:01 AM,0.3486,0.4188
311,07/15/19 12:30:01 AM,0.3481,0.4188
312,07/15/19 01:00:01 AM,0.3490,0.4174
313,07/15/19 01:30:01 AM,0.3490,0.4188
314,07/15/19 02:00:01 AM,0.3490,0.4188
315,07/15/19 02:30:01 AM,0.3486,0.4188
316,07/15/19 03:00:01 AM,0.3481,0.4188
317,07/15/19 03:30:01 AM,0.3476,0.4181
318,07/15/19 04:00:01 AM,0.3490,0.4188
319,07/15/19 04:30:01 AM,0.3490,0.4181
320,07/15/19 05:00:01 AM,0.3486,0.4181
321,07/15/19 05:30:01 AM,0.3481,0.4188
322,07/15/19 06:00:01 AM,0.3486,-0.4737
323,07/15/19 06:30:01 AM,0.3476,0.4181
324,07/15/19 07:00:01 AM,0.3490,-0.4737
325,07/15/19 07:30:01 AM,0.3490,0.4188
326,07/15/19 08:00:01 AM,0.3486,0.4188
327,07/15/19 08:30:01 AM,0.3481,0.4188
328,07/15/19 09:00:01 AM,0.3490,0.0252
329,07/15/19 09:30:01 AM,0.3481,0.3877
330,07/15/19 10:00:01 AM,0.3490,-0.4737
331,07/15/19 10:30:01 AM,0.3486,-0.4737
332,07/15/19 11:00:01 AM,0.3481,-0.4737
333,07/15/19 11:30:01 AM,0.3486,-0.4737
334,07/15/19 12:00:01 PM,0.3486,-0.4737
335,07/15/19 12:30:01 PM,0.3486,-0.4737
336,07/15/19 01:00:01 PM,0.3481,0.4195
337,07/15/19 01:30:01 PM,0.3486,0.4174
338,07/15/19 02:00:01 PM,0.3486,0.2607
339,07/15/19 02:30:01 PM,0.3481,0.4188
340,07/15/19 03:00:01 PM,0.3486,0.4188
341,07/15/19 03:30:01 PM,0.3476,0.4174
342,07/15/19 04:00:01 PM,0.3471,0.4174
343,07/15/19 04:30:01 PM,0.3476,-0.3740
344,07/15/19 05:00:01 PM,0.3476,-0.4101
345,07/15/19 05:30:01 PM,0.3476,-0.2196
346,07/15/19 06:00:01 PM,0.3481,0.0238
347,07/15/19 06:30:01 PM,0.3481,0.0961
348,07/15/19 07:00:01 PM,0.3476,-0.0382
349,07/15/19 07:30:01 PM,0.3476,-0.3644
350,07/15/19 08:00:01 PM,0.3476,-0.3682
351,07/15/19 08:30:01 PM,0.3476,0.4181
352,07/15/19 09:00:01 PM,0.3476,0.4181
353,07/15/19 09:30:01 PM,0.3476,0.4181
354,07/15/19 10:00:01 PM,0.3481,0.4174
355,07/15/19 10:30:01 PM,0.3476,0.4174
356,07/15/19 11:00:01 PM,0.3481,0.4181
357,07/15/19 11:30:01 PM,0.3476,0.4188
358,07/16/19 12:00:01 AM,0.3476,0.4174
359,07/16/19 12:30:01 AM,0.3471,0.4181
360,07/16/19 01:00:01 AM,0.3471,0.4181
361,07/16/19 01:30:01 AM,0.3476,0.4181
362,07/16/19 02:00:01 AM,0.3481,0.4174
363,07/16/19 02:30:01 AM,0.3481,0.4181
364,07/16/19 03:00:01 AM,0.3476,0.4181
365,07/16/19 03:30:01 AM,0.3476,0.4174
366,07/16/19 04:00:01 AM,0.3476,-0.2320
367,07/16/19 04:30:01 AM,0.3476,0.4169
368,07/16/19 05:00:01 AM,0.3481,0.4162
369,07/16/19 05:30:01 AM,0.3476,-0.1743
370,07/16/19 06:00:01 AM,0.3481,0.4169
371,07/16/19 06:30:01 AM,0.3476,0.3638
372,07/16/19 07:00:01 AM,0.3476,0.3649
373,07/16/19 07:30:01 AM,0.3481,-0.0765
374,07/16/19 08:00:01 AM,0.3481,0.4188
375,07/16/19 08:30:01 AM,0.3481,0.4181
376,07/16/19 09:00:01 AM,0.3476,0.4181
377,07/16/19 09:30:01 AM,0.3486,0.4169
378,07/16/19 10:00:01 AM,0.3481,-0.4737
379,07/16/19 10:30:01 AM,0.3476,0.3946
380,07/16/19 11:00:01 AM,0.3481,-0.4737
381,07/16/19 11:30:01 AM,0.3476,-0.4737
382,07/16/19 12:00:01 PM,0.3471,-0.4737
383,07/16/19 12:30:01 PM,0.3471,0.1133
384,07/16/19 01:00:01 PM,0.3471,0.1357
385,07/16/19 01:30:01 PM,0.3481,0.1352
386,07/16/19 02:00:01 PM,0.3481,0.0998
387,07/16/19 02:30:01 PM,0.3476,0.0678
388,07/16/19 03:00:01 PM,0.3471,-0.0191
389,07/16/19 03:30:01 PM,0.3476,-0.2390
390,07/16/19 04:00:01 PM,0.3481,-0.3226
391,07/16/19 04:30:01 PM,0.3476,-0.1141
392,07/16/19 05:00:01 PM,0.3476,-0.1924
393,07/16/19 05:30:01 PM,0.3476,-0.3998
394,07/16/19 06:00:01 PM,0.3471,-0.3349
395,07/16/19 06:30:01 PM,0.3476,-0.4356
396,07/16/19 07:00:01 PM,0.3476,-0.3644
397,07/16/19 07:30:01 PM,0.3476,-0.3740
398,07/16/19 08:00:01 PM,0.3471,0.4169
399,07/16/19 08:30:01 PM,0.3476,0.4174
400,07/16/19 09:00:01 PM,0.3476,0.4181
401,07/16/19 09:30:01 PM,0.3476,0.4169
402,07/16/19 10:00:01 PM,0.3481,0.4181
403,07/16/19 10:30:01 PM,0.3471,0.4181
404,07/16/19 11:00:01 PM,0.3476,0.4162
405,07/16/19 11:30:01 PM,0.3481,0.4181
406,07/17/19 12:00:01 AM,0.3476,0.4181
407,07/17/19 12:30:01 AM,0.3471,0.4181
408,07/17/19 01:00:01 AM,0.3476,-0.3740
409,07/17/19 01:30:01 AM,0.3481,0.4181
410,07/17/19 02:00:01 AM,0.3481,0.4174
411,07/17/19 02:30:01 AM,0.3481,-0.3918
412,07/17/19 03:00:01 AM,0.3471,0.4169
413,07/17/19 03:30:01 AM,0.3471,0.4181
414,07/17/19 04:00:01 AM,0.3471,0.4169
415,07/17/19 04:30:01 AM,0.3476,0.4174
416,07/17/19 05:00:01 AM,0.3471,0.4174
417,07/17/19 05:30:01 AM,0.3481,0.4174
418,07/17/19 06:00:01 AM,0.3476,-0.4737
419,07/17/19 06:30:01 AM,0.3476,0.4181
420,07/17/19 07:00:01 AM,0.3471,-0.4737
421,07/17/19 07:30:01 AM,0.3481,0.4181
422,07/17/19 08:00:01 AM,0.3481,0.4174
423,07/17/19 08:30:01 AM,0.3481,0.3367
424,07/17/19 09:00:01 AM,0.3481,0.4181
425,07/17/19 09:30:01 AM,0.3476,0.4188
426,07/17/19 10:00:01 AM,0.3476,0.4181
427,07/17/19 10:30:01 AM,0.3476,0.4181
428,07/17/19 11:00:01 AM,0.3471,0.4181
429,07/17/19 11:30:01 AM,0.3471,0.4181
430,07/17/19 12:00:01 PM,0.3476,0.4174
431,07/17/19 12:30:01 PM,0.3476,-0.0601
432,07/17/19 01:00:01 PM,0.3476,-0.0409
433,07/17/19 01:30:01 PM,0.3476,-0.0579
434,07/17/19 02:00:01 PM,0.3476,-0.0805
435,07/17/19 02:30:01 PM,0.3481,-0.0830
436,07/17/19 03:00:01 PM,0.3476,-0.1937
437,07/17/19 03:30:01 PM,0.3476,-0.4600
438,07/17/19 04:00:01 PM,0.3476,-0.4737
439,07/17/19 04:30:01 PM,0.3471,-0.1247
440,07/17/19 05:00:01 PM,0.3466,-0.1169
441,07/17/19 05:30:01 PM,0.3466,-0.1337
442,07/17/19 06:00:01 PM,0.3466,-0.2210
443,07/17/19 06:30:01 PM,0.3466,-0.2012
444,07/17/19 07:00:01 PM,0.3471,0.1634
445,07/17/19 07:30:01 PM,0.3471,-0.2447
446,07/17/19 08:00:01 PM,0.3471,-0.4737
447,07/17/19 08:30:01 PM,0.3471,-0.4737
448,07/17/19 09:00:01 PM,0.3471,0.4181
449,07/17/19 09:30:01 PM,0.3471,0.4181
450,07/17/19 10:00:01 PM,0.3471,0.4169
451,07/17/19 10:30:01 PM,0.3471,0.4181
452,07/17/19 11:00:01 PM,0.3471,0.4174
453,07/17/19 11:30:01 PM,0.3466,0.4169
454,07/18/19 12:00:01 AM,0.3466,0.4174
455,07/18/19 12:30:01 AM,0.3471,0.4174
456,07/18/19 01:00:01 AM,0.3466,-0.3898
457,07/18/19 01:30:01 AM,0.3471,-0.3740
458,07/18/19 02:00:01 AM,0.3471,0.4174
459,07/18/19 02:30:01 AM,0.3476,0.4174
460,07/18/19 03:00:01 AM,0.3471,0.4162
461,07/18/19 03:30:01 AM,0.3466,0.4162
462,07/18/19 04:00:01 AM,0.3466,-0.3958
463,07/18/19 04:30:01 AM,0.3476,0.4169
464,07/18/19 05:00:01 AM,0.3476,0.4174
465,07/18/19 05:30:01 AM,0.3476,0.4174
466,07/18/19 06:00:01 AM,0.3466,0.4169
467,07/18/19 06:30:01 AM,0.3466,0.4174
468,07/18/19 07:00:01 AM,0.3466,0.4174
469,07/18/19 07:30:01 AM,0.3476,0.4162
470,07/18/19 08:00:01 AM,0.3476,0.4162
471,07/18/19 08:30:01 AM,0.3471,0.4174
472,07/18/19 09:00:01 AM,0.3476,0.4174
473,07/18/19 09:30:01 AM,0.3466,0.4169
474,07/18/19 10:00:01 AM,0.3471,0.4174
475,07/18/19 10:30:01 AM,0.3466,0.4174
476,07/18/19 11:00:01 AM,0.3466,0.4169
477,07/18/19 11:30:01 AM,0.3466,-0.4737
478,07/18/19 12:00:01 PM,0.3471,-0.3721
479,07/18/19 12:30:01 PM,0.3476,-0.3531
480,07/18/19 01:00:01 PM,0.3471,-0.4737
481,07/18/19 01:30:01 PM,0.3476,-0.3998
482,07/18/19 02:00:01 PM,0.3471,-0.3682
483,07/18/19 02:30:01 PM,0.3471,-0.4555
484,07/18/19 03:00:01 PM,0.3466,0.1638
485,07/18/19 03:30:01 PM,0.3466,-0.3439
486,07/18/19 04:00:01 PM,0.3466,-0.2906
487,07/18/19 04:30:01 PM,0.3471,-0.2988
488,07/18/19 05:00:01 PM,0.3466,-0.2610
489,07/18/19 05:30:01 PM,0.3466,-0.1628
490,07/18/19 06:00:01 PM,0.3466,-0.1987
491,07/18/19 06:30:01 PM,0.3461,-0.2826
492,07/18/19 07:00:01 PM,0.3466,-0.4737
493,07/18/19 07:30:01 PM,0.3466,-0.3740
494,07/18/19 08:00:01 PM,0.3466,-0.3721
495,07/18/19 08:30:01 PM,0.3466,0.4174
496,07/18/19 09:00:01 PM,0.3466,0.4174
497,07/18/19 09:30:01 PM,0.3471,0.4169
498,07/18/19 10:00:01 PM,0.3466,0.4174
499,07/18/19 10:30:01 PM,0.3471,0.4174
500,07/18/19 11:00:01 PM,0.3466,0.4174
501,07/18/19 11:30:01 PM,0.3466,0.4174
502,07/19/19 12:00:01 AM,0.3461,0.4169
503,07/19/19 12:30:01 AM,0.3466,0.3195
